0,1,2
"127.1039165,37.2618629","128.3593766,35.7536225","127.1535281,37.4218848"
"127.1039208,37.2621361","128.3583955,35.7531057","127.1536996,37.4217005"
"127.103914,37.262356","128.3582619,35.75303","127.1545787,37.4207594"
"127.1039124,37.262658","128.3579748,35.7528644","127.1548172,37.420505"
"127.1039122,37.2631186","128.3559614,35.7516958","127.1564141,37.4187637"
"127.1039117,37.2636567","128.3555746,35.7515164","127.1566243,37.4185299"
"127.1039125,37.263928","128.3552365,35.7513412","127.1575846,37.4175835"
"127.103912,37.2640299","128.3546743,35.7511081","127.158343,37.4168349"
"127.1039119,37.2655577","128.3542114,35.75095","127.1585189,37.4166659"
"127.1039067,37.2667665","128.3531874,35.7506498","127.1590701,37.4162304"
"127.1039064,37.2668197","128.3526873,35.7505326","127.1597404,37.4157005"
"127.1039036,37.2673524","128.3515991,35.750341","127.160577,37.4151224"
"127.1038945,37.2692931","128.3509745,35.7502661","127.1612546,37.4147079"
"127.1038958,37.269705","128.3500379,35.7501726","127.162707,37.4139026"
"127.1038989,37.2699673","128.3498873,35.7501575","127.1637318,37.4134161"
"127.1038995,37.2707083","128.3482896,35.7499992","127.1643036,37.4131717"
"127.1038866,37.2718828","128.3466109,35.7498154","127.1650643,37.4128673"
"127.1039073,37.2735369","128.3454904,35.7496926","127.1662018,37.4124532"
"127.1039052,37.2737127","128.3453497,35.7496755","127.16702,37.4121914"
"127.1039048,37.2737983","128.3444866,35.7495328","127.1689942,37.4116679"
"127.1038996,37.2747826","128.3442273,35.7494824","127.1706534,37.4113345"
"127.1038499,37.2765158","128.3434222,35.7492788","127.1729507,37.4108163"
"127.103837,37.2770539","128.3426244,35.7490347","127.174639,37.4102774"
"127.103824,37.2775992","128.3418205,35.7487401","127.1768505,37.4094659"
"127.1038249,37.2784997","128.3410974,35.7484449","127.1770893,37.4093773"
"127.1037948,37.2820817","128.3404329,35.7481493","127.1773405,37.4092861"
"127.1037916,37.2824837","128.3398293,35.7478587","127.178398,37.4088139"
"127.1037913,37.282545","128.33933,35.7476007","127.1799478,37.4081241"
"127.1037909,37.2826135","128.3391967,35.7475439","127.1825237,37.4068808"
"127.1037881,37.2829308","128.3387555,35.7473406","127.1838868,37.4062508"
"127.1037861,37.2831075","128.3376762,35.7468251","127.185668,37.4053533"
"127.1037857,37.2831751","128.3369736,35.7464847","127.1884202,37.4040472"
"127.1037872,37.2839611","128.3362233,35.7461257","127.1888978,37.4038529"
"127.1037868,37.2842577","128.3353985,35.7457176","127.1893709,37.4036603"
"127.1037874,37.2854412","128.3349259,35.7454756","127.1904006,37.4033052"
"127.1037808,37.2860433","128.3347369,35.7453796","127.1912545,37.4030857"
"127.1037748,37.2880498","128.3337199,35.7447943","127.1917895,37.4029546"
"127.1037746,37.2880994","128.3330763,35.7443732","127.1922622,37.4028585"
"127.103779,37.2883247","128.3327399,35.7441411","127.1927405,37.4027795"
"127.1037614,37.2897498","128.3322136,35.7437309","127.1928999,37.4027529"
"127.1037611,37.2898129","128.331325,35.7430401","127.193204,37.4027023"
"127.1037588,37.2902518","128.3309519,35.7427893","127.1937162,37.402618"
"127.1037523,37.2910514","128.3303882,35.7423929","127.1941774,37.4025633"
"127.1037492,37.2914245","128.3298739,35.7420683","127.1943718,37.4025439"
"127.1037495,37.2920158","128.3293058,35.7417765","127.1949393,37.4024859"
"127.1037489,37.2932075","128.3288057,35.7415437","127.1952353,37.402475"
"127.1037368,37.2950742","128.3283803,35.7413681","127.1953879,37.4024672"
"127.1037372,37.2967328","128.3280228,35.7412344","127.1965609,37.4024252"
"127.1037245,37.2980749","128.3276955,35.7411258","127.1974026,37.4024436"
"127.1037117,37.2998578","128.3271951,35.740975","127.1993006,37.4024863"
"127.1037092,37.3014181","128.3271852,35.7409724","127.2016448,37.4025499"
"127.103708,37.3018625","128.3265199,35.7408012","127.2021679,37.4025683"
"127.1036999,37.3029829","128.3259181,35.74068","127.2044185,37.40261"
"127.103684,37.306428","128.3251218,35.7405628","127.2054251,37.4026288"
"127.1036832,37.3065974","128.323478,35.7403099","127.2059628,37.402649"
"127.1036622,37.3112359","128.3230915,35.7402594","127.2061605,37.4026577"
"127.1036494,37.3138833","128.3218778,35.740091","127.2065379,37.4026559"
"127.1036414,37.3149793","128.3195762,35.7397496","127.2067583,37.4026546"
"127.1036368,37.315649","128.3192385,35.7397086","127.2077471,37.4026066"
"127.1036242,37.3173995","128.3175728,35.7394702","127.2085981,37.4025411"
"127.1036242,37.3193249","128.3165617,35.7393211","127.2095907,37.4024092"
"127.1036224,37.3196719","128.3159979,35.7392393","127.2105981,37.402217"
"127.1036116,37.3212998","128.3139589,35.7389357","127.2115662,37.4019778"
"127.1036177,37.3220741","128.3137275,35.738903","127.2119939,37.4018337"
"127.103623,37.3227889","128.3133775,35.7388495","127.2124577,37.401678"
"127.1036242,37.3229908","128.3124487,35.738652","127.2127881,37.4015499"
"127.1036295,37.3234857","128.3120896,35.7385724","127.2134818,37.4012821"
"127.1036553,37.3248045","128.3118712,35.7385117","127.2144427,37.4008319"
"127.1036652,37.3252796","128.3114265,35.7383884","127.2152455,37.400376"
"127.1036901,37.3265497","128.3098173,35.7378295","127.2156622,37.4001291"
"127.1036745,37.3278089","128.3088786,35.7374102","127.2159521,37.3999576"
"127.103658,37.3283704","128.3084474,35.7371976","127.2170156,37.3992652"
"127.1035972,37.3304921","128.3080148,35.7369535","127.2184256,37.3983735"
"127.1035681,37.3328031","128.3076666,35.7367548","127.2194807,37.3977937"
"127.1035619,37.3333331","128.3074041,35.7366042","127.2203363,37.3974081"
"127.1035521,37.3339154","128.3072239,35.7364963","127.2209665,37.3971636"
"127.1035489,37.3340911","128.3071849,35.7364695","127.2220081,37.3968956"
"127.1035505,37.3374443","128.3067863,35.7361954","127.2232358,37.3966731"
"127.1035284,37.3395057","128.3062538,35.7358113","127.2237478,37.396613"
"127.1035144,37.341312","128.3056848,35.7353111","127.2253664,37.3964248"
"127.1035144,37.3423747","128.305533,35.7351723","127.2258739,37.3963656"
"127.1035138,37.342921","128.3054437,35.7350918","127.2268698,37.3962183"
"127.1035141,37.3430688","128.3052931,35.7349549","127.2275242,37.3961215"
"127.1035135,37.3436232","128.3024936,35.7316926","127.2293772,37.3957779"
"127.1035133,37.3436619","128.3022505,35.7313832","127.2307408,37.3954637"
"127.103474,37.3461992","128.302085,35.7311959","127.2311661,37.3953412"
"127.1034795,37.3485825","128.2998269,35.7284168","127.2333645,37.3947197"
"127.1034635,37.3496857","128.2996332,35.7281747","127.2337592,37.3946124"
"127.1034636,37.349893","128.2990084,35.7273953","127.2345983,37.3943835"
"127.1034661,37.3502734","128.2987685,35.7270687","127.2348629,37.3943111"
"127.1034683,37.3507061","128.2983772,35.7264113","127.2349975,37.3942727"
"127.1034565,37.3533823","128.2982702,35.7262227","127.2380474,37.3934213"
"127.1034426,37.3562504","128.2979873,35.72568","127.2396543,37.392967"
"127.1034322,37.3586517","128.2977555,35.7251685","127.2405928,37.3927338"
"127.1034303,37.358795","128.2977203,35.7250687","127.2410032,37.3926491"
"127.1033882,37.3616432","128.2975222,35.7245011","127.2416611,37.3925405"
"127.1034089,37.3652218","128.2972091,35.7233708","127.2420126,37.3924827"
"127.1034107,37.365302","128.2970067,35.7228095","127.2422737,37.3924373"
"127.1034104,37.365585","128.2969149,35.7225874","127.2431667,37.3923077"
"127.1034126,37.3688156","128.2966744,35.7220769","127.2440437,37.3921996"
"127.1033539,37.3761003","128.2964618,35.7217185","127.2454269,37.3920854"
"127.1033452,37.3766781","128.2963304,35.7215111","127.2488393,37.3918818"
"127.1033507,37.3775606","128.2961286,35.7212276","127.2499998,37.3918058"
"127.1033605,37.3789163","128.2944655,35.7192027","127.252723,37.3916276"
"127.1033522,37.3811435","128.2937795,35.7183679","127.2542,37.3914901"
"127.1033519,37.3811958","128.2927122,35.71721","127.255321,37.3913744"
"127.1033445,37.381532","128.2914334,35.7159021","127.2562998,37.3912484"
"127.1033465,37.3820143","128.291025,35.7155261","127.2572379,37.3910935"
"127.1033449,37.3823144","128.2902691,35.7148828","127.2574877,37.3910498"
"127.1033423,37.383241","128.2898777,35.7145446","127.2594421,37.3907077"
"127.1032846,37.3841062","128.2891125,35.7139572","127.2609603,37.3903944"
"127.1032229,37.3846765","128.288211,35.7133473","127.2624097,37.390043"
"127.1031576,37.385063","128.2874352,35.7128132","127.2635505,37.3897443"
"127.1030485,37.3856143","128.2864575,35.712212","127.2645884,37.389448"
"127.1024327,37.3890699","128.2858083,35.7118456","127.2670524,37.3886615"
"127.1017348,37.3924369","128.2852382,35.7115374","127.2680147,37.3883524"
"127.1016766,37.3927657","128.2836709,35.7107749","127.2715009,37.3872243"
"127.1016092,37.3931062","128.2824553,35.7102626","127.274745,37.3861831"
"127.1012115,37.3952564","128.2822622,35.7101863","127.2821815,37.3837913"
"127.101165,37.3954942","128.2818228,35.7100134","127.2824834,37.3836945"
"127.1009282,37.3967022","128.2814412,35.709877","127.283778,37.3832633"
"127.1009107,37.396804","128.2806835,35.709606","127.284306,37.3830984"
"127.1008664,37.3970553","128.2798416,35.7093085","127.2859262,37.3825939"
"127.1007536,37.3976643","128.27944,35.7091687","127.2867707,37.3823376"
"127.1007303,37.3977922","128.2789687,35.709014","127.2873732,37.3821836"
"127.1006768,37.398084","128.2785241,35.7088762","127.2878253,37.3820691"
"127.1005663,37.3986804","128.2779001,35.708708","127.2885827,37.381892"
"127.1004489,37.3993055","128.2777306,35.708673","127.2889714,37.3818115"
"127.1003485,37.3997","128.2775102,35.7086285","127.2891466,37.3817749"
"127.100219,37.4000421","128.2771358,35.7085516","127.2908043,37.3815579"
"127.100034,37.4004164","128.2762965,35.7084172","127.2924566,37.3812579"
"127.0998684,37.4007503","128.2755754,35.7083732","127.2934116,37.3810469"
"127.09965,37.4010227","128.2749537,35.7083375","127.2935936,37.3810057"
"127.0994914,37.4013151","128.2743646,35.7083467","127.2940254,37.3809064"
"127.0990242,37.4018498","128.2736299,35.7083839","127.2941067,37.3808876"
"127.0987446,37.4021472","128.2711965,35.7085844","127.2947533,37.3807157"
"127.098414,37.4024976","128.270527,35.708631","127.2952892,37.3805517"
"127.098364,37.402547","128.2703812,35.7086347","127.2962638,37.380209"
"127.0973918,37.4034785","128.2698694,35.7086469","127.2967126,37.3800539"
"127.097152,37.403749","128.2697026,35.7086507","127.2970937,37.3798959"
"127.0970073,37.4039702","128.2690412,35.7086216","127.2975449,37.3797038"
"127.0968962,37.4042511","128.268268,35.7085652","127.2981997,37.3794128"
"127.0968604,37.404598","128.2676081,35.7084639","127.2983252,37.3793554"
"127.0968781,37.404882","128.2668417,35.7083101","127.2994075,37.3788533"
"127.0969316,37.4052265","128.2663585,35.7081807","127.3004855,37.3782656"
"127.0970142,37.4056387","128.2660337,35.7080872","127.3006382,37.3781821"
"127.097099,37.4058409","128.2656266,35.7079419","127.3007264,37.3781353"
"127.0972616,37.4060578","128.2650576,35.7077382","127.3008972,37.3780419"
"127.0974615,37.406291","128.2643137,35.7074039","127.3009187,37.3780284"
"127.0977497,37.4064912","128.2633649,35.7068987","127.3009549,37.378005"
"127.098019,37.4066336","128.2625337,35.7063332","127.3011111,37.3779061"
"127.0983078,37.4067292","128.2603855,35.704778","127.3015783,37.3776095"
"127.0984815,37.4067857","128.2598959,35.7044358","127.3019031,37.3774027"
"127.09919,37.4069837","128.2594198,35.7041205","127.3033457,37.3764307"
"127.1002261,37.4072044","128.2590095,35.7038671","127.3038549,37.3760827"
"127.1010211,37.4073099","128.2585293,35.7035861","127.3044431,37.3757285"
"127.1016151,37.4073741","128.2580494,35.7033384","127.3053278,37.3751883"
"127.1027653,37.4073834","128.2575787,35.7031196","127.3060584,37.3748064"
"127.1040206,37.4073966","128.2571259,35.7029277","127.3069506,37.3743914"
"127.1045584,37.407402","128.2565112,35.7026836","127.307732,37.3740339"
"127.1051386,37.4075292","128.2558693,35.7024875","127.3084375,37.3737367"
"127.1102374,37.4076408","128.2553349,35.7023205","127.3086105,37.3736739"
"127.1109866,37.4076496","128.2548341,35.7021965","127.3095454,37.3733392"
"127.1121996,37.4077581","128.254431,35.7021124","127.3105175,37.373019"
"127.1130168,37.407923","128.2537776,35.7019804","127.3111991,37.3728118"
"127.1136115,37.4080827","128.2534975,35.7019344","127.3122671,37.3725467"
"127.1149244,37.4085413","128.253172,35.7018796","127.3126705,37.3724518"
"127.115924,37.4090664","128.2529197,35.7018451","127.3139485,37.3721996"
"127.1166615,37.4095745","128.2524572,35.7017957","127.3145824,37.3720889"
"127.1175495,37.4102741","128.2523521,35.7017865","127.3153856,37.3719928"
"127.1181742,37.4109747","128.2520844,35.701771","127.315511,37.3719776"
"127.1187489,37.411741","128.2514496,35.7017335","127.316007,37.371918"
"127.1188814,37.4119153","128.2510647,35.7017124","127.318813,37.371715"
"127.1200623,37.4134749","128.2509995,35.7017065","127.3191428,37.3716903"
"127.1202778,37.4137586","128.2503923,35.7016779","127.3193247,37.3716762"
"127.1213533,37.4151628","128.2499998,35.7016578","127.3202781,37.3716208"
"127.1220077,37.4160573","128.2495873,35.7016414","127.3210823,37.3715743"
"127.12239,37.416666","128.2481873,35.7015744","127.3216203,37.3714146"
"127.1224415,37.4167617","128.2475747,35.7015493","127.32308,37.3711897"
"127.1225501,37.4169541","128.2463777,35.7014459","127.3235668,37.3711832"
"127.1227741,37.4173523","128.245725,35.7013805","127.323892,37.371236"
"127.1229115,37.4176772","128.2452624,35.7013211","127.3241222,37.3713057"
"127.1230869,37.4180924","128.2448098,35.701268","127.3244099,37.3714386"
"127.1232004,37.4184353","128.2442297,35.7011752","127.3246083,37.3715759"
"127.1233204,37.4188575","128.2435709,35.7010494","127.3247177,37.371659"
"127.1234125,37.4194221","128.2410917,35.7005895","127.3248754,37.3718251"
"127.1234611,37.4198702","128.2405538,35.7005072","127.3249903,37.3719893"
"127.1234839,37.4214135","128.2401354,35.7004431","127.3256224,37.3730891"
"127.1234993,37.4219309","128.2394006,35.7003556","127.3257158,37.3732442"
"127.1235033,37.4220472","128.2387381,35.7003101","127.325932,37.3735384"
"127.1235058,37.4226646","128.238392,35.7003014","127.3261122,37.3737595"
"127.1235205,37.4256104","128.2381366,35.7002921","127.3262778,37.3739346"
"127.1235157,37.4263378","128.2376062,35.700308","127.3264063,37.3740358"
"127.1235213,37.4270255","128.2368795,35.700372","127.3268429,37.3742636"
"127.1235251,37.4274005","128.2364522,35.7004224","127.3273429,37.3744229"
"127.1235256,37.4275222","128.2357909,35.7005121","127.3276319,37.3744684"
"127.1235275,37.4278106","128.2350165,35.7006809","127.3284382,37.374566"
"127.1235324,37.4288734","128.2344376,35.700835","127.328901,37.374656"
"127.1235501,37.4321157","128.2338358,35.701028","127.3306458,37.3747567"
"127.1235552,37.4324411","128.2335185,35.7011381","127.3307972,37.3747659"
"127.1235546,37.4325646","128.2332178,35.7012563","127.3334888,37.3747193"
"127.1235522,37.4330378","128.2326331,35.7014997","127.3359668,37.3747164"
"127.1235456,37.4334614","128.2319802,35.7017822","127.3366897,37.374694"
"127.1234353,37.4340334","128.2311912,35.7021684","127.3374634,37.3746933"
"127.1231352,37.4355035","128.2302537,35.7026384","127.3396038,37.3746484"
"127.1231235,37.4355837","128.2282721,35.7036449","127.3426806,37.3745876"
"127.1231082,37.4357008","128.2273431,35.7040842","127.3445206,37.3745513"
"127.1228217,37.4378407","128.2271119,35.7041875","127.3488703,37.3744614"
"127.1227059,37.4388426","128.2260512,35.704605","127.3497254,37.3744436"
"127.1226846,37.4390309","128.2257217,35.7047107","127.3516726,37.3744019"
"127.1226826,37.4394284","128.2251054,35.7048929","127.3548465,37.3743697"
"127.1226868,37.4394879","128.2245772,35.7050404","127.3557636,37.37437"
"127.1226962,37.4396331","128.2235614,35.7052845","127.3568218,37.3744217"
"127.1227069,37.4397719","128.223161,35.7053789","127.3578167,37.3744761"
"127.1227132,37.4398504","128.2226113,35.7054751","127.3595671,37.374654"
"127.1228203,37.4403663","128.2223729,35.7055135","127.3623292,37.3749385"
"127.1228559,37.440489","128.2218629,35.705595","127.3643212,37.37514"
"127.1229992,37.4409825","128.2207099,35.7057038","127.3659259,37.3753104"
"127.1249997,37.4458148","128.2201398,35.7057387","127.3677508,37.3755044"
"127.1250456,37.4459096","128.2193804,35.7057469","127.3700951,37.3758099"
"127.1254582,37.4468294","128.2183246,35.7057279","127.3712468,37.3760284"
"127.1257404,37.4475874","128.2176478,35.7056986","127.3724018,37.3762775"
"127.1259623,37.4484354","128.2170392,35.7056328","127.3725678,37.3763191"
"127.1259767,37.4484923","128.2169397,35.7056217","127.3735173,37.3765049"
"127.1260146,37.4488394","128.2161539,35.7055191","127.3749997,37.376877"
"127.1260254,37.4489377","128.2148816,35.7052787","127.3760746,37.3771269"
"127.1260663,37.4493597","128.2125042,35.7046887","127.3790599,37.3778051"
"127.1260828,37.4501187","128.212032,35.7045517","127.3794043,37.3778884"
"127.1260477,37.4519483","128.2114057,35.7043454","127.3801133,37.3780613"
"127.126026,37.4531399","128.2102256,35.7039096","127.3804972,37.3781554"
"127.1259384,37.4539184","128.2091216,35.7034383","127.3818296,37.3784804"
"127.1258236,37.4549456","128.2074332,35.7026368","127.3845519,37.3791149"
"127.1255965,37.4565006","128.2056589,35.7017303","127.3857555,37.3793955"
"127.1254878,37.4574377","128.2042938,35.7011044","127.3894309,37.3802508"
"127.1254077,37.4594592","128.2041361,35.7010287","127.3898193,37.3803305"
"127.1254123,37.4598847","128.2026384,35.7002792","127.3898566,37.3803377"
"127.1254146,37.4601118","128.202342,35.7001276","127.3911676,37.3806211"
"127.125417,37.4603128","128.20204,35.6999734","127.392621,37.3808333"
"127.1254488,37.4607321","128.2004515,35.6992055","127.3935268,37.3809252"
"127.1256279,37.4629139","128.1995048,35.6987683","127.3943253,37.3809845"
"127.1257437,37.4644124","128.1974368,35.6980031","127.395012,37.3810131"
"127.1257755,37.4655049","128.1961375,35.6975598","127.3953272,37.3810278"
"127.1257432,37.4661015","128.194853,35.6971633","127.3960919,37.3810357"
"127.1256982,37.4665025","128.1946049,35.6971061","127.3965177,37.3810306"
"127.1256244,37.4670224","128.1943979,35.6970677","127.3966589,37.3810325"
"127.1255799,37.4673287","128.1933614,35.6968419","127.3976801,37.3810163"
"127.1255437,37.4675494","128.1931122,35.6967929","127.3985092,37.3809458"
"127.1253502,37.4687071","128.1920342,35.6966169","127.4005427,37.3807727"
"127.1252476,37.469317","128.1900961,35.696427","127.4011098,37.3807362"
"127.1252464,37.4693485","128.1895695,35.696375","127.4013108,37.3807192"
"127.1252383,37.4698253","128.1888984,35.69635","127.4020892,37.3806631"
"127.125253,37.4700471","128.1874392,35.6963331","127.4028743,37.3805934"
"127.1253114,37.4703609","128.1850888,35.696397","127.4042378,37.3804611"
"127.1253224,37.4704349","128.1842799,35.696416","127.4052377,37.3803276"
"127.125341,37.4705584","128.1833271,35.6964097","127.4083952,37.3799759"
"127.1255567,37.4712901","128.1825036,35.6964","127.4092357,37.3799008"
"127.1257601,37.4717685","128.182028,35.6963693","127.4117729,37.3796413"
"127.126064,37.4722959","128.1813102,35.6963057","127.4128799,37.3795583"
"127.1264099,37.4727738","128.1812416,35.696298","127.4146975,37.3794325"
"127.1264864,37.4728605","128.1805446,35.6962217","127.415878,37.3793505"
"127.1268599,37.4732646","128.1801706,35.6961751","127.4172538,37.3792631"
"127.1269622,37.4733749","128.179936,35.6961458","127.4192623,37.3791347"
"127.1273147,37.4736915","128.1792915,35.6959962","127.4197638,37.3790981"
"127.1274442,37.4738037","128.1788187,35.6959033","127.4204529,37.3790472"
"127.1281485,37.4743143","128.1781741,35.6957428","127.4223212,37.3789898"
"127.1281507,37.4743152","128.1776899,35.695604","127.4234676,37.3790248"
"127.1285882,37.4745933","128.1769196,35.6953496","127.4312443,37.3792225"
"127.1286175,37.4746123","128.1765882,35.6952351","127.431783,37.3792426"
"127.1289737,37.4748451","128.1762745,35.6951269","127.4333847,37.3792544"
"127.1296332,37.4752753","128.1750947,35.6946773","127.4334638,37.3792562"
"127.129977,37.475499","128.1741502,35.6943508","127.4368003,37.3793338"
"127.1311067,37.4762353","128.173106,35.6939915","127.442196,37.3794708"
"127.1316715,37.476604","128.1716369,35.6935615","127.4429404,37.3794901"
"127.1318597,37.4767262","128.1698739,35.6931575","127.4469038,37.3796272"
"127.1324391,37.4771391","128.1689174,35.6929698","127.4472732,37.3796399"
"127.1326814,37.4773111","128.1678959,35.6927988","127.4488782,37.3796758"
"127.1333447,37.4778819","128.1673492,35.6927207","127.4511451,37.3797408"
"127.1338748,37.4784298","128.1667418,35.6926456","127.4525898,37.3797423"
"127.1341636,37.4788011","128.166119,35.6925778","127.4539408,37.3797004"
"127.1342255,37.4788806","128.1657452,35.6925474","127.4551065,37.3796414"
"127.1347643,37.4797025","128.1647498,35.6924727","127.4573092,37.379443"
"127.1349928,37.480172","128.1633944,35.6924207","127.457769,37.3793999"
"127.1352052,37.4806945","128.1632617,35.6924196","127.4590533,37.379285"
"127.1354337,37.481602","128.1628152,35.6924148","127.4613012,37.3790784"
"127.1354658,37.4817589","128.1621389,35.6924249","127.4621303,37.379002"
"127.1355453,37.4821531","128.1614902,35.692442","127.4627425,37.3789473"
"127.1357677,37.4834012","128.160949,35.6924819","127.4629278,37.3789302"
"127.1358412,37.4838675","128.1584145,35.6927284","127.4658443,37.3786661"
"127.1358456,37.4838981","128.1570639,35.6928665","127.468204,37.3784405"
"127.1358654,37.4840181","128.1554427,35.693163","127.4703332,37.3782571"
"127.1362911,37.4865035","128.1538783,35.6935051","127.4715204,37.3781348"
"127.1365661,37.4878673","128.1524966,35.6938931","127.4723935,37.3780521"
"127.1368272,37.4888478","128.1515001,35.6942221","127.4756173,37.3777482"
"127.1368283,37.4888523","128.1497711,35.6948626","127.4765785,37.3776573"
"127.1368551,37.4889272","128.149651,35.6949065","127.4774031,37.3775818"
"127.1369142,37.4890942","128.1483456,35.6954428","127.4778459,37.3775386"
"127.1370717,37.4895129","128.1479339,35.6956434","127.4781079,37.3775152"
"127.1374073,37.49029","128.1471699,35.6960316","127.4787212,37.3774576"
"127.137423,37.4903225","128.1461013,35.6966081","127.4830281,37.3770653"
"127.1381554,37.4918562","128.1455985,35.6968903","127.4849212,37.3769051"
"127.1383032,37.4921649","128.1404105,35.6996914","127.4865274,37.376762"
"127.1391632,37.4940009","128.1399967,35.6999217","127.4878308,37.3766765"
"127.1395439,37.4948133","128.1385551,35.7007264","127.4895601,37.3766821"
"127.1395629,37.4948539","128.1382778,35.7008811","127.4899057,37.376683"
"127.1404603,37.4966891","128.1342342,35.7030853","127.4918213,37.3766895"
"127.1420826,37.4999993","128.132235,35.7041255","127.492804,37.3766922"
"127.1435428,37.5029286","128.1309023,35.7047321","127.4949399,37.3766996"
"127.1441011,37.5040039","128.1300286,35.7050982","127.4973536,37.3767141"
"127.1445605,37.5047209","128.1284872,35.7057446","127.5,37.3767024"
"127.1446133,37.504804","128.1272424,35.7061613","127.5001209,37.3767024"
"127.1450659,37.5055075","128.1259577,35.7065575","127.5014153,37.3767105"
"127.1451995,37.5057161","128.1249992,35.7068375","127.5026814,37.376715"
"127.1452265,37.5057532","128.1216266,35.7075555","127.5035613,37.3767447"
"127.1456692,37.5064026","128.1208087,35.7077202","127.5041204,37.3767762"
"127.1471794,37.5086226","128.1175043,35.7084017","127.5051313,37.376878"
"127.1473155,37.5088114","128.1173122,35.7084415","127.5069204,37.3770934"
"127.1475413,37.5091501","128.1167946,35.7085541","127.5080839,37.3772772"
"127.1482995,37.5100916","128.1151344,35.7088629","127.5098911,37.3776727"
"127.148724,37.51053","128.1136719,35.7091589","127.510762,37.3778548"
"127.1492458,37.5109696","128.1120293,35.7094593","127.5125467,37.3781304"
"127.1498911,37.5113862","128.1087163,35.7096312","127.5128595,37.3781628"
"127.1504123,37.511723","128.1065039,35.7097253","127.513308,37.3782096"
"127.1509,37.5119741","128.1047791,35.7096889","127.5138072,37.3782547"
"127.1513065,37.5121538","128.1020828,35.7095465","127.5144206,37.3782933"
"127.1518566,37.5123483","128.0991541,35.70936","127.5150169,37.378323"
"127.1524747,37.5125412","128.0952986,35.7091114","127.5157692,37.3783481"
"127.1534241,37.5127667","128.0915349,35.7088793","127.5163204,37.3783463"
"127.1558303,37.5131387","128.0887122,35.7086668","127.5166051,37.3783453"
"127.1563018,37.5132113","128.088043,35.7086151","127.5167971,37.3783453"
"127.1570153,37.5133252","128.0868064,35.7085201","127.5168423,37.3783444"
"127.1610372,37.5139993","128.0865044,35.7084883","127.5175109,37.3783326"
"127.1612373,37.5140332","128.0864624,35.708484","127.5181389,37.3783054"
"127.1634287,37.5143901","128.0853361,35.7083596","127.5189635,37.3782377"
"127.1654244,37.5147167","128.0833198,35.7080601","127.5195903,37.3781673"
"127.1661379,37.5148295","128.079278,35.7074269","127.5205413,37.3780409"
"127.1688433,37.5151319","128.0764745,35.7071095","127.5213975,37.3778957"
"127.1700365,37.5152777","128.0737162,35.7069252","127.5220119,37.3777874"
"127.1719307,37.5155425","128.0712143,35.7068776","127.5226026,37.3776548"
"127.1744352,37.5160001","128.0690842,35.7068994","127.5235208,37.3774599"
"127.1755229,37.5161996","128.0661121,35.7069513","127.5244684,37.3772704"
"127.180855,37.5172516","128.0638164,35.7070053","127.5252172,37.3771432"
"127.1830948,37.517693","128.0635269,35.7070175","127.5253426,37.3771269"
"127.1845553,37.5180683","128.0621884,35.7070517","127.5257198,37.3770773"
"127.1845858,37.5180783","128.0588285,35.7071377","127.5258814,37.3770565"
"127.1863995,37.5186744","128.0576171,35.7071694","127.5263873,37.3770014"
"127.1872266,37.5189821","128.0538823,35.7072399","127.5264009,37.3769996"
"127.1877383,37.5192161","128.0465552,35.7073771","127.5270289,37.3769363"
"127.1887499,37.5197749","128.0431797,35.7074564","127.5280996,37.3768748"
"127.1894993,37.5202582","128.0412155,35.7074787","127.5292257,37.3768772"
"127.1901785,37.5207404","128.0408949,35.7074829","127.5301463,37.3769248"
"127.190783,37.5212593","128.0405168,35.7074702","127.5314803,37.3770623"
"127.1912057,37.5216534","128.0399031,35.7074486","127.5319005,37.3771073"
"127.191422,37.5219046","128.0393301,35.7073979","127.5328968,37.3772476"
"127.1917993,37.5223427","128.039329,35.7073979","127.5337202,37.3774196"
"127.1920819,37.5226833","128.039225,35.7073894","127.5348024,37.3776455"
"127.1921528,37.5227808","128.038797,35.7073525","127.5350069,37.3776878"
"127.1926868,37.5236628","128.03785,35.7072396","127.5352599,37.3777409"
"127.1929945,37.5242306","128.0366803,35.7070572","127.536211,37.3779353"
"127.1934617,37.5251241","128.0357018,35.7068678","127.5377835,37.3782386"
"127.1943703,37.5268292","128.0350862,35.7067226","127.5395276,37.3785797"
"127.1948592,37.5276597","128.0343365,35.7065267","127.5407578,37.3788244"
"127.1953875,37.5285498","128.0336409,35.7063116","127.541291,37.3789306"
"127.1961498,37.5297992","128.0328621,35.7060617","127.5463056,37.3798716"
"127.1963248,37.5301746","128.0324133,35.7058996","127.5514818,37.3808916"
"127.1963872,37.5304164","128.0316941,35.7056296","127.5528352,37.3811795"
"127.1964069,37.5305949","128.0311399,35.7054066","127.5540057,37.3814584"
"127.1963924,37.5308121","128.0301796,35.70496","127.5564901,37.3821233"
"127.1963832,37.5308481","128.0293083,35.7045834","127.55937,37.3828809"
"127.1963598,37.5310445","128.02856,35.7042657","127.5610319,37.3833289"
"127.196315,37.5312112","128.0281223,35.7040954","127.563582,37.3840135"
"127.1961993,37.5315345","128.0275395,35.7038897","127.5636747,37.3840387"
"127.196074,37.5317496","128.0261781,35.7034619","127.5644012,37.3842294"
"127.1958749,37.5319825","128.025712,35.7033459","127.5652824,37.3844615"
"127.1957374,37.5321246","128.0250288,35.7031748","127.5661807,37.38469"
