0,1,2,3,4,5,6,7,8,9,10,11
"127.3969959,37.3278572","127.9176996,37.3200582","127.5907342,37.1442453",,,"127.445637,37.5116537","129.307826,36.0014531","127.445637,37.5116537","127.7827524,37.4027829","127.788651,37.4029399",,
"127.3971166,37.3278925","127.9174619,37.3195327","127.5912226,37.1440133",,,"127.4458203,37.5116483","129.3081121,36.0011576","127.4458203,37.5116483","127.7840288,37.4029674","127.7889786,37.4029166",,
"127.3973119,37.3279305","127.9173427,37.319205","127.5918348,37.1436712",,,"127.4458758,37.5116484","129.3085246,36.0008079","127.4458758,37.5116484","127.7853861,37.4030614","127.7900514,37.402758",,
"127.3975275,37.3279037","127.9173038,37.319106","127.5926045,37.143255",,,"127.4462718,37.5116197","129.3090993,36.0002746","127.4462718,37.5116197","127.7860618,37.4030724","127.7907322,37.4026455",,
"127.3976889,37.327884","127.917282,37.3190348","127.5929578,37.1430654",,,"127.4462843,37.5116188","129.3092649,36.0001405","127.4462843,37.5116188","127.7869306,37.4030514","127.7929212,37.4021651",,
"127.3981778,37.3278267","127.9172636,37.3189772","127.5933606,37.1428353",,,"127.4464857,37.5115973","129.3093356,36.0000826","127.4464857,37.5115973","127.7881122,37.4029782","127.7935218,37.4020419",,
"127.3984149,37.3277845","127.9172177,37.3188341","127.5937871,37.1425915",,,"127.4467437,37.511555","129.3094369,36.0","127.4467437,37.511555","127.788651,37.4029399","127.7942828,37.4019102",,
"127.3986396,37.3277252","127.9171498,37.318608","127.5941967,37.1423614",,,"127.4469803,37.511501","129.3095371,35.9999164","127.4469803,37.511501","127.7889786,37.4029166","127.7956446,37.4016824",,
"127.3988789,37.3276687","127.9171246,37.3185342","127.5942968,37.1423054",,,"127.4470731,37.5114786","129.3111492,35.998566","127.4470731,37.5114786","127.7900514,37.402758","127.7971494,37.4013631",,
"127.3991375,37.3276247","127.9170384,37.3182524","127.5944206,37.142235",,,"127.4473537,37.5113967","129.3112242,35.9985","127.4473537,37.5113967","127.7907322,37.4026455","127.7994321,37.4008913",,
"127.3994852,37.3275745","127.9169499,37.3179661","127.594541,37.1421691",,,"127.4478732,37.5112202","129.3134739,35.9966577","127.4478732,37.5112202","127.7929212,37.4021651","127.8018264,37.4003525",,
"127.3998916,37.3275379","127.9167741,37.3174078","127.5945421,37.1421682",,,"127.4481698,37.5111005","129.3138366,35.9963664","127.4481698,37.5111005","127.7935218,37.4020419","127.8024856,37.4002048",,
"127.4001196,37.3275264","127.916549,37.3166911","127.5948291,37.1420075",,,"127.4483497,37.511014","129.3141917,35.9960807","127.4483497,37.511014","127.7942828,37.4019102","127.8035049,37.3999607",,
"127.400403,37.327514","127.9164767,37.3164786","127.5950271,37.1419019",,,"127.4486938,37.5108249","129.3146579,35.9957059","127.4486938,37.5108249","127.7956446,37.4016824","127.8070808,37.3988508",,
"127.4009662,37.3275109","127.9164297,37.3163382","127.5952645,37.141762",,,"127.4490255,37.5106132","129.315794,35.9947935","127.4490255,37.5106132","127.7971494,37.4013631","127.8088029,37.3983542",,
"127.4010373,37.3275019","127.916159,37.3153539","127.5956324,37.1414894",,,"127.4493788,37.5103105","129.316392,35.994313","127.4493788,37.5103105","127.7994321,37.4008913","127.8105214,37.3978233",,
"127.4011265,37.3274831","127.9161291,37.3152432","127.5960586,37.1410483",,,"127.4494173,37.5102736","129.3176245,35.9932523","127.4494173,37.5102736","127.8018264,37.4003525","127.8139449,37.3967768",,
"127.4013614,37.3274166","127.9160872,37.315018","127.5963923,37.1405558",,,"127.4495916,37.5101006","129.3181618,35.9927411","127.4495916,37.5101006","127.8024856,37.4002048","127.8142348,37.3966823",,
"127.4018741,37.3272412","127.9160712,37.3147719","127.5964923,37.140362",,,"127.449869,37.5098077","129.3187245,35.9921746","127.449869,37.5098077","127.8035049,37.3999607","127.8169426,37.3957944",,
"127.402162,37.3271829","127.9160658,37.3146124","127.5966855,37.1399868",,,"127.449894,37.5097771","129.3191611,35.9916226","127.449894,37.5097771","127.8070808,37.3988508","127.8196761,37.3948631",,
"127.4023765,37.3271803","127.9160654,37.314552","127.596972,37.1394728",,,"127.450023,37.5096393","129.3192754,35.9914784","127.450023,37.5096393","127.8088029,37.3983542","127.8212779,37.3943008",,
"127.402425,37.3271849","127.9160676,37.3143312","127.5975976,37.1382833",,,"127.450322,37.5092184","129.3193368,35.9914","127.450322,37.5092184","127.8105214,37.3978233","127.823464,37.3935179",,
"127.4026112,37.3272004","127.916069,37.314168","127.5979099,37.1377368",,,"127.4505724,37.5087679","129.3196622,35.9909831","127.4505724,37.5087679","127.8139449,37.3967768","127.8257798,37.392694",,
"127.4026947,37.3272112","127.9160663,37.3140896","127.5980683,37.1374599",,,"127.4509972,37.5080307","129.3204494,35.9899083","127.4509972,37.5080307","127.8142348,37.3966823","127.8288571,37.3916362",,
"127.4027771,37.3272393","127.9160939,37.3137704","127.5986289,37.1364805",,,"127.4511919,37.50781","129.3225491,35.9870576","127.4511919,37.50781","127.8169426,37.3957944","127.8295543,37.3914144",,
"127.4028391,37.3272826","127.9161288,37.3133484","127.5987771,37.136191",,,"127.4513663,37.5076126","129.3229623,35.9865077","127.4513663,37.5076126","127.8196761,37.3948631","127.8307931,37.3910422",,
"127.4029395,37.3273683","127.9161711,37.3128444","127.5988658,37.1360197",,,"127.4518044,37.507264","129.3234124,35.9860159","127.4518044,37.507264","127.8212779,37.3943008","127.8325773,37.3906226",,
"127.4030082,37.3274648","127.916193,37.3127064","127.5992164,37.1355083",,,"127.4520987,37.5070902","129.3239492,35.9854831","127.4520987,37.5070902","127.823464,37.3935179","127.833137,37.3904939",,
"127.4030961,37.3276055","127.9162038,37.3126207","127.5994323,37.1352503",,,"127.4522753,37.507001","129.3241746,35.9853021","127.4522753,37.507001","127.8257798,37.392694","127.8357811,37.3901169",,
"127.403096,37.3276812","127.916273,37.3120806","127.5995121,37.1351646",,,"127.4523228,37.5069767","129.324999,35.9846414","127.4523228,37.5069767","127.8288571,37.3916362","127.8365399,37.3900255",,
"127.4031027,37.3277254","127.9163116,37.3117181","127.5996628,37.1350373",,,"127.4524439,37.5069253","129.3259241,35.9840666","127.4524439,37.5069253","127.8295543,37.3914144","127.8379053,37.3899558",,
"127.4031117,37.327747","127.9163496,37.3114394","127.5997472,37.1349615",,,"127.4538891,37.5063139","129.3269748,35.9835494","127.4538891,37.5063139","127.8307931,37.3910422","127.8380307,37.3899491",,
"127.4031961,37.3279481","127.9163981,37.3110174","127.5998371,37.134883",,,"127.4548658,37.5059285","129.3296742,35.9822913","127.4548658,37.5059285","127.8325773,37.3906226","127.8390903,37.3899272",,
"127.4033041,37.3282123","127.9164653,37.3105241","127.6006684,37.1343352",,,"127.4550899,37.505851","129.3310097,35.9816732","127.4550899,37.505851","127.833137,37.3904939","127.8398868,37.3899465",,
"127.4033345,37.3282952","127.916526,37.3100741","127.6008529,37.1342232",,,"127.4554045,37.5057421","129.3317723,35.9813199","127.4554045,37.5057421","127.8357811,37.3901169","127.8403139,37.3899624",,
"127.4033659,37.328462","127.9165729,37.3097846","127.600971,37.1341483",,,"127.4559047,37.50558","129.3345243,35.9800411","127.4559047,37.50558","127.8365399,37.3900255","127.8418973,37.3901246",,
"127.4033816,37.3285477","127.9166224,37.309331","127.6010329,37.1341095",,,"127.4563641,37.5054495","129.3352492,35.9796829","127.4563641,37.5054495","127.8379053,37.3899558","127.8426274,37.3902036",,
,"127.9166299,37.3092643","127.6016752,37.1337033",,,"127.4564954,37.5054117","129.3358623,35.9793409","127.4564954,37.5054117","127.8380307,37.3899491","127.8434392,37.39035",,
,"127.9166331,37.3092336","127.6021736,37.1334018",,,"127.4574482,37.5051795","129.3364817,35.978979","127.4574482,37.5051795","127.8390903,37.3899272","127.8434856,37.390358",,
,"127.9166407,37.3091777","127.6022208,37.1333729",,,"127.4574832,37.5051714","129.3365615,35.9789327","127.4574832,37.5051714","127.8398868,37.3899465","127.84522,37.3906765",,
,"127.9166647,37.3090352","127.6024143,37.1332538",,,"127.4579166,37.5050832","129.3370374,35.9786495","127.4579166,37.5050832","127.8403139,37.3899624","127.8481222,37.3914071",,
,"127.9167958,37.3080351","127.6025235,37.1331861",,,"127.4580954,37.5050418","129.3376499,35.9782327","127.4580954,37.5050418","127.8418973,37.3901246","127.8500877,37.3918655",,
,"127.9168239,37.3078142","127.6028148,37.1330073",,,"127.4582595,37.5050175","129.3379872,35.9779995","127.4582595,37.5050175","127.8426274,37.3902036","127.8504338,37.3919519",,
,"127.9168693,37.3074516","127.6041141,37.1322337",,,"127.4583896,37.5050005","129.3388614,35.9773415","127.4583896,37.5050005","127.8434392,37.39035","127.8530794,37.3926291",,
,"127.9169487,37.3069186","127.6041985,37.132184",,,"127.458849,37.5049511","129.339365,35.9769137","127.458849,37.5049511","127.8434856,37.390358","127.8541518,37.3929333",,
,"127.916961,37.3066851","127.6046462,37.1319358",,,"127.4591104,37.5049331","129.3395836,35.9767274","127.4591104,37.5049331","127.84522,37.3906765","127.8543939,37.3929974",,
,"127.9169619,37.3064436","127.6059928,37.13119",,,"127.4606605,37.5048363","129.3396,35.9767163","127.4606605,37.5048363","127.8481222,37.3914071","127.8554176,37.3932711",,
,"127.9169491,37.3061768","127.6060153,37.1311773",,,"127.4617116,37.5047835","129.3396369,35.9766833","127.4617116,37.5047835","127.8500877,37.3918655","127.8578166,37.393866",,
,"127.9167339,37.3043856","127.6060356,37.1311665",,,"127.4630467,37.5047262","129.3401246,35.9762413","127.4630467,37.5047262","127.8504338,37.3919519","127.8591613,37.3941603",,
,"127.9167113,37.3041774","127.6061661,37.1310943",,,"127.4638636,37.5046967","129.3416617,35.9748583","127.4638636,37.5046967","127.8530794,37.3926291","127.8608549,37.3944228",,
,"127.91671,37.3041423","127.6062606,37.1310419",,,"127.4638987,37.5046958","129.3433742,35.9732914","127.4638987,37.5046958","127.8541518,37.3929333","127.8623583,37.3945877",,
,"127.9167028,37.3038611","127.6072179,37.1305209",,,"127.4642641,37.5046716","129.3445554,35.9722501","127.4642641,37.5046716","127.8543939,37.3929974","127.8633866,37.3946503",,
,"127.9167058,37.3037926","127.6075329,37.1303485",,,"127.4646601,37.5046275","129.3452449,35.9716175","127.4646601,37.5046275","127.8554176,37.3932711","127.8642783,37.3947044",,
,"127.9167413,37.3034833","127.6075734,37.1303277",,,"127.4649747,37.5045745","129.3461505,35.9707905","127.4649747,37.5045745","127.8578166,37.393866","127.8650816,37.3947136",,
,"127.9167499,37.3034129","127.607696,37.1302591",,,"127.4653244,37.5044826","129.3471824,35.9698623","127.4653244,37.5044826","127.8591613,37.3941603","127.8668935,37.3946683",,
,"127.9167554,37.303385","127.6080943,37.1300406",,,"127.4657498,37.5043241","129.3473138,35.9696494","127.4657498,37.5043241","127.8608549,37.3944228","127.8684091,37.3945618",,
,"127.9169115,37.3026363","127.6082214,37.1299747",,,"127.4660622,37.5041926","129.3478008,35.9691821","127.4660622,37.5041926","127.8623583,37.3945877","127.8685006,37.3945534",,
,"127.9170379,37.3020265","127.6084081,37.1298789",,,"127.4661165,37.5041692","129.3480453,35.9689647","127.4661165,37.5041692","127.8633866,37.3946503","127.8690223,37.3945067",,
,"127.9170599,37.3017181","127.60847,37.1298464",,,"127.4662364,37.5041178","129.3483101,35.9687172","127.4662364,37.5041178","127.8642783,37.3947044","127.8696704,37.3944325",,
,"127.9170457,37.3013982","127.6086523,37.1297678",,,"127.4662794,37.5040998","129.3485882,35.9684705","127.4662794,37.5040998","127.8650816,37.3947136","127.870061,37.3943763",,
,"127.9170159,37.3011035","127.6089381,37.1296441",,,"127.4664469,37.5040178","129.3486801,35.9682761","127.4664469,37.5040178","127.8668935,37.3946683","127.870437,37.3943238",,
,"127.9169647,37.3008216","127.6095119,37.1294254",,,"127.4665624,37.5039629","129.3487219,35.9681655","127.4665624,37.5039629","127.8684091,37.3945618","127.8708739,37.3942584",,
,"127.9169231,37.3006505","127.6098315,37.1293196",,,"127.4670071,37.5037611","129.3487242,35.9680744","127.4670071,37.5037611","127.8685006,37.3945534","127.8719416,37.3940586",,
,"127.9167823,37.3000795","127.6099305,37.1292862",,,"127.4680629,37.5032305","129.3487246,35.9680411","127.4680629,37.5032305","127.8690223,37.3945067","127.8736399,37.3936512",,
,"127.9167336,37.2998462","127.6100194,37.12926",,,"127.4681591,37.5031936","129.3486995,35.9679666","127.4681591,37.5031936","127.8696704,37.3944325","127.8749993,37.3932638",,
,"127.9166897,37.2994569","127.6102062,37.1292048",,,"127.4684284,37.5030891","129.3486358,35.9678486","127.4684284,37.5030891","127.870061,37.3943763","127.875306,37.3931511",,
,"127.9166904,37.2991622","127.6103356,37.1291668",,,"127.4687532,37.5030053","129.3484989,35.9677326","127.4687532,37.5030053","127.870437,37.3943238","127.8756737,37.3930318",,
,"127.9167119,37.2987619","127.6107767,37.1290267",,,"127.4688505,37.5029801","129.3483749,35.9676913","127.4688505,37.5029801","127.8708739,37.3942584","127.876135,37.3928744",,
,"127.9167129,37.2987394","127.6111559,37.1288947",,,"127.4690474,37.5029072","129.3481779,35.9676628","127.4691084,37.5029315","127.8719416,37.3940586","127.8769321,37.3925636",,
,"127.9167501,37.2983273","127.6116813,37.1286184",,,"127.4693608,37.5028586","129.3479839,35.9676667","127.4693777,37.5029072","127.8736399,37.3936512","127.8777079,37.3922619",,
,"127.9168363,37.2978024","127.6119028,37.1284523",,,"127.4694298,37.5028487","129.347792,35.9677093","127.4699389,37.502911","127.8749993,37.3932638","127.8782129,37.3920484",,
,"127.9169553,37.2974856","127.6121086,37.1282728",,,"127.4697489,37.5028415","129.3477634,35.9677205","127.4702738,37.5029228","127.875306,37.3931511","127.8784699,37.3919367",,
,"127.9170422,37.2972852","127.6122581,37.1281086",,,"127.4699446,37.5028362","129.3475656,35.9677966","127.4706811,37.5029355","127.8756737,37.3930318","127.8789051,37.3917479",,
,"127.9171529,37.2970937","127.6123974,37.1279327",,,"127.4701618,37.5028426","129.3474585,35.967865","127.471593,37.502979","127.876135,37.3928744","127.87902,37.3916979",,
,"127.917221,37.2969654","127.6124199,37.1279047",,,"127.4708497,37.5028571","129.347384,35.9679508","127.4719595,37.5029746","127.8769321,37.3925636","127.8800289,37.3912602",,
,"127.9172523,37.296923","127.6125019,37.1277883",,,"127.4714041,37.5028771","129.3473373,35.9680408","127.4722401,37.5029638","127.8777079,37.3922619","127.8802397,37.391164",,
,"127.9174996,37.2965489","127.6126051,37.127553",,,"127.4716643,37.5028772","129.3473119,35.9681899","127.4724879,37.502945","127.8782129,37.3920484","127.8832976,37.3897921",,
,"127.9177199,37.2961867","127.61265,37.1274366",,,"127.4716699,37.5028772","129.3473103,35.9682621","127.4728522,37.5028847","127.8784699,37.3919367","127.8834622,37.3897231",,
,"127.9178301,37.2959204","127.6127251,37.1272238",,,"127.4718894,37.5028736","129.3473482,35.9683643","127.4732449,37.5027847","127.8789051,37.3917479","127.8837056,37.389615",,
,"127.91792,37.295655","127.6128896,37.1266098",,,"127.4721044,37.5028692","129.3474121,35.9684408","127.4736081,37.5026928","127.87902,37.3916979","127.8839108,37.3895296",,
,"127.9179795,37.2953835","127.6130522,37.1261184",,,"127.4723635,37.5028467","129.3475383,35.9685308","127.4740878,37.5026244","127.8800289,37.3912602","127.8847088,37.3891809",,
,"127.9179998,37.2949742","127.6133149,37.1256863",,,"127.4725819,37.5028134","129.3476976,35.9686095","127.4741297,37.5026208","127.8802397,37.391164","127.8858371,37.3886905",,
,"127.9180073,37.2944937","127.6134835,37.1254897",,,"127.4728127,37.5027765","129.347962,35.9687244","127.4744589,37.502593","127.8832976,37.3897921","127.8882561,37.3876676",,
,"127.9179866,37.2942333","127.6136903,37.1252848",,,"127.4730763,37.5027279","129.3484368,35.9688748","127.4746332,37.5025867","127.8834622,37.3897231","127.8891579,37.3872861",,
,"127.9179489,37.2939414","127.6139321,37.1250953",,,"127.4732675,37.5026819","129.3485748,35.9689412","127.474787,37.5025822","127.8837056,37.389615","127.8905816,37.3867045",,
,"127.9178993,37.2937415","127.6142256,37.1248796",,,"127.4734395,37.5026315","129.3488739,35.969025","127.4751083,37.502576","127.8839108,37.3895296","127.8909446,37.3865663",,
,"127.9178124,37.2935326","127.6143178,37.1248119",,,"127.4736579,37.502554","129.3489387,35.9690429","127.4753403,37.5025986","127.8847088,37.3891809","127.8922223,37.3861519",,
,"127.9176993,37.2932743","127.6144033,37.1247496",,,"127.4739295,37.5024342","129.3501411,35.9693894","127.4759082,37.5026897","127.8858371,37.3886905","127.8930357,37.38595",,
,"127.9175499,37.2929828","127.6145123,37.1246684",,,"127.4739827,37.5024108","129.3518704,35.9698883","127.4763019,37.5027817","127.8882561,37.3876676","127.8938832,37.3857886",,
,"127.9174143,37.2927552","127.6145877,37.1246088",,,"127.4740121,37.5023982","129.3526264,35.9701119","127.4768913,37.5029648","127.8891579,37.3872861","127.8946766,37.3856453",,
,"127.9173369,37.2926248","127.6147397,37.1246736",,,"127.4745134,37.5021666","129.3531803,35.9702782","127.477776,37.5032453","127.8905816,37.3867045","127.8956487,37.3855465",,
,"127.9172697,37.2925124","127.6148152,37.1247294",,,"127.4747295,37.5020576","129.3547448,35.9707877","127.4788258,37.5035772","127.8909446,37.3865663","127.8970051,37.3855014",,
,"127.9163167,37.2909356","127.6148581,37.1247528",,,"127.4750712,37.5018783","129.3556128,35.971106","127.4798598,37.5039082","127.8922223,37.3861519","127.8984049,37.3855283",,
,"127.9161276,37.2906136","127.6149065,37.1247654",,,"127.4751765,37.5018116","129.3571997,35.9717702","127.4800601,37.5039704","127.8930357,37.38595","127.8993214,37.3856126",,
,"127.9156983,37.2898813","127.6149504,37.1247689",,,"127.4752783,37.5017522","129.3580531,35.9721265","127.4808452,37.5042085","127.8938832,37.3857886","127.8998449,37.385701",,
,"127.9156152,37.2897518","127.6149954,37.124768",,,"127.4754243,37.5016576","129.360082,35.9730506","127.4815353,37.5043808","127.8946766,37.3856453","127.9000304,37.3857355",,
,"127.9155719,37.289679","127.6150787,37.1247508",,,"127.4755216,37.5015981","129.3609552,35.9734482","127.4822153,37.504517","127.8956487,37.3855465","127.9003877,37.385801",,
,"127.9155628,37.2896628","127.6151799,37.1247038",,,"127.4757593,37.501453","129.3611369,35.9735328","127.4828183,37.504591","127.8970051,37.3855014","127.9012043,37.3859974",,
,"127.9155321,37.2896124","127.6153273,37.1246126",,,"127.4761994,37.5011827","129.3615819,35.973735","127.4828409,37.5045928","127.8984049,37.3855283","127.9021478,37.3862565",,
,"127.915358,37.2893453","127.6155848,37.12446",,,"127.4774996,37.5003077","129.3616626,35.9737716","127.4835661,37.5046452","127.8993214,37.3856126","127.9028616,37.3864515",,
,"127.9152339,37.2891375","127.6158549,37.1243669",,,"127.4779489,37.4999995","129.3621372,35.9740076","127.4840119,37.5046633","127.8998449,37.385701","127.9046164,37.386953",,
,"127.9152077,37.2890871","127.6160012,37.1243298",,,"127.478681,37.4995175","129.3666897,35.9760832","127.4840628,37.5046651","127.9000304,37.3857355","127.9052816,37.3871319",,
,"127.9148193,37.2884215","127.6161655,37.1242981",,,"127.4788247,37.4994228","129.36696,35.9762584","127.4845595,37.5046471","127.9003877,37.385801","127.9060801,37.3873193",,
,"127.914555,37.2879555","127.6163399,37.1242727",,,"127.4794414,37.4990182","129.3671069,35.9763273","127.4861741,37.5045879","127.9012043,37.3859974","127.9066399,37.387431",,
,"127.9137252,37.2868145","127.6170356,37.1242468",,,"127.4802493,37.4985163","129.367491,35.9764836","127.4878067,37.5045249","127.9021478,37.3862565","127.9072856,37.3875604",,
,"127.9129355,37.2857834","127.6174262,37.1242337",,,"127.4806657,37.4982532","129.3675785,35.9765264","127.4892934,37.5044629","127.9028616,37.3864515","127.907834,37.3876513",,
,"127.9122742,37.2849212","127.6176536,37.1242263",,,"127.4811998,37.4979161","129.3676245,35.9765492","127.4899598,37.5044422","127.9046164,37.386953","127.9087634,37.3878067",,
,"127.9121993,37.2848223","127.6178933,37.1242107",,,"127.4824998,37.4970916","129.367736,35.9766186","127.4901635,37.5044359","127.9052816,37.3871319","127.9091884,37.3878503",,
,"127.9120674,37.2846488","127.6179002,37.1242829",,,"127.4828019,37.4968951","129.367779,35.9766576","127.4907858,37.5044161","127.9060801,37.3873193","127.9102577,37.3879647",,
,"127.9118778,37.2844151","127.6178992,37.1243559",,,"127.483112,37.4966933","129.3678028,35.9766798","127.4918199,37.5043838","127.9066399,37.387431","127.9106859,37.3879858",,
,"127.9117767,37.284292","127.6178893,37.1244974",,,"127.4832025,37.4966347","129.3679308,35.9768392","127.4933009,37.5043154","127.9072856,37.3875604","127.9116159,37.3880303",,
,"127.9117335,37.2842381","127.6178827,37.1245885",,,"127.4834638,37.4964932","129.3680697,35.9770371","127.4940725,37.5042857","127.907834,37.3876513","127.9124226,37.38805",,
,"127.9116665,37.2841482","127.6178828,37.1247065",,,"127.4835713,37.496413","129.3682305,35.9772753","127.4942864,37.5042712","127.9087634,37.3878067","127.912879,37.3880593",,
,"127.9113767,37.2837571","127.6179168,37.1248282",,,"127.4837377,37.4962878","129.368382,35.9775389","127.4944742,37.5042586","127.9091884,37.3878503","127.9134483,37.3880437",,
,"127.9112983,37.2836627","127.6179473,37.124912",,,"127.4837626,37.4962688","129.3684919,35.9777778","127.4948883,37.5042307","127.9102577,37.3879647","127.9140999,37.3880144",,
,"127.911254,37.2836042","127.6182243,37.1256662",,,"127.4839538,37.4961328","129.3685491,35.9779906","127.4953612,37.5041983","127.9106859,37.3879858","127.9151739,37.387962",,
,"127.9112484,37.2835961","127.6182999,37.1257869",,,"127.4840828,37.4960489","129.3685791,35.9782768","127.4957244,37.5041514","127.9116159,37.3880303","127.9160354,37.387876",,
,"127.9109654,37.2832203","127.6182674,37.1258915",,,"127.4844527,37.4957948","129.3685995,35.9786695","127.4963218,37.5040343","127.9124226,37.38805","127.9170288,37.3877481",,
,"127.9107848,37.282983","127.618085,37.1265651",,,"127.484498,37.4957615","129.3686057,35.9787442","127.4964757,37.5039955","127.912879,37.3880593","127.9179305,37.3875908",,
,"127.9106301,37.2827537",,,,"127.4849336,37.4954442","129.3686147,35.9788441","127.4968128,37.5039099","127.9134483,37.3880437","127.9193489,37.3873073",,
,"127.9104773,37.2824604",,,,"127.48504,37.4953631","129.3686503,35.9791339","127.4971149,37.5038017","127.9140999,37.3880144","127.9214823,37.386822",,
,"127.9104306,37.2823803",,,,"127.4849823,37.4953063","129.3687053,35.9793971","127.4976173,37.5036179","127.9151739,37.387962","127.9215715,37.3868036",,
,"127.9103757,37.2822354",,,,"127.4846893,37.4950197","129.3688244,35.9797901","127.4979024,37.5035133","127.9160354,37.387876","127.921779,37.3867542",,
,"127.9102885,37.2819671",,,,"127.4845095,37.4948114","129.3690203,35.9801972","127.498665,37.5032024","127.9170288,37.3877481","127.9226906,37.3865445",,
,"127.9102885,37.281958",,,,"127.4844767,37.4947519","129.3690692,35.9802929","127.499647,37.5027832","127.9179305,37.3875908","127.9233247,37.3864007",,
,"127.9102618,37.2816165",,,,"127.4844575,37.494678","129.3692337,35.9805445","127.4997568,37.5027409","127.9193489,37.3873073","127.9243311,37.3861907",,
,"127.9101763,37.2808191",,,,"127.4844654,37.494614","129.3699307,35.9815072","127.499871,37.5026904","127.9214823,37.386822","127.9254008,37.385985",,
,"127.9101596,37.2806641",,,,"127.4844688,37.4945915","129.3699869,35.9815848","127.5,37.5026327","127.9215715,37.3868036","127.9254742,37.3859712",,
,"127.9101513,37.2805884",,,,"127.4845367,37.4944662","129.3700709,35.9817106","127.5001833,37.5025552","127.921779,37.3867542","127.926937,37.3857667",,
,"127.9101129,37.2803641",,,,"127.4846533,37.494331","129.3702171,35.9818931","127.5013056,37.5020729","127.9226906,37.3865445","127.9274574,37.385699",,
,"127.9100714,37.2802074",,,,"127.4847608,37.4942048","129.3704043,35.9817405","127.5023691,37.5016096","127.9233247,37.3864007","127.9276019,37.3856805",,
,"127.9100575,37.2801461",,,,"127.4848705,37.494076","129.3708497,35.9813","127.5027775,37.5014311","127.9243311,37.3861907","127.9293139,37.3855986",,
,"127.9100472,37.2801119",,,,"127.4850097,37.4939137","129.3711994,35.9809826","127.503359,37.5011805","127.9254008,37.385985","127.9296042,37.3856011",,
,"127.9100392,37.2800876",,,,"127.4850561,37.4938587","129.3716888,35.9805757","127.5039123,37.5009417","127.9254742,37.3859712","127.9296754,37.3856072",,
,"127.9099774,37.2799247",,,,"127.4852032,37.4936911","129.3718938,35.9804273","127.5046997,37.5006081","127.926937,37.3857667","127.929967,37.3856313",,
,"127.9099146,37.279796",,,,"127.4853842,37.4934847","129.3720774,35.9803118","127.5059441,37.5001231","127.9274574,37.385699","127.9303368,37.3856958",,
,"127.9098498,37.2796917",,,,"127.485838,37.4929394","129.3722505,35.9802198","127.5061206,37.5000618","127.9276019,37.3856805","127.9306854,37.3858171",,
,"127.9097451,37.2795289",,,,"127.4859285,37.4928304","129.3724773,35.9801018","127.5062993,37.4999996","127.9293139,37.3855986","127.9309912,37.3859629",,
,"127.9096122,37.2793653",,,,"127.4859828,37.4927682","129.3725145,35.9800823","127.5067677,37.4998437","127.9296042,37.3856011","127.9311909,37.3861181",,
,"127.9093877,37.2791371",,,,"127.4860462,37.4926952","129.3727668,35.979963","127.507227,37.4997238","127.9296754,37.3856072","127.9313841,37.3863247",,
,"127.9092631,37.2790402",,,,"127.4861548,37.4925717","129.3732373,35.979788","127.5075913,37.4996498","127.929967,37.3856313","127.9315116,37.3864928",,
,"127.9089266,37.2787844",,,,"127.4862849,37.4924131","129.373499,35.979691","127.5079556,37.4995948","127.9303368,37.3856958","127.9316063,37.3866538",,
,"127.9088156,37.2786965",,,,"127.486294,37.4924014","129.3748366,35.9792248","127.5084274,37.4995254","127.9306854,37.3858171","127.931738,37.3869706",,
,"127.9087295,37.2786247",,,,"127.4864807,37.4921725","129.3748718,35.9792135","127.508622,37.4995073","127.9309912,37.3859629","127.9318568,37.3873948",,
,"127.9085616,37.2784495",,,,"127.4865248,37.4921175","129.3749996,35.9791745","127.5086774,37.4995019","127.9311909,37.3861181","127.9321997,37.3886888",,
,"127.9083245,37.2781916",,,,"127.4866708,37.4919345","129.3750337,35.9791631","127.5094671,37.4994478","127.9313841,37.3863247","127.9325053,37.3895683",,
,"127.9079865,37.2776492",,,,"127.4869027,37.4916434","129.3750667,35.9791527","127.5096526,37.499437","127.9315116,37.3864928","127.9327908,37.3902974",,
,"127.9076746,37.2771248",,,,"127.4870747,37.491428","129.3751261,35.979132","127.509854,37.499427","127.9316063,37.3866538","127.9343926,37.3941927",,
,"127.9075615,37.2770666",,,,"127.4871426,37.4913361","129.3753861,35.9790576","127.5105373,37.4993999","127.931738,37.3869706","127.9344782,37.3945529",,
,"127.907432,37.2769003",,,,"127.4871562,37.4913171","129.3757365,35.9789611","127.5120499,37.4993367","127.9318568,37.3873948","127.9346796,37.3949857",,
,"127.9074116,37.2768742",,,,"127.4872478,37.4911774","129.3760024,35.9789019","127.5125194,37.4993123","127.9321997,37.3886888","127.9348297,37.3953619",,
,"127.9073548,37.2768086",,,,"127.4873858,37.4909674","129.3762442,35.9788594","127.5129154,37.4992951","127.9325053,37.3895683","127.9349616,37.3956914",,
,"127.9073117,37.2767583",,,,"127.4874866,37.4908241","129.3765006,35.9788184","127.5143318,37.4992346","127.9327908,37.3902974","127.9351998,37.3962575",,
,"127.907237,37.2767134",,,,"127.4875669,37.4907115","129.3767394,35.9787894","127.5151429,37.4992002","127.9343926,37.3941927","127.9354494,37.3968244",,
,"127.9071872,37.276683",,,,"127.4877966,37.4903897","129.3768346,35.9787816","127.5152798,37.4991948","127.9344782,37.3945529","127.9357237,37.3973696",,
,"127.907037,37.2766583",,,,"127.4878916,37.4902554","129.3770806,35.9787697","127.5157595,37.4991749","127.9346796,37.3949857","127.9358823,37.3976404",,
