0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"127.1342964,37.8042782","127.7212364,37.7508742","128.5834749,36.3312916","129.2891685,35.6621444","128.5896614,36.3070167","127.4509506,36.9058825","127.5811104,36.9638203","127.1310323,37.7911323","129.0413436,35.3410002","127.35044,37.2515375","127.248479,37.5999873",,"127.3188283,37.6308567","127.8736862,37.6792358","127.5735287,37.7198639","126.7782869,37.8716249","126.8477163,37.8233176","127.2104734,37.5913292","127.248479,37.5999873","127.1727792,37.8468324","127.3188283,37.6308567",,,"127.2412327,37.9568607","127.5735287,37.7198639","127.3188283,37.6308567"
"127.1346167,37.8049795","127.7221498,37.7511249","128.5833139,36.3320558","129.28803,35.6637984","128.5896706,36.3071131","127.4510155,36.9061178","127.5839449,36.9651371","127.1312969,37.790905","129.0414351,35.341128","127.350766,37.2514604","127.2491831,37.6004899",,"127.3189189,37.6308649","127.8738505,37.6792055","127.5744333,37.7201616","126.7790614,37.8717162","126.8477523,37.823489","127.2100588,37.5913345","127.2491831,37.6004899","127.1733831,37.8470198","127.3189189,37.6308649",,,"127.2413494,37.9570241","127.5744333,37.7201616","127.3189189,37.6308649"
"127.1351517,37.8061502","127.7229496,37.7513577","128.5832888,36.3321723","129.2878814,35.6640206","128.5896864,36.3072914","127.451104,36.9064208","127.5855883,36.966041","127.1313801,37.7908359","129.0421268,35.3420874","127.3511824,37.2513239","127.2499999,37.6011658",,"127.3190164,37.6308741","127.873991,37.6791817","127.5830239,37.7231078","126.7811498,37.8718578","126.8477872,37.8236586","127.2097449,37.5913797","127.2499999,37.6011658","127.1738939,37.847178","127.3190164,37.6308741",,,"127.2415615,37.9572409","127.5830239,37.7231078","127.3190164,37.6308741"
"127.1359374,37.8078498","127.7232644,37.751459","128.5832424,36.332683","129.2876515,35.6643125","128.5897156,36.308025","127.4512114,36.9069328","127.5864349,36.9665803","127.1313734,37.7908296","129.0430987,35.3434355","127.351943,37.2510383","127.2504041,37.6015579",,"127.319856,37.6309583","127.8742132,37.6791656","127.5835052,37.7232724","126.7830514,37.8720335","126.8479445,37.8241201","127.2094875,37.5914575","127.2504041,37.6015579","127.1746065,37.8474378","127.319856,37.6309583",,,"127.2422617,37.957858","127.5835052,37.7232724","127.319856,37.6309583"
"127.1366265,37.8093256","127.7236576,37.7515943","128.583199,36.3333333","129.2874421,35.6646293","128.5896621,36.3089828","127.4512995,36.9078325","127.5867958,36.9668181","127.1313577,37.7907899","129.0436879,35.3442719","127.3524599,37.2507955","127.2509089,37.6020403",,"127.3201132,37.6309875","127.8744117,37.6791659","127.5837243,37.723347","126.7848691,37.8721896","126.848081,37.8244832","127.2092583,37.5915642","127.2509089,37.6020403","127.1757356,37.8478573","127.3201132,37.6309875",,,"127.2430493,37.9585411","127.5837243,37.723347","127.3201132,37.6309875"
"127.1370607,37.8102084","127.7238746,37.751666","128.5831986,36.3333865","129.2872345,35.6649831","128.589162,36.3121075","127.4513073,36.9079677","127.5874411,36.9672981","127.1313681,37.7907511","129.0439231,35.3446061","127.3529634,37.2505203","127.251564,37.6026483",,"127.3201868,37.6309958","127.8745841,37.6791753","127.5843941,37.7235755","126.7849839,37.8721993","126.8482461,37.824832","127.2090606,37.5916998","127.251564,37.6026483","127.1760997,37.8480286","127.3201868,37.6309958",,,"127.2431673,37.9586513","127.5843941,37.7235755","127.3201868,37.6309958"
"127.1372781,37.8105984","127.7246496,37.7519412","128.5831967,36.3334893","129.2869514,35.6654642","128.5889997,36.3129329","127.4513173,36.908148","127.5881462,36.9678546","127.1313898,37.7907161","129.0452113,35.3464324","127.3534736,37.2502154","127.2520995,37.6030856",,"127.3206479,37.6310749","127.8749993,37.6791992","127.5845995,37.7236466","126.785202,37.8722178","126.8483712,37.8250778","127.208948,37.5918338","127.2520995,37.6030856","127.1764865,37.84821","127.3206479,37.6310749",,,"127.2436051,37.9590966","127.5845995,37.7236466","127.3206479,37.6310749"
"127.1373828,37.8107871","127.7253747,37.7522247","128.5831873,36.3339329","129.2867237,35.6659526","128.5888745,36.313383","127.4513115,36.9084329","127.5885206,36.9681654","127.131449,37.7906919","129.0453742,35.3466666","127.3537785,37.2499994","127.2524951,37.6033812",,"127.3213819,37.6312319","127.875325,37.6792414","127.5850695,37.7238103","126.7854961,37.8722547","126.8485851,37.8254422","127.2088625,37.5919643","127.2524951,37.6033812","127.1770117,37.8484611","127.3213819,37.6312319",,,"127.2440043,37.9595454","127.5850695,37.7238103","127.3213819,37.6312319"
"127.1377031,37.8112694","127.7261544,37.7525576","128.5832992,36.3350164","129.2865812,35.6663018","128.5885116,36.3142833","127.4512662,36.9091198","127.589273,36.9688454","127.1315012,37.790693","129.045504,35.3468975","127.3541365,37.2497051","127.2528614,37.6036046",,"127.3214476,37.6312501","127.875986,37.6794349","127.5859107,37.7241017","126.7859953,37.8723668","126.8487422,37.8256603","127.2088121,37.5920976","127.2528614,37.6036046","127.1779734,37.8489603","127.3214476,37.6312501",,,"127.2444713,37.9601134","127.5859107,37.7241017","127.3214476,37.6312501"
"127.1381004,37.8117907","127.7272367,37.7530665","128.5833742,36.3354412","129.2864546,35.6666661","128.5882935,36.3146982","127.4511242,36.90995","127.5898151,36.9693777","127.1315319,37.7907021","129.0457181,35.3472752","127.3541828,37.2496583","127.2531667,37.6037783",,"127.3222008,37.6314621","127.8762723,37.6795376","127.5877134,37.7247187","126.7863626,37.8724754","126.8489084,37.8258875","127.208782,37.5922823","127.2531667,37.6037783","127.1789508,37.84952","127.3222008,37.6314621",,,"127.2446153,37.9602777","127.5877134,37.7247187","127.3222008,37.6314621"
"127.1384541,37.8121938","127.727763,37.753299","128.5835962,36.3361893","129.2863443,35.6670229","128.587625,36.3159664","127.4509993,36.9104764","127.5898511,36.9694129","127.1315579,37.7907229","129.045905,35.3477859","127.3545195,37.2493171","127.2536847,37.6040408",,"127.3229369,37.6317075","127.8765552,37.6796521","127.590589,37.7257341","126.786842,37.8726459","126.8493349,37.8263558","127.208778,37.5924301","127.2536847,37.6040408","127.182638,37.8519311","127.3229369,37.6317075",,,"127.2446493,37.9603193","127.590589,37.7257341","127.3229369,37.6317075"
"127.1387671,37.8125408","127.728129,37.7534605","128.5836114,36.3362414","129.2862111,35.667637","128.5873874,36.3165076","127.4508609,36.9109108","127.5904697,36.9700299","127.131714,37.7906188","129.0459526,35.3479151","127.3547669,37.2490704","127.2541542,37.6042464",,"127.3236242,37.6319663","127.8770962,37.679873","127.5909897,37.7258708","126.7871442,37.8727839","126.849594,37.826615","127.2088001,37.5925699","127.2541542,37.6042464","127.1837828,37.8527048","127.3236242,37.6319663",,,"127.2449656,37.9607111","127.5909897,37.7258708","127.3236242,37.6319663"
"127.1396969,37.8133729","127.7288441,37.7537845","128.5838372,36.3369326","129.2861274,35.668098","128.587335,36.3166641","127.4506495,36.911494","127.5914101,36.9709775","127.1319145,37.7904942","129.0460008,35.3480785","127.355124,37.2486625","127.2548671,37.6045038",,"127.3239322,37.6320893","127.8778394,37.6801879","127.5917276,37.7261163","126.7873739,37.8729042","126.8497744,37.8267764","127.2088494,37.5927115","127.2548671,37.6045038","127.1861291,37.8542721","127.3239322,37.6320893",,,"127.2449678,37.9607138","127.5917276,37.7261163","127.3239322,37.6320893"
"127.1402731,37.8137974","127.7297534,37.7541532","128.5843625,36.3384162","129.2861177,35.6682081","128.5872248,36.3169914","127.4499219,36.9134643","127.5927643,36.9723007","127.1322357,37.7903221","129.0460599,35.3484087","127.355749,37.2479385","127.2551059,37.6045809",,"127.323999,37.6321165","127.8784042,37.6804159","127.5925166,37.7263779","126.7877841,37.8731618","126.8498443,37.826839","127.2089362,37.5928316","127.2551059,37.6045809","127.1862232,37.8543355","127.323999,37.6321165",,,"127.2450506,37.9608212","127.5925166,37.7263779","127.323999,37.6321165"
"127.1405618,37.8140101","127.7306637,37.7544984","128.5844991,36.3387828","129.2860975,35.6685907","128.5870501,36.3177295","127.4498162,36.9137491","127.5928937,36.9724241","127.1323199,37.7902773","129.0460975,35.3489365","127.3563773,37.2471974","127.2553085,37.6046409",,"127.3242571,37.6322124","127.8786144,37.6804955","127.5942865,37.726966","126.7880192,37.8733128","126.8500722,37.8270313","127.2090952,37.5929915","127.2553085,37.6046409","127.1869927,37.8548819","127.3242571,37.6322124",,,"127.2450642,37.9608393","127.5942865,37.726966","127.3242571,37.6322124"
"127.1414386,37.81454","127.7316501,37.7548264","128.5848744,36.3398161","129.2860977,35.6686475","128.5870491,36.3177331","127.4494878,36.9146396","127.5931018,36.9726222","127.1325739,37.7901411","129.046086,35.3494893","127.357105,37.246378","127.2555473,37.6047089",,"127.3256997,37.6327833","127.8787565,37.6805536","127.5952231,37.7272906","126.7885124,37.8736916","126.850343,37.8272491","127.2093617,37.5932076","127.2555473,37.6047089","127.1881814,37.8557891","127.3256997,37.6327833",,,"127.2452726,37.9611408","127.5952231,37.7272906","127.3256997,37.6327833"
"127.1419508,37.8148093","127.732942,37.7551798","128.5850747,36.3403579","129.2861057,35.6694524","128.5869992,36.3184746","127.4494776,36.9146666","127.5932019,36.9727132","127.1326149,37.7901196","129.0460175,35.3501691","127.3578259,37.2455451","127.2562945,37.6048817",,"127.3270732,37.633318","127.8794167,37.680812","127.5956159,37.7274264","126.7887709,37.8738861","126.8503881,37.8272854","127.2098157,37.5935665","127.2562945,37.6048817","127.188187,37.8557936","127.3270732,37.633318",,,"127.2452737,37.9611426","127.5956159,37.7274264","127.3270732,37.633318"
"127.142003,37.8148365","127.7333532,37.7552818","128.5851863,36.3406949","129.2861586,35.6698951","128.5870286,36.3199483","127.4491997,36.9155661","127.5946515,36.9738812","127.1333185,37.7897748","129.0459427,35.3509788","127.3580101,37.2453263","127.2565957,37.6049319",,"127.3274118,37.6334492","127.8798213,37.680981","127.5962154,37.7276278","126.789131,37.8741577","126.8506828,37.8274998","127.2102143,37.5938884","127.2565957,37.6049319","127.1887002,37.8562222","127.3274118,37.6334492",,,"127.2453099,37.9612148","127.5962154,37.7276278","127.3274118,37.6334492"
"127.1427954,37.8151976","127.7346723,37.7556072","128.5852864,36.3409996","129.286205,35.6702911","128.5870348,36.320234","127.4490737,36.9160511","127.5951823,36.9742828","127.133372,37.7897488","129.0457578,35.3535164","127.3581807,37.245139","127.2570316,37.6050041",,"127.3282373,37.6337578","127.8803862,37.6812262","127.5976697,37.7281449","126.7892213,37.8742259","126.8510634,37.8277641","127.2104109,37.5940241","127.2570316,37.6050041","127.1889924,37.8564681","127.3282373,37.6337578",,,"127.2454275,37.9614458","127.5976697,37.7281449","127.3282373,37.6337578"
"127.1430868,37.815312","127.7353369,37.7557699","128.5852922,36.3410149","129.2862756,35.6706326","128.5870366,36.3203665","127.4489914,36.9164955","127.5969691,36.9755119","127.1333699,37.7897146","129.0457396,35.3537736","127.3584316,37.2448617","127.2583147,37.6051698",,"127.3285181,37.6338609","127.8809976,37.6814649","127.5990524,37.7285457","126.7895125,37.8744475","126.8526811,37.8288555","127.2107691,37.5942467","127.2583147,37.6051698","127.1894819,37.8568678","127.3285181,37.6338609",,,"127.2455699,37.9617408","127.5990524,37.7285457","127.3285181,37.6338609"
"127.1438116,37.8155684","127.7369172,37.7561598","128.5854369,36.3414075","129.2863564,35.6708857","128.5869493,36.3212165","127.4489599,36.9166658","127.5995803,36.9772901","127.1333634,37.7896533","129.0456473,35.3550523","127.3590245,37.2443053","127.2593,37.6052836",,"127.3290742,37.6340663","127.8834204,37.682434","127.6003534,37.7288637","126.7904878,37.875188","126.8538355,37.829646","127.211029,37.5944096","127.2593,37.6052836","127.1903333,37.8576857","127.3290742,37.6340663",,,"127.2457493,37.9622243","127.6003534,37.7288637","127.3290742,37.6340663"
"127.1441553,37.8156812","127.7369695,37.7561741","128.5856617,36.3420248","129.2864916,35.6713019","128.5867999,36.3219328","127.4489238,36.9169362","127.6005846,36.9779896","127.1332181,37.7896267","129.045505,35.3568248","127.3594209,37.2439749","127.2604494,37.6054491",,"127.3290798,37.6340681","127.8834397,37.6824412","127.6015521,37.7290844","126.7906334,37.8752988","126.8543537,37.8300328","127.2113319,37.594596","127.2604494,37.6054491","127.1909129,37.8582604","127.3290798,37.6340681",,,"127.2457797,37.9622964","127.6015521,37.7290844","127.3290798,37.6340681"
"127.1446408,37.8158449","127.7377921,37.7563815","128.5859116,36.3427744","129.2866249,35.6716831","128.5860864,36.3239829","127.4488685,36.9173563","127.6015461,36.9786451","127.1330445,37.7895964","129.0453609,35.3586208","127.3600058,37.2435222","127.2610371,37.6055458",,"127.3291784,37.634098","127.8835386,37.6824805","127.6022706,37.7292019","126.7908331,37.8754668","126.8548921,37.8304593","127.2116981,37.594797","127.2610371,37.6055458","127.1912581,37.85863","127.3291784,37.634098",,,"127.2458577,37.9624778","127.6022706,37.7292019","127.3291784,37.634098"
"127.1456412,37.8161814","127.7398439,37.7568866","128.5860374,36.3432411","129.2871257,35.6728341","128.5852329,36.3263021","127.4488367,36.9179494","127.6024401,36.9792104","127.1328993,37.7895599","129.0453494,35.3587661","127.3603659,37.2432865","127.2615364,37.6056406",,"127.3298874,37.6343136","127.8841819,37.682738","127.6026996,37.729261","126.7915017,37.8760575","126.8554784,37.830979","127.2121831,37.595056","127.2615364,37.6056406","127.1915002,37.8589037","127.3298874,37.6343136",,,"127.2459708,37.9626844","127.6026996,37.729261","127.3298874,37.6343136"
"127.147085,37.8167085","127.7414869,37.7572997","128.5861243,36.3436415","129.2875521,35.6737257","128.5848067,36.3274599","127.4488249,36.9187328","127.6031676,36.9796199","127.1327621,37.7895117","129.0453244,35.3590162","127.3605296,37.2431794","127.2616723,37.6056715",,"127.3304605,37.6344613","127.8843989,37.6828247","127.6028767,37.7292825","126.7918035,37.8763649","126.8559622,37.8314152","127.2127451,37.5953223","127.2616723,37.6056715","127.1916983,37.859126","127.3304605,37.6344613",,,"127.2460443,37.9628198","127.6028767,37.7292825","127.3304605,37.6344613"
"127.1479537,37.8170635","127.7417482,37.7573658","128.5861535,36.3439009","129.2884775,35.6759332","128.5845995,36.3280243","127.4488314,36.9190726","127.6039041,36.9800177","127.1325968,37.789412","129.0452734,35.3600897","127.3609134,37.2429527","127.2624273,37.6058596",,"127.3311176,37.6345984","127.8846992,37.6829914","127.6038164,37.7293808","126.7920081,37.8766085","126.8565301,37.8319645","127.213315,37.5955698","127.2624273,37.6058596","127.1923239,37.8598477","127.3311176,37.6345984",,,"127.2460941,37.9629001","127.6038164,37.7293808","127.3311176,37.6345984"
"127.1486814,37.817419","127.7417618,37.7573694","128.5861802,36.3441422","129.2886105,35.6762991","128.5839832,36.3297815","127.4488481,36.9193404","127.6045765,36.9803471","127.1324157,37.7892817","129.0452814,35.3605683","127.3611933,37.2427908","127.2638524,37.606278",,"127.331794,37.6347093","127.8849619,37.6831411","127.6048198,37.7294736","126.7920517,37.8766818","126.8571818,37.8326873","127.2135785,37.5956858","127.2638524,37.606278","127.1927141,37.8603274","127.331794,37.6347093",,,"127.2461984,37.9630472","127.6048198,37.7294736","127.331794,37.6347093"
"127.1492027,37.8177099","127.7418107,37.7573819","128.586183,36.3443387","129.2888378,35.6771737","128.5837367,36.3304833","127.4488693,36.9195144","127.604871,36.9804766","127.1321568,37.7890501","129.0453132,35.3610845","127.3620566,37.242351","127.2653541,37.6068425",,"127.3324239,37.6347868","127.8851873,37.6833044","127.6053623,37.7295128","126.7923998,37.877258","126.8574745,37.833007","127.2138534,37.5958027","127.2653541,37.6068425","127.1936344,37.8615591","127.3324239,37.6347868",,,"127.2462256,37.9630833","127.6053623,37.7295128","127.3324239,37.6347868"
"127.1495822,37.8179264","127.7420652,37.7574463","128.586183,36.3443414","129.2889965,35.6778493","128.5834749,36.3312916","127.4488961,36.9197452","127.6052645,36.9806493","127.1320403,37.7889569","129.0454192,35.3617359","127.3621796,37.2423016","127.2665092,37.6073487",,"127.333122,37.6348383","127.8852375,37.6833457","127.6078524,37.7297116","126.7925123,37.8775075","126.857758,37.833333","127.2142029,37.595928","127.2665092,37.6073487","127.1945524,37.862799","127.333122,37.6348383",,,"127.2463015,37.9631799","127.6078524,37.7297116","127.333122,37.6348383"
"127.1507828,37.8187258","127.7421118,37.7574579","128.5861683,36.3448031","129.2892834,35.6798112","128.5833139,36.3320558","127.4489643,36.9202049","127.605676,36.9808167","127.1319598,37.7889224","129.0457884,35.3629186","127.3627156,37.2420778","127.2677875,37.6079956",,"127.3333384,37.6348476","127.8853536,37.6834399","127.6078989,37.729716","126.79253,37.8775644","126.8578402,37.8334281","127.2145661,37.5960523","127.2677875,37.6079956","127.1960174,37.8648299","127.3333384,37.6348476",,,"127.2463854,37.9632702","127.6078989,37.729716","127.3333384,37.6348476"
"127.1515505,37.8192842","127.7437218,37.7578728","128.5861618,36.3449826","129.2893076,35.6819339","128.5832888,36.3321723","127.4490828,36.9209388","127.6061077,36.9809893","127.1318667,37.788914","129.045924,35.3632766","127.3630879,37.2419322","127.2688866,37.6086666",,"127.3338496,37.634869","127.8856102,37.6837041","127.6081497,37.7297374","126.7926249,37.877866","126.8579009,37.8334996","127.2150277,37.5961941","127.2688866,37.6086666","127.1963341,37.8652507","127.3338496,37.634869",,,"127.2465898,37.9634347","127.6081497,37.7297374","127.3338496,37.634869"
"127.1519206,37.81959","127.7447739,37.7581329","128.586101,36.3454186","129.2892948,35.6821045","128.5832424,36.332683","127.4492125,36.9217916","127.6067665,36.9812312",,"129.0467618,35.365133","127.363344,37.2418324","127.2700875,37.6094432",,"127.3347121,37.6348775","127.8856969,37.6838183","127.6095866,37.7298578","126.7927244,37.8783992","126.8582003,37.8338321","127.2152404,37.5962613","127.2700875,37.6094432","127.1970162,37.8660726","127.3347121,37.6348775",,,"127.2467101,37.9635251","127.6095866,37.7298578","127.3347121,37.6348775"
"127.1521063,37.8197446","127.7456964,37.758332","128.5860176,36.3458322","129.289277,35.6823445","128.583199,36.3333333","127.4493242,36.9225498","127.6073342,36.9814281",,"129.0479174,35.367896","127.3640096,37.2416141","127.2708471,37.6100116",,"127.3365585,37.6348223","127.885786,37.6839361","127.6106615,37.7299992","126.7927621,37.8786167","126.858393,37.8340278","127.2154905,37.5963196","127.2708471,37.6100116","127.1975366,37.8667103","127.3365585,37.6348223",,,"127.24691,37.9636751","127.6106615,37.7299992","127.3365585,37.6348223"
"127.1526321,37.8202672","127.7463428,37.7584586","128.5859312,36.346108","129.2892334,35.6826192","128.5831986,36.3333865","127.4494114,36.9231168","127.6082931,36.98175",,"129.0489306,35.3702848","127.364401,37.2415064","127.2718496,37.6108176",,"127.3385057,37.6347646","127.8860136,37.6843067","127.6111746,37.7300825","126.7927739,37.8788078","126.8587266,37.8343387","127.2159579,37.5964433","127.2718496,37.6108176","127.1980063,37.867246","127.3385057,37.6347646",,,"127.2469588,37.9637095","127.6111746,37.7300825","127.3385057,37.6347646"
"127.1530335,37.8206883","127.746637,37.7585166","128.585759,36.3465476","129.2890729,35.6836457","128.5831967,36.3334893","127.4494248,36.9232079","127.6090294,36.9819954",,"129.0491515,35.3707887","127.3648985,37.2413691","127.2724868,37.6114227",,"127.3392992,37.6347414","127.8863784,37.6848742","127.6128739,37.7303666","126.7927619,37.879116","126.859063,37.8346065","127.2166835,37.5966","127.2724868,37.6114227","127.1984885,37.8677609","127.3392992,37.6347414",,,"127.2470372,37.9637574","127.6128739,37.7303666","127.3392992,37.6347414"
"127.1533625,37.8210543","127.7471902,37.7586236","128.5856056,36.3468988","129.2890381,35.6838175","128.5831873,36.3339329","127.4494614,36.9239327","127.6099097,36.9823101",,"129.0493891,35.3713563","127.3654839,37.241257","127.2729248,37.6119599",,"127.3405823,37.6346575","127.8867925,37.6855561","127.6143747,37.730741","126.792724,37.8795078","126.8592515,37.834749","127.217108,37.5966669","127.2729248,37.6119599","127.1990876,37.868333","127.3405823,37.6346575",,,"127.2471304,37.9638135","127.6143747,37.730741","127.3405823,37.6346575"
"127.1535784,37.8212938","127.7481741,37.7588379","128.5853236,36.3473729","129.2889289,35.6843718","128.5832992,36.3350164","127.4494623,36.924241","127.6107484,36.9826329",,"129.0499367,35.372708","127.3664109,37.241113","127.2731155,37.6122126",,"127.3408249,37.6346416","127.8869934,37.6858096","127.615409,37.7310095","126.7926743,37.8798248","126.8594786,37.8349025","127.2175835,37.5967419","127.2731155,37.6122126","127.1993618,37.868578","127.3408249,37.6346416",,,"127.2478494,37.9642828","127.615409,37.7310095","127.3408249,37.6346416"
"127.1552343,37.82315","127.7487354,37.758971","128.5850713,36.3477457","129.2889199,35.6844152","128.5833742,36.3354412","127.449462,36.9247241","127.6120133,36.9832024",,"129.0503622,35.3738908","127.3665079,37.2410978","127.2733988,37.6125863",,"127.3427634,37.6344576","127.8872076,37.6860045","127.6160868,37.7312333","126.7924989,37.8806916","126.8597817,37.8350727","127.2180205,37.5968006","127.2733988,37.6125863","127.1998478,37.8690109","127.3427634,37.6344576",,,"127.2481118,37.9644411","127.6160868,37.7312333","127.3427634,37.6344576"
"127.1563025,37.8243392","127.7491137,37.7590675","128.5847661,36.3481523","129.2886213,35.6855907","128.5835962,36.3361893","127.4494428,36.9249783","127.6122956,36.9833391",,"129.0507117,35.3749556","127.3670119,37.2410487","127.2737126,37.6129826",,"127.3430219,37.6344327","127.887562,37.6863179","127.6172314,37.7316396","126.7924416,37.8809752","126.8605535,37.8354447","127.2182832,37.5968337","127.2737126,37.6129826","127.2001457,37.8692785","127.3430219,37.6344327",,,"127.2481879,37.9644873","127.6172314,37.7316396","127.3430219,37.6344327"
"127.1579483,37.8262088","127.75,37.7592838","128.5844582,36.3485328","129.2858728,35.6936521","128.5836114,36.3362414","127.4494122,36.9253993","127.6130715,36.9837404",,"129.0510097,35.3758588","127.3675036,37.2410268","127.2746624,37.6143698",,"127.3436929,37.6343822","127.8878488,37.6865053","127.6172371,37.7316414","126.7922577,37.8818898","126.8610336,37.835651","127.2187452,37.5968835","127.2746624,37.6143698","127.2005332,37.869612","127.3436929,37.6343822",,,"127.2483709,37.9645985","127.6172371,37.7316414","127.3436929,37.6343822"
"127.1581856,37.8265088","127.7542223,37.7603239","128.5841514,36.3489106","129.2854557,35.6953658","128.5838372,36.3369326","127.4493622,36.9261917","127.6136957,36.9841049",,"129.0510927,35.376111","127.368135,37.2409986","127.2749859,37.6149328",,"127.3511737,37.6341413","127.8883369,37.686802","127.6177935,37.7318571","126.792087,37.8827414","126.8610755,37.8356656","127.2190204,37.5969085","127.2749859,37.6149328","127.2009264,37.8699249","127.3511737,37.6341413",,,"127.2484367,37.964641","127.6177935,37.7318571","127.3511737,37.6341413"
"127.1585944,37.8270616","127.7553222,37.7606018","128.5809941,36.3527679","129.2851369,35.6973754","128.5843625,36.3384162","127.4493246,36.9270913","127.6142254,36.9844118",,"129.0511266,35.3762152","127.3707295,37.2408446","127.2756844,37.6162862",,"127.351397,37.6341263","127.8885234,37.6869015","127.6186123,37.7321745","126.7920837,37.8828477","126.8619673,37.8359706","127.2197782,37.5969355","127.2756844,37.6162862","127.2013232,37.8702197","127.351397,37.6341263",,,"127.2487127,37.9648435","127.6186123,37.7321745","127.351397,37.6341263"
"127.1589352,37.8275718","127.7563117,37.7608097","128.580011,36.3539685","129.2850015,35.6994815","128.5844991,36.3387828","127.4492993,36.9279666","127.6143097,36.9844613",,"129.0519184,35.3787583","127.3724942,37.2407122","127.2762846,37.6175366",,"127.3524591,37.6341078","127.8893512,37.6873098","127.6195275,37.7325404","126.7920743,37.8831163","126.8620931,37.8360136","127.2201189,37.5969958","127.2762846,37.6175366","127.2018141,37.8705635","127.3524591,37.6341078",,,"127.2489533,37.9650486","127.6195275,37.7325404","127.3524591,37.6341078"
"127.1593107,37.8281912","127.7574523,37.7610064","128.5765928,36.358167","129.2850109,35.7012889","128.5848744,36.3398161","127.449274,36.9289248","127.6147641,36.9847448",,"129.0519219,35.3787682","127.3730039,37.2406785","127.2767092,37.6184054",,"127.356936,37.6340295","127.8897765,37.6875265","127.6196059,37.7325719","126.7920743,37.8833497","126.8634154,37.8363335","127.2205244,37.5970076","127.2767092,37.6184054","127.2030138,37.8713867","127.356936,37.6340295",,,"127.2490736,37.9651759","127.6196059,37.7325719","127.356936,37.6340295"
"127.1594863,37.8285693","127.7585642,37.76115","128.5760162,36.3588681","129.285282,35.7038839","128.5850747,36.3403579","127.4492704,36.9292485","127.6150217,36.9849158",,"129.0519782,35.3789496","127.3749997,37.2405968","127.2769492,37.6188475",,"127.3624954,37.6339315","127.8901723,37.6877271","127.6208619,37.7330897","126.7921372,37.8836745","126.8649395,37.8367203","127.2213866,37.5969664","127.2769492,37.6188475","127.2040743,37.872032","127.3624954,37.6339315",,,"127.2491269,37.9652382","127.6208619,37.7330897","127.3624954,37.6339315"
"127.1598193,37.8292886","127.7592285,37.7611773","128.5756917,36.3592632","129.285488,35.7052899","128.5851863,36.3406949","127.4492621,36.9298912","127.6156449,36.9853723",,"129.0521459,35.3794874","127.3795278,37.2404366","127.2771002,37.6191245",,"127.3627312,37.6339327","127.8909487,37.6880607","127.621549,37.7333666","126.7922366,37.8839744","126.8654203,37.8368428","127.2222864,37.596891","127.2771002,37.6191245","127.2050239,37.872549","127.3627312,37.6339327",,,"127.2492368,37.9653746","127.621549,37.7333666","127.3627312,37.6339327"
"127.1599633,37.8296225","127.7599302,37.7612146","128.5736286,36.3617708","129.2855953,35.7059347","128.5852864,36.3409996","127.4492875,36.9305745","127.6161995,36.9857963",,"129.0524264,35.3803403","127.3820399,37.2403201","127.2774386,37.6196389",,"127.3627844,37.6339328","127.8911408,37.6881367","127.6224098,37.7336911","126.7925122,37.8844077","126.8663876,37.8370886","127.2231749,37.596775","127.2774386,37.6196389","127.2059703,37.8730111","127.3627844,37.6339328",,,"127.2494873,37.9657077","127.6224098,37.7336911","127.3627844,37.6339328"
"127.1602464,37.830576","127.7603958,37.7612243","128.5733137,36.362219","129.2856604,35.7063285","128.5852922,36.3410149","127.4493353,36.9312885","127.6167193,36.9862168",,"129.0525017,35.3805882","127.3871003,37.2401213","127.2776283,37.6198862",,"127.3644142,37.633941","127.8912203,37.6881679","127.6227618,37.7338242","126.7925998,37.8845245","126.8667911,37.837208","127.2233189,37.596751","127.2776283,37.6198862","127.2069634,37.8734714","127.3644142,37.633941",,,"127.2499583,37.9664838","127.6227618,37.7338242","127.3644142,37.633941"
"127.1603418,37.8310802","127.7609827,37.7612221","128.5730332,36.3626479","129.2857715,35.7069958","128.5854369,36.3414075","127.4493364,36.9313083","127.6173325,36.9867426",,"129.0531701,35.3826091","127.3900375,37.2399862","127.2778055,37.620093",,"127.3658468,37.6339273","127.8919633,37.6883944","127.6241621,37.7343833","126.7927248,37.8846578","126.8676368,37.8374577","127.2242982,37.5965928","127.2778055,37.620093","127.2079532,37.8738903","127.3658468,37.6339273",,,"127.249999,37.9665659","127.6241621,37.7343833","127.3658468,37.6339273"
"127.1604209,37.8316779","127.7618012,37.7611987","128.5728103,36.3630565","129.2859142,35.7077482","128.5856617,36.3420248","127.4493709,36.9318447","127.6174507,36.986857",,"129.0533803,35.3832952","127.3910511,37.2399529","127.278011,37.6203449",,"127.3662945,37.6339368","127.8919792,37.6883989","127.624999,37.7347159","126.7928624,37.8847749","126.8685765,37.8377484","127.2244116,37.5965742","127.278011,37.6203449","127.2098116,37.8746538","127.3662945,37.6339368",,,"127.2502277,37.9669449","127.624999,37.7347159","127.3662945,37.6339368"
