0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
"128.4095,37.5844658",,,,"129.2482618,36.0524745",,,,,,,,,,,,,,,,,,,"127.2087159,35.8678726",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0490669,38.0686626",,,,"127.2861047,35.0472165",,"128.0784835,37.9700022",,,,,,,,,,,,,,,,,
"128.4097368,37.5846659",,,,"129.2494622,36.0518909",,,,,,,,,,,,,,,,,,,"127.2077506,35.8683021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.049067,38.0689817",,,,"127.2850596,35.0485302",,"128.07856,37.9703181",,,,,,,,,,,,,,,,,
"128.4098596,37.5847911",,,,"129.2499993,36.0516325",,,,,,,,,,,,,,,,,,,"127.2070747,35.8686602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0490424,38.069354",,,,"127.2849682,35.0486446",,"128.0785663,37.970401",,,,,,,,,,,,,,,,,
"128.4101428,37.5850765",,,,"129.2500994,36.0515913",,,,,,,,,,,,,,,,,,,"127.2060067,35.8693104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0489994,38.0700157",,,,"127.2840782,35.0497711",,"128.0785568,37.9704912",,,,,,,,,,,,,,,,,
"128.4108968,37.5859828",,,,"129.2514499,36.0509658",,,,,,,,,,,,,,,,,,,"127.2053825,35.8697569",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0489832,38.070434",,,,"127.2835358,35.0504437",,"128.078529,37.9705751",,,,,,,,,,,,,,,,,
"128.4110267,37.5861395",,,,"129.2523994,36.0505832",,,,,,,,,,,,,,,,,,,"127.204437,35.8705246",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0489469,38.0712255",,,,"127.2835347,35.0504455",,"128.0784865,37.9706691",,,,,,,,,,,,,,,,,
"128.4111295,37.5863037",,,,"129.2530492,36.0503493",,,,,,,,,,,,,,,,,,,"127.2032421,35.8716415",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0489556,38.0720771",,,,"127.2828483,35.0512811",,"128.0780841,37.971338",,,,,,,,,,,,,,,,,
"128.4115713,37.5870501",,,,"129.2531252,36.050322",,,,,,,,,,,,,,,,,,,"127.2028152,35.872038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0490139,38.0736226",,,,"127.2826437,35.0515233",,"128.0780267,37.9714248",,,,,,,,,,,,,,,,,
"128.4119994,37.5877958",,,,"129.2537374,36.0500994",,,,,,,,,,,,,,,,,,,"127.2025184,35.8723132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0490513,38.0742055",,,,"127.2816738,35.0525396",,"128.0779624,37.971499",,,,,,,,,,,,,,,,,
"128.4124243,37.5885497",,,,"129.2542381,36.0499497",,,,,,,,,,,,,,,,,,,"127.201557,35.8731664",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0492075,38.0755819",,,,"127.2814352,35.0527818",,"128.0778834,37.9715796",,,,,,,,,,,,,,,,,
"128.4127489,37.5890663",,,,"129.2547122,36.0498075",,,,,,,,,,,,,,,,,,,"127.2000059,35.8744194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0492736,38.0761881",,,,"127.2812879,35.0529167",,"128.0778199,37.9716223",,,,,,,,,,,,,,,,,
"128.4131116,37.5895493",,,,"129.2555815,36.0495622",,,,,,,,,,,,,,,,,,,"127.1998426,35.8745299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.04933,38.0767124",,,,"127.2809164,35.0532569",,"128.0777417,37.9716597",,,,,,,,,,,,,,,,,
"128.4134887,37.5900034",,,,"129.2570501,36.0492089",,,,,,,,,,,,,,,,,,,"127.1997471,35.8745946",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0494099,38.0776431",,,,"127.280158,35.0538832",,"128.0776564,37.9716772",,,,,,,,,,,,,,,,,
"128.413499,37.5900159",,,,"129.2580116,36.0490164",,,,,,,,,,,,,,,,,,,"127.1995383,35.8747374",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0494113,38.0776737",,,,"127.2799789,35.0540127",,"128.0776245,37.9716765",,,,,,,,,,,,,,,,,
"128.4137811,37.5902968",,,,"129.2585081,36.0489306",,,,,,,,,,,,,,,,,,,"127.1986687,35.8753005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0494502,38.0790678",,,,"127.2798372,35.0541152",,"128.0775835,37.9716758",,,,,,,,,,,,,,,,,
"128.4140173,37.5905329",,,,"129.2594185,36.0487875",,,,,,,,,,,,,,,,,,,"127.1980116,35.8756622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0494762,38.0797932",,,,"127.2794933,35.0543689",,"128.0775162,37.971659",,,,,,,,,,,,,,,,,
"128.4140838,37.5905982",,,,"129.259549,36.0487666",,,,,,,,,,,,,,,,,,,"127.1978506,35.8757511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0494791,38.0798725",,,,"127.2788286,35.0548402",,"128.0774523,37.9716313",,,,,,,,,,,,,,,,,
"128.4144386,37.5909001",,,,"129.2603619,36.0486826",,,,,,,,,,,,,,,,,,,"127.1924262,35.8784791",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.049478,38.0801897",,,,"127.2775871,35.0557162",,"128.0774087,37.9715937",,,,,,,,,,,,,,,,,
"128.4144592,37.5909152",,,,"129.2616073,36.0485795",,,,,,,,,,,,,,,,,,,"127.1903183,35.8795394",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0494435,38.0804504",,,,"127.2758037,35.0570042",,"128.0773868,37.9715632",,,,,,,,,,,,,,,,,
"128.4147667,37.5911463",,,,"129.2623702,36.0485422",,,,,,,,,,,,,,,,,,,"127.1893327,35.8800291",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0493928,38.0806849",,,,"127.2757312,35.0570564",,"128.077367,37.9715065",,,,,,,,,,,,,,,,,
"128.4149553,37.5912872",,,,"129.2629115,36.0485243",,,,,,,,,,,,,,,,,,,"127.1884747,35.880429",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0493535,38.0807734",,,,"127.2750137,35.0575817",,"128.07737,37.9714551",,,,,,,,,,,,,,,,,
"128.4150297,37.5913488",,,,"129.264195,36.0485361",,,,,,,,,,,,,,,,,,,"127.1873295,35.880921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0492885,38.0809215",,,,"127.2744048,35.0580837",,"128.0773811,37.97141",,,,,,,,,,,,,,,,,
"128.4151268,37.5914175",,,,"129.2644748,36.048541",,,,,,,,,,,,,,,,,,,"127.1863165,35.8812925",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0490684,38.0812218",,,,"127.2741398,35.0583429",,"128.0773967,37.9713666",,,,,,,,,,,,,,,,,
"128.4152741,37.5915101",,,,"129.2656489,36.0485742",,,,,,,,,,,,,,,,,,,"127.1855678,35.881525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0489407,38.0813684",,,,"127.273999,35.0584806",,"128.0777923,37.9708528",,,,,,,,,,,,,,,,,
"128.4158494,37.5918743",,,,"129.2659947,36.0486015",,,,,,,,,,,,,,,,,,,"127.1837767,35.8820036",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0486159,38.0817043",,,,"127.2729669,35.0597195",,"128.0778169,37.970804",,,,,,,,,,,,,,,,,
"128.4163864,37.5921576",,,,"129.2665118,36.0486417",,,,,,,,,,,,,,,,,,,"127.1825072,35.8822355",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0484715,38.0819041",,,,"127.2723786,35.0606931",,"128.0778425,37.970729",,,,,,,,,,,,,,,,,
"128.4171243,37.5924746",,,,"129.2688746,36.0488664",,,,,,,,,,,,,,,,,,,"127.1816748,35.8823424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0483385,38.0821175",,,,"127.2718744,35.0617833",,"128.0778556,37.9706542",,,,,,,,,,,,,,,,,
"128.418148,37.5929146",,,,"129.2692715,36.0488939",,,,,,,,,,,,,,,,,,,"127.180286,35.8824848",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0482152,38.0824055",,,,"127.2717616,35.0621077",,"128.0778471,37.9705794",,,,,,,,,,,,,,,,,
"128.4184623,37.5930491",,,,"129.2705723,36.0489847",,,,,,,,,,,,,,,,,,,"127.1798449,35.8825233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0479873,38.0833331",,,,"127.2717495,35.0621293",,"128.0778259,37.9704948",,,,,,,,,,,,,,,,,
"128.4192117,37.5933831",,,,"129.2716118,36.0490577",,,,,,,,,,,,,,,,,,,"127.1793473,35.8825662",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0479697,38.0834233",,,,"127.2716254,35.0625673",,"128.0777912,37.9704256",,,,,,,,,,,,,,,,,
"128.4198371,37.5937577",,,,"129.2729619,36.0490666",,,,,,,,,,,,,,,,,,,"127.1781458,35.8826955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0479124,38.0836958",,,,"127.2714623,35.0632659",,"128.0773397,37.9699068",,,,,,,,,,,,,,,,,
"128.4206576,37.5943479",,,,"129.2753755,36.0489831",,,,,,,,,,,,,,,,,,,"127.1769508,35.8828618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0477121,38.0846619",,,,"127.2713356,35.0638707",,"128.0772238,37.9697947",,,,,,,,,,,,,,,,,
"128.4211442,37.5947651",,,,"129.2788623,36.0488412",,,,,,,,,,,,,,,,,,,"127.1756246,35.8831539",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0476538,38.0849497",,,,"127.2712266,35.0643989",,"128.0771162,37.9697187",,,,,,,,,,,,,,,,,
"128.4214907,37.5951256",,,,"129.2796386,36.048809",,,,,,,,,,,,,,,,,,,"127.1752332,35.8832331",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0475823,38.0853043",,,,"127.2710429,35.0653932",,"128.076955,37.9696311",,,,,,,,,,,,,,,,,
"128.421725,37.5953833",,,,"129.282887,36.0486742",,,,,,,,,,,,,,,,,,,"127.1749604,35.8832973",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0475547,38.0854252",,,,"127.2709262,35.0659349",,"128.0768431,37.9695893",,,,,,,,,,,,,,,,,
"128.4219054,37.5955937",,,,"129.2859999,36.0485413",,,,,,,,,,,,,,,,,,,"127.1748827,35.8833151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0475006,38.0856615",,,,"127.2708928,35.0661034",,"128.0767428,37.9695709",,,,,,,,,,,,,,,,,
"128.4222729,37.5960929",,,,"129.2870235,36.0484972",,,,,,,,,,,,,,,,,,,"127.1743227,35.883456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0474797,38.0857545",,,,"127.2707842,35.0665144",,"128.0765913,37.9695653",,,,,,,,,,,,,,,,,
"128.4225054,37.5964777",,,,"129.291299,36.0483333",,,,,,,,,,,,,,,,,,,"127.1733741,35.8837826",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0474181,38.0859071",,,,"127.2707288,35.066719",,"128.0765583,37.9695682",,,,,,,,,,,,,,,,,
"128.4226865,37.5968378",,,,"129.2925945,36.0482887",,,,,,,,,,,,,,,,,,,"127.1716276,35.8844107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0473144,38.0860716",,,,"127.2705817,35.0671453",,"128.0764354,37.9695778",,,,,,,,,,,,,,,,,
"128.4228124,37.5971243",,,,"129.2927054,36.0482843",,,,,,,,,,,,,,,,,,,"127.1704222,35.8849592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0472254,38.0862171",,,,"127.2705353,35.0672777",,"128.0762967,37.9695938",,,,,,,,,,,,,,,,,
"128.4229308,37.5974469",,,,"129.2929871,36.0482747",,,,,,,,,,,,,,,,,,,"127.1693263,35.8855287",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0471304,38.0863203",,,,"127.2702992,35.0677831",,"128.076133,37.969627",,,,,,,,,,,,,,,,,
"128.4230374,37.5977327",,,,"129.2945155,36.0481698",,,,,,,,,,,,,,,,,,,"127.1681634,35.8862206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0470726,38.0863764",,,,"127.2699496,35.0684498",,"128.0760012,37.9696709",,,,,,,,,,,,,,,,,
"128.4231998,37.5983164",,,,"129.2951268,36.0481047",,,,,,,,,,,,,,,,,,,"127.1667845,35.887159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0470228,38.0864235",,,,"127.2693464,35.0692421",,"128.0759321,37.9697046",,,,,,,,,,,,,,,,,
"128.423903,37.6012249",,,,"129.2951555,36.0480998",,,,,,,,,,,,,,,,,,,"127.1664277,35.8874321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0470115,38.0864326",,,,"127.2681657,35.0705781",,"128.0758755,37.9697518",,,,,,,,,,,,,,,,,
"128.4240747,37.6018247",,,,"129.2965643,36.0478605",,,,,,,,,,,,,,,,,,,"127.1657607,35.8879559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0469242,38.0865078",,,,"127.2678873,35.0709067",,"128.0758473,37.9697871",,,,,,,,,,,,,,,,,
"128.4243045,37.6023592",,,,"129.2980048,36.0475027",,,,,,,,,,,,,,,,,,,"127.1655839,35.8881087",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0466781,38.0866883",,,,"127.267228,35.0717323",,"128.0758352,37.9698367",,,,,,,,,,,,,,,,,
"128.4245888,37.6029032",,,,"129.2985356,36.0473694",,,,,,,,,,,,,,,,,,,"127.1650623,35.8885688",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0463672,38.0868961",,,,"127.2667688,35.0723707",,"128.0758389,37.9698808",,,,,,,,,,,,,,,,,
"128.4249123,37.6034162",,,,"129.2985743,36.0473589",,,,,,,,,,,,,,,,,,,"127.1650056,35.8886228",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0458124,38.0872664",,,,"127.2664548,35.0728616",,"128.0758688,37.9699167",,,,,,,,,,,,,,,,,
"128.4252623,37.6038659",,,,"129.2986085,36.0473503",,,,,,,,,,,,,,,,,,,"127.1645684,35.8890426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0453646,38.0876299",,,,"127.2661384,35.073429",,"128.0759147,37.9699571",,,,,,,,,,,,,,,,,
"128.4255624,37.6042241",,,,"129.3019537,36.0465041",,,,,,,,,,,,,,,,,,,"127.1643224,35.8892998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0450699,38.0878701",,,,"127.265921,35.0738714",,"128.0759889,37.9699828",,,,,,,,,,,,,,,,,
"128.4259738,37.6046021",,,,"129.3025903,36.0462836",,,,,,,,,,,,,,,,,,,"127.1640798,35.8895633",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0442875,38.0884578",,,,"127.2656241,35.0745173",,"128.0765859,37.9700412",,,,,,,,,,,,,,,,,
"128.4266193,37.6051279",,,,"129.3046497,36.0455711",,,,,,,,,,,,,,,,,,,"127.1637236,35.8899427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0439477,38.088773",,,,"127.2655037,35.0748021",,"128.0767547,37.9700809",,,,,,,,,,,,,,,,,
"128.4267989,37.6052743",,,,"129.3050441,36.0454416",,,,,,,,,,,,,,,,,,,"127.1631303,35.8905993",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0437453,38.0890128",,,,"127.265279,35.0755311",,"128.0768393,37.970122",,,,,,,,,,,,,,,,,
"128.4272865,37.6055833",,,,"129.3087842,36.0441025",,,,,,,,,,,,,,,,,,,"127.1613639,35.8924651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0434925,38.0893627",,,,"127.265033,35.0763828",,"128.0768886,37.9701623",,,,,,,,,,,,,,,,,
"128.4280368,37.6060659",,,,"129.3094745,36.0438568",,,,,,,,,,,,,,,,,,,"127.1600496,35.8938165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0433608,38.0895913",,,,"127.2645155,35.0782375",,"128.0769186,37.9702216",,,,,,,,,,,,,,,,,
"128.4287367,37.6064993",,,,"129.3105227,36.0434849",,,,,,,,,,,,,,,,,,,"127.1590676,35.8946594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0432386,38.0898767",,,,"127.2643048,35.0790153",,"128.0769259,37.9702739",,,,,,,,,,,,,,,,,
"128.4302901,37.6074191",,,,"129.3108419,36.0433692",,,,,,,,,,,,,,,,,,,"127.1583506,35.8951749",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0430613,38.0904219",,,,"127.2637572,35.0809963",,"128.0769104,37.970337",,,,,,,,,,,,,,,,,
"128.4306758,37.6076468",,,,"129.3115972,36.0431",,,,,,,,,,,,,,,,,,,"127.1570928,35.8960017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0430535,38.0904499",,,,"127.2636509,35.0813486",,"128.0768767,37.9703868",,,,,,,,,,,,,,,,,
"128.4315166,37.6081079",,,,"129.3119537,36.0429143",,,,,,,,,,,,,,,,,,,"127.1563116,35.8964999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0430524,38.0904544",,,,"127.2632187,35.0828663",,"128.0768246,37.9704258",,,,,,,,,,,,,,,,,
"128.4319871,37.608316",,,,"129.3124358,36.042688",,,,,,,,,,,,,,,,,,,"127.1561616,35.8965914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0429814,38.0907206",,,,"127.2630495,35.0833331",,"128.0767451,37.9704541",,,,,,,,,,,,,,,,,
"128.4327617,37.6085659",,,,"129.3129694,36.042386",,,,,,,,,,,,,,,,,,,"127.155473,35.8969735",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0429714,38.0907585",,,,"127.263034,35.0833808",,"128.0766553,37.9704681",,,,,,,,,,,,,,,,,
"128.4332866,37.6086825",,,,"129.3133734,36.042141",,,,,,,,,,,,,,,,,,,"127.1552109,35.897099",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0428319,38.0911746",,,,"127.2629997,35.0834827",,"128.0765187,37.9704706",,,,,,,,,,,,,,,,,
"128.4337497,37.6087491",,,,"129.3136243,36.0419993",,,,,,,,,,,,,,,,,,,"127.1547035,35.897341",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0427094,38.0915654",,,,"127.2629544,35.0835953",,"128.0763068,37.9704599",,,,,,,,,,,,,,,,,
"128.4342498,37.608783",,,,"129.3138491,36.0418327",,,,,,,,,,,,,,,,,,,"127.1538663,35.8977091",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0426749,38.0916755",,,,"127.2626959,35.0842422",,"128.0750606,37.970365",,,,,,,,,,,,,,,,,
"128.4348741,37.6087916",,,,"129.3140872,36.0415659",,,,,,,,,,,,,,,,,,,"127.1531536,35.8980082",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.042628,38.0918191",,,,"127.2626693,35.084308",,"128.0748007,37.9703284",,,,,,,,,,,,,,,,,
"128.4354116,37.6087414",,,,"129.314287,36.0412744",,,,,,,,,,,,,,,,,,,"127.1522713,35.8983257",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0425745,38.0919824",,,,"127.2621683,35.0853593",,"128.0747847,37.9703258",,,,,,,,,,,,,,,,,
"128.4362992,37.6085991",,,,"129.3143992,36.0409915",,,,,,,,,,,,,,,,,,,"127.1512858,35.898679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0425265,38.0921251",,,,"127.2615618,35.0864276",,"128.0745144,37.9702541",,,,,,,,,,,,,,,,,
"128.4366593,37.6084953",,,,"129.3144617,36.0407165",,,,,,,,,,,,,,,,,,,"127.1510272,35.898772",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0424819,38.0922595",,,,"127.2611849,35.0870076",,"128.074311,37.9701686",,,,,,,,,,,,,,,,,
"128.4369969,37.6083971",,,,"129.314474,36.0403332",,,,,,,,,,,,,,,,,,,"127.1507896,35.8988579",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0424596,38.0923263",,,,"127.2610262,35.0872525",,"128.0741396,37.9700811",,,,,,,,,,,,,,,,,
"128.4373615,37.6082915",,,,"129.3144368,36.0400164",,,,,,,,,,,,,,,,,,,"127.1500382,35.8991307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.042454,38.0923417",,,,"127.2608246,35.0875659",,"128.0739611,37.9699729",,,,,,,,,,,,,,,,,
"128.4376853,37.608187",,,,"129.3143617,36.0397913",,,,,,,,,,,,,,,,,,,"127.1481492,35.8998158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.042425,38.0924347",,,,"127.2598275,35.0890284",,"128.0736245,37.9697231",,,,,,,,,,,,,,,,,
"128.4377948,37.6081501",,,,"129.3142372,36.0395408",,,,,,,,,,,,,,,,,,,"127.144613,35.9010938",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0421954,38.093154",,,,"127.258677,35.0907556",,"128.0722233,37.9685889",,,,,,,,,,,,,,,,,
"128.4380453,37.6080724",,,,"129.3137999,36.0390074",,,,,,,,,,,,,,,,,,,"127.1423298,35.9019084",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0421309,38.0933778",,,,"127.2583828,35.0912068",,"128.072094,37.9685048",,,,,,,,,,,,,,,,,
"128.4380814,37.6080613",,,,"129.3136214,36.038774",,,,,,,,,,,,,,,,,,,"127.1409757,35.9023912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0420053,38.0938182",,,,"127.2582847,35.0913599",,"128.0719395,37.9684046",,,,,,,,,,,,,,,,,
"128.4385511,37.6079314",,,,"129.3135302,36.0385761",,,,,,,,,,,,,,,,,,,"127.140262,35.9026541",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.041649,38.0949852",,,,"127.257986,35.0918282",,"128.071449,37.968133",,,,,,,,,,,,,,,,,
"128.4395653,37.6076773",,,,"129.3132428,36.0381892",,,,,,,,,,,,,,,,,,,"127.1390672,35.9031771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0414097,38.095783",,,,"127.2575781,35.0925073",,"128.0713404,37.9680858",,,,,,,,,,,,,,,,,
"128.4398262,37.6076157",,,,"129.31267,36.0373632",,,,,,,,,,,,,,,,,,,"127.1383353,35.903531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0411738,38.0965908",,,,"127.2573044,35.0930577",,"128.0712138,37.9680449",,,,,,,,,,,,,,,,,
"128.4400804,37.6075632",,,,"129.3120408,36.0363027",,,,,,,,,,,,,,,,,,,"127.1379243,35.9037525",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0410572,38.0971726",,,,"127.2571386,35.0934523",,"128.0710872,37.9680266",,,,,,,,,,,,,,,,,
"128.440267,37.607532",,,,"129.3113813,36.0349343",,,,,,,,,,,,,,,,,,,"127.1370243,35.9042582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0410289,38.0973476",,,,"127.2570124,35.0938416",,"128.0709916,37.9680226",,,,,,,,,,,,,,,,,
"128.4406966,37.6074582",,,,"129.3103605,36.0321823",,,,,,,,,,,,,,,,,,,"127.1361619,35.9047912",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0408925,38.0981837",,,,"127.2565999,35.0953079",,"128.0708903,37.9680285",,,,,,,,,,,,,,,,,
"128.441133,37.6073845",,,,"129.3090188,36.0285481",,,,,,,,,,,,,,,,,,,"127.1356372,35.9051493",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0407974,38.0985843",,,,"127.2565113,35.0955944",,"128.070788,37.9680524",,,,,,,,,,,,,,,,,
"128.44215,37.6072664",,,,"129.3088803,36.0281697",,,,,,,,,,,,,,,,,,,"127.1350868,35.9055498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0407133,38.0987857",,,,"127.2559817,35.0973166",,"128.0707097,37.9680762",,,,,,,,,,,,,,,,,
"128.4430869,37.6071742",,,,"129.3086768,36.0276184",,,,,,,,,,,,,,,,,,,"127.1348099,35.9057635",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0405138,38.0992642",,,,"127.2558466,35.0977338",,"128.0705747,37.9681409",,,,,,,,,,,,,,,,,
"128.4440747,37.6070743",,,,"129.308419,36.026921",,,,,,,,,,,,,,,,,,,"127.1346119,35.9059162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.0404757,38.0993554",,,,"127.2555098,35.0984743",,"128.0702938,37.968336",,,,,,,,,,,,,,,,,
