0,1,2,3,4,5,6
"126.9797298,37.3382617","127.3095172,36.3041914","127.1649121,36.7285497","126.9688265,37.3809268","126.9688265,37.3809268","127.2568361,37.5404091","127.1683035,35.8406482"
"126.9797135,37.3383328","127.309649,36.3040158","127.1641617,36.72805","126.9695973,37.380695","126.9695973,37.380695","127.2571296,37.5403141","127.1684702,35.8404873"
"126.979676,37.3385201","127.3100623,36.3035576","127.1641394,36.7280373","126.9708371,37.3802823","126.9708371,37.3802823","127.2573813,37.5401984","127.1688549,35.8401178"
"126.9796515,37.3386462","127.3104374,36.3032075","127.1635864,36.727713","126.9713273,37.3801187","126.9713273,37.3801187","127.2578405,37.5399514","127.1691913,35.8401755"
"126.979476,37.3393729","127.3116493,36.3022412","127.1629596,36.7273876","126.9721108,37.379859","126.9721108,37.379859","127.2581514,37.539742","127.1694079,35.8402636"
"126.9795597,37.3396761","127.3119997,36.3019577","127.1626523,36.7272407","126.9729246,37.3796165","126.9729246,37.3796165","127.2582717,37.5396486","127.1694433,35.8402781"
"126.9795591,37.3399186","127.3122374,36.301758","127.1620801,36.7269668","126.9732493,37.3795332","126.9732493,37.3795332","127.2585849,37.5394049","127.1695185,35.8403081"
"126.9794139,37.3405101","127.3124999,36.3014663","127.1619862,36.7269287","126.9738771,37.3794062","126.9738771,37.3794062","127.2604312,37.5379548","127.169587,35.8403344"
"126.9793641,37.3408587","127.3127243,36.3012412","127.1617738,36.7268397","126.974299,37.3793306","126.974299,37.3793306","127.2606865,37.5377624","127.1697252,35.8403871"
"126.9793373,37.3411417","127.312912,36.3009999","127.1615603,36.7267454","126.9750699,37.3792466","126.9750699,37.3792466","127.260775,37.5376959","127.1698877,35.8404533"
"126.9793743,37.3415159","127.3131244,36.3006577","127.1612116,36.7265911","126.9757658,37.3792235","126.9757658,37.3792235","127.2610903,37.5374883","127.1701574,35.840565"
"126.9794246,37.3417415","127.3133,36.3003658","127.1609679,36.7264913","126.9761814,37.3792281","126.9761814,37.3792281","127.2615281,37.5372116","127.1702625,35.8406086"
"126.9794999,37.3419581","127.3135742,36.2997694","127.1597516,36.7259911","126.9765755,37.3792542","126.9765755,37.3792542","127.2619941,37.5369574","127.1702647,35.8406095"
"126.9796997,37.3422916","127.3137579,36.2993397","127.1576557,36.7251133","126.9771432,37.3793144","126.9771432,37.3793144","127.2650322,37.5355087","127.1710915,35.8409525"
"126.9804466,37.34318","127.3142676,36.2981171","127.1574735,36.7250371","126.9778495,37.3794247","126.9778495,37.3794247","127.2655377,37.535279","127.1713745,35.8410705"
"126.9806082,37.3434836","127.3146495,36.2972161","127.1573249,36.7249745","126.9785172,37.3795674","126.9785172,37.3795674","127.2655853,37.5352575","127.1716553,35.841193"
"126.9818124,37.3447031","127.3150145,36.2963864","127.1567693,36.7247385","126.9790663,37.3797113","126.9790663,37.3797113","127.2661158,37.5350169","127.1716862,35.8412066"
"126.9825084,37.3454371","127.3159674,36.2942196","127.1566609,36.7246931","126.9798237,37.3799436","126.9798237,37.3799436","127.2677945,37.534228","127.1717249,35.8412248"
"126.9830994,37.3460247","127.3159864,36.2941746","127.1562978,36.72451","126.9802024,37.3800679","126.9802024,37.3800679","127.2684564,37.533957","127.171935,35.8412866"
"126.9831588,37.3460827","127.3160716,36.2939637","127.1559371,36.7242664","126.980575,37.3802579","126.980575,37.3802579","127.2689652,37.5337489","127.1719781,35.8413048"
"126.9843597,37.3472939","127.3164491,36.2930249","127.1555498,36.7239831","126.9826367,37.3810349","126.9826367,37.3810349","127.2693109,37.5336072","127.1723661,35.8414672"
"126.9844203,37.3473555","127.3169869,36.29165","127.1553602,36.723823","126.9902124,37.38389","126.9902124,37.38389","127.2725374,37.5322416","127.1730172,35.8417368"
"126.9845066,37.3474397","127.3172114,36.290884","127.155088,36.7235743","126.9905245,37.3840076","126.9905245,37.3840076","127.2734938,37.5318594","127.1732969,35.841853"
"126.9845335,37.3474696","127.3173062,36.2903288","127.1548617,36.7233492","126.9914158,37.3843351","126.9914158,37.3843351","127.2736582,37.5317931","127.1734738,35.8419247"
"126.9845504,37.3474859","127.3173517,36.2899286","127.1545243,36.7229245","126.9934704,37.3850271","126.9934704,37.3850271","127.2737148,37.5317697","127.1735246,35.8419446"
"126.9846199,37.3475565","127.317384,36.2894309","127.1542118,36.7224332","126.9947688,37.3854644","126.9947688,37.3854644","127.2737545,37.5317536","127.1738618,35.8420781"
"126.9847645,37.3477022","127.3173799,36.2892831","127.1540007,36.7220567","126.9956353,37.3856178","126.9956353,37.3856178","127.274142,37.5315966","127.1742421,35.8422351"
"126.9878997,37.3508914","127.3173718,36.2889639","127.1533831,36.7209506","126.9960676,37.3856746","126.9960676,37.3856746","127.2748447,37.5312987","127.1743825,35.8422959"
"126.9898491,37.3527999","127.3173349,36.2885311","127.1533309,36.7208567","126.9965068,37.3857053","126.9965068,37.3857053","127.2755166,37.5310521","127.1745107,35.8423521"
"126.9910995,37.353741","127.3173195,36.2884346","127.1532331,36.7206779","126.9968785,37.3857006","126.9968785,37.3857006","127.2763153,37.5307742","127.1748136,35.8424837"
"126.9921114,37.3543826","127.3172723,36.288147","127.1530576,36.7203601","126.9973125,37.3856537","126.9973125,37.3856537","127.2770686,37.5305692","127.1749363,35.8425417"
"126.9932003,37.3549993","127.3171488,36.2876131","127.152671,36.7196819","126.9979922,37.385544","126.9979922,37.385544","127.2778024,37.5304399","127.1753254,35.8427096"
"126.993297,37.3550547","127.3171367,36.287558","127.1525621,36.7194914","126.998678,37.3853531","126.998678,37.3853531","127.2784399,37.5303239","127.1762232,35.8430411"
"126.9937338,37.3552458","127.3169909,36.2870611","127.152021,36.7185441","126.9987448,37.3853227","126.9987448,37.3853227","127.27904,37.5302565","127.1769265,35.8432702"
"126.9949632,37.3559578","127.3166866,36.2862411","127.1510591,36.7168195","126.9989704,37.3852047","126.9989704,37.3852047","127.2797147,37.5301983","127.1774518,35.843442"
"126.9951691,37.3560794","127.3165803,36.2859876","127.1506625,36.7161278","126.9991575,37.3850955","126.9991575,37.3850955","127.2804901,37.5301655","127.1777814,35.8435502"
"126.9958495,37.3564826","127.316371,36.2854869","127.1504137,36.7156881","126.9993586,37.384926","126.9993586,37.384926","127.2814319,37.5301285","127.17831,35.8437049"
"126.9968746,37.3571882","127.3161871,36.2850494","127.150387,36.7156411","126.9994484,37.3848371","126.9994484,37.3848371","127.2823023,37.5300904","127.179291,35.8440258"
"126.9969634,37.3572499","127.3157618,36.2841075","127.1499749,36.714916","126.999575,37.3846556","126.999575,37.3846556","127.2825785,37.5300882","127.1795751,35.8441392"
"126.9973889,37.3576248","127.3151991,36.2828328","127.1492739,36.7136825","126.999672,37.3845154","126.999672,37.3845154","127.2842184,37.5301273","127.1799066,35.8443078"
"126.997666,37.3578982","127.3147893,36.2818891","127.1489854,36.7131227","126.9997258,37.3844084","126.9997258,37.3844084","127.2847141,37.530139","127.1800569,35.8443902"
"126.9979128,37.3581409","127.3147871,36.2818828","127.1488512,36.7128402","126.9997832,37.3842581","126.9997832,37.3842581","127.2849936,37.5301458","127.1803629,35.8445867"
"126.9986509,37.3590418","127.3143275,36.2808273","127.1486615,36.7124412","126.9998273,37.3840906","126.9998273,37.3840906","127.2854746,37.5301575","127.1805296,35.8447008"
"126.99922,37.359905","127.3141492,36.2804159","127.1485363,36.7121586","126.999844,37.3839582","126.999844,37.3839582","127.2878818,37.530215","127.1807273,35.8448374"
"126.9995445,37.3605238","127.3135993,36.2793909","127.1484097,36.7116868","126.9998483,37.3838203","126.9998483,37.3838203","127.288013,37.530218","127.1809956,35.8450437"
"126.9998133,37.3611884","127.3132499,36.2788494","127.1483408,36.7113269","126.9998247,37.3836282","126.9998247,37.3836282","127.289465,37.5302566","127.1812692,35.8452987"
"126.9998399,37.361266","127.3129746,36.2784748","127.1482711,36.7104045","126.9997842,37.3834288","126.9997842,37.3834288","127.2897344,37.5302643","127.1815439,35.8455429"
"126.9999994,37.3617417","127.3123494,36.2777913","127.1482407,36.7101925","126.9996127,37.3828873","126.9996127,37.3828873","127.2910664,37.5303","127.1818594,35.8458556"
"127.000182,37.3626456","127.3119372,36.2774247","127.1482153,36.7101131","126.9995616,37.3825905","126.9995616,37.3825905","127.291424,37.5303115","127.182444,35.8464342"
"127.0002287,37.3629118","127.3113349,36.2769189","127.1481778,36.7099904","126.9992747,37.3817492","126.9992747,37.3817492","127.2914557,37.5303124","127.1826813,35.8466395"
"127.0002402,37.3630506","127.3112716,36.2768656","127.148148,36.7098966","126.9987673,37.3802445","126.9987673,37.3802445","127.2928805,37.5303573","127.1828502,35.8467698"
"127.0002365,37.3632813","127.3111582,36.2767833","127.1479844,36.7094201","126.9984563,37.379294","126.9984563,37.379294","127.2933637,37.5303933","127.1831109,35.8469129"
"127.0002244,37.3640826","127.3103366,36.2762826","127.1479391,36.7093055","126.9984209,37.379009","126.9984209,37.379009","127.2936375,37.530428","127.1833476,35.8469911"
"127.0000491,37.3647958","127.3095871,36.2758991","127.147918,36.7092531","126.9981885,37.3782923","126.9981885,37.3782923","127.2938423,37.5304545","127.1836951,35.8470398"
"126.9999999,37.3650678","127.3086371,36.2755081","127.1478489,36.7089374","126.9976484,37.3766225","126.9976484,37.3766225","127.293883,37.53046","127.1840749,35.8470516"
"126.9999313,37.3653658","127.3081599,36.2753505","127.1478248,36.7088301","126.9975252,37.3759658","126.9975252,37.3759658","127.2942586,37.5305166","127.1847608,35.8469615"
"126.9999266,37.3653848","127.3078917,36.2752843","127.1478034,36.7086064","126.9974963,37.3757268","126.9974963,37.3757268","127.2945132,37.5305657","127.1850132,35.8469657"
"126.9994857,37.366652","127.3073843,36.2751599","127.1478162,36.708492","126.9974372,37.3752659","126.9974372,37.3752659","127.2951059,37.5306839","127.1860906,35.8467305"
"126.9993567,37.3670211","127.3068813,36.2750536","127.1478517,36.7083316","126.9973869,37.3743499","126.9973869,37.3743499","127.2974018,37.531317","127.1862601,35.8466958"
"126.998941,37.3680604","127.3064996,36.2749746","127.147879,36.7082289","126.997409,37.3735703","126.997409,37.3735703","127.2987171,37.5316744","127.1866913,35.8466005"
"126.9987493,37.3686995","127.3059597,36.2749043","127.1480441,36.7078751","126.9974812,37.3728982","126.9974812,37.3728982","127.2990474,37.5317669","127.1870205,35.8465274"
"126.9978341,37.3718054","127.3058807,36.2748943","127.148672,36.7069449","126.9975242,37.3725531","126.9975242,37.3725531","127.3013987,37.5324135","127.1873986,35.8463886"
"126.9977868,37.3719666","127.3051749,36.2748579","127.1490102,36.7064185","126.9975301,37.3725117","126.9975301,37.3725117","127.3018195,37.5325287","127.1880892,35.8462092"
"126.9977555,37.3720836","127.3045492,36.2748416","127.1491799,36.7060494","126.9975337,37.3724847","126.9975337,37.3724847","127.3023216,37.5326693","127.1884097,35.846091"
"126.997703,37.3724998","127.3038989,36.2748658","127.149332,36.7055793","126.9975621,37.372291","126.9975621,37.372291","127.3027141,37.5327736","127.1886694,35.8459609"
"126.9976446,37.3729629","127.3026616,36.2749746","127.1493592,36.7055099","126.9975656,37.3722685","126.9975656,37.3722685","127.3041969,37.533169","127.1889115,35.8457659"
"126.9975868,37.373663","127.3024678,36.274996","127.1494571,36.7054083","126.9976068,37.3720298","126.9976068,37.3720298","127.3045668,37.5332679","127.1890796,35.8455599"
"126.9975619,37.3743497","127.3004119,36.2752242","127.1499395,36.703706","126.9976423,37.3717794","126.9976423,37.3717794","127.3051402,37.5334419","127.1891843,35.8453852"
"126.9975816,37.3749502","127.299687,36.2752492","127.1503665,36.7023748","126.9977941,37.3712103","126.9977941,37.3712103","127.3057283,37.5336033","127.1892715,35.8451709"
"126.9976213,37.3754335","127.2994154,36.2752406","127.150455,36.7021019","126.9978449,37.3710357","126.9978449,37.3710357","127.306761,37.5338871","127.1893556,35.8449223"
"126.9977137,37.3759837","127.2989366,36.2752245","127.1507627,36.7011527","126.9983562,37.3693928","126.9983562,37.3693928","127.3089077,37.5344774","127.1894017,35.844724"
"126.9977323,37.3760676","127.2982744,36.2751413","127.1509727,36.700525","126.9983538,37.3692468","126.9983538,37.3692468","127.3101485,37.5348192","127.1894294,35.8444572"
"126.9978715,37.3766992","127.2978248,36.2750333","127.1510429,36.7003539","126.9985335,37.3685364","126.9985335,37.3685364","127.3120759,37.5353487","127.1894575,35.8440425"
"126.9981231,37.3775917","127.2973998,36.2748991","127.1512948,36.699839","126.9987468,37.3673709","126.9987468,37.3673709","127.3129842,37.535598","127.189432,35.8426459"
"126.9983491,37.3779153","127.2969616,36.2747325","127.1514802,36.6994564","126.9988328,37.3666709","126.9988328,37.3666709","127.3152532,37.5362217","127.189354,35.8419244"
"126.9990043,37.3794315","127.2964745,36.2745","127.1516303,36.6991945","126.9988663,37.3662249","126.9988663,37.3662249","127.3153245,37.5362417","127.1893037,35.8414689"
"126.9991278,37.3797187","127.2959364,36.2741916","127.151814,36.698902","126.9988868,37.3658572","126.9988868,37.3658572","127.316183,37.5364756","127.1893361,35.841112"
"126.9995174,37.3805829","127.2956364,36.2739666","127.1518501,36.698849","126.9989447,37.3647902","126.9989447,37.3647902","127.3186206,37.53714","127.189284,35.8408513"
"126.9995786,37.3807193","127.2953364,36.2737164","127.1520598,36.6985332","126.9989597,37.3643946","126.9989597,37.3643946","127.3186874,37.5371581","127.1891604,35.8401603"
"126.9999327,37.3814825","127.2951243,36.2734996","127.1521961,36.6983334","126.9989568,37.3643287","126.9989568,37.3643287","127.3191116,37.5372706","127.1891201,35.8400015"
"126.9999995,37.3816243","127.2948368,36.2731665","127.1522175,36.6983019","126.9989272,37.3636913","126.9989272,37.3636913","127.3195369,37.537383","127.1890045,35.8395477"
"127.0000541,37.3817507","127.2944242,36.2725662","127.1523009,36.698176","126.9988662,37.3631854","126.9988662,37.3631854","127.3200742,37.5375244","127.1887516,35.8385084"
"127.0003726,37.3824254","127.2941495,36.2720248","127.1523888,36.6980572","126.9988523,37.3630592","126.9988523,37.3630592","127.3204996,37.5376242","127.1887309,35.8384191"
"127.0008591,37.3835001","127.2937117,36.2708575","127.1529709,36.6973188","126.9988031,37.3628165","126.9988031,37.3628165","127.3209091,37.5377123","127.1885658,35.8376"
"127.0013289,37.3845503","127.2934365,36.2701078","127.1534201,36.696754","126.9987496,37.3625458","126.9987496,37.3625458","127.3214273,37.5378005","127.1885474,35.8375062"
"127.0013489,37.3845955","127.2931368,36.2693247","127.1546384,36.6951709","126.998624,37.3619062","126.998624,37.3619062","127.3217939,37.5378497","127.188531,35.8371617"
"127.0015613,37.3850985","127.2925368,36.2680408","127.1548906,36.6948462","126.9982127,37.3607471","126.9982127,37.3607471","127.3218664,37.5378597","127.1885249,35.8367398"
"127.001893,37.3858516","127.2920993,36.2671827","127.1549165,36.6948129","126.998098,37.3605087","126.998098,37.3605087","127.3223892,37.5379101","127.1885299,35.8360194"
"127.002195,37.3864622","127.2920794,36.2671385","127.1550426,36.694651","126.9979797,37.3602963","126.9979797,37.3602963","127.3227095,37.5379313","127.1885539,35.8355542"
"127.0024729,37.3868104","127.2919399,36.2668335","127.1554205,36.6940085","126.9974989,37.3594164","126.9974989,37.3594164","127.3231531,37.5379464","127.1886505,35.8349125"
"127.0027604,37.3870604","127.2916783,36.2664102","127.1556278,36.6934646","126.9966062,37.3581461","126.9966062,37.3581461","127.3232222,37.5379483","127.1886972,35.8345917"
"127.0030157,37.3872354","127.2915176,36.2661512","127.1556732,36.6933105","126.9965424,37.3580737","126.9965424,37.3580737","127.3236353,37.5379444","127.1887447,35.8343276"
"127.0033264,37.3873954","127.2911992,36.2656998","127.1557713,36.6929187","126.9959326,37.3573915","126.9959326,37.3573915","127.3240621,37.5379324","127.1887966,35.8340852"
"127.0037603,37.3875531","127.2907243,36.2651328","127.1558271,36.6926926","126.9958586,37.35732","126.9958586,37.35732","127.324824,37.5378831","127.1890105,35.8334573"
"127.0047342,37.3878709","127.290299,36.2646993","127.1559805,36.6921756","126.9950854,37.3565992","126.9950854,37.3565992","127.3250584,37.5378564","127.1890564,35.833333"
"127.005603,37.3881963","127.2896627,36.2641339","127.1561209,36.691837","126.9944045,37.3560897","126.9944045,37.3560897","127.325466,37.5378092","127.1899115,35.8315491"
"127.0071764,37.3889213","127.2893227,36.2638655","127.1561254,36.6918253","126.9935405,37.3554442","126.9935405,37.3554442","127.3262178,37.5377067","127.1900848,35.8311114"
"127.0091449,37.3898696","127.2885249,36.2633078","127.1562495,36.6916003","126.9932128,37.3551499","126.9932128,37.3551499","127.327332,37.5375542","127.1901429,35.8309664"
"127.0093718,37.3900743","127.2883115,36.2631704","127.1564503,36.6912565","126.9920497,37.3544914","126.9920497,37.3544914","127.3282219,37.537432","127.1902938,35.8305953"
"127.0099236,37.3903397","127.2872247,36.2624662","127.1566395,36.6910109","126.9909995,37.3538415","126.9909995,37.3538415","127.3286952,37.5373525","127.1904169,35.8302747"
"127.0105385,37.3906352","127.2854063,36.2614126","127.156879,36.6907538","126.9896996,37.352866","126.9896996,37.352866","127.3298275,37.5371828","127.190754,35.8292783"
"127.0107018,37.3907134","127.2844993,36.2609133","127.1572512,36.6903898","126.9884681,37.3516555","126.9884681,37.3516555","127.331373,37.537021","127.1908861,35.8289063"
"127.0124406,37.3915454","127.2837969,36.2605019","127.1573905,36.6902739","126.9883828,37.3515722","126.9883828,37.3515722","127.3314658,37.5370139","127.1910138,35.8285054"
"127.013226,37.391856","127.2834002,36.2602523","127.1575837,36.6901221","126.9877783,37.3509783","126.9877783,37.3509783","127.3317454,37.5369927","127.1911228,35.8280946"
"127.0136612,37.3919984","127.2829135,36.2599034","127.1581476,36.6896793","126.9870718,37.3502713","126.9870718,37.3502713","127.3322401,37.5369591","127.1911936,35.8278297"
"127.0142565,37.3921784","127.2823216,36.2594074","127.1586957,36.6892454","126.9844702,37.3476505","126.9844702,37.3476505","127.3327247,37.5369256","127.1913343,35.8272259"
"127.0142993,37.3921912","127.2819241,36.2590244","127.1590035,36.6890002","126.9843996,37.347579","126.9843996,37.347579","127.3337311,37.5368639","127.1915459,35.8263465"
"127.0149118,37.3923496","127.2814981,36.2584908","127.1590979,36.6889248","126.9843558,37.3475328","126.9843558,37.3475328","127.333885,37.5368569","127.1916182,35.8259635"
"127.015749,37.3924991","127.2812698,36.2581586","127.1591484,36.6888834","126.9843525,37.3475301","126.9843525,37.3475301","127.3346367,37.5368237","127.1917194,35.8255517"
"127.0165372,37.3925663","127.2809805,36.2577127","127.1594214,36.6886597","126.9842627,37.3474422","126.9842627,37.3474422","127.3354189,37.5367897","127.1918164,35.8248072"
"127.0176122,37.3926329","127.2807126,36.2571713","127.1594439,36.6886418","126.9842089,37.3473924","126.9842089,37.3473924","127.3367343,37.5367383","127.1918674,35.8242222"
"127.0185622,37.3926494","127.2805788,36.256842","127.1596067,36.6885115","126.9840743,37.3472666","126.9840743,37.3472666","127.3370977,37.5367244","127.1918824,35.8234983"
"127.0217297,37.3926866","127.2804286,36.2564342","127.1601302,36.6881028","126.9829496,37.3461331","126.9829496,37.3461331","127.3373433,37.536713","127.1918281,35.8220745"
"127.0232018,37.3926844","127.2803767,36.2562583","127.1604693,36.6878622","126.9828207,37.3460028","126.9828207,37.3460028","127.3373773,37.5367122","127.1915829,35.8193573"
"127.0248998,37.3926768","127.2802525,36.255719","127.1609507,36.6875796","126.9816154,37.3447761","126.9816154,37.3447761","127.3383134,37.5366864","127.1913877,35.8180134"
"127.0250422,37.3926729","127.2802426,36.2556513","127.1610169,36.687541","126.9811478,37.3443062","126.9811478,37.3443062","127.3385341,37.5366804","127.1912596,35.8167814"
"127.0261489,37.3927395","127.2800751,36.253866","127.161718,36.6871978","126.9806264,37.3437974","126.9806264,37.3437974","127.3385421,37.5366804","127.1912355,35.8164442"
"127.0272645,37.3928287","127.2800449,36.2535278","127.1624436,36.6868789","126.9805286,37.3437348","126.9805286,37.3437348","127.3390356,37.5366657","127.1912334,35.8164009"
"127.0278923,37.392879","127.2799742,36.2529408","127.1629437,36.686682","126.9801607,37.3433771","126.9801607,37.3433771","127.3403182,37.536617","127.1912158,35.8160979"
"127.0287648,37.3930051","127.2799494,36.2526396","127.1632407,36.6865819","126.9797671,37.342995","126.9797671,37.342995","127.3405095,37.536611","127.1912233,35.815016"
"127.0298764,37.3931988","127.2799365,36.2524746","127.1639122,36.6863575","126.9795617,37.3428165","126.9795617,37.3428165","127.3412181,37.5365885","127.1912801,35.8143435"
"127.0305782,37.3933323","127.2799248,36.2522916","127.1650621,36.6859992","126.9787996,37.342175","126.9787996,37.342175","127.3417851,37.5366064","127.1913295,35.8138811"
"127.0313614,37.3934661","127.2798242,36.251233","127.1662289,36.6856446","126.9780713,37.3415372","126.9780713,37.3415372","127.3423883,37.5366631","127.1913579,35.8137135"
"127.0314732,37.3934801","127.2797342,36.2499995","127.1665124,36.685558","126.9778986,37.3413715","126.9778986,37.3413715","127.3428749,37.5367259","127.1914294,35.813252"
"127.0325388,37.3936159","127.2795786,36.2483331","127.1676937,36.685198","126.9777787,37.3412339","126.9777787,37.3412339","127.3439465,37.5368643","127.1914767,35.8130258"
"127.034591,37.3938782","127.2794999,36.2478416","127.1680703,36.6850836","126.9776458,37.3410341","126.9776458,37.3410341","127.3440484,37.5368771","127.1917233,35.8119445"
"127.0404138,37.3946103","127.2794614,36.2476495","127.1694323,36.684597","126.9775734,37.3408887","126.9775734,37.3408887","127.3450918,37.5369713","127.1921599,35.8106852"
"127.0408518,37.3946679","127.2793124,36.2472075","127.1707226,36.6841354","126.9775191,37.3407442","126.9775191,37.3407442","127.3456565,37.5369982","127.1924971,35.8099296"
"127.0428995,37.3949345","127.2791589,36.2467808","127.1711284,36.6839932","126.9774699,37.340516","126.9774699,37.340516","127.3464782,37.5370344","127.1931728,35.8086555"
"127.0430745,37.3949577","127.279139,36.2467239","127.1713469,36.6839163","126.977501,37.3402601","126.977501,37.3402601","127.3476791,37.5370864","127.1937537,35.8078401"
"127.0434244,37.3950078","127.278949,36.2462448","127.1714871,36.6838617","126.977507,37.3402079","126.977507,37.3402079","127.3484872,37.5371217","127.1939284,35.8076017"
"127.0441243,37.3951078","127.2783288,36.2447489","127.1717954,36.6837453","126.9775968,37.3399496","126.9775968,37.3399496","127.3493305,37.537121","127.1943169,35.8070058"
"127.0447992,37.3952249","127.2777286,36.2432629","127.1725006,36.6834651","126.9777144,37.339759","126.9777144,37.339759","127.3503595,37.5370592","127.1946074,35.8065855"
"127.0474852,37.3956922","127.2775838,36.2429075","127.1729704,36.6832789","126.9778557,37.3395784","126.9778557,37.3395784","127.350407,37.537053","127.1951305,35.8058294"
"127.0475743,37.3957079","127.2765741,36.2402829","127.1736207,36.6829958","126.9780419,37.3394242","126.9780419,37.3394242","127.3516502,37.5368806","127.1956206,35.8050228"
"127.0496746,37.3960746","127.2762107,36.239305","127.1743618,36.6826913","126.978636,37.3390546","126.978636,37.3390546","127.3526783,37.5367385","127.1959614,35.8044638"
"127.0505371,37.3961996","127.2742415,36.234047","127.1750245,36.6824164","126.9787495,37.3389749","126.9787495,37.3389749","127.3538264,37.536557","127.196172,35.8041019"
"127.0515746,37.3963162","127.2741741,36.2338666","127.176149,36.681966","126.9789244,37.3388224","126.9789244,37.3388224","127.3539,37.5365409","127.1968338,35.802963"
"127.0523992,37.39635","127.2741454,36.2337935","127.1765492,36.6817994","126.9790743,37.3386914","126.9790743,37.3386914","127.3547221,37.5363652","127.1981222,35.8002902"
"127.0535245,37.3963416","127.2738239,36.2329743","127.1766916,36.6817394","126.9791993,37.3385658","126.9791993,37.3385658","127.3552589,37.5362144","127.1987611,35.7987536"
"127.0544365,37.396291","127.2738118,36.2329373","127.1772646,36.6815003","126.9793176,37.338441","126.9793176,37.338441","127.3554967,37.5361471","127.1994565,35.7968944"
"127.0554246,37.3961829","127.2735006,36.2320252","127.177287,36.6814913","126.9795036,37.3381552","126.9795036,37.3381552","127.3578313,37.5352459","127.1996954,35.7960538"
"127.0609373,37.3953075","127.2733753,36.2315111","127.1776917,36.681331","126.9798602,37.3376827","126.9798602,37.3376827","127.3580601,37.5351578","127.1998862,35.7953393"
"127.0625681,37.3952153","127.273372,36.2314858","127.1778195,36.68128","126.979939,37.3373828","126.979939,37.3373828","127.3588224,37.5348433","127.1999479,35.7951105"
"127.0631705,37.3951815","127.2733122,36.2309908","127.1784619,36.6810248","126.9799886,37.3370622","126.9799886,37.3370622","127.3596085,37.5345197","127.1999625,35.7950429"
"127.0647849,37.3951902","127.2732995,36.230375","127.1788072,36.6808842","126.9801825,37.3361229","126.9801825,37.3361229","127.3604979,37.5340908","127.2000661,35.7945716"
"127.0648402,37.3951904","127.2733283,36.2300568","127.179222,36.680714","126.9803189,37.3356566","126.9803189,37.3356566","127.360831,37.5339109","127.2002629,35.7934604"
"127.0659406,37.3951989","127.2733984,36.2296557","127.1800852,36.6803765","126.9803455,37.3355638","126.9803455,37.3355638","127.3610576,37.5337877","127.2004894,35.7920715"
"127.0694975,37.3953147","127.2735187,36.2292223","127.1806043,36.6801714","126.9804054,37.3353919","126.9804054,37.3353919","127.3616467,37.5334684","127.2006193,35.7913767"
"127.0717891,37.3954384","127.2736018,36.228961","127.1811861,36.6799521","126.9804216,37.3353433","126.9804216,37.3353433","127.3619685,37.5332867","127.2008744,35.7903378"
"127.0728867,37.3955397","127.2737676,36.2285827","127.1820939,36.6796562","126.9804744,37.3352111","126.9804744,37.3352111","127.3629089,37.5327551","127.2012974,35.7890811"
"127.0739061,37.3956696","127.2740025,36.2281747","127.182309,36.6795909","126.980525,37.3350824","126.980525,37.3350824","127.3633655,37.5324961","127.2016516,35.7881713"
"127.0745787,37.3958072","127.2741623,36.2279244","127.1826183,36.679498","126.9805524,37.3350266","126.9805524,37.3350266","127.3636816,37.532336","127.201964,35.7874697"
"127.0759574,37.3961339","127.2749408,36.2269197","127.182802,36.679457","126.980565,37.3350005","126.980565,37.3350005","127.3640124,37.5321831","127.2023317,35.7867881"
"127.0768019,37.396438","127.2758677,36.2257224","127.1832199,36.6793635","126.980596,37.3349295","126.980596,37.3349295","127.364026,37.5321768","127.2028149,35.7860184"
"127.0769564,37.3964936","127.2761248,36.2253325","127.1837788,36.6792622","126.9807038,37.3346857","126.9807038,37.3346857","127.3641211,37.5321328","127.2032995,35.7854209"
"127.0779595,37.3969235","127.2764122,36.2248245","127.184762,36.6791269","126.9807588,37.3345669","126.9807588,37.3345669","127.3643748,37.5320159","127.2034631,35.7851842"
"127.0788383,37.3973539","127.2766496,36.2243075","127.1849422,36.6791174","126.9808058,37.3344671","126.9808058,37.3344671","127.3649491,37.5317831","127.2040613,35.7843877"
"127.079245,37.3975608","127.2767989,36.2238245","127.185549,36.6790848","126.9808619,37.3343492","126.9808619,37.3343492","127.3651971,37.5316924","127.2043982,35.7839711"
"127.0801522,37.3981743","127.2768644,36.2235055","127.1860493,36.6790681","126.9810194,37.3340939","126.9810194,37.3340939","127.3655109,37.5315764","127.2047793,35.7835339"
"127.0825739,37.3999225","127.2769144,36.2231396","127.1874122,36.6791519","126.9813742,37.3335493","126.9813742,37.3335493","127.3659367,37.5314165","127.2050771,35.783192"
"127.0827145,37.400024","127.2769396,36.2228691","127.1888868,36.6792684","126.9814335,37.3334603","126.9814335,37.3334603","127.3661882,37.5313095","127.2061444,35.782128"
"127.0827809,37.400072","127.2769614,36.2226249","127.1899978,36.6793597","126.9815247,37.3333327","126.9815247,37.3333327","127.3663864,37.531225","127.2074233,35.7809815"
"127.0833616,37.4004914","127.2769491,36.2222579","127.1901992,36.6793764","126.9818761,37.3328015","126.9818761,37.3328015","127.3666991,37.5310496","127.2076942,35.7807243"
"127.0845624,37.4013492","127.2768304,36.2213687","127.1912744,36.6794595","126.9821724,37.3323846","126.9821724,37.3323846","127.3669745,37.5308408","127.210917,35.7777603"
