0,1,2,3,4
"128.4252623,37.6038659","128.1459619,36.5488329","128.1459619,36.5488329","128.1597137,36.5362061","128.1597137,36.5362061"
"128.4255624,37.6042241","128.1459241,36.5480497","128.1459241,36.5480497","128.1602171,36.5360212","128.1602171,36.5360212"
"128.4259738,37.6046021","128.145937,36.5475917","128.145937,36.5475917","128.1602449,36.5360111","128.1602449,36.5360111"
"128.4266193,37.6051279","128.1459498,36.5471165","128.1459498,36.5471165","128.1606614,36.5358583","128.1606614,36.5358583"
"128.4267989,37.6052743","128.1460489,36.5463966","128.1460489,36.5463966","128.1619497,36.5353661","128.1619497,36.5353661"
"128.4272865,37.6055833","128.146122,36.546059","128.146122,36.546059","128.1633123,36.5348077","128.1633123,36.5348077"
"128.4280368,37.6060659","128.1462967,36.5454324","128.1462967,36.5454324","128.164574,36.5342165","128.164574,36.5342165"
"128.4287367,37.6064993","128.1465595,36.5446602","128.1465595,36.5446602","128.1655001,36.5336975","128.1655001,36.5336975"
"128.4302901,37.6074191","128.1467162,36.5442925","128.1467162,36.5442925","128.1660983,36.5333624","128.1660983,36.5333624"
"128.4306758,37.6076468","128.1470053,36.5437212","128.1470053,36.5437212","128.1670973,36.5327483","128.1670973,36.5327483"
"128.4315166,37.6081079","128.1475993,36.5427416","128.1475993,36.5427416","128.1671739,36.5326992","128.1671739,36.5326992"
"128.4319871,37.608316","128.1479872,36.5422329","128.1479872,36.5422329","128.1675026,36.5324693","128.1675026,36.5324693"
"128.4327617,37.6085659","128.1485494,36.5415916","128.1485494,36.5415916","128.1676869,36.5323412","128.1676869,36.5323412"
"128.4332866,37.6086825","128.1491114,36.5410665","128.1491114,36.5410665","128.1683494,36.5318326","128.1683494,36.5318326"
"128.4337497,37.6087491","128.1492501,36.5409513","128.1492501,36.5409513","128.1690315,36.5312564","128.1690315,36.5312564"
"128.4342498,37.608783","128.1496617,36.5406083","128.1496617,36.5406083","128.1690991,36.5311992","128.1690991,36.5311992"
"128.4348741,37.6087916","128.150299,36.5401333","128.150299,36.5401333","128.1692632,36.5310504","128.1692632,36.5310504"
"128.4354116,37.6087414","128.1509747,36.5397077","128.1509747,36.5397077","128.1695269,36.53081","128.1695269,36.53081"
"128.4362992,37.6085991","128.1515996,36.5393491","128.1515996,36.5393491","128.1700124,36.5303665","128.1700124,36.5303665"
"128.4366593,37.6084953","128.1519434,36.5391895","128.1519434,36.5391895","128.1705115,36.5298291","128.1705115,36.5298291"
"128.4369969,37.6083971","128.1526745,36.5388492","128.1526745,36.5388492","128.1706244,36.5297077","128.1706244,36.5297077"
"128.4373615,37.6082915","128.1526924,36.5388428","128.1526924,36.5388428","128.1715511,36.5286224","128.1715511,36.5286224"
"128.4376853,37.608187","128.1535132,36.5385399","128.1535132,36.5385399","128.1718693,36.5282105","128.1718693,36.5282105"
"128.4377948,37.6081501","128.1550465,36.5379474","128.1550465,36.5379474","128.1727074,36.5269653","128.1727074,36.5269653"
"128.4380453,37.6080724","128.1563705,36.5374398","128.1563705,36.5374398","128.1731741,36.5261729","128.1731741,36.5261729"
"128.4380814,37.6080613","128.157962,36.5368576","128.157962,36.5368576","128.1736616,36.5253246","128.1736616,36.5253246"
"128.4385511,37.6079314","128.1583394,36.5367113","128.1583394,36.5367113","128.1740746,36.5245244","128.1740746,36.5245244"
"128.4395653,37.6076773","128.1597137,36.5362061","128.1597137,36.5362061","128.1750492,36.5226582","128.1750492,36.5226582"
"128.4398262,37.6076157","128.1602171,36.5360212","128.1602171,36.5360212","128.1751777,36.5224087","128.1751777,36.5224087"
"128.4400804,37.6075632","128.1602449,36.5360111","128.1602449,36.5360111","128.1757126,36.5213671","128.1757126,36.5213671"
"128.440267,37.607532","128.1606614,36.5358583","128.1606614,36.5358583","128.1761365,36.5205417","128.1761365,36.5205417"
"128.4406966,37.6074582","128.1619497,36.5353661","128.1619497,36.5353661","128.1767868,36.5192831","128.1767868,36.5192831"
"128.441133,37.6073845","128.1633123,36.5348077","128.1633123,36.5348077","128.1775242,36.5177743","128.1775242,36.5177743"
"128.44215,37.6072664","128.164574,36.5342165","128.164574,36.5342165","128.1780748,36.5166245","128.1780748,36.5166245"
"128.4430869,37.6071742","128.1655001,36.5336975","128.1655001,36.5336975","128.1792574,36.5143117","128.1792574,36.5143117"
"128.4440747,37.6070743","128.1660983,36.5333624","128.1660983,36.5333624","128.1795374,36.5137665","128.1795374,36.5137665"
"128.4480679,37.6066881","128.1670973,36.5327483","128.1670973,36.5327483","128.1809048,36.5111318","128.1809048,36.5111318"
"128.4488995,37.6066075","128.1671739,36.5326992","128.1671739,36.5326992","128.1815365,36.5099499","128.1815365,36.5099499"
"128.4493623,37.6065614","128.1675026,36.5324693","128.1675026,36.5324693","128.1820622,36.5090165","128.1820622,36.5090165"
"128.4507224,37.6064252","128.1676869,36.5323412","128.1676869,36.5323412","128.1828373,36.5077581","128.1828373,36.5077581"
"128.4538375,37.606127","128.1683494,36.5318326","128.1683494,36.5318326","128.1839992,36.5060413","128.1839992,36.5060413"
"128.4545664,37.6060769","128.1690315,36.5312564","128.1690315,36.5312564","128.1849243,36.5048244","128.1849243,36.5048244"
"128.4548562,37.6060565","128.1690991,36.5311992","128.1690991,36.5311992","128.1863616,36.502941","128.1863616,36.502941"
"128.455462,37.6060354","128.1692632,36.5310504","128.1692632,36.5310504","128.1866487,36.5025743","128.1866487,36.5025743"
"128.4559866,37.6060411","128.1695269,36.53081","128.1695269,36.53081","128.1884036,36.5002581","128.1884036,36.5002581"
"128.4564548,37.6060616","128.1700124,36.5303665","128.1700124,36.5303665","128.1886124,36.5","128.1886124,36.5"
"128.4567938,37.6060841","128.1705115,36.5298291","128.1705115,36.5298291","128.1886929,36.4998931","128.1886929,36.4998931"
"128.4574145,37.6061566","128.1706244,36.5297077","128.1706244,36.5297077","128.1889832,36.499511","128.1889832,36.499511"
"128.4581117,37.6062807","128.1715511,36.5286224","128.1715511,36.5286224","128.1904622,36.4975661","128.1904622,36.4975661"
"128.4585774,37.6063752","128.1718693,36.5282105","128.1718693,36.5282105","128.1912621,36.4964913","128.1912621,36.4964913"
"128.4588865,37.6064493","128.1727074,36.5269653","128.1727074,36.5269653","128.1919489,36.4954993","128.1919489,36.4954993"
"128.4591526,37.6065309","128.1731741,36.5261729","128.1731741,36.5261729","128.192923,36.4940477","128.192923,36.4940477"
"128.4592254,37.6065529","128.1736616,36.5253246","128.1736616,36.5253246","128.1938993,36.4925915","128.1938993,36.4925915"
"128.460033,37.6067996","128.1740746,36.5245244","128.1740746,36.5245244","128.1972239,36.4875742","128.1972239,36.4875742"
"128.4604097,37.6069389","128.1750492,36.5226582","128.1750492,36.5226582","128.1978826,36.4865823","128.1978826,36.4865823"
"128.4607538,37.6070902","128.1751777,36.5224087","128.1751777,36.5224087","128.1988491,36.4848079","128.1988491,36.4848079"
"128.4615166,37.607468","128.1757126,36.5213671","128.1757126,36.5213671","128.1992999,36.483791","128.1992999,36.483791"
"128.4625067,37.6080755","128.1761365,36.5205417","128.1761365,36.5205417","128.1996995,36.4827916","128.1996995,36.4827916"
"128.4632493,37.6086409","128.1767868,36.5192831","128.1767868,36.5192831","128.1999371,36.4821493","128.1999371,36.4821493"
"128.4633961,37.6087803","128.1775242,36.5177743","128.1775242,36.5177743","128.2000851,36.4817184","128.2000851,36.4817184"
"128.4638124,37.6091744","128.1780748,36.5166245","128.1780748,36.5166245","128.2001123,36.4816416","128.2001123,36.4816416"
"128.4640329,37.6094006","128.1792574,36.5143117","128.1792574,36.5143117","128.2001253,36.4815983","128.2001253,36.4815983"
"128.4642121,37.6095911","128.1795374,36.5137665","128.1795374,36.5137665","128.2004124,36.4806329","128.2004124,36.4806329"
"128.4645241,37.6099743","128.1809048,36.5111318","128.1809048,36.5111318","128.2007366,36.4793166","128.2007366,36.4793166"
"128.4650241,37.6107075","128.1815365,36.5099499","128.1815365,36.5099499","128.2009739,36.4780242","128.2009739,36.4780242"
"128.4652453,37.6110735","128.1820622,36.5090165","128.1820622,36.5090165","128.2011244,36.4767666","128.2011244,36.4767666"
"128.4654429,37.6114621","128.1828373,36.5077581","128.1828373,36.5077581","128.2011807,36.4757043","128.2011807,36.4757043"
"128.4656116,37.6118916","128.1839992,36.5060413","128.1839992,36.5060413","128.2011997,36.4753328","128.2011997,36.4753328"
"128.4656727,37.6120632","128.1849243,36.5048244","128.1849243,36.5048244","128.201199,36.4742663","128.201199,36.4742663"
"128.4657856,37.6123805","128.1863616,36.502941","128.1863616,36.502941","128.2011621,36.4735165","128.2011621,36.4735165"
"128.4658373,37.6125242","128.1866487,36.5025743","128.1866487,36.5025743","128.201012,36.4717243","128.201012,36.4717243"
"128.465937,37.6128749","128.1884036,36.5002581","128.1884036,36.5002581","128.2007865,36.4689914","128.2007865,36.4689914"
"128.4661865,37.6140329","128.1886124,36.5","128.1886124,36.5","128.2006185,36.4670631","128.2006185,36.4670631"
"128.4664993,37.6153499","128.1886929,36.4998931","128.1886929,36.4998931","128.2004404,36.4650151","128.2004404,36.4650151"
"128.4667498,37.616058","128.1889832,36.499511","128.1889832,36.499511","128.2004243,36.464833","128.2004243,36.464833"
"128.4671743,37.6169","128.1904622,36.4975661","128.1904622,36.4975661","128.2002284,36.4624146","128.2002284,36.4624146"
"128.4676494,37.6176244","128.1912621,36.4964913","128.1912621,36.4964913","128.2000217,36.4596509","128.2000217,36.4596509"
"128.4683991,37.6186412","128.1919489,36.4954993","128.1919489,36.4954993","128.1999852,36.4589416","128.1999852,36.4589416"
"128.4687797,37.6191572","128.192923,36.4940477","128.192923,36.4940477","128.1999947,36.4587558","128.1999947,36.4587558"
"128.469075,37.6195577","128.1938993,36.4925915","128.1938993,36.4925915","128.2000191,36.4581228","128.2000191,36.4581228"
"128.4698244,37.6205493","128.1972239,36.4875742","128.1972239,36.4875742","128.2001123,36.4570666","128.2001123,36.4570666"
"128.4700873,37.6208996","128.1978826,36.4865823","128.1978826,36.4865823","128.2002368,36.4563916","128.2002368,36.4563916"
"128.4707117,37.6216912","128.1988491,36.4848079","128.1988491,36.4848079","128.200412,36.4556495","128.200412,36.4556495"
"128.4713496,37.6223827","128.1992999,36.483791","128.1992999,36.483791","128.2005865,36.4550742","128.2005865,36.4550742"
"128.4722489,37.6231333","128.1996995,36.4827916","128.1996995,36.4827916","128.2009744,36.4540325","128.2009744,36.4540325"
"128.4726213,37.6234429","128.1999371,36.4821493","128.1999371,36.4821493","128.2010029,36.4539692","128.2010029,36.4539692"
"128.472913,37.6236587","128.2000851,36.4817184","128.2000851,36.4817184","128.2011998,36.4535326","128.2011998,36.4535326"
"128.4735813,37.6240723","128.2001123,36.4816416","128.2001123,36.4816416","128.201475,36.4529829","128.201475,36.4529829"
"128.4738132,37.6242154","128.2001253,36.4815983","128.2001253,36.4815983","128.2017495,36.4524909","128.2017495,36.4524909"
"128.4738155,37.6242163","128.2004124,36.4806329","128.2004124,36.4806329","128.2021497,36.4518241","128.2021497,36.4518241"
"128.4755199,37.6252613","128.2007366,36.4793166","128.2007366,36.4793166","128.202425,36.4514159","128.202425,36.4514159"
"128.476364,37.6257753","128.2009739,36.4780242","128.2009739,36.4780242","128.2034866,36.4499745","128.2034866,36.4499745"
"128.4774937,37.6264563","128.2011244,36.4767666","128.2011244,36.4767666","128.205925,36.4467913","128.205925,36.4467913"
"128.4788496,37.627277","128.2011807,36.4757043","128.2011807,36.4757043","128.2070177,36.4453469","128.2070177,36.4453469"
"128.479564,37.6276604","128.2011997,36.4753328","128.2011997,36.4753328","128.2074796,36.4447356","128.2074796,36.4447356"
"128.4798743,37.6278147","128.201199,36.4742663","128.201199,36.4742663","128.208849,36.4429245","128.208849,36.4429245"
"128.4803197,37.6279912","128.2011621,36.4735165","128.2011621,36.4735165","128.2108248,36.4403245","128.2108248,36.4403245"
"128.480791,37.6281532","128.201012,36.4717243","128.201012,36.4717243","128.211107,36.4399523","128.211107,36.4399523"
"128.4812949,37.6282968","128.2007865,36.4689914","128.2007865,36.4689914","128.2113749,36.4395991","128.2113749,36.4395991"
"128.4817688,37.6283938","128.2006185,36.4670631","128.2006185,36.4670631","128.2117668,36.4390162","128.2117668,36.4390162"
"128.4822888,37.6284688","128.2004404,36.4650151","128.2004404,36.4650151","128.2118613,36.438857","128.2118613,36.438857"
"128.4845523,37.6287591","128.2004243,36.464833","128.2004243,36.464833","128.2122811,36.4381513","128.2122811,36.4381513"
"128.485245,37.6288669","128.2002284,36.4624146","128.2002284,36.4624146","128.2126372,36.4374496","128.2126372,36.4374496"
"128.4855166,37.6289187","128.2000217,36.4596509","128.2000217,36.4596509","128.213024,36.4365494","128.213024,36.4365494"
"128.4860213,37.6290361","128.1999852,36.4589416","128.1999852,36.4589416","128.2132993,36.4357914","128.2132993,36.4357914"
"128.4865817,37.6291666","128.1999947,36.4587558","128.1999947,36.4587558","128.2135465,36.4348893","128.2135465,36.4348893"
"128.4871279,37.629336","128.2000191,36.4581228","128.2000191,36.4581228","128.2136416,36.4344281","128.2136416,36.4344281"
"128.4872703,37.6293889","128.2001123,36.4570666","128.2001123,36.4570666","128.2137618,36.4337828","128.2137618,36.4337828"
"128.4879502,37.6296428","128.2002368,36.4563916","128.2002368,36.4563916","128.2138615,36.4326165","128.2138615,36.4326165"
"128.4883068,37.6297858","128.200412,36.4556495","128.200412,36.4556495","128.2138869,36.4317329","128.2138869,36.4317329"
"128.4895539,37.6304207","128.2005865,36.4550742","128.2005865,36.4550742","128.2138869,36.4314832","128.2138869,36.4314832"
"128.4896783,37.6304864","128.2009744,36.4540325","128.2009744,36.4540325","128.2138644,36.4312264","128.2138644,36.4312264"
"128.489821,37.6305681","128.2010029,36.4539692","128.2010029,36.4539692","128.2138145,36.4306488","128.2138145,36.4306488"
"128.4899204,37.6306258","128.2011998,36.4535326","128.2011998,36.4535326","128.2138121,36.4306245","128.2138121,36.4306245"
"128.4899409,37.6306392","128.201475,36.4529829","128.201475,36.4529829","128.2136366,36.4294915","128.2136366,36.4294915"
"128.4910511,37.6313689","128.2017495,36.4524909","128.2017495,36.4524909","128.213328,36.4279508","128.213328,36.4279508"
"128.4915644,37.6317946","128.2021497,36.4518241","128.2021497,36.4518241","128.2133151,36.4278887","128.2133151,36.4278887"
"128.4924318,37.6325912","128.202425,36.4514159","128.202425,36.4514159","128.2132228,36.4274277","128.2132228,36.4274277"
"128.4934603,37.6336551","128.2034866,36.4499745","128.2034866,36.4499745","128.2131558,36.4270603","128.2131558,36.4270603"
"128.4942371,37.634458","128.205925,36.4467913","128.205925,36.4467913","128.2130037,36.4257973","128.2130037,36.4257973"
"128.4947409,37.6350161","128.2070177,36.4453469","128.2070177,36.4453469","128.2129776,36.4250104","128.2129776,36.4250104"
"128.4953874,37.6357326","128.2074796,36.4447356","128.2074796,36.4447356","128.2129991,36.4240664","128.2129991,36.4240664"
"128.4965317,37.6369758","128.208849,36.4429245","128.208849,36.4429245","128.2130907,36.4233536","128.2130907,36.4233536"
"128.4971869,37.637658","128.2108248,36.4403245","128.2108248,36.4403245","128.213097,36.4233103","128.213097,36.4233103"
"128.4975582,37.6380478","128.211107,36.4399523","128.211107,36.4399523","128.2131729,36.422833","128.2131729,36.422833"
"128.4977536,37.6382543","128.2113749,36.4395991","128.2113749,36.4395991","128.2131941,36.4227039","128.2131941,36.4227039"
"128.4987619,37.6392364","128.2117668,36.4390162","128.2117668,36.4390162","128.2133613,36.4219565","128.2133613,36.4219565"
"128.4988215,37.6392854","128.2118613,36.438857","128.2118613,36.438857","128.2135345,36.4213893","128.2135345,36.4213893"
"128.4992409,37.6396244","128.2122811,36.4381513","128.2122811,36.4381513","128.213603,36.4211942","128.213603,36.4211942"
"128.4998037,37.6400099","128.2126372,36.4374496","128.2126372,36.4374496","128.2138705,36.4204353","128.2138705,36.4204353"
"128.4999992,37.6401353","128.213024,36.4365494","128.213024,36.4365494","128.2142899,36.4195782","128.2142899,36.4195782"
"128.5004621,37.6404243","128.2132993,36.4357914","128.2132993,36.4357914","128.2149417,36.4184077","128.2149417,36.4184077"
"128.5007187,37.6405456","128.2135465,36.4348893","128.2135465,36.4348893","128.2150848,36.4181941","128.2150848,36.4181941"
"128.5014131,37.6408534","128.2136416,36.4344281","128.2136416,36.4344281","128.2153302,36.4178302","128.2153302,36.4178302"
"128.5016856,37.6409736","128.2137618,36.4337828","128.2137618,36.4337828","128.2159846,36.4169491","128.2159846,36.4169491"
"128.5024691,37.6412446","128.2138615,36.4326165","128.2138615,36.4326165","128.216223,36.4166664","128.216223,36.4166664"
"128.503087,37.641425","128.2138869,36.4317329","128.2138869,36.4317329","128.216961,36.415893","128.216961,36.415893"
"128.5037622,37.6415743","128.2138869,36.4314832","128.2138869,36.4314832","128.2171445,36.4157188","128.2171445,36.4157188"
"128.5047866,37.6417242","128.2138644,36.4312264","128.2138644,36.4312264","128.2176841,36.4152053","128.2176841,36.4152053"
"128.5051363,37.6417699","128.2138145,36.4306488","128.2138145,36.4306488","128.2184244,36.4145662","128.2184244,36.4145662"
"128.5070336,37.6420151","128.2138121,36.4306245","128.2138121,36.4306245","128.2192746,36.4138741","128.2192746,36.4138741"
"128.507549,37.6420747","128.2136366,36.4294915","128.2136366,36.4294915","128.2201871,36.4131582","128.2201871,36.4131582"
"128.5079839,37.6421286","128.213328,36.4279508","128.213328,36.4279508","128.2209243,36.4125498","128.2209243,36.4125498"
"128.5129746,37.6428078","128.2133151,36.4278887","128.2133151,36.4278887","128.2218853,36.4117768","128.2218853,36.4117768"
"128.5222432,37.6439807","128.2132228,36.4274277","128.2132228,36.4274277","128.2222927,36.4114489","128.2222927,36.4114489"
"128.5302641,37.6449943","128.2131558,36.4270603","128.2131558,36.4270603","128.2230366,36.4108494","128.2230366,36.4108494"
"128.5307456,37.6450613","128.2130037,36.4257973","128.2130037,36.4257973","128.2233995,36.4105326","128.2233995,36.4105326"
"128.5329557,37.6453664","128.2129776,36.4250104","128.2129776,36.4250104","128.2234748,36.4104744","128.2234748,36.4104744"
"128.5332203,37.6454047","128.2129991,36.4240664","128.2129991,36.4240664","128.2239364,36.4100993","128.2239364,36.4100993"
"128.5396168,37.6462299","128.2130907,36.4233536","128.2130907,36.4233536","128.2243246,36.4097408","128.2243246,36.4097408"
"128.5399404,37.6462713","128.213097,36.4233103","128.213097,36.4233103","128.2245369,36.4095493","128.2245369,36.4095493"
"128.5411499,37.6464309","128.2131729,36.422833","128.2131729,36.422833","128.2248243,36.4092663","128.2248243,36.4092663"
"128.5438235,37.6467282","128.2131941,36.4227039","128.2131941,36.4227039","128.2252749,36.4087912","128.2252749,36.4087912"
"128.5480583,37.6472936","128.2133613,36.4219565","128.2133613,36.4219565","128.225724,36.4082665","128.225724,36.4082665"
"128.5507372,37.6476411","128.2135345,36.4213893","128.2135345,36.4213893","128.2259742,36.4079494","128.2259742,36.4079494"
"128.5513133,37.6477378","128.213603,36.4211942","128.213603,36.4211942","128.2264741,36.4072576","128.2264741,36.4072576"
"128.5515985,37.6477857","128.2138705,36.4204353","128.2138705,36.4204353","128.226737,36.4068666","128.226737,36.4068666"
"128.5536683,37.6482639","128.2142899,36.4195782","128.2142899,36.4195782","128.2271999,36.4061579","128.2271999,36.4061579"
"128.5546073,37.6485394","128.2149417,36.4184077","128.2149417,36.4184077","128.2277866,36.4053249","128.2277866,36.4053249"
"128.5550904,37.6487117","128.2150848,36.4181941","128.2150848,36.4181941","128.2282243,36.4047913","128.2282243,36.4047913"
"128.5556988,37.6489298","128.2153302,36.4178302","128.2153302,36.4178302","128.2285232,36.404427","128.2285232,36.404427"
"128.5566753,37.6492861","128.2159846,36.4169491","128.2159846,36.4169491","128.2285871,36.4043491","128.2285871,36.4043491"
"128.5571598,37.6494828","128.216223,36.4166664","128.216223,36.4166664","128.2291617,36.4037749","128.2291617,36.4037749"
"128.5576197,37.649695","128.216961,36.415893","128.216961,36.415893","128.2294492,36.4035081","128.2294492,36.4035081"
"128.558762,37.6502282","128.2171445,36.4157188","128.2171445,36.4157188","128.2300367,36.4030159","128.2300367,36.4030159"
"128.5608992,37.6512996","128.2176841,36.4152053","128.2176841,36.4152053","128.2308243,36.4024495","128.2308243,36.4024495"
"128.5614131,37.6515635","128.2184244,36.4145662","128.2184244,36.4145662","128.2313864,36.4020908","128.2313864,36.4020908"
"128.5621828,37.6519586","128.2192746,36.4138741","128.2192746,36.4138741","128.2318623,36.4018247","128.2318623,36.4018247"
"128.5622125,37.6519736","128.2201871,36.4131582","128.2201871,36.4131582","128.232587,36.4014497","128.232587,36.4014497"
"128.5633996,37.6525497","128.2209243,36.4125498","128.2209243,36.4125498","128.2337617,36.4008998","128.2337617,36.4008998"
"128.5636757,37.6526716","128.2218853,36.4117768","128.2218853,36.4117768","128.2346623,36.4004913","128.2346623,36.4004913"
"128.5640647,37.6528429","128.2222927,36.4114489","128.2222927,36.4114489","128.2353115,36.4001582","128.2353115,36.4001582"
"128.5647241,37.6531326","128.2230366,36.4108494","128.2230366,36.4108494","128.2356497,36.3999497","128.2356497,36.3999497"
"128.5652701,37.6533413","128.2233995,36.4105326","128.2233995,36.4105326","128.2359867,36.3997331","128.2359867,36.3997331"
"128.566199,37.6536961","128.2234748,36.4104744","128.2234748,36.4104744","128.2360033,36.3997212","128.2360033,36.3997212"
"128.5675118,37.6541746","128.2239364,36.4100993","128.2239364,36.4100993","128.236524,36.3993583","128.236524,36.3993583"
"128.5687168,37.6545665","128.2243246,36.4097408","128.2243246,36.4097408","128.2368249,36.3991077","128.2368249,36.3991077"
"128.5703996,37.6550749","128.2245369,36.4095493","128.2245369,36.4095493","128.2373625,36.398641","128.2373625,36.398641"
"128.5710209,37.6552369","128.2248243,36.4092663","128.2248243,36.4092663","128.2378374,36.3981494","128.2378374,36.3981494"
"128.5717731,37.6554329","128.2252749,36.4087912","128.2252749,36.4087912","128.238112,36.3978331","128.238112,36.3978331"
"128.5750076,37.6563075","128.225724,36.4082665","128.225724,36.4082665","128.2384743,36.3973494","128.2384743,36.3973494"
"128.576337,37.6566748","128.2259742,36.4079494","128.2259742,36.4079494","128.2386749,36.3970913","128.2386749,36.3970913"
"128.5788989,37.6573661","128.2264741,36.4072576","128.2264741,36.4072576","128.2388868,36.3967411","128.2388868,36.3967411"
"128.5803022,37.6577453","128.226737,36.4068666","128.226737,36.4068666","128.239312,36.3959577","128.239312,36.3959577"
"128.5806747,37.6578663","128.2271999,36.4061579","128.2271999,36.4061579","128.2396637,36.3951848","128.2396637,36.3951848"
"128.5811989,37.658058","128.2277866,36.4053249","128.2277866,36.4053249","128.2398493,36.3947662","128.2398493,36.3947662"
"128.5820836,37.658396","128.2282243,36.4047913","128.2282243,36.4047913","128.2401119,36.3938829","128.2401119,36.3938829"
"128.5826165,37.6586335","128.2285232,36.404427","128.2285232,36.404427","128.2403248,36.392816","128.2403248,36.392816"
"128.5833349,37.6590028","128.2285871,36.4043491","128.2285871,36.4043491","128.2405245,36.3916491","128.2405245,36.3916491"
"128.5839764,37.6593754","128.2291617,36.4037749","128.2291617,36.4037749","128.2405997,36.3907615","128.2405997,36.3907615"
"128.585412,37.6603329","128.2294492,36.4035081","128.2294492,36.4035081","128.2405994,36.3907237","128.2405994,36.3907237"
"128.5876707,37.6619074","128.2300367,36.4030159","128.2300367,36.4030159","128.2405936,36.389998","128.2405936,36.389998"
"128.5884994,37.6624496","128.2308243,36.4024495","128.2308243,36.4024495","128.240549,36.3888245","128.240549,36.3888245"
"128.5894942,37.6629496","128.2313864,36.4020908","128.2313864,36.4020908","128.2404061,36.3858657","128.2404061,36.3858657"
"128.5897305,37.6630601","128.2318623,36.4018247","128.2318623,36.4018247","128.2402854,36.3836019","128.2402854,36.3836019"
"128.5906952,37.6634378","128.232587,36.4014497","128.232587,36.4014497","128.240237,36.3829666","128.240237,36.3829666"
"128.5922965,37.6640025","128.2337617,36.4008998","128.2337617,36.4008998","128.240112,36.3817747","128.240112,36.3817747"
"128.5946944,37.6648501","128.2346623,36.4004913","128.2346623,36.4004913","128.2399893,36.3810596","128.2399893,36.3810596"
"128.5950718,37.6649926","128.2353115,36.4001582","128.2353115,36.4001582","128.2399244,36.3806832","128.2399244,36.3806832"
"128.5951037,37.6650049","128.2356497,36.3999497","128.2356497,36.3999497","128.2398244,36.3801249","128.2398244,36.3801249"
"128.5953123,37.6650832","128.2359867,36.3997331","128.2359867,36.3997331","128.2396172,36.3788523","128.2396172,36.3788523"
"128.5953522,37.6650972","128.2360033,36.3997212","128.2360033,36.3997212","128.2395247,36.3781497","128.2395247,36.3781497"
"128.5966241,37.6655415","128.236524,36.3993583","128.236524,36.3993583","128.2394621,36.3776579","128.2394621,36.3776579"
"128.5983369,37.666133","128.2368249,36.3991077","128.2368249,36.3991077","128.2394116,36.3771579","128.2394116,36.3771579"
"128.5998539,37.666666","128.2373625,36.398641","128.2373625,36.398641","128.2393365,36.3761667","128.2393365,36.3761667"
"128.601463,37.6672188","128.2378374,36.3981494","128.2378374,36.3981494","128.2393117,36.3756665","128.2393117,36.3756665"
"128.6025499,37.6675745","128.238112,36.3978331","128.238112,36.3978331","128.239299,36.37515","128.239299,36.37515"
"128.6034493,37.6678248","128.2384743,36.3973494","128.2384743,36.3973494","128.239302,36.3747668","128.239302,36.3747668"
"128.6052698,37.6682494","128.2386749,36.3970913","128.2386749,36.3970913","128.2393092,36.3738707","128.2393092,36.3738707"
"128.6057427,37.6683342","128.2388868,36.3967411","128.2388868,36.3967411","128.2393244,36.3727671","128.2393244,36.3727671"
"128.6074046,37.6686187","128.239312,36.3959577","128.239312,36.3959577","128.2393406,36.37154","128.2393406,36.37154"
"128.6085728,37.6687907","128.2396637,36.3951848","128.2396637,36.3951848","128.239336,36.3698786","128.239336,36.3698786"
"128.6090841,37.6688643","128.2398493,36.3947662","128.2398493,36.3947662","128.2393351,36.3696613","128.2393351,36.3696613"
"128.6094489,37.6689222","128.2401119,36.3938829","128.2401119,36.3938829","128.2393375,36.3695576","128.2393375,36.3695576"
"128.610662,37.6691415","128.2403248,36.392816","128.2403248,36.392816","128.2393244,36.3689997","128.2393244,36.3689997"
"128.6111453,37.6692361","128.2405245,36.3916491","128.2405245,36.3916491","128.2392997,36.3685076","128.2392997,36.3685076"
"128.6113034,37.669267","128.2405997,36.3907615","128.2405997,36.3907615","128.239277,36.3679957","128.239277,36.3679957"
"128.6119542,37.6694132","128.2405994,36.3907237","128.2405994,36.3907237","128.2392622,36.3678497","128.2392622,36.3678497"
"128.6126873,37.66961","128.2405936,36.389998","128.2405936,36.389998","128.2392311,36.36762","128.2392311,36.36762"
"128.6143497,37.6700747","128.240549,36.3888245","128.240549,36.3888245","128.239108,36.3673368","128.239108,36.3673368"
"128.6154636,37.6703336","128.2404061,36.3858657","128.2404061,36.3858657","128.2390269,36.3667802","128.2390269,36.3667802"
"128.6157492,37.6703994","128.2402854,36.3836019","128.2402854,36.3836019","128.2389964,36.3664928","128.2389964,36.3664928"
"128.6172114,37.6706659","128.240237,36.3829666","128.240237,36.3829666","128.2389415,36.3659973","128.2389415,36.3659973"
"128.6182464,37.6708066","128.240112,36.3817747","128.240112,36.3817747","128.2389232,36.3658297","128.2389232,36.3658297"
"128.6184656,37.6708307","128.2399893,36.3810596","128.2399893,36.3810596","128.2388222,36.3654057","128.2388222,36.3654057"
"128.6200939,37.670981","128.2399244,36.3806832","128.2399244,36.3806832","128.2387076,36.3651847","128.2387076,36.3651847"
"128.6222454,37.6711643","128.2398244,36.3801249","128.2398244,36.3801249","128.2384913,36.3649462","128.2384913,36.3649462"
"128.6249997,37.6713994","128.2396172,36.3788523","128.2396172,36.3788523","128.2382602,36.3647935","128.2382602,36.3647935"
"128.6279282,37.6716734","128.2395247,36.3781497","128.2395247,36.3781497","128.2380412,36.3647317","128.2380412,36.3647317"
