0,1,2,3,4,5
"127.4725246,34.8940199","128.4554377,35.2715663","126.8676742,37.3666076","128.6493169,35.9161748","128.6493169,35.9161748","128.6493169,35.9161748"
"127.4677231,34.8915244","128.4549936,35.2715725","126.8677121,37.3661247","128.6506248,35.9158747","128.6506248,35.9158747","128.6506248,35.9158747"
"127.4672822,34.8913016","128.4537899,35.2715893","126.8676879,37.3657802","128.6526754,35.9152834","128.6526754,35.9152834","128.6526754,35.9152834"
"127.4661759,34.8907332","128.4535217,35.2715932","126.8676392,37.3655258","128.6551521,35.9145727","128.6551521,35.9145727","128.6551521,35.9145727"
"127.465271,34.8902685","128.4474195,35.271771","126.8675504,37.3652125","128.6553621,35.9144597","128.6553621,35.9144597","128.6553621,35.9144597"
"127.4648334,34.8900438","128.4468746,35.271805","126.8675326,37.3650402","128.655667,35.9143126","128.655667,35.9143126","128.655667,35.9143126"
"127.4606581,34.8878783","128.4465474,35.2718454","126.8675172,37.3649996","128.6569295,35.9139479","128.6569295,35.9139479","128.6569295,35.9139479"
"127.4588135,34.8869769","128.4463037,35.2718789","126.8673425,37.3645534","128.6574551,35.9137409","128.6574551,35.9137409","128.6574551,35.9137409"
"127.4586745,34.8869101","128.4453064,35.272058","126.8669865,37.3636411","128.657816,35.9135589","128.657816,35.9135589","128.657816,35.9135589"
"127.4570979,34.8861981","128.4441522,35.2722681","126.8668997,37.3632161","128.6581805,35.9133219","128.6581805,35.9133219","128.6581805,35.9133219"
"127.454472,34.8851357","128.4423226,35.2727422","126.8661491,37.3614328","128.6585373,35.9130164","128.6585373,35.9130164","128.6585373,35.9130164"
"127.4519502,34.884132","128.4414988,35.2729957","126.8660947,37.3613243","128.6585896,35.9129546","128.6585896,35.9129546","128.6585896,35.9129546"
"127.4518287,34.8840887","128.4414221,35.2730197","126.8652174,37.3595691","128.6590119,35.9125007","128.6590119,35.9125007","128.6590119,35.9125007"
"127.4470893,34.8821317","128.4411822,35.2730982","126.864578,37.3585219","128.6593366,35.9122","128.6593366,35.9122","128.6593366,35.9122"
"127.4468661,34.8820396","128.4397973,35.2736121","126.8641008,37.3577964","128.6596258,35.9119646","128.6596258,35.9119646","128.6596258,35.9119646"
"127.4458651,34.8816","128.439063,35.2739126","126.8638991,37.3574853","128.6601171,35.9116894","128.6601171,35.9116894","128.6601171,35.9116894"
"127.4447548,34.8810972","128.4374755,35.2746887","126.8636249,37.3570638","128.6602539,35.9116412","128.6602539,35.9116412","128.6602539,35.9116412"
"127.4432058,34.8803192","128.4325059,35.2771985","126.8629338,37.3559982","128.6604921,35.9115641","128.6604921,35.9115641","128.6604921,35.9115641"
"127.4416142,34.8794699","128.4270148,35.2799989","126.8629182,37.3559675","128.6606326,35.9115474","128.6606326,35.9115474","128.6606326,35.9115474"
"127.4403662,34.8787515","128.4255805,35.2807303","126.8629049,37.3559395","128.6609922,35.9115051","128.6609922,35.9115051","128.6609922,35.9115051"
"127.4394299,34.8781964","128.4248137,35.2810842","126.8628126,37.3557731","128.6611615,35.9114909","128.6611615,35.9114909","128.6611615,35.9114909"
"127.4377882,34.8771577","128.4248049,35.2810879","126.8625296,37.3550496","128.662262,35.9114911","128.662262,35.9114911","128.662262,35.9114911"
"127.436327,34.8762101","128.4235595,35.281606","126.8619851,37.3533458","128.6630746,35.9115833","128.6630746,35.9115833","128.6630746,35.9115833"
"127.435264,34.8754917","128.4225247,35.2819881","126.8616549,37.3526031","128.6634624,35.9116579","128.6634624,35.9116579","128.6634624,35.9116579"
"127.4348791,34.8752156","128.4220459,35.2821477","126.8612339,37.3516553","128.6636873,35.9117243","128.6636873,35.9117243","128.6636873,35.9117243"
"127.4329117,34.8737996","128.421737,35.2822501","126.8611006,37.3513985","128.6638866,35.9117909","128.6638866,35.9117909","128.6638866,35.9117909"
"127.4318292,34.8729568","128.4213896,35.2823538","126.860904,37.3510135","128.664074,35.9118756","128.664074,35.9118756","128.664074,35.9118756"
"127.4271275,34.8692198","128.4193191,35.2829403","126.8601832,37.3496007","128.6643301,35.91203","128.6643301,35.91203","128.6643301,35.91203"
"127.4265567,34.8687839","128.4124162,35.2848527","126.8599722,37.3493166","128.6646882,35.9122681","128.6646882,35.9122681","128.6646882,35.9122681"
"127.4254885,34.8679663","128.4109362,35.2852606","126.8598549,37.3490437","128.6648072,35.9123733","128.6648072,35.9123733","128.6648072,35.9123733"
"127.424604,34.8673183","128.409259,35.2857285","126.8596909,37.3486742","128.6649874,35.9125663","128.6649874,35.9125663","128.6649874,35.9125663"
"127.4240321,34.866923","128.4082943,35.2859981","126.8595592,37.3482246","128.6652244,35.9129328","128.6652244,35.9129328","128.6652244,35.9129328"
"127.4236319,34.8666468","128.407972,35.2860871","126.8594182,37.347555","128.6656497,35.9138996","128.6656497,35.9138996","128.6656497,35.9138996"
"127.4234417,34.866515","128.4064098,35.2865208","126.8593757,37.3472357","128.6660116,35.9145416","128.6660116,35.9145416","128.6660116,35.9145416"
"127.4191739,34.8639413","128.4056399,35.2867078","126.8593738,37.3470572","128.6662248,35.9147992","128.6662248,35.9147992","128.6662248,35.9147992"
"127.4156369,34.8617413","128.4040354,35.2870976","126.8593692,37.3465398","128.6665244,35.9153498","128.6665244,35.9153498","128.6665244,35.9153498"
"127.4137806,34.8604721","128.4032356,35.2872587","126.859526,37.3453544","128.666837,35.9160329","128.666837,35.9160329","128.666837,35.9160329"
"127.4128416,34.8597004","128.4021105,35.2874519","126.8595783,37.3447877","128.6670868,35.916666","128.6670868,35.916666","128.6670868,35.916666"
"127.4126951,34.8595714","128.4008017,35.2876339","126.8596365,37.3441841","128.6673689,35.9176108","128.6673689,35.9176108","128.6673689,35.9176108"
"127.4124919,34.8593756","128.4004723,35.2876796","126.8596684,37.3440085","128.6673698,35.9178272","128.6673698,35.9178272","128.6673698,35.9178272"
"127.4123214,34.8592113","128.3987428,35.287908","126.8597455,37.3435781","128.6674326,35.9180249","128.6674326,35.9180249","128.6674326,35.9180249"
"127.4117269,34.8586328","128.3939661,35.2885385","126.8598447,37.343328","128.6674872,35.9181993","128.6674872,35.9181993","128.6674872,35.9181993"
"127.4116482,34.8585543","128.3930326,35.28865","126.8600393,37.3430172","128.6675611,35.918552","128.6675611,35.918552","128.6675611,35.918552"
"127.4113717,34.8582791","128.3924374,35.2887274","126.8602272,37.3428172","128.6676261,35.9191292","128.6676261,35.9191292","128.6676261,35.9191292"
"127.4113335,34.8582349","128.3876148,35.2893904","126.8605364,37.3425656","128.6676497,35.9196744","128.6676497,35.9196744","128.6676497,35.9196744"
"127.4108134,34.8576402","128.3838852,35.2898542","126.8608992,37.34239","128.6676455,35.9199206","128.6676455,35.9199206","128.6676455,35.9199206"
"127.4104091,34.8571449","128.382742,35.2900077","126.8611494,37.3423066","128.6676371,35.9203994","128.6676371,35.9203994","128.6676371,35.9203994"
"127.4090241,34.8551906","128.3749999,35.2910197","126.8614243,37.3422396","128.667633,35.9206492","128.667633,35.9206492","128.667633,35.9206492"
"127.4086036,34.8545843","128.3739622,35.2911634","126.8618606,37.3421744","128.6676274,35.9209485","128.6676274,35.9209485","128.6676274,35.9209485"
"127.4074119,34.8530333","128.3731082,35.2913147","126.8623358,37.342195","128.6676241,35.9210991","128.6676241,35.9210991","128.6676241,35.9210991"
"127.4038124,34.8478408","128.3722843,35.2914983","126.8626231,37.3422533","128.6676411,35.922033","128.6676411,35.922033","128.6676411,35.922033"
"127.4033089,34.8471316","128.3691795,35.2925061","126.8628777,37.3423178","128.6677492,35.9229749","128.6677492,35.9229749","128.6677492,35.9229749"
"127.4027498,34.846343","128.3686201,35.2926436","126.8635484,37.3425738","128.6678569,35.9235166","128.6678569,35.9235166","128.6678569,35.9235166"
"127.4024375,34.8459072","128.3677431,35.2928095","126.8639522,37.3427553","128.6678617,35.9235409","128.6678617,35.9235409","128.6678617,35.9235409"
"127.4019122,34.8451665","128.3676059,35.2928357","126.8642988,37.3428879","128.66797,35.9238942","128.66797,35.9238942","128.66797,35.9238942"
"127.4008378,34.8436191","128.3669438,35.2929297","126.8645625,37.3429488","128.6681307,35.92442","128.6681307,35.92442","128.6681307,35.92442"
"127.4000931,34.8425499","128.3655071,35.292995","126.8648355,37.3429728","128.6684498,35.9252409","128.6684498,35.9252409","128.6684498,35.9252409"
"127.3981517,34.8398186","128.3646149,35.2929644","126.8650737,37.3429713","128.6688747,35.9260247","128.6688747,35.9260247","128.6688747,35.9260247"
"127.3964158,34.8372994","128.3564216,35.2924403","126.8652443,37.3429614","128.669437,35.9268748","128.669437,35.9268748","128.669437,35.9268748"
"127.3959869,34.836583","128.354817,35.2923326","126.865883,37.3428558","128.6701123,35.9277166","128.6701123,35.9277166","128.6701123,35.9277166"
"127.3953945,34.8354535","128.3523892,35.2921667","126.8662076,37.3427863","128.6706995,35.9282996","128.6706995,35.9282996","128.6706995,35.9282996"
"127.3942816,34.8333325","128.350523,35.292068","126.8677579,37.3424972","128.6711344,35.928701","128.6711344,35.928701","128.6711344,35.928701"
"127.3933475,34.8317662","128.3498474,35.292034","126.8684908,37.3423298","128.672243,35.9295377","128.672243,35.9295377","128.672243,35.9295377"
"127.3926119,34.8305996","128.3497463,35.2920401","126.869023,37.3422741","128.6726293,35.929798","128.6726293,35.929798","128.6726293,35.929798"
"127.3918619,34.8295826","128.3493967,35.2920561","126.8695993,37.342087","128.672797,35.9298947","128.672797,35.9298947","128.672797,35.9298947"
"127.3914568,34.8291151","128.3491186,35.292068","126.8702504,37.3418425","128.6731984,35.9301278","128.6731984,35.9301278","128.6731984,35.9301278"
"127.3910746,34.8286729","128.3486375,35.2921236","126.8709496,37.3415281","128.6737873,35.9304494","128.6737873,35.9304494","128.6737873,35.9304494"
"127.3910331,34.8286287","128.3480875,35.2922186","126.8718241,37.3410415","128.6740755,35.9305962","128.6740755,35.9305962","128.6740755,35.9305962"
"127.3903756,34.8279689","128.3464322,35.2925187","126.8724158,37.3406246","128.675237,35.9311068","128.675237,35.9311068","128.675237,35.9311068"
"127.3899289,34.8275555","128.3445398,35.2928619","126.8729338,37.3402388","128.6760203,35.931458","128.6760203,35.931458","128.6760203,35.931458"
"127.3890746,34.8268811","128.3439809,35.2929488","126.8739022,37.339439","128.67651,35.9316623","128.67651,35.9316623","128.67651,35.9316623"
"127.3880498,34.826175","128.3435227,35.2929871","126.8740956,37.3392616","128.678224,35.9324244","128.678224,35.9324244","128.678224,35.9324244"
"127.3874368,34.8257912","128.3431326,35.2930115","126.875,37.3384326","128.6819866,35.9340833","128.6819866,35.9340833","128.6819866,35.9340833"
"127.3870129,34.8255527","128.3425881,35.2930072","126.877349,37.3361411","128.6835187,35.9347569","128.6835187,35.9347569","128.6835187,35.9347569"
"127.3863747,34.825232","128.3421305,35.2929959","126.8781667,37.335408","128.6846289,35.9352427","128.6846289,35.9352427","128.6846289,35.9352427"
"127.3858523,34.8249889","128.3414611,35.2929195","126.8787069,37.3349232","128.6855116,35.9356316","128.6855116,35.9356316","128.6855116,35.9356316"
"127.3849539,34.8246265","128.3412793,35.2928874","126.8798434,37.3339863","128.68815,35.9368163","128.68815,35.9368163","128.68815,35.9368163"
"127.3841101,34.8243407","128.3411471,35.2928639","126.8806072,37.3333567","128.6895123,35.9374744","128.6895123,35.9374744","128.6895123,35.9374744"
"127.3839264,34.8242783","128.340273,35.2926752","126.8806367,37.3333325","128.6910539,35.9383309","128.6910539,35.9383309","128.6910539,35.9383309"
"127.3833996,34.8240993","128.3398571,35.2925465","126.880656,37.3333173","128.6911623,35.9383912","128.6911623,35.9383912","128.6911623,35.9383912"
"127.3828027,34.8239535","128.3393836,35.2923812","126.8815289,37.3325935","128.6927747,35.9393831","128.6927747,35.9393831","128.6927747,35.9393831"
"127.3823688,34.8238503","128.3389273,35.2921797","126.8827886,37.3316329","128.6944746,35.9405833","128.6944746,35.9405833","128.6944746,35.9405833"
"127.382125,34.8237995","128.3383524,35.2918843","126.8835179,37.3310643","128.6969662,35.9423814","128.6969662,35.9423814","128.6969662,35.9423814"
"127.3814494,34.8236744","128.3381842,35.2917863","126.8840338,37.3306452","128.6991619,35.9439579","128.6991619,35.9439579","128.6991619,35.9439579"
"127.3807004,34.823579","128.3378067,35.2915472","126.8849118,37.3299782","128.6992493,35.9440246","128.6992493,35.9440246","128.6992493,35.9440246"
"127.3799821,34.8234918","128.3374422,35.2912892","126.8852242,37.3297392","128.699525,35.9442166","128.699525,35.9442166","128.699525,35.9442166"
"127.3791817,34.8234332","128.3368568,35.2908235","126.8852833,37.3296917","128.7014833,35.945635","128.7014833,35.945635","128.7014833,35.945635"
"127.3789816,34.8234195","128.3347216,35.2891575","126.8860639,37.3290621","128.7027332,35.9465402","128.7027332,35.9465402","128.7027332,35.9465402"
"127.3775492,34.8233856","128.3322639,35.2872386","126.8866365,37.3286","128.7028622,35.9466345","128.7028622,35.9466345","128.7028622,35.9466345"
"127.3773523,34.8233917","128.3310512,35.2862992","126.8875153,37.3278311","128.7044866,35.9478163","128.7044866,35.9478163","128.7044866,35.9478163"
"127.3767345,34.8234091","128.3281814,35.2840657","126.8881779,37.327264","128.7053654,35.9483728","128.7053654,35.9483728","128.7053654,35.9483728"
"127.3759624,34.8234498","128.3273623,35.2834284","126.8888526,37.3267429","128.7058939,35.9487074","128.7058939,35.9487074","128.7058939,35.9487074"
"127.3749999,34.8235264","128.3265098,35.2827561","126.8891888,37.3264931","128.7059745,35.9487579","128.7059745,35.9487579","128.7059745,35.9487579"
"127.3746904,34.823555","128.3259826,35.2823828","126.8901994,37.3257412","128.7067559,35.949181","128.7067559,35.949181","128.7067559,35.949181"
"127.3717801,34.8238197","128.3253397,35.2819806","126.8906617,37.3253866","128.707174,35.9494076","128.707174,35.9494076","128.707174,35.9494076"
"127.3716708,34.8238277","128.3247302,35.2816268","126.8908228,37.3252784","128.7085991,35.9500829","128.7085991,35.9500829","128.7085991,35.9500829"
"127.3661969,34.824307","128.3245137,35.2815309","126.8916409,37.3247481","128.7092537,35.9503297","128.7092537,35.9503297","128.7092537,35.9503297"
"127.3656479,34.8243533","128.3242971,35.281425","126.8925968,37.3242031","128.7098827,35.9505685","128.7098827,35.9505685","128.7098827,35.9505685"
"127.364319,34.8244763","128.3233312,35.2810529","126.893314,37.3238607","128.710675,35.9508292","128.710675,35.9508292","128.710675,35.9508292"
"127.3632154,34.8245895","128.3222112,35.2806737","126.893622,37.3237334","128.7114048,35.9510608","128.7114048,35.9510608","128.7114048,35.9510608"
"127.3628479,34.824627","128.3208595,35.2803177","126.8938519,37.3236381","128.7119114,35.9512035","128.7119114,35.9512035","128.7119114,35.9512035"
"127.3627834,34.8246341","128.3201511,35.2801855","126.8941225,37.3235259","128.7127041,35.9514119","128.7127041,35.9514119","128.7127041,35.9514119"
"127.3626653,34.8246484","128.3190913,35.279988","126.894272,37.3234645","128.714225,35.9518247","128.714225,35.9518247","128.714225,35.9518247"
"127.3622136,34.8247002","128.3183844,35.2798846","126.8948449,37.3232484","128.7167998,35.952491","128.7167998,35.952491","128.7167998,35.952491"
"127.3596934,34.8250517","128.3173023,35.2797729","126.8955218,37.3230049","128.7169323,35.9525257","128.7169323,35.9525257","128.7169323,35.9525257"
"127.3587178,34.8251733","128.3172869,35.2797721","126.8975883,37.3224529","128.7199314,35.9533058","128.7199314,35.9533058","128.7199314,35.9533058"
"127.3548177,34.8254527","128.3165874,35.2797479","126.8986744,37.3222665","128.7199536,35.9533109","128.7199536,35.9533109","128.7199536,35.9533109"
"127.3536869,34.8255244","128.3164873,35.2797486","126.8997374,37.3221493","128.7202565,35.9533899","128.7202565,35.9533899","128.7202565,35.9533899"
"127.3519897,34.825517","128.3148237,35.2797589","126.9001677,37.3221082","128.7205236,35.9534593","128.7205236,35.9534593","128.7205236,35.9534593"
"127.3485729,34.825208","128.3142466,35.2797754","126.9004366,37.3220825","128.7207741,35.9535244","128.7207741,35.9535244","128.7207741,35.9535244"
"127.347918,34.8251386","128.3133342,35.2798023","126.9006578,37.3220773","128.7219342,35.9538317","128.7219342,35.9538317","128.7219342,35.9538317"
"127.3462408,34.8249606","128.3107545,35.2799062","126.9014966,37.3220545","128.7246281,35.9545877","128.7246281,35.9545877","128.7246281,35.9545877"
"127.3460156,34.8249261","128.3092738,35.279945","126.9025743,37.3220717","128.7248562,35.9546377","128.7248562,35.9546377","128.7248562,35.9546377"
"127.3434991,34.8244981","128.3079922,35.2798958","126.9035898,37.3221111","128.7280808,35.9554359","128.7280808,35.9554359","128.7280808,35.9554359"
"127.343404,34.8244809","128.3078888,35.2798884","126.903909,37.322146","128.7307955,35.9560275","128.7307955,35.9560275","128.7307955,35.9560275"
"127.3422824,34.8242702","128.3069843,35.279825","126.9043972,37.3222053","128.7328027,35.9563909","128.7328027,35.9563909","128.7328027,35.9563909"
"127.3420463,34.8242257","128.3060867,35.279675","126.909804,37.322866","128.7353524,35.95671","128.7353524,35.95671","128.7353524,35.95671"
"127.3408034,34.8239671","128.3052757,35.2795046","126.9134372,37.3232996","128.7377775,35.9568518","128.7377775,35.9568518","128.7377775,35.9568518"
"127.3405607,34.8239316","128.3046719,35.2793778","126.9137663,37.3233544","128.7399588,35.9568671","128.7399588,35.9568671","128.7399588,35.9568671"
"127.3403279,34.8238971","128.3045726,35.2793505","126.9148992,37.3235412","128.7408287,35.956832","128.7408287,35.956832","128.7408287,35.956832"
"127.3377369,34.8235464","128.3040731,35.2792105","126.9162492,37.3238246","128.7412853,35.9568146","128.7412853,35.9568146","128.7412853,35.9568146"
"127.3367178,34.8234874","128.3038272,35.2791418","126.917862,37.3242661","128.7425087,35.9567659","128.7425087,35.9567659","128.7425087,35.9567659"
"127.3352492,34.8235025","128.3021167,35.2785184","126.9188934,37.324593","128.7452403,35.9565131","128.7452403,35.9565131","128.7452403,35.9565131"
"127.3334184,34.8236001","128.3009458,35.2779743","126.918899,37.3245948","128.7475962,35.9562038","128.7475962,35.9562038","128.7475962,35.9562038"
"127.3322121,34.8237058","128.3005182,35.277758","126.9205288,37.3251923","128.7499991,35.9557857","128.7499991,35.9557857","128.7499991,35.9557857"
"127.330312,34.8240007","128.3000717,35.277532","126.9216116,37.3255915","128.7503317,35.9557128","128.7503317,35.9557128","128.7503317,35.9557128"
"127.3277935,34.8245599","128.2989523,35.2769659","126.9224928,37.3259221","128.7545109,35.9547992","128.7545109,35.9547992","128.7545109,35.9547992"
"127.326475,34.8249647","128.297181,35.2760696","126.9227066,37.3260061","128.7565847,35.9543339","128.7565847,35.9543339","128.7565847,35.9543339"
"127.3247558,34.8255547","128.2958542,35.2754309","126.9227505,37.3260225","128.7583747,35.9539329","128.7583747,35.9539329","128.7583747,35.9539329"
"127.3211225,34.8272871","128.2938142,35.2746121","126.9248292,37.3268151","128.7594646,35.9536538","128.7594646,35.9536538","128.7594646,35.9536538"
"127.3209397,34.8273816","128.2905167,35.2733596","126.9253121,37.3269869","128.7599947,35.9535175","128.7599947,35.9535175","128.7599947,35.9535175"
"127.3205619,34.8276028","128.2863811,35.2718465","126.9255531,37.3270701","128.7606495,35.9533492","128.7606495,35.9533492","128.7606495,35.9533492"
"127.3200198,34.8279691","128.2849464,35.2712923","126.928275,37.3280414","128.7623495,35.952941","128.7623495,35.952941","128.7623495,35.952941"
"127.3183868,34.829102","128.2841907,35.2709131","126.9283865,37.3280771","128.7631744,35.9527998","128.7631744,35.9527998","128.7631744,35.9527998"
"127.3173539,34.8298182","128.28343,35.2704681","126.9285419,37.3281256","128.7646122,35.9525746","128.7646122,35.9525746","128.7646122,35.9525746"
"127.3167811,34.8302087","128.2829011,35.2701207","126.9288369,37.3282217","128.7657614,35.952466","128.7657614,35.952466","128.7657614,35.952466"
"127.3159498,34.8307765","128.2823959,35.2697201","126.9293616,37.3283829","128.7669744,35.952391","128.7669744,35.952391","128.7669744,35.952391"
"127.3153014,34.8312264","128.2822918,35.2696369","126.9304116,37.3286493","128.7681749,35.9523747","128.7681749,35.9523747","128.7681749,35.9523747"
"127.3146213,34.8316528","128.2814995,35.2688765","126.9305244,37.3286688","128.7687075,35.9523997","128.7687075,35.9523997","128.7687075,35.9523997"
"127.3135755,34.8322563","128.2809116,35.2682256","126.9312368,37.3287912","128.7688218,35.9524048","128.7688218,35.9524048","128.7688218,35.9524048"
"127.312901,34.8326123","128.280476,35.2676261","126.9319665,37.3288785","128.7701079,35.952466","128.7701079,35.952466","128.7701079,35.952466"
"127.3124346,34.8328335","128.2803653,35.2674312","126.9323523,37.3289074","128.7716725,35.9525396","128.7716725,35.9525396","128.7716725,35.9525396"
"127.3119956,34.8330303","128.2800488,35.2668751","126.9325972,37.3289158","128.772245,35.9525642","128.772245,35.9525642","128.772245,35.9525642"
"127.311272,34.833333","128.2797829,35.2663169","126.9328589,37.328927","128.7741691,35.9526556","128.7741691,35.9526556","128.7741691,35.9526556"
"127.3108429,34.8334992","128.279533,35.265708","126.9335623,37.3289078","128.7764851,35.952777","128.7764851,35.952777","128.7764851,35.952777"
"127.3102803,34.8337129","128.2792785,35.2649685","126.934749,37.3288666","128.7765572,35.9527808","128.7765572,35.9527808","128.7765572,35.9527808"
"127.3090917,34.8340682","128.2787957,35.2635632","126.9362249,37.3287826","128.7774894,35.9528303","128.7774894,35.9528303","128.7774894,35.9528303"
"127.3079471,34.8343396","128.2782502,35.2622845","126.9373033,37.3287247","128.7782939,35.9528723","128.7782939,35.9528723","128.7782939,35.9528723"
"127.307458,34.8344489","128.2777459,35.2612761","126.937808,37.3286973","128.7811825,35.9530218","128.7811825,35.9530218","128.7811825,35.9530218"
"127.3069263,34.8345481","128.277654,35.2610963","126.9415028,37.3284985","128.7824043,35.9530844","128.7824043,35.9530844","128.7824043,35.9530844"
"127.3068529,34.8345615","128.2761573,35.2581611","126.9423158,37.3284546","128.7831234,35.9531209","128.7831234,35.9531209","128.7831234,35.9531209"
"127.3066801,34.8345847","128.2760232,35.2578157","126.9448431,37.3283042","128.7866678,35.9532966","128.7866678,35.9532966","128.7866678,35.9532966"
"127.3063946,34.834623","128.2758172,35.2571921","126.9450678,37.3282908","128.7905638,35.9534811","128.7905638,35.9534811","128.7905638,35.9534811"
"127.3054527,34.8347297","128.2756114,35.2562431","126.9459103,37.3282326","128.7905993,35.9534825","128.7905993,35.9534825","128.7905993,35.9534825"
"127.3039672,34.8348256","128.2755918,35.2561521","126.9471503,37.3281473","128.7925248,35.9535916","128.7925248,35.9535916","128.7925248,35.9535916"
"127.3029051,34.8348843","128.275547,35.2554861","126.9481851,37.3280323","128.7945999,35.953691","128.7945999,35.953691","128.7945999,35.953691"
"127.3011694,34.834914","128.2755566,35.2548738","126.9487987,37.3279405","128.7971746,35.9538326","128.7971746,35.9538326","128.7971746,35.9538326"
"127.2986648,34.8349576","128.2755985,35.2543172","126.9505042,37.3276311","128.7974743,35.9538492","128.7974743,35.9538492","128.7974743,35.9538492"
"127.2982142,34.8349632","128.275812,35.2521473","126.9515511,37.3273989","128.7979136,35.953867","128.7979136,35.953867","128.7979136,35.953867"
"127.2914417,34.8351294","128.2758462,35.251469","126.9524119,37.3271496","128.7984839,35.9538906","128.7984839,35.9538906","128.7984839,35.9538906"
"127.2874813,34.8352028","128.2757948,35.2499996","126.9533529,37.3268854","128.7989777,35.9539105","128.7989777,35.9539105","128.7989777,35.9539105"
"127.2866337,34.8351996","128.2756478,35.2488761","126.9547581,37.3264349","128.8000218,35.9539533","128.8000218,35.9539533","128.8000218,35.9539533"
"127.2859622,34.8351767","128.2754594,35.2474401","126.9556172,37.3261026","128.8015119,35.9540165","128.8015119,35.9540165","128.8015119,35.9540165"
"127.2856057,34.8351653","128.2753374,35.2465139","126.956147,37.3258806","128.8027992,35.9540827","128.8027992,35.9540827","128.8027992,35.9540827"
"127.2835808,34.8349543","128.2750042,35.2433809","126.9576192,37.3252077","128.803462,35.9541332","128.803462,35.9541332","128.803462,35.9541332"
"127.2833261,34.8349142","128.2747658,35.2402735","126.9581378,37.3249712","128.8043496,35.9542327","128.8043496,35.9542327","128.8043496,35.9542327"
"127.2822493,34.834731","128.2746844,35.2395734","126.95971,37.3241933","128.8052499,35.9543662","128.8052499,35.9543662","128.8052499,35.9543662"
"127.2810447,34.8344881","128.2745231,35.2389063","126.9601099,37.3239941","128.8055557,35.9544206","128.8055557,35.9544206","128.8055557,35.9544206"
"127.2793943,34.8341018","128.274427,35.238511","126.9603013,37.3238985","128.8063498,35.9545661","128.8063498,35.9545661","128.8063498,35.9545661"
"127.2760651,34.8333328","128.2742449,35.2379658","126.960559,37.3236951","128.8074374,35.9548247","128.8074374,35.9548247","128.8074374,35.9548247"
"127.2741402,34.8329235","128.2739679,35.2372697","126.9611685,37.3233824","128.8087115,35.955166","128.8087115,35.955166","128.8087115,35.955166"
"127.2733271,34.8327407","128.27365,35.2366558","126.9613678,37.3232806","128.8095154,35.955434","128.8095154,35.955434","128.8095154,35.955434"
"127.27295,34.8326571","128.2725066,35.2346443","126.9615368,37.3231705","128.8102123,35.9556662","128.8102123,35.9556662","128.8102123,35.9556662"
"127.2719029,34.832426","128.2722116,35.234015","126.9616571,37.3230718","128.8112616,35.9560911","128.8112616,35.9560911","128.8112616,35.9560911"
"127.2692775,34.8318999","128.2719011,35.2331423","126.9617697,37.3229579","128.8116716,35.956276","128.8116716,35.956276","128.8116716,35.956276"
"127.2690971,34.8318644","128.27172,35.2323554","126.9618416,37.3228401","128.8119867,35.9564249","128.8119867,35.9564249","128.8119867,35.9564249"
"127.2676654,34.8315397","128.2716105,35.2313543","126.9618775,37.3227213","128.812635,35.9567387","128.812635,35.9567387","128.812635,35.9567387"
"127.2645647,34.8308475","128.2717098,35.2295377","126.9618624,37.3226248","128.8133374,35.9570998","128.8133374,35.9570998","128.8133374,35.9570998"
"127.2634882,34.8306073","128.2718028,35.2283334","126.9618249,37.3224912","128.8142993,35.9576662","128.8142993,35.9576662","128.8142993,35.9576662"
"127.2612966,34.8301991","128.271814,35.228116","126.961749,37.3223746","128.8151499,35.9582077","128.8151499,35.9582077","128.8151499,35.9582077"
"127.259809,34.82995","128.2718263,35.2279112","126.9615996,37.3222748","128.815849,35.9587076","128.815849,35.9587076","128.815849,35.9587076"
"127.2587617,34.8297901","128.2719201,35.2263273","126.9613373,37.3221825","128.8167117,35.9593743","128.8167117,35.9593743","128.8167117,35.9593743"
"127.2586109,34.8297672","128.2719345,35.2259954","126.9611241,37.3221662","128.8176116,35.9601496","128.8176116,35.9601496","128.8176116,35.9601496"
"127.2584108,34.8297371","128.2719319,35.2249017","126.960924,37.3222077","128.8188623,35.9612745","128.8188623,35.9612745","128.8188623,35.9612745"
"127.256537,34.8295359","128.2718336,35.2241611","126.9607746,37.3222665","128.8190413,35.9614375","128.8190413,35.9614375","128.8190413,35.9614375"
"127.2551135,34.8294149","128.271804,35.2239332","126.9606499,37.3223498","128.8191742,35.9615578","128.8191742,35.9615578","128.8191742,35.9615578"
"127.2499998,34.8290411","128.2716459,35.2232543","126.9605374,37.3224583","128.8199748,35.9622909","128.8199748,35.9622909","128.8199748,35.9622909"
"127.2486363,34.8289923","128.2714707,35.2227288","126.9604497,37.322558","128.8212121,35.9634078","128.8212121,35.9634078","128.8212121,35.9634078"
"127.2431525,34.8287914","128.2714616,35.2227018","126.9603866,37.3226992","128.8218868,35.9640333","128.8218868,35.9640333","128.8218868,35.9640333"
"127.2426396,34.828794","128.2711105,35.2219386","126.9603247,37.3228332","128.8232243,35.9652329","128.8232243,35.9652329","128.8232243,35.9652329"
"127.240425,34.8288028","128.2707517,35.2212997","126.9603123,37.3229999","128.8240596,35.9659791","128.8240596,35.9659791","128.8240596,35.9659791"
"127.2397262,34.8288058","128.270378,35.2207106","126.9603241,37.3232415","128.8256547,35.9673968","128.8256547,35.9673968","128.8256547,35.9673968"
