0
"126.7980671,37.5014567"
"126.8074786,37.4355259"
"126.8073579,37.4352575"
"126.8071297,37.4347541"
"126.8070598,37.434486"
"126.8070066,37.4340034"
"126.8070239,37.4336033"
"126.807067,37.4333377"
"126.8071376,37.4330388"
"126.8072191,37.4327752"
"126.8073292,37.4323657"
"126.8074366,37.4319959"
"126.8075322,37.4316747"
"126.8076219,37.4312669"
"126.8076428,37.4310786"
"126.8076533,37.4307993"
"126.8076303,37.4304692"
"126.8076023,37.4303185"
"126.8075579,37.4301083"
"126.8066265,37.427058"
"126.8062744,37.4258995"
"126.80606,37.4251276"
"126.8058802,37.4241495"
"126.805835,37.4237832"
"126.8058013,37.4235162"
"126.8057772,37.4233169"
"126.8055751,37.4214571"
"126.8055385,37.4211387"
"126.8054854,37.4206399"
"126.8050814,37.4171565"
"126.8050204,37.4166658"
"126.8049623,37.4162265"
"126.8048063,37.41476"
"126.8047193,37.4142718"
"126.8045845,37.4138249"
"126.8044063,37.4134128"
"126.8041157,37.4129478"
"126.8038528,37.4126596"
"126.8034563,37.4122778"
"126.8034216,37.4122424"
"126.8031952,37.4120437"
"126.8022873,37.4112496"
"126.8009482,37.4100339"
"126.7993453,37.4086435"
"126.7986956,37.408034"
"126.7984698,37.407773"
"126.7981641,37.4073557"
"126.7980918,37.4072354"
"126.797748,37.4066619"
"126.7973944,37.4060486"
"126.7968531,37.4050909"
"126.7964741,37.4044171"
"126.7964141,37.4043077"
"126.7963396,37.4041838"
"126.795885,37.4034942"
"126.7955771,37.4031922"
"126.7949789,37.4026415"
"126.7947191,37.4023975"
"126.7934334,37.4011856"
"126.7930549,37.4008291"
"126.7926751,37.400478"
"126.792415,37.4002719"
"126.7925881,37.4001224"
"126.7927544,37.3999846"
"126.7943574,37.3986763"
"126.794731,37.398474"
"126.7954667,37.3978546"
"126.7957114,37.3976569"
"126.7957945,37.3975897"
"126.7958389,37.3975585"
"126.7958787,37.397529"
"126.7965741,37.3969788"
"126.7973231,37.3963775"
"126.7975027,37.3961379"
"126.7978595,37.3958038"
"126.7979017,37.3957635"
"126.7987749,37.3949241"
"126.7988307,37.3948731"
"126.798879,37.3947868"
"126.7988964,37.3947292"
"126.7988637,37.3946028"
"126.7988001,37.3944015"
"126.7986553,37.3942933"
"126.7985148,37.394224"
"126.7983494,37.3940328"
"126.7982001,37.3937994"
"126.7980983,37.3935771"
"126.7979919,37.3932321"
"126.7979464,37.393029"
"126.797875,37.3924454"
"126.7977604,37.3909286"
"126.797695,37.3903027"
"126.7976718,37.3896473"
"126.7976869,37.3893598"
"126.7977279,37.3890761"
"126.797798,37.3887115"
"126.7978239,37.3886008"
"126.7979177,37.3883499"
"126.798041,37.3880847"
"126.7981683,37.3878808"
"126.7982335,37.3878001"
"126.7983373,37.3876889"
"126.7984398,37.3875967"
"126.7985638,37.3875118"
"126.7987306,37.3874281"
"126.7988542,37.387381"
"126.7989775,37.3873583"
"126.7991301,37.3873439"
"126.7992488,37.3873428"
"126.7993764,37.3873463"
"126.7995151,37.3873732"
"126.7996614,37.3874336"
"126.7998142,37.3875201"
"126.7999724,37.3876346"
"126.8000531,37.3877"
"126.8001372,37.3877744"
"126.8002995,37.3879331"
"126.800462,37.3880747"
"126.800637,37.3881992"
"126.8008248,37.3882914"
"126.8010117,37.3883583"
"126.8012249,37.3883965"
"126.801525,37.3884379"
"126.8018998,37.3884636"
"126.8022872,37.3884659"
"126.8037727,37.3884683"
"126.8043307,37.3884698"
"126.8051258,37.3884925"
"126.8055738,37.3885375"
"126.8107777,37.3885905"
"126.8134175,37.3886022"
"126.8152843,37.3886626"
"126.8161389,37.3887207"
"126.8173038,37.3888203"
"126.8183397,37.3889453"
"126.8202247,37.3892455"
"126.8210872,37.3894271"
"126.822111,37.3896412"
"126.8231946,37.3898682"
"126.8251326,37.3903074"
"126.8265395,37.3906264"
"126.8289116,37.3911645"
"126.8289905,37.3911812"
"126.8290367,37.3911932"
"126.8310358,37.3916335"
"126.8315871,37.3917556"
"126.8362656,37.3928618"
"126.8371867,37.3930806"
"126.8377999,37.3932265"
"126.8385147,37.393399"
"126.8405105,37.3938284"
"126.8417148,37.3940857"
"126.843206,37.3943518"
"126.8440669,37.3944801"
"126.8450293,37.394626"
"126.8460131,37.3947793"
"126.8504077,37.3954507"
"126.8512515,37.3955941"
"126.8533193,37.3959516"
"126.854964,37.3962355"
"126.8551276,37.3962634"
"126.8556743,37.396279"
"126.8561623,37.396288"
"126.856447,37.3962823"
"126.8568203,37.3962285"
"126.8570173,37.3961791"
"126.8573993,37.3960252"
"126.8577037,37.3958376"
"126.8581091,37.3954684"
"126.8584461,37.3950313"
"126.858524,37.3948956"
"126.8586905,37.394718"
"126.8587487,37.3946453"
"126.8589096,37.3944623"
"126.8590133,37.3943592"
"126.85933,37.3940518"
"126.8596984,37.3937734"
"126.8601205,37.3935549"
"126.8602282,37.3935068"
"126.8606328,37.3933521"
"126.8607167,37.393321"
"126.8610171,37.3932001"
"126.8614382,37.3931041"
"126.8616994,37.3930704"
"126.8621135,37.3929978"
"126.8629463,37.3929824"
"126.8633386,37.3929431"
"126.8636282,37.3928915"
"126.8639896,37.3927726"
"126.8642722,37.3926182"
"126.8645474,37.3924043"
"126.8649852,37.3917964"
"126.8653648,37.3911296"
"126.8654153,37.3910316"
"126.8656002,37.3906766"
"126.8656266,37.3906317"
"126.8662235,37.3896371"
"126.8664204,37.3894659"
"126.866505,37.3893402"
"126.8671942,37.3883912"
"126.8680104,37.3873788"
"126.8684964,37.3868054"
"126.868607,37.386687"
"126.8690994,37.3861605"
"126.8691758,37.3860789"
"126.8698293,37.3854604"
"126.8704909,37.3848339"
"126.8707662,37.3846019"
"126.8717547,37.3837797"
"126.8736155,37.382232"
"126.8744105,37.3814394"
"126.8748354,37.3810117"
"126.8749994,37.380853"
"126.8763341,37.3792701"
"126.8763844,37.3791973"
"126.8764438,37.3791111"
"126.8765741,37.3789225"
"126.8767159,37.3787114"
"126.8796152,37.3740747"
"126.8801783,37.3731745"
"126.8805178,37.3726751"
"126.8813731,37.3715411"
"126.8814667,37.3714181"
"126.8823437,37.3703735"
"126.8824098,37.3703009"
"126.8831876,37.3693819"
"126.8836905,37.3687878"
"126.8852328,37.3671842"
"126.8854298,37.3669788"
"126.8856428,37.3667573"
"126.8858567,37.3665673"
"126.8864076,37.3660374"
"126.8978807,37.3563823"
"126.9009488,37.3538001"
"126.9042567,37.351009"
"126.9046446,37.3506396"
"126.9050301,37.3502963"
"126.9060606,37.3493271"
"126.9106838,37.3450353"
"126.9159047,37.3401866"
"126.9175893,37.3385381"
"126.9187542,37.337245"
"126.9192099,37.3367046"
"126.9195414,37.3363105"
"126.920397,37.3351528"
"126.9210842,37.3341539"
"126.9216617,37.3333328"
"126.9218151,37.3330569"
"126.92259,37.3316617"
"126.9230553,37.3307428"
"126.9239692,37.3288714"
"126.9242651,37.3282653"
"126.9247978,37.3272368"
"126.9248733,37.3270974"
"126.9248814,37.3270812"
"126.9251081,37.3266614"
"126.9262243,37.3245954"
"126.9263034,37.3244363"
"126.9268214,37.3234049"
"126.9274907,37.3220678"
"126.9278208,37.321396"
"126.9279495,37.3210956"
"126.9284148,37.3200072"
"126.9286754,37.3192855"
"126.928937,37.3184224"
"126.929062,37.3180092"
"126.929477,37.3165591"
"126.9301113,37.3143105"
"126.9307479,37.3120538"
"126.931486,37.3094983"
"126.9319148,37.3079942"
"126.9321694,37.307158"
"126.9324787,37.3063987"
"126.9328902,37.3055345"
"126.9336026,37.3042886"
"126.9338915,37.3038293"
"126.9341823,37.3034251"
"126.9344252,37.3030873"
"126.9345198,37.3029562"
"126.9350201,37.3022997"
"126.9352507,37.3019339"
"126.9357209,37.3013782"
"126.9361094,37.3008744"
"126.936276,37.3006264"
"126.9363391,37.3004843"
"126.9364392,37.3002251"
"126.9365019,37.299845"
"126.9364611,37.2991129"
"126.9364012,37.2989738"
"126.9360151,37.2980913"
"126.9359696,37.2979875"
"126.9356956,37.2973597"
"126.9351995,37.2964136"
"126.9351861,37.2963883"
"126.9350716,37.2961696"
"126.9348953,37.2958983"
"126.9347422,37.2956984"
"126.9344904,37.2954322"
"126.9342414,37.2952273"
"126.934182,37.2951792"
"126.9338575,37.2949685"
"126.9334619,37.2947584"
"126.9331673,37.2946317"
"126.9328994,37.2945448"
"126.9326346,37.2945075"
"126.9322914,37.2945266"
"126.932055,37.2946057"
"126.9318655,37.2947571"
"126.931748,37.2949287"
"126.9317116,37.2951151"
"126.9317856,37.2953237"
"126.9319467,37.2955065"
"126.9322108,37.295643"
"126.9325286,37.2956923"
"126.9340776,37.295706"
"126.9343885,37.2957733"
"126.9347045,37.295773"
"126.9348861,37.2957694"
"126.9354559,37.2957712"
"126.9356962,37.2957696"
"126.9364805,37.2957472"
"126.9366611,37.2957364"
"126.936861,37.2957193"
"126.9369829,37.2957091"
"126.9373386,37.2956684"
"126.9378909,37.2955926"
"126.9382163,37.2955265"
"126.9387271,37.2954217"
"126.9388745,37.2953241"
"126.9393248,37.2951496"
"126.9393633,37.2951336"
"126.9393961,37.2951202"
"126.9391497,37.2948748"
"126.9391374,37.2948648"
"126.9389389,37.2947034"
"126.9389243,37.2946916"
"126.9388884,37.2946671"
"126.9388244,37.2946244"
"126.938657,37.2945335"
"126.9386109,37.294508"
"126.9385491,37.2944744"
"126.9381401,37.2942408"
"126.9380379,37.2941853"
"126.9379873,37.2941581"
"126.9378998,37.294099"
"126.9376156,37.293775"
"126.9375856,37.2937172"
"126.9375802,37.2936757"
"126.937577,37.2936549"
"126.9375638,37.2934629"
"126.9375348,37.2934069"
"126.937479,37.2933282"
"126.9377839,37.2931457"
"126.9380797,37.2929687"
"126.9381816,37.292916"
"126.9382337,37.2928892"
"126.938601,37.2926538"
"126.9389819,37.2924105"
"126.9390567,37.2923676"
"126.939366,37.2921888"
"126.9397138,37.2919885"
"126.9397648,37.291959"
"126.9399846,37.2918329"
"126.9400866,37.2917748"
"126.9400746,37.2917144"
"126.9400746,37.2917126"
"126.9400334,37.291643"
"126.9399731,37.2915652"
"126.9398222,37.2913734"
"126.9397987,37.2913462"
"126.9397416,37.2912801"
"126.9396455,37.2911679"
"126.9395571,37.2910647"
"126.9395526,37.291062"
"126.9394955,37.2909959"
"126.9396259,37.2909163"
"126.9398365,37.2908074"
"126.940174,37.2906332"
"126.9402261,37.2906055"
"126.9403575,37.2905376"
"126.9404742,37.2904741"
"126.9405727,37.2904295"
"126.9405817,37.2904251"
"126.9406134,37.2904162"
"126.9406586,37.2904029"
"126.9408994,37.2903355"
"126.9409989,37.2903081"
"126.941061,37.2903057"
"126.9415846,37.2902883"
"126.941896,37.290278"
"126.9419976,37.2902749"
"126.9419968,37.2902308"
"126.9419959,37.2902019"
"126.9419887,37.2899468"
"126.9419868,37.2898972"
"126.9419659,37.2896699"
