0,1,2,3,4,5
"128.6057702,35.2553444","127.1886124,35.7970409","127.1743825,35.8422959","127.1918281,35.8220745","127.196172,35.8041019","128.6057702,35.2553444"
"128.6057036,35.2553027","127.1891368,35.7967997","127.1745107,35.8423521","127.1915829,35.8193573","127.1968338,35.802963","128.6057036,35.2553027"
"128.6055152,35.2551881","127.1895582,35.7965871","127.1748136,35.8424837","127.1913877,35.8180134","127.1981222,35.8002902","128.6055152,35.2551881"
"128.6054919,35.2551739","127.189699,35.7965162","127.1749363,35.8425417","127.1912596,35.8167814","127.1987611,35.7987536","128.6054919,35.2551739"
"128.6054088,35.255125","127.1897866,35.796475","127.1753254,35.8427096","127.1912355,35.8164442","127.1994565,35.7968944","128.6054088,35.255125"
"128.6048835,35.254807","127.1901717,35.7962127","127.1762232,35.8430411","127.1912334,35.8164009","127.1996954,35.7960538","128.6048835,35.254807"
"128.6046454,35.254674","127.1902992,35.7961382","127.1769265,35.8432702","127.1912158,35.8160979","127.1998862,35.7953393","128.6046454,35.254674"
"128.604137,35.254391","127.1908648,35.7958349","127.1774518,35.843442","127.1912233,35.815016","127.1999479,35.7951105","128.604137,35.254391"
"128.6032118,35.2538503","127.1908992,35.795816","127.1777814,35.8435502","127.1912801,35.8143435","127.1999625,35.7950429","128.6032118,35.2538503"
"128.6026499,35.2535083","127.1914017,35.7955","127.17831,35.8437049","127.1913295,35.8138811","127.2000661,35.7945716","128.6026499,35.2535083"
"128.6022248,35.2532092","127.1914805,35.7954506","127.179291,35.8440258","127.1913579,35.8137135","127.2002629,35.7934604","128.6022248,35.2532092"
"128.6019105,35.2529704","127.1915493,35.7954075","127.1795751,35.8441392","127.1914294,35.813252","127.2004894,35.7920715","128.6019105,35.2529704"
"128.6005599,35.2519323","127.1922874,35.7948332","127.1799066,35.8443078","127.1914767,35.8130258","127.2006193,35.7913767","128.6005599,35.2519323"
"128.6004244,35.2518334","127.1927269,35.7945188","127.1800569,35.8443902","127.1917233,35.8119445","127.2008744,35.7903378","128.6004244,35.2518334"
"128.600189,35.2516589","127.1928136,35.7944099","127.1803629,35.8445867","127.1921599,35.8106852","127.2012974,35.7890811","128.600189,35.2516589"
"128.5999954,35.2515596","127.192936,35.7942542","127.1805296,35.8447008","127.1924971,35.8099296","127.2016516,35.7881713","128.5999954,35.2515596"
"128.599909,35.2515144","127.1929683,35.7941966","127.1807273,35.8448374","127.1931728,35.8086555","127.201964,35.7874697","128.599909,35.2515144"
"128.5993944,35.2512549","127.1930129,35.7941138","127.1809956,35.8450437","127.1937537,35.8078401","127.2023317,35.7867881","128.5993944,35.2512549"
"128.5992371,35.2511689","127.1930887,35.7939742","127.1812692,35.8452987","127.1939284,35.8076017","127.2028149,35.7860184","128.5992371,35.2511689"
"128.5984554,35.2507414","127.1931802,35.7937671","127.1815439,35.8455429","127.1943169,35.8070058","127.2032995,35.7854209","128.5984554,35.2507414"
"128.5983436,35.2506856","127.1932965,35.7934464","127.1818594,35.8458556","127.1946074,35.8065855","127.2034631,35.7851842","128.5983436,35.2506856"
"128.5982439,35.2506315","127.1933495,35.793204","127.182444,35.8464342","127.1951305,35.8058294","127.2040613,35.7843877","128.5982439,35.2506315"
"128.5971538,35.2499994","127.1933743,35.7930914","127.1826813,35.8466395","127.1956206,35.8050228","127.2043982,35.7839711","128.5971538,35.2499994"
"128.5967723,35.2496612","127.1933783,35.7929056","127.1828502,35.8467698","127.1959614,35.8044638","127.2047793,35.7835339","128.5967723,35.2496612"
"128.5967347,35.2496444","127.1933622,35.792783","127.1831109,35.8469129","127.196172,35.8041019","127.2050771,35.783192","128.5967347,35.2496444"
"128.5967103,35.2496329","127.1932868,35.7922409","127.1833476,35.8469911","127.1968338,35.802963","127.2061444,35.782128","128.5967103,35.2496329"
"128.5963637,35.2494404","127.1931494,35.7914075","127.1836951,35.8470398","127.1981222,35.8002902","127.2074233,35.7809815","128.5963637,35.2494404"
"128.596129,35.2493108","127.1931243,35.7910332","127.1840749,35.8470516","127.1987611,35.7987536","127.2076942,35.7807243","128.596129,35.2493108"
"128.5953981,35.2489072","127.1931494,35.7905491","127.1847608,35.8469615","127.1994565,35.7968944","127.210917,35.7777603","128.5953981,35.2489072"
"128.59484,35.2485985","127.1932118,35.7901499","127.1850132,35.8469657","127.1996954,35.7960538","127.2123846,35.7764259","128.59484,35.2485985"
"128.5944834,35.2484015","127.1932624,35.7899327","127.1860906,35.8467305","127.1998862,35.7953393","127.2140501,35.7747717","128.5944834,35.2484015"
"128.594387,35.2483474","127.1932871,35.7898408","127.1862601,35.8466958","127.1999479,35.7951105","127.2142503,35.77449","128.594387,35.2483474"
"128.5945162,35.2482245","127.1934749,35.7893661","127.1866913,35.8466005","127.1999625,35.7950429","127.214685,35.7739023","128.5945162,35.2482245"
"128.5946032,35.2481534","127.1935418,35.7892184","127.1870205,35.8465274","127.2000661,35.7945716","127.2155942,35.7724077","128.5946032,35.2481534"
"128.5947492,35.2480601","127.1936121,35.7890662","127.1873986,35.8463886","127.2002629,35.7934604","127.2159753,35.7716504","128.5947492,35.2480601"
"128.5948714,35.2479914","127.1937996,35.7886493","127.1880892,35.8462092","127.2004894,35.7920715","127.2163067,35.7708415","128.5948714,35.2479914"
"128.594985,35.2479444","127.1939748,35.7882909","127.1884097,35.846091","127.2006193,35.7913767","127.2163123,35.7708289","128.594985,35.2479444"
"128.5951275,35.2479151","127.1940739,35.7881162","127.1886694,35.8459609","127.2008744,35.7903378","127.2165938,35.7700785","128.5951275,35.2479151"
"128.5952635,35.2478887","127.1941497,35.7879748","127.1889115,35.8457659","127.2012974,35.7890811","127.2167816,35.7695271","128.5952635,35.2478887"
"128.5956399,35.2478474","127.1942188,35.7878569","127.1890796,35.8455599","127.2016516,35.7881713","127.217117,35.7682098","128.5956399,35.2478474"
"128.5962088,35.2478125","127.1943123,35.7876994","127.1891843,35.8453852","127.201964,35.7874697","127.2173304,35.7670192","128.5962088,35.2478125"
"128.5965535,35.2484315","127.1945972,35.7872682","127.1892715,35.8451709","127.2023317,35.7867881","127.2177817,35.7645056","128.5965535,35.2484315"
"128.5966408,35.2486327","127.1946373,35.7872079","127.1893556,35.8449223","127.2028149,35.7860184","127.2179692,35.7634151","128.5966408,35.2486327"
"128.5966972,35.2488215","127.1948997,35.7868849","127.1894017,35.844724","127.2032995,35.7854209","127.2182355,35.7619398","128.5966972,35.2488215"
"128.5967189,35.2490449","127.194962,35.7868075","127.1894294,35.8444572","127.2034631,35.7851842","127.2182649,35.7617739","128.5967189,35.2490449"
"128.5966993,35.2492245","127.195499,35.7861326","127.1894575,35.8440425","127.2040613,35.7843877","127.2190095,35.7576399","128.5966993,35.2492245"
"128.596667,35.2493556","127.1959116,35.7855999","127.189432,35.8426459","127.2043982,35.7839711","127.2192154,35.7563466","128.596667,35.2493556"
"128.5964218,35.2499998","127.1962619,35.7851248","127.189354,35.8419244","127.2047793,35.7835339","127.2192493,35.7561257","128.5964218,35.2499998"
"128.5963857,35.2500948","127.1966747,35.7845325","127.1893037,35.8414689","127.2050771,35.783192","127.2193735,35.7554002","128.5963857,35.2500948"
"128.5962608,35.2504502","127.1971165,35.7838809","127.1893361,35.841112","127.2061444,35.782128","127.2194062,35.7552236","128.5962608,35.2504502"
"128.5961503,35.2508146","127.1972245,35.783708","127.189284,35.8408513","127.2074233,35.7809815","127.2195406,35.7544512","128.5961503,35.2508146"
"128.5961122,35.2510079","127.1972612,35.7836441","127.1891604,35.8401603","127.2076942,35.7807243","127.2197275,35.7535067","128.5961122,35.2510079"
"128.5961037,35.251191","127.1975653,35.7831129","127.1891201,35.8400015","127.210917,35.7777603","127.2198509,35.7530075","128.5961037,35.251191"
"128.5960946,35.2514147","127.1977559,35.7827554","127.1890045,35.8395477","127.2123846,35.7764259","127.219879,35.7528931","128.5960946,35.2514147"
"128.5961172,35.2516255","127.197874,35.782533","127.1887516,35.8385084","127.2140501,35.7747717","127.2199845,35.7524587","128.5961172,35.2516255"
"128.5961247,35.2516912","127.1979364,35.782416","127.1887309,35.8384191","127.2142503,35.77449","127.2201211,35.7519893","128.5961247,35.2516912"
"128.5961661,35.2519082","127.1980591,35.7821548","127.1885658,35.8376","127.214685,35.7739023","127.2202354,35.7515649","128.5961661,35.2519082"
"128.596222,35.2521403","127.1982242,35.7817991","127.1885474,35.8375062","127.2155942,35.7724077","127.2204551,35.751038","128.596222,35.2521403"
"128.5963614,35.252616","127.1983954,35.7812892","127.188531,35.8371617","127.2159753,35.7716504","127.2208163,35.7502183","128.5963614,35.252616"
"128.5965869,35.2528745","127.1984774,35.7809702","127.1885249,35.8367398","127.2163067,35.7708415","127.2209166,35.7499994","128.5965869,35.2528745"
"128.5968118,35.2530826","127.1985176,35.7805871","127.1885299,35.8360194","127.2163123,35.7708289","127.2209445,35.749949","128.5968118,35.2530826"
"128.5969117,35.2531583","127.1985315,35.7801319","127.1885539,35.8355542","127.2165938,35.7700785","127.2211281,35.7496176","128.5969117,35.2531583"
"128.5970114,35.253216","127.1985418,35.7797415","127.1886505,35.8349125","127.2167816,35.7695271","127.2211348,35.7496068","128.5970114,35.253216"
"128.597112,35.2532575","127.198552,35.7793899","127.1886972,35.8345917","127.217117,35.7682098","127.2216621,35.7487353","128.597112,35.2532575"
"128.5971993,35.2532909","127.1985557,35.7792988","127.1887447,35.8343276","127.2173304,35.7670192","127.2218933,35.748395","128.5971993,35.2532909"
"128.5973372,35.2533249","127.1985535,35.7789923","127.1887966,35.8340852","127.2177817,35.7645056","127.2223644,35.7477884","128.5973372,35.2533249"
"128.5975242,35.2533412","127.1985516,35.7789111","127.1890105,35.8334573","127.2179692,35.7634151","127.222451,35.7476804","128.5975242,35.2533412"
"128.5977121,35.2533332","127.1985508,35.7788318","127.1890564,35.833333","127.2182355,35.7619398","127.2229798,35.7470207","128.5977121,35.2533332"
"128.5978622,35.2532994","127.1985559,35.7786587","127.1899115,35.8315491","127.2182649,35.7617739","127.2234926,35.7464854","128.5978622,35.2532994"
"128.5979617,35.2532579","127.1985621,35.7784748","127.1900848,35.8311114","127.2190095,35.7576399","127.2248283,35.7453065","128.5979617,35.2532579"
"128.5980399,35.2531914","127.1985636,35.7783539","127.1901429,35.8309664","127.2192154,35.7563466","127.2259855,35.7442578","128.5980399,35.2531914"
"128.5980822,35.2531459","127.1985383,35.7774496","127.1902938,35.8305953","127.2192493,35.7561257","127.2264026,35.7438702","128.5980822,35.2531459"
"128.5981579,35.2530577","127.1985481,35.7771881","127.1904169,35.8302747","127.2193735,35.7554002","127.2281997,35.7422865","128.5981579,35.2530577"
"128.5982339,35.2529002","127.1985853,35.7761441","127.190754,35.8292783","127.2194062,35.7552236","127.2288808,35.7416848","128.5982339,35.2529002"
"128.5982401,35.2527955","127.198625,35.7758864","127.1908861,35.8289063","127.2195406,35.7544512","127.2301552,35.740585","128.5982401,35.2527955"
"128.5982281,35.2526351","127.1986485,35.7757972","127.1910138,35.8285054","127.2197275,35.7535067","127.2314912,35.7392427","128.5982281,35.2526351"
"128.5981521,35.2524627","127.198662,35.7757494","127.1911228,35.8280946","127.2198509,35.7530075","127.2326799,35.7379822","128.5981521,35.2524627"
"128.5979769,35.2522677","127.1987078,35.7756404","127.1911936,35.8278297","127.219879,35.7528931","127.2333961,35.7371011","128.5979769,35.2522677"
"128.5977908,35.2521576","127.1987491,35.7755413","127.1913343,35.8272259","127.2199845,35.7524587","127.2334372,35.7370471","128.5977908,35.2521576"
"128.596902,35.2517879","127.1988996,35.7752325","127.1915459,35.8263465","127.2201211,35.7519893","127.2337405,35.7366303","128.596902,35.2517879"
"128.5964413,35.2516108","127.1989496,35.7751659","127.1916182,35.8259635","127.2202354,35.7515649","127.2339771,35.7363053","128.5964413,35.2516108"
"128.5963552,35.2515873","127.1997919,35.7739093","127.1917194,35.8255517","127.2204551,35.751038","127.2342061,35.7359461","128.5963552,35.2515873"
"128.5961908,35.251541","127.2007875,35.7724782","127.1918164,35.8248072","127.2208163,35.7502183","127.2343951,35.7356508","128.5961908,35.251541"
"128.5959433,35.2515207","127.2008119,35.7724458","127.1918674,35.8242222","127.2209166,35.7499994","127.2345897,35.7353455","128.5959433,35.2515207"
"128.5957588,35.2515368","127.2017137,35.7712444","127.1918824,35.8234983","127.2209445,35.749949","127.2346508,35.7352393","128.5957588,35.2515368"
"128.5955627,35.2515872","127.2022474,35.7705343","127.1918281,35.8220745","127.2211281,35.7496176","127.2349089,35.7347728","128.5955627,35.2515872"
"128.5955244,35.2515975","127.2025709,35.7701177","127.1915829,35.8193573","127.2211348,35.7496068","127.2358637,35.7329825","128.5955244,35.2515975"
"128.5951117,35.2518077","127.2028498,35.7697947","127.1913877,35.8180134","127.2216621,35.7487353","127.2365161,35.7316396","128.5951117,35.2518077"
"128.5949247,35.251877","127.2036906,35.7688825","127.1912596,35.8167814","127.2218933,35.748395","127.2369745,35.730436","128.5949247,35.251877"
"128.5947361,35.251913","127.2039637,35.7686334","127.1912355,35.8164442","127.2223644,35.7477884","127.2374869,35.7289539","128.5947361,35.251913"
"128.594599,35.2519332","127.204454,35.768292","127.1912334,35.8164009","127.222451,35.7476804","127.2382613,35.7254816","128.594599,35.2519332"
"128.5941996,35.2518998","127.2048642,35.7680559","127.1912158,35.8160979","127.2229798,35.7470207","127.2383517,35.7252158","128.5941996,35.2518998"
"128.5938869,35.2517827","127.2050947,35.7679383","127.1912233,35.815016","127.2234926,35.7464854","127.2388597,35.7233911","128.5938869,35.2517827"
"128.593406,35.2514913","127.2052244,35.7678746","127.1912801,35.8143435","127.2248283,35.7453065","127.2388933,35.7232551","128.593406,35.2514913"
"128.5920752,35.2506946","127.2053696,35.767811","127.1913295,35.8138811","127.2259855,35.7442578","127.2388967,35.723237","128.5920752,35.2506946"
"128.5917957,35.2505068","127.2057086,35.7676784","127.1913579,35.8137135","127.2264026,35.7438702","127.2395029,35.7210861","128.5917957,35.2505068"
"128.5910865,35.2499993","127.2059423,35.7675996","127.1914294,35.813252","127.2281997,35.7422865","127.2399154,35.7197039","128.5910865,35.2499993"
"128.5889455,35.2486995","127.206228,35.7675173","127.1914767,35.8130258","127.2288808,35.7416848","127.2405879,35.7179075","128.5889455,35.2486995"
"128.5886741,35.2484585","127.2063687,35.7674771","127.1917233,35.8119445","127.2301552,35.740585","127.241071,35.7168942","128.5886741,35.2484585"
"128.588285,35.2482095","127.2064174,35.7674637","127.1921599,35.8106852","127.2314912,35.7392427","127.2414169,35.7162692","128.588285,35.2482095"
"128.5879017,35.2479848","127.2064373,35.7674574","127.1924971,35.8099296","127.2326799,35.7379822","127.2418903,35.715512","128.5879017,35.2479848"
"128.5877876,35.2479155","127.206496,35.7674396","127.1931728,35.8086555","127.2333961,35.7371011","127.2422091,35.7150393","128.5877876,35.2479155"
"128.5874197,35.2476925","127.2076124,35.7670988","127.1937537,35.8078401","127.2334372,35.7370471","127.2424935,35.7146369","128.5874197,35.2476925"
"128.5868556,35.2473495","127.2084464,35.7668456","127.1939284,35.8076017","127.2337405,35.7366303","127.2426901,35.7143578","128.5868556,35.2473495"
"128.5859372,35.2468078","127.2094509,35.7665415","127.1943169,35.8070058","127.2339771,35.7363053","127.2431098,35.7137907","128.5859372,35.2468078"
"128.5851868,35.2464124","127.2112993,35.7659743","127.1946074,35.8065855","127.2342061,35.7359461","127.2438478,35.7129014","128.5851868,35.2464124"
"128.5847436,35.2462261","127.2120225,35.7657588","127.1951305,35.8058294","127.2343951,35.7356508","127.2452365,35.711478","128.5847436,35.2462261"
"128.5842721,35.2460626","127.2130182,35.7654384","127.1956206,35.8050228","127.2345897,35.7353455","127.2462464,35.7106046","128.5842721,35.2460626"
"128.5838847,35.2459417","127.2133306,35.7653174","127.1959614,35.8044638","127.2346508,35.7352393","127.2477502,35.7094501","128.5838847,35.2459417"
"128.5838681,35.2459373","127.2133461,35.7653093","127.196172,35.8041019","127.2349089,35.7347728","127.2481579,35.7091723","128.5838681,35.2459373"
"128.5833774,35.2458164","127.2133882,35.7652869","127.1968338,35.802963","127.2358637,35.7329825","127.2489821,35.7086105","128.5833774,35.2458164"
"128.5828286,35.2457086","127.2135733,35.7651854","127.1981222,35.8002902","127.2365161,35.7316396","127.2499989,35.7079905","128.5828286,35.2457086"
"128.5824952,35.2456773","127.2137375,35.7650704","127.1987611,35.7987536","127.2369745,35.730436","127.2510743,35.7073661","128.5824952,35.2456773"
"128.5820506,35.2456362","127.2140171,35.7648421","127.1994565,35.7968944","127.2374869,35.7289539","127.2531123,35.7060828","128.5820506,35.2456362"
"128.5813064,35.2456284","127.2142613,35.7645938","127.1996954,35.7960538","127.2382613,35.7254816","127.2540364,35.7053571","128.5813064,35.2456284"
"128.580274,35.2456827","127.2143058,35.7645299","127.1998862,35.7953393","127.2383517,35.7252158","127.2553184,35.7043859","128.580274,35.2456827"
"128.5794468,35.2457144","127.2146371,35.7640826","127.1999479,35.7951105","127.2388597,35.7233911","127.2559395,35.7037236","128.5794468,35.2457144"
"128.5793765,35.2457169","127.2147741,35.763816","127.1999625,35.7950429","127.2388933,35.7232551","127.2568946,35.7026138","128.5793765,35.2457169"
"128.5791677,35.2457205","127.2148544,35.7636205","127.2000661,35.7945716","127.2388967,35.723237","127.2581649,35.7007058","128.5791677,35.2457205"
"128.5787037,35.2457084","127.2152918,35.7622727","127.2002629,35.7934604","127.2395029,35.7210861","127.2591254,35.6992651","128.5787037,35.2457084"
"128.5781757,35.2456744","127.2153443,35.762116","127.2004894,35.7920715","127.2399154,35.7197039","127.2604135,35.6969252","128.5781757,35.2456744"
"128.5778377,35.2456323","127.2153578,35.7620754","127.2006193,35.7913767","127.2405879,35.7179075","127.2609856,35.6959598","128.5778377,35.2456323"
"128.5774479,35.2455817","127.2157996,35.7607024","127.2008744,35.7903378","127.241071,35.7168942","127.2613544,35.6953384","128.5774479,35.2455817"
"128.577007,35.2454864","127.216398,35.7588465","127.2012974,35.7890811","127.2414169,35.7162692","127.2622337,35.6940372","128.577007,35.2454864"
"128.5764038,35.2453313","127.2163991,35.7588411","127.2016516,35.7881713","127.2418903,35.715512","127.2625477,35.6936285","128.5764038,35.2453313"
"128.5758219,35.2451282","127.2164785,35.7586014","127.201964,35.7874697","127.2422091,35.7150393","127.2628705,35.6932306","128.5758219,35.2451282"
"128.5753501,35.2449385","127.2165691,35.7583203","127.2023317,35.7867881","127.2424935,35.7146369","127.263221,35.6928274","128.5753501,35.2449385"
"128.575089,35.2448092","127.2166239,35.7581591","127.2028149,35.7860184","127.2426901,35.7143578","127.2632398,35.6928058","128.575089,35.2448092"
"128.5748854,35.2447082","127.2170969,35.7567275","127.2032995,35.7854209","127.2431098,35.7137907","127.2634792,35.6925808","128.5748854,35.2447082"
"128.5744569,35.2444668","127.2173328,35.756014","127.2034631,35.7851842","127.2438478,35.7129014","127.2648468,35.6913411","128.5744569,35.2444668"
"128.5740313,35.2441983","127.2173581,35.7557246","127.2040613,35.7843877","127.2452365,35.711478","127.2659456,35.6905119","128.5740313,35.2441983"
"128.5738404,35.2440611","127.2173663,35.7556164","127.2043982,35.7839711","127.2462464,35.7106046","127.2662911,35.6902863","128.5738404,35.2440611"
"128.5736618,35.2439319","127.2173843,35.7555182","127.2047793,35.7835339","127.2477502,35.7094501","127.2671801,35.6897659","128.5736618,35.2439319"
"128.5733253,35.2436725","127.2173946,35.7554109","127.2050771,35.783192","127.2481579,35.7091723","127.268069,35.689279","128.5733253,35.2436725"
"128.572923,35.2433353","127.2173698,35.7552513","127.2061444,35.782128","127.2489821,35.7086105","127.2688991,35.6888604","128.572923,35.2433353"
"128.5720368,35.2425578","127.2173182,35.7551303","127.2074233,35.7809815","127.2499989,35.7079905","127.2702085,35.6882011","128.5720368,35.2425578"
"128.5712249,35.2418265","127.2172389,35.755021","127.2076942,35.7807243","127.2510743,35.7073661","127.2709379,35.6878301","128.5712249,35.2418265"
"128.5688514,35.2396853","127.2171562,35.7549704","127.210917,35.7777603","127.2531123,35.7060828","127.2722096,35.6871842","128.5688514,35.2396853"
"128.5677749,35.2387147","127.2170513,35.7549142","127.2123846,35.7764259","127.2540364,35.7053571","127.273674,35.6863836","128.5677749,35.2387147"
"128.5662004,35.2373211","127.2169087,35.7548787","127.2140501,35.7747717","127.2553184,35.7043859","127.2743161,35.6860007","128.5662004,35.2373211"
"128.5654179,35.2367257","127.2167627,35.754873","127.2142503,35.77449","127.2559395,35.7037236","127.2747689,35.6857203","128.5654179,35.2367257"
"128.5645591,35.2361896","127.2165635,35.754914","127.214685,35.7739023","127.2568946,35.7026138","127.2756768,35.6851152","128.5645591,35.2361896"
"128.5640101,35.2358851","127.2164061,35.7550029","127.2155942,35.7724077","127.2581649,35.7007058","127.2765471,35.6845235","128.5640101,35.2358851"
"128.5638164,35.2357805","127.216294,35.7551234","127.2159753,35.7716504","127.2591254,35.6992651","127.2775948,35.683723","128.5638164,35.2357805"
"128.563475,35.235641","127.2162604,35.7552243","127.2163067,35.7708415","127.2604135,35.6969252","127.2788089,35.6826883","128.563475,35.235641"
"128.5628069,35.235398","127.2161953,35.7554874","127.2163123,35.7708289","127.2609856,35.6959598","127.2802148,35.6813953","128.5628069,35.235398"
"128.5624636,35.2352802","127.2161018,35.7556603","127.2165938,35.7700785","127.2613544,35.6953384","127.2806869,35.6809255","128.5624636,35.2352802"
"128.5619748,35.2351249","127.2161036,35.756406","127.2167816,35.7695271","127.2622337,35.6940372","127.2808587,35.6807536","128.5619748,35.2351249"
"128.5619163,35.2351092","127.2161087,35.756525","127.217117,35.7682098","127.2625477,35.6936285","127.2813208,35.6802738","128.5619163,35.2351092"
"128.5615568,35.2350168","127.2161143,35.7567982","127.2173304,35.7670192","127.2628705,35.6932306","127.2851342,35.6762414","128.5615568,35.2350168"
"128.561107,35.2349008","127.2161312,35.7576494","127.2177817,35.7645056","127.263221,35.6928274","127.2855897,35.6757598","128.561107,35.2349008"
"128.5604547,35.2347685","127.2162762,35.7579455","127.2179692,35.7634151","127.2632398,35.6928058","127.2859786,35.6753475","128.5604547,35.2347685"
"128.5599471,35.2346963","127.2164072,35.7581108","127.2182355,35.7619398","127.2634792,35.6925808","127.2863066,35.6750208","128.5599471,35.2346963"
"128.5591428,35.234624","127.2165792,35.7582852","127.2182649,35.7617739","127.2648468,35.6913411","127.2873689,35.6740453","128.5591428,35.234624"
"128.5588294,35.2346069","127.216779,35.7584002","127.2190095,35.7576399","127.2659456,35.6905119","127.2875472,35.6738914","128.5588294,35.2346069"
"128.5583788,35.2346019","127.2170464,35.7584855","127.2192154,35.7563466","127.2662911,35.6902863","127.2885703,35.6730998","128.5583788,35.2346019"
"128.5576547,35.2346145","127.2172996,35.7585015","127.2192493,35.7561257","127.2671801,35.6897659","127.2902486,35.6719198","128.5576547,35.2346145"
"128.5570718,35.2346602","127.2175309,35.7584939","127.2193735,35.7554002","127.268069,35.689279","127.29218,35.6706635","128.5570718,35.2346602"
"128.5569927,35.2346663","127.2178165,35.7584269","127.2194062,35.7552236","127.2688991,35.6888604","127.2938614,35.6695367","128.5569927,35.2346663"
"128.5566119,35.2347075","127.2180315,35.7583211","127.2195406,35.7544512","127.2702085,35.6882011","127.2939134,35.6695016","128.5566119,35.2347075"
"128.5559493,35.2347998","127.2182532,35.7581908","127.2197275,35.7535067","127.2709379,35.6878301","127.2953679,35.6684861","128.5559493,35.2347998"
"128.5554242,35.2349","127.2184395,35.7580407","127.2198509,35.7530075","127.2722096,35.6871842","127.2958627,35.6681182","128.5554242,35.2349"
"128.5550617,35.2349915","127.218585,35.7578878","127.219879,35.7528931","127.273674,35.6863836","127.2965127,35.6675828","128.5550617,35.2349915"
"128.554046,35.2353141","127.2186939,35.7577438","127.2199845,35.7524587","127.2743161,35.6860007","127.2973989,35.6666664","128.554046,35.2353141"
"128.5536772,35.2354346","127.2187796,35.7575763","127.2201211,35.7519893","127.2747689,35.6857203","127.2996666,35.6642809","128.5536772,35.2354346"
"128.5533041,35.2355595","127.2190808,35.7565563","127.2202354,35.7515649","127.2756768,35.6851152","127.3003417,35.6633822","128.5533041,35.2355595"
"128.5531367,35.235616","127.2191247,35.7563301","127.2204551,35.751038","127.2765471,35.6845235","127.3011503,35.6621203","128.5531367,35.235616"
"128.5523329,35.235925","127.2191664,35.7561192","127.2208163,35.7502183","127.2775948,35.683723","127.3017007,35.6611402","128.5523329,35.235925"
"128.551574,35.2362165","127.219305,35.7553883","127.2209166,35.7499994","127.2788089,35.6826883","127.3022504,35.6600231","128.551574,35.2362165"
"128.5508622,35.2364995","127.2194616,35.75457","127.2209445,35.749949","127.2802148,35.6813953","127.3026714,35.6590725","128.5508622,35.2364995"
"128.5497502,35.2369375","127.2197495,35.7532228","127.2211281,35.7496176","127.2806869,35.6809255","127.3027037,35.6589842","128.5497502,35.2369375"
"128.5479165,35.2376585","127.2198509,35.7530075","127.2211348,35.7496068","127.2808587,35.6807536","127.303024,35.6581147","128.5479165,35.2376585"
"128.5475818,35.2377831","127.219879,35.7528931","127.2216621,35.7487353","127.2813208,35.6802738","127.30337,35.6571424","128.5475818,35.2377831"
"128.5467344,35.2381186","127.2199845,35.7524587","127.2218933,35.748395","127.2851342,35.6762414","127.3037201,35.6558094","128.5467344,35.2381186"
"128.5460999,35.2383495","127.2201211,35.7519893","127.2223644,35.7477884","127.2855897,35.6757598","127.303831,35.6552073","128.5460999,35.2383495"
"128.5457923,35.238446","127.2202354,35.7515649","127.222451,35.7476804","127.2859786,35.6753475","127.3039286,35.6545673","128.5457923,35.238446"
"128.5456927,35.2384775","127.2204551,35.751038","127.2229798,35.7470207","127.2863066,35.6750208","127.3041067,35.6531276","128.5456927,35.2384775"
"128.5452768,35.2386082","127.2208163,35.7502183","127.2234926,35.7464854","127.2873689,35.6740453","127.3046932,35.6459317","128.5452768,35.2386082"
"128.5449449,35.2386967","127.2209166,35.7499994","127.2248283,35.7453065","127.2875472,35.6738914","127.3047836,35.6450861","128.5449449,35.2386967"
"128.5445802,35.2387954","127.2209445,35.749949","127.2259855,35.7442578","127.2885703,35.6730998","127.3048071,35.6449409","128.5445802,35.2387954"
"128.5437748,35.2389827","127.2211281,35.7496176","127.2264026,35.7438702","127.2902486,35.6719198","127.3049036,35.6443316","128.5437748,35.2389827"
"128.5421853,35.2393796","127.2211348,35.7496068","127.2281997,35.7422865","127.29218,35.6706635","127.3051113,35.6434131","128.5421853,35.2393796"
"128.5420023,35.2394281","127.2216621,35.7487353","127.2288808,35.7416848","127.2938614,35.6695367","127.3053597,35.6425597","128.5420023,35.2394281"
"128.5414393,35.2395772","127.2218933,35.748395","127.2301552,35.740585","127.2939134,35.6695016","127.3056079,35.6417892","128.5414393,35.2395772"
"128.5409741,35.2397219","127.2223644,35.7477884","127.2314912,35.7392427","127.2953679,35.6684861","127.3057391,35.6414179","128.5409741,35.2397219"
"128.5402497,35.2399661","127.222451,35.7476804","127.2326799,35.7379822","127.2958627,35.6681182","127.3061978,35.6403664","128.5402497,35.2399661"
"128.5393531,35.2403282","127.2229798,35.7470207","127.2333961,35.7371011","127.2965127,35.6675828","127.3065963,35.6395682","128.5393531,35.2403282"
"128.539011,35.2404754","127.2234926,35.7464854","127.2334372,35.7370471","127.2973989,35.6666664","127.3072163,35.6384854","128.539011,35.2404754"
"128.5380462,35.2409192","127.2248283,35.7453065","127.2337405,35.7366303","127.2996666,35.6642809","127.3080144,35.6373173","128.5380462,35.2409192"
"128.5378473,35.2410101","127.2259855,35.7442578","127.2339771,35.7363053","127.3003417,35.6633822","127.3083279,35.6369084","128.5378473,35.2410101"
"128.5376364,35.2411075","127.2264026,35.7438702","127.2342061,35.7359461","127.3011503,35.6621203","127.3087434,35.6363645","128.5376364,35.2411075"
