0,1,2,3,4,5,6
"126.8221797,35.1426238","127.1046843,37.2895257","126.8221797,35.1426238","127.2568361,37.5404091","127.1912269,37.5818415","127.1912269,37.5818415","127.1912269,37.5818415"
"126.8215741,35.142706","127.1046967,37.289734","126.8215741,35.142706","127.2571296,37.5403141","127.1916292,37.5820472","127.1916292,37.5820472","127.1916292,37.5820472"
"126.8212115,35.1427581","127.1047051,37.2898593","126.8212115,35.1427581","127.2573813,37.5401984","127.1921761,37.5823451","127.1921761,37.5823451","127.1921761,37.5823451"
"126.8207872,35.1428161","127.1047118,37.2902983","126.8207872,35.1428161","127.2578405,37.5399514","127.1927151,37.5826647","127.1927151,37.5826647","127.1927151,37.5826647"
"126.8185331,35.1431335","127.104712,37.2904912","126.8185331,35.1431335","127.2581514,37.539742","127.1932563,37.5829861","127.1932563,37.5829861","127.1932563,37.5829861"
"126.8170966,35.1433364","127.1046869,37.2907579","126.8170966,35.1433364","127.2582717,37.5396486","127.1935105,37.5831373","127.1935105,37.5831373","127.1935105,37.5831373"
"126.8167878,35.1433798","127.1046123,37.2909992","126.8167878,35.1433798","127.2585849,37.5394049","127.1937974,37.5833327","127.1937974,37.5833327","127.1937974,37.5833327"
"126.8164812,35.1434231","127.1045124,37.2913333","126.8164812,35.1434231","127.2604312,37.5379548","127.1948694,37.5840241","127.1948694,37.5840241","127.1948694,37.5840241"
"126.8142424,35.1437387","127.104449,37.2915828","126.8142424,35.1437387","127.2606865,37.5377624","127.1965188,37.5850631","127.1965188,37.5850631","127.1965188,37.5850631"
"126.8139863,35.1437751","127.1042813,37.2919383","126.8139863,35.1437751","127.260775,37.5376959","127.1983219,37.5862034","127.1983219,37.5862034","127.1983219,37.5862034"
"126.8136873,35.1438167","127.1040964,37.2923532","126.8136873,35.1438167","127.2610903,37.5374883","127.1996278,37.5870414","127.1996278,37.5870414","127.1996278,37.5870414"
"126.8134829,35.1438453","127.1039701,37.2927674","126.8134829,35.1438453","127.2615281,37.5372116","127.2014184,37.5882258","127.2014184,37.5882258","127.2014184,37.5882258"
"126.8122157,35.1440239","127.1038373,37.2939911","126.8122157,35.1440239","127.2619941,37.5369574","127.2027718,37.5891153","127.2027718,37.5891153","127.2027718,37.5891153"
"126.8120893,35.1440421","127.1038124,37.294658","126.8120893,35.1440421","127.2650322,37.5355087","127.2039884,37.5899422","127.2039884,37.5899422","127.2039884,37.5899422"
"126.8117288,35.1440923","127.1038125,37.2950682","126.8117288,35.1440923","127.2655377,37.535279","127.204028,37.5899693","127.204028,37.5899693","127.204028,37.5899693"
"126.8114573,35.1441386","127.1038117,37.2967249","126.8114573,35.1441386","127.2655853,37.5352575","127.2046696,37.5904171","127.2046696,37.5904171","127.2046696,37.5904171"
"126.811432,35.1441429","127.1037872,37.2977416","126.811432,35.1441429","127.2661158,37.5350169","127.2059926,37.5912695","127.2059926,37.5912695","127.2059926,37.5912695"
"126.8113506,35.144156","127.1037813,37.3016482","126.8113506,35.144156","127.2677945,37.534228","127.2064762,37.5915924","127.2064762,37.5915924","127.2064762,37.5915924"
"126.8111001,35.1441879","127.103708,37.3018625","126.8111001,35.1441879","127.2684564,37.533957","127.2080963,37.5926655","127.2080963,37.5926655","127.2080963,37.5926655"
"126.8109748,35.1442044","127.1036999,37.3029829","126.8109748,35.1442044","127.2689652,37.5337489","127.2090613,37.5932826","127.2090613,37.5932826","127.2090613,37.5932826"
"126.8108342,35.1442153","127.103684,37.306428","126.8108342,35.1442153","127.2693109,37.5336072","127.2101583,37.5940244","127.2101583,37.5940244","127.2101583,37.5940244"
"126.8106398,35.1442232","127.1036832,37.3065974","126.8106398,35.1442232","127.2725374,37.5322416","127.2107957,37.5943982","127.2107957,37.5943982","127.2107957,37.5943982"
"126.8105739,35.1442228","127.1036622,37.3112359","126.8105739,35.1442228","127.2734938,37.5318594","127.2112365,37.5946498","127.2112365,37.5946498","127.2112365,37.5946498"
"126.809891,35.1442361","127.1036494,37.3138833","126.809891,35.1442361","127.2736582,37.5317931","127.2118244,37.5949496","127.2118244,37.5949496","127.2118244,37.5949496"
"126.8094409,35.1442416","127.1036414,37.3149793","126.8094409,35.1442416","127.2737148,37.5317697","127.2123637,37.5952132","127.2123637,37.5952132","127.2123637,37.5952132"
"126.8091467,35.1442435","127.1036368,37.315649","126.8091467,35.1442435","127.2737545,37.5317536","127.2126249,37.595341","127.2126249,37.595341","127.2126249,37.595341"
"126.8088064,35.1442425","127.1036242,37.3173995","126.8088064,35.1442425","127.274142,37.5315966","127.2129936,37.595514","127.2129936,37.595514","127.2129936,37.595514"
"126.8084321,35.1442323","127.1036242,37.3193249","126.8084321,35.1442323","127.2748447,37.5312987","127.2132367,37.5956246","127.2132367,37.5956246","127.2132367,37.5956246"
"126.8080162,35.1442091","127.1036224,37.3196719","126.8080162,35.1442091","127.2755166,37.5310521","127.2133973,37.5956899","127.2133973,37.5956899","127.2133973,37.5956899"
"126.8076542,35.1441827","127.1036116,37.3212998","126.8076542,35.1441827","127.2763153,37.5307742","127.2138248,37.5958748","127.2138248,37.5958748","127.2138248,37.5958748"
"126.8071068,35.144139","127.1036177,37.3220741","126.8071068,35.144139","127.2770686,37.5305692","127.2138825,37.5958947","127.2138825,37.5958947","127.2138825,37.5958947"
"126.8068731,35.1441251","127.103623,37.3227889","126.8068731,35.1441251","127.2778024,37.5304399","127.2144741,37.5960999","127.2144741,37.5960999","127.2144741,37.5960999"
"126.8067316,35.1441143","127.1036242,37.3229908","126.8067316,35.1441143","127.2784399,37.5303239","127.2151123,37.5962997","127.2151123,37.5962997","127.2151123,37.5962997"
"126.8064068,35.1440881","127.1036295,37.3234857","126.8064068,35.1440881","127.27904,37.5302565","127.2157981,37.5964735","127.2157981,37.5964735","127.2157981,37.5964735"
"126.8058978,35.1440519","127.1036553,37.3248045","126.8058978,35.1440519","127.2797147,37.5301983","127.2158241,37.5964799","127.2158241,37.5964799","127.2158241,37.5964799"
"126.8058363,35.1440479","127.1036652,37.3252796","126.8058363,35.1440479","127.2804901,37.5301655","127.2165033,37.5966086","127.2165033,37.5966086","127.2165033,37.5966086"
"126.8055203,35.1440299","127.1036901,37.3265497","126.8055203,35.1440299","127.2814319,37.5301285","127.2169935,37.5967017","127.2169935,37.5967017","127.2169935,37.5967017"
"126.804849,35.1439737","127.1036745,37.3278089","126.804849,35.1439737","127.2823023,37.5300904","127.2177429,37.5968162","127.2177429,37.5968162","127.2177429,37.5968162"
"126.8046471,35.1439572","127.103658,37.3283704","126.8046471,35.1439572","127.2825785,37.5300882","127.2182513,37.5968778","127.2182513,37.5968778","127.2182513,37.5968778"
"126.804171,35.1439166","127.1035972,37.3304921","126.804171,35.1439166","127.2842184,37.5301273","127.2191867,37.596972","127.2191867,37.596972","127.2191867,37.596972"
"126.8040241,35.1439031","127.1035681,37.3328031","126.8040241,35.1439031","127.2847141,37.530139","127.2201189,37.5969958","127.2201189,37.5969958","127.2201189,37.5969958"
"126.8039747,35.1438993","127.1035619,37.3333331","126.8039747,35.1438993","127.2849936,37.5301458","127.2205244,37.5970076","127.2205244,37.5970076","127.2205244,37.5970076"
"126.8037213,35.1438771","127.1035521,37.3339154","126.8037213,35.1438771","127.2854746,37.5301575","127.2213866,37.5969664","127.2213866,37.5969664","127.2213866,37.5969664"
"126.8036994,35.1438742","127.1035489,37.3340911","126.8036994,35.1438742","127.2878818,37.530215","127.2222864,37.596891","127.2222864,37.596891","127.2222864,37.596891"
"126.8027383,35.1438038","127.1035505,37.3374443","126.8027383,35.1438038","127.288013,37.530218","127.2231749,37.596775","127.2231749,37.596775","127.2231749,37.596775"
"126.802373,35.1437773","127.1035284,37.3395057","126.802373,35.1437773","127.289465,37.5302566","127.2233189,37.596751","127.2233189,37.596751","127.2233189,37.596751"
"126.8021788,35.1437636","127.1035144,37.341312","126.8021788,35.1437636","127.2897344,37.5302643","127.2242982,37.5965928","127.2242982,37.5965928","127.2242982,37.5965928"
"126.8018168,35.1437381","127.1035144,37.3423747","126.8018168,35.1437381","127.2910664,37.5303","127.2244116,37.5965742","127.2244116,37.5965742","127.2244116,37.5965742"
"126.8016818,35.1437265","127.1035138,37.342921","126.8016818,35.1437265","127.291424,37.5303115","127.2245861,37.5965421","127.2245861,37.5965421","127.2245861,37.5965421"
"126.8016412,35.1437226","127.1035141,37.3430688","126.8016412,35.1437226","127.2914557,37.5303124","127.2257435,37.5963303","127.2257435,37.5963303","127.2257435,37.5963303"
"126.8015864,35.1437178","127.1035135,37.3436232","126.8015864,35.1437178","127.2928805,37.5303573","127.2264939,37.5961923","127.2264939,37.5961923","127.2264939,37.5961923"
"126.8013615,35.1436994","127.1035133,37.3436619","126.8013615,35.1436994","127.2933637,37.5303933","127.2266832,37.5961576","127.2266832,37.5961576","127.2266832,37.5961576"
"126.8012079,35.1436886","127.103474,37.3461992","126.8012079,35.1436886","127.2936375,37.530428","127.2267739,37.5961416","127.2267739,37.5961416","127.2267739,37.5961416"
"126.8010927,35.1436798","127.1034795,37.3485825","126.8010927,35.1436798","127.2938423,37.5304545","127.2279369,37.5959325","127.2279369,37.5959325","127.2279369,37.5959325"
"126.8009907,35.1436729","127.1034635,37.3496857","126.8009907,35.1436729","127.293883,37.53046","127.2289819,37.5957745","127.2289819,37.5957745","127.2289819,37.5957745"
"126.8007461,35.1436543","127.1034636,37.349893","126.8007461,35.1436543","127.2942586,37.5305166","127.2298739,37.5956494","127.2298739,37.5956494","127.2298739,37.5956494"
"126.800429,35.1436309","127.1034661,37.3502734","126.800429,35.1436309","127.2945132,37.5305657","127.2303623,37.5956082","127.2303623,37.5956082","127.2303623,37.5956082"
"126.8003368,35.1436249","127.1034683,37.3507061","126.8003368,35.1436249","127.2951059,37.5306839","127.2308495,37.595566","127.2308495,37.595566","127.2308495,37.595566"
"126.7997073,35.1435627","127.1034565,37.3533823","126.7997073,35.1435627","127.2974018,37.531317","127.2312744,37.5955498","127.2312744,37.5955498","127.2312744,37.5955498"
"126.7994001,35.1435402","127.1034426,37.3562504","126.7994001,35.1435402","127.2987171,37.5316744","127.2317514,37.5955203","127.2317514,37.5955203","127.2317514,37.5955203"
"126.7993266,35.1435352","127.1034322,37.3586517","126.7993266,35.1435352","127.2990474,37.5317669","127.2318239,37.5955159","127.2318239,37.5955159","127.2318239,37.5955159"
"126.7992783,35.1435313","127.1034303,37.358795","126.7992783,35.1435313","127.3013987,37.5324135","127.2323869,37.5955163","127.2323869,37.5955163","127.2323869,37.5955163"
"126.799026,35.1435137","127.1033882,37.3616432","126.799026,35.1435137","127.3018195,37.5325287","127.2329374,37.5955329","127.2329374,37.5955329","127.2329374,37.5955329"
"126.7984281,35.1434642","127.1034089,37.3652218","126.7984281,35.1434642","127.3023216,37.5326693","127.233412,37.5955412","127.233412,37.5955412","127.233412,37.5955412"
"126.7983722,35.1434594","127.1034107,37.365302","126.7983722,35.1434594","127.3027141,37.5327736","127.2339952,37.5955912","127.2339952,37.5955912","127.2339952,37.5955912"
"126.7982811,35.1434507","127.1034104,37.365585","126.7982811,35.1434507","127.3041969,37.533169","127.2339997,37.5955912","127.2339997,37.5955912","127.2339997,37.5955912"
"126.7976613,35.1434039","127.1034126,37.3688156","126.7976613,35.1434039","127.3045668,37.5332679","127.2349249,37.5956915","127.2349249,37.5956915","127.2349249,37.5956915"
"126.7974847,35.1433812","127.1033539,37.3761003","126.7974847,35.1433812","127.3051402,37.5334419","127.2358103,37.5958179","127.2358103,37.5958179","127.2358103,37.5958179"
"126.797397,35.1433699","127.1033452,37.3766781","126.797397,35.1433699","127.3057283,37.5336033","127.2363016,37.5959046","127.2363016,37.5959046","127.2363016,37.5959046"
"126.7968601,35.1432531","127.1033507,37.3775606","126.7968601,35.1432531","127.306761,37.5338871","127.236914,37.5960286","127.236914,37.5960286","127.236914,37.5960286"
"126.7967616,35.1432165","127.1033605,37.3789163","126.7967616,35.1432165","127.3089077,37.5344774","127.2379927,37.5962824","127.2379927,37.5962824","127.2379927,37.5962824"
"126.7965681,35.143127","127.1033522,37.3811435","126.7965681,35.143127","127.3101485,37.5348192","127.2387,37.5964742","127.2387,37.5964742","127.2387,37.5964742"
"126.7964369,35.1430658","127.1033519,37.3811958","126.7964369,35.1430658","127.3120759,37.5353487","127.2391753,37.5966194","127.2391753,37.5966194","127.2391753,37.5966194"
"126.7962992,35.1429992","127.1033445,37.381532","126.7962992,35.1429992","127.3129842,37.535598","127.2412789,37.597264","127.2412789,37.597264","127.2412789,37.597264"
"126.7961124,35.1428908","127.1033465,37.3820143","126.7961124,35.1428908","127.3152532,37.5362217","127.24146,37.5973212","127.24146,37.5973212","127.24146,37.5973212"
"126.796049,35.142858","127.1033449,37.3823144","126.796049,35.142858","127.3153245,37.5362417","127.2416048,37.5973702","127.2416048,37.5973702","127.2416048,37.5973702"
"126.7959115,35.1427661","127.1033423,37.383241","126.7959115,35.1427661","127.316183,37.5364756","127.2451227,37.5985496","127.2451227,37.5985496","127.2451227,37.5985496"
"126.7955,35.1423643","127.1032846,37.3841062","126.7955,35.1423643","127.3186206,37.53714","127.2463877,37.5989886","127.2463877,37.5989886","127.2463877,37.5989886"
"126.7951994,35.1420911","127.1032229,37.3846765","126.7951994,35.1420911","127.3186874,37.5371581","127.2472498,37.5993339","127.2472498,37.5993339","127.2472498,37.5993339"
"126.7949074,35.1418297","127.1031576,37.385063","126.7949074,35.1418297","127.3191116,37.5372706","127.2476818,37.5995448","127.2476818,37.5995448","127.2476818,37.5995448"
"126.7947126,35.1417646","127.1030485,37.3856143","126.7947126,35.1417646","127.3195369,37.537383","127.2480539,37.5997376","127.2480539,37.5997376","127.2480539,37.5997376"
"126.7946819,35.1417581","127.1024327,37.3890699","126.7946819,35.1417581","127.3200742,37.5375244","127.248332,37.5999013","127.248332,37.5999013","127.248332,37.5999013"
"126.7945701,35.1417367","127.1017348,37.3924369","126.7945701,35.1417367","127.3204996,37.5376242","127.248479,37.5999873","127.248479,37.5999873","127.248479,37.5999873"
"126.7944594,35.141718","127.1016766,37.3927657","126.7944594,35.141718","127.3209091,37.5377123","127.2491831,37.6004899","127.2491831,37.6004899","127.2491831,37.6004899"
"126.7944418,35.141717","127.1016092,37.3931062","126.7944418,35.141717","127.3214273,37.5378005","127.2499999,37.6011658","127.2499999,37.6011658","127.2499999,37.6011658"
"126.7944111,35.1417168","127.1012115,37.3952564","126.7944111,35.1417168","127.3217939,37.5378497","127.2504041,37.6015579","127.2504041,37.6015579","127.2504041,37.6015579"
"126.7942741,35.1418242","127.101165,37.3954942","126.7942741,35.1418242","127.3218664,37.5378597","127.2509089,37.6020403","127.2509089,37.6020403","127.2509089,37.6020403"
"126.7934995,35.1424076","127.1009282,37.3967022","126.7934995,35.1424076","127.3223892,37.5379101","127.251564,37.6026483","127.251564,37.6026483","127.251564,37.6026483"
"126.7934708,35.1424273","127.1009107,37.396804","126.7934708,35.1424273","127.3227095,37.5379313","127.2520995,37.6030856","127.2520995,37.6030856","127.2520995,37.6030856"
"126.7934498,35.1424416","127.1008664,37.3970553","126.7934498,35.1424416","127.3231531,37.5379464","127.2524951,37.6033812","127.2524951,37.6033812","127.2524951,37.6033812"
"126.792862,35.1428827","127.1007536,37.3976643","126.792862,35.1428827","127.3232222,37.5379483","127.2528614,37.6036046","127.2528614,37.6036046","127.2528614,37.6036046"
"126.7928299,35.1429078","127.1007303,37.3977922","126.7928299,35.1429078","127.3236353,37.5379444","127.2531667,37.6037783","127.2531667,37.6037783","127.2531667,37.6037783"
"126.7918995,35.1436165","127.1006768,37.398084","126.7918995,35.1436165","127.3240621,37.5379324","127.2536847,37.6040408","127.2536847,37.6040408","127.2536847,37.6040408"
"126.791187,35.1441245","127.1005663,37.3986804","126.791187,35.1441245","127.324824,37.5378831","127.2541542,37.6042464","127.2541542,37.6042464","127.2541542,37.6042464"
"126.791082,35.1442059","127.1004489,37.3993055","126.791082,35.1442059","127.3250584,37.5378564","127.2548671,37.6045038","127.2548671,37.6045038","127.2548671,37.6045038"
"126.7908334,35.1443974","127.1003485,37.3997","126.7908334,35.1443974","127.325466,37.5378092","127.2551059,37.6045809","127.2551059,37.6045809","127.2551059,37.6045809"
"126.7907149,35.1445131","127.100219,37.4000421","126.7907149,35.1445131","127.3262178,37.5377067","127.2553085,37.6046409","127.2553085,37.6046409","127.2553085,37.6046409"
"126.7906142,35.1446099","127.100034,37.4004164","126.7906142,35.1446099","127.327332,37.5375542","127.2555473,37.6047089","127.2555473,37.6047089","127.2555473,37.6047089"
"126.7900347,35.1452286","127.0998684,37.4007503","126.7900347,35.1452286","127.3282219,37.537432","127.2562945,37.6048817","127.2562945,37.6048817","127.2562945,37.6048817"
"126.7899116,35.145374","127.09965,37.4010227","126.7899116,35.145374","127.3286952,37.5373525","127.2565957,37.6049319","127.2565957,37.6049319","127.2565957,37.6049319"
"126.7898117,35.1454996","127.0994914,37.4013151","126.7898117,35.1454996","127.3298275,37.5371828","127.2570316,37.6050041","127.2570316,37.6050041","127.2570316,37.6050041"
"126.7897649,35.1455805","127.0990242,37.4018498","126.7897649,35.1455805","127.331373,37.537021","127.2583147,37.6051698","127.2583147,37.6051698","127.2583147,37.6051698"
"126.7896746,35.1457324","127.0987446,37.4021472","126.7896746,35.1457324","127.3314658,37.5370139","127.2593,37.6052836","127.2593,37.6052836","127.2593,37.6052836"
"126.7895886,35.1458996","127.098414,37.4024976","126.7895886,35.1458996","127.3317454,37.5369927","127.2604494,37.6054491","127.2604494,37.6054491","127.2604494,37.6054491"
"126.7895493,35.1459995","127.098364,37.402547","126.7895493,35.1459995","127.3322401,37.5369591","127.2610371,37.6055458","127.2610371,37.6055458","127.2610371,37.6055458"
"126.7894367,35.1464587","127.0973918,37.4034785","126.7894367,35.1464587","127.3327247,37.5369256","127.2615364,37.6056406","127.2615364,37.6056406","127.2615364,37.6056406"
"126.7894128,35.1465505","127.097152,37.403749","126.7894128,35.1465505","127.3337311,37.5368639","127.2616723,37.6056715","127.2616723,37.6056715","127.2616723,37.6056715"
"126.7894026,35.146591","127.0970073,37.4039702","126.7894026,35.146591","127.333885,37.5368569","127.2624273,37.6058596","127.2624273,37.6058596","127.2624273,37.6058596"
"126.789001,35.148081","127.0968962,37.4042511","126.789001,35.148081","127.3346367,37.5368237","127.2638524,37.606278","127.2638524,37.606278","127.2638524,37.606278"
"126.7889522,35.1482619","127.0968604,37.404598","126.7889522,35.1482619","127.3354189,37.5367897","127.2653541,37.6068425","127.2653541,37.6068425","127.2653541,37.6068425"
"126.7887533,35.1489145","127.0968781,37.404882","126.7887533,35.1489145","127.3367343,37.5367383","127.2665092,37.6073487","127.2665092,37.6073487","127.2665092,37.6073487"
"126.7886927,35.1490647","127.0969316,37.4052265","126.7886927,35.1490647","127.3370977,37.5367244","127.2677875,37.6079956","127.2677875,37.6079956","127.2677875,37.6079956"
"126.7886492,35.1491492","127.0970142,37.4056387","126.7886492,35.1491492","127.3373433,37.536713","127.2688866,37.6086666","127.2688866,37.6086666","127.2688866,37.6086666"
"126.788497,35.1493575","127.097099,37.4058409","126.788497,35.1493575","127.3373773,37.5367122","127.2700875,37.6094432","127.2700875,37.6094432","127.2700875,37.6094432"
"126.7881987,35.149693","127.0972616,37.4060578","126.7881987,35.149693","127.3383134,37.5366864","127.2708471,37.6100116","127.2708471,37.6100116","127.2708471,37.6100116"
"126.7879945,35.1499443","127.0974615,37.406291","126.7879945,35.1499443","127.3385341,37.5366804","127.2718496,37.6108176","127.2718496,37.6108176","127.2718496,37.6108176"
"126.787756,35.1502323","127.0977497,37.4064912","126.787756,35.1502323","127.3385421,37.5366804","127.2724868,37.6114227","127.2724868,37.6114227","127.2724868,37.6114227"
"126.7876155,35.1503496","127.098019,37.4066336","126.7876155,35.1503496","127.3390356,37.5366657","127.2729248,37.6119599","127.2729248,37.6119599","127.2729248,37.6119599"
"126.7875228,35.1504131","127.0983078,37.4067292","126.7875228,35.1504131","127.3403182,37.536617","127.2731155,37.6122126","127.2731155,37.6122126","127.2731155,37.6122126"
"126.7874003,35.1504872","127.0984815,37.4067857","126.7874003,35.1504872","127.3405095,37.536611","127.2733988,37.6125863","127.2733988,37.6125863","127.2733988,37.6125863"
"126.7871896,35.1505996","127.09919,37.4069837","126.7871896,35.1505996","127.3412181,37.5365885","127.2737126,37.6129826","127.2737126,37.6129826","127.2737126,37.6129826"
"126.7866518,35.1508345","127.1002261,37.4072044","126.7866518,35.1508345","127.3417851,37.5366064","127.2746624,37.6143698","127.2746624,37.6143698","127.2746624,37.6143698"
"126.786557,35.1508763","127.1010211,37.4073099","126.786557,35.1508763","127.3423883,37.5366631","127.2749859,37.6149328","127.2749859,37.6149328","127.2749859,37.6149328"
"126.7863984,35.1509394","127.1016151,37.4073741","126.7863984,35.1509394","127.3428749,37.5367259","127.2756844,37.6162862","127.2756844,37.6162862","127.2756844,37.6162862"
"126.7859247,35.151116","127.1027653,37.4073834","126.7859247,35.151116","127.3439465,37.5368643","127.2762846,37.6175366","127.2762846,37.6175366","127.2762846,37.6175366"
"126.7857816,35.1511684","127.1040206,37.4073966","126.7857816,35.1511684","127.3440484,37.5368771","127.2767092,37.6184054","127.2767092,37.6184054","127.2767092,37.6184054"
"126.7854577,35.1512882","127.1045584,37.407402","126.7854577,35.1512882","127.3450918,37.5369713","127.2769492,37.6188475","127.2769492,37.6188475","127.2769492,37.6188475"
"126.7846019,35.1516051","127.1051386,37.4075292","126.7846019,35.1516051","127.3456565,37.5369982","127.2771002,37.6191245","127.2771002,37.6191245","127.2771002,37.6191245"
"126.7844467,35.1516492","127.1102374,37.4076408","126.7844467,35.1516492","127.3464782,37.5370344","127.2774386,37.6196389","127.2774386,37.6196389","127.2774386,37.6196389"
"126.7835542,35.1518991","127.1109866,37.4076496","126.7835542,35.1518991","127.3476791,37.5370864","127.2776283,37.6198862","127.2776283,37.6198862","127.2776283,37.6198862"
"126.7834815,35.1519203","127.1121996,37.4077581","126.7834815,35.1519203","127.3484872,37.5371217","127.2778055,37.620093","127.2778055,37.620093","127.2778055,37.620093"
"126.7832297,35.1519621","127.1130168,37.407923","126.7832297,35.1519621","127.3493305,37.537121","127.278011,37.6203449","127.278011,37.6203449","127.278011,37.6203449"
"126.7831374,35.1519769","127.1136115,37.4080827","126.7831374,35.1519769","127.3503595,37.5370592","127.2782437,37.6206139","127.2782437,37.6206139","127.2782437,37.6206139"
"126.7830769,35.1519847","127.1149244,37.4085413","126.7830769,35.1519847","127.350407,37.537053","127.2788607,37.6211883","127.2788607,37.6211883","127.2788607,37.6211883"
"126.782745,35.1520269","127.115924,37.4090664","126.782745,35.1520269","127.3516502,37.5368806","127.2794756,37.6217203","127.2794756,37.6217203","127.2794756,37.6217203"
"126.7825022,35.1520471","127.1166615,37.4095745","126.7825022,35.1520471","127.3526783,37.5367385","127.2801967,37.6223382","127.2801967,37.6223382","127.2801967,37.6223382"
"126.7823374,35.1520578","127.1175495,37.4102741","126.7823374,35.1520578","127.3538264,37.536557","127.285809,37.6272176","127.285809,37.6272176","127.285809,37.6272176"
"126.7820465,35.1520588","127.1181742,37.4109747","126.7820465,35.1520588","127.3539,37.5365409","127.2865994,37.6278365","127.2865994,37.6278365","127.2865994,37.6278365"
"126.7816765,35.1520638","127.1187489,37.411741","126.7816765,35.1520638","127.3547221,37.5363652","127.287173,37.6281989","127.287173,37.6281989","127.287173,37.6281989"
"126.7814898,35.1520636","127.1188814,37.4119153","126.7814898,35.1520636","127.3552589,37.5362144","127.287621,37.6284656","127.287621,37.6284656","127.287621,37.6284656"
"126.7807428,35.1519889","127.1200623,37.4134749","126.7807428,35.1519889","127.3554967,37.5361471","127.2879356,37.6286221","127.2879356,37.6286221","127.2879356,37.6286221"
"126.7805169,35.1519659","127.1202778,37.4137586","126.7805169,35.1519659","127.3578313,37.5352459","127.2879877,37.6286484","127.2879877,37.6286484","127.2879877,37.6286484"
"126.7801734,35.1519431","127.1213533,37.4151628","126.7801734,35.1519431","127.3580601,37.5351578","127.2887991,37.6290536","127.2887991,37.6290536","127.2887991,37.6290536"
"126.7800187,35.1519332","127.1220077,37.4160573","126.7800187,35.1519332","127.3588224,37.5348433","127.288824,37.6290636","127.288824,37.6290636","127.288824,37.6290636"
"126.7799595,35.1519292","127.12239,37.416666","126.7799595,35.1519292","127.3596085,37.5345197","127.2896244,37.6293742","127.2896244,37.6293742","127.2896244,37.6293742"
"126.7796369,35.1519075","127.1224415,37.4167617","126.7796369,35.1519075","127.3604979,37.5340908","127.2900048,37.6295074","127.2900048,37.6295074","127.2900048,37.6295074"
"126.779266,35.1518836","127.1225501,37.4169541","126.779266,35.1518836","127.360831,37.5339109","127.2900251,37.6295146","127.2900251,37.6295146","127.2900251,37.6295146"
"126.7791738,35.1518777","127.1227741,37.4173523","126.7791738,35.1518777","127.3610576,37.5337877","127.290349,37.6296278","127.290349,37.6296278","127.290349,37.6296278"
"126.7789446,35.1518583","127.1229115,37.4176772","126.7789446,35.1518583","127.3616467,37.5334684","127.290957,37.629811","127.290957,37.629811","127.290957,37.629811"
"126.778837,35.1518495","127.1230869,37.4180924","126.778837,35.1518495","127.3619685,37.5332867","127.2919252,37.6300939","127.2919252,37.6300939","127.2919252,37.6300939"
"126.7777991,35.1517748","127.1232004,37.4184353","126.7777991,35.1517748","127.3629089,37.5327551","127.2924382,37.6302282","127.2924382,37.6302282","127.2924382,37.6302282"
"126.7775622,35.1517499","127.1233204,37.4188575","126.7775622,35.1517499","127.3633655,37.5324961","127.2936964,37.6305585","127.2936964,37.6305585","127.2936964,37.6305585"
"126.7767494,35.1516666","127.1234125,37.4194221","126.7767494,35.1516666","127.3636816,37.532336","127.2955413,37.631053","127.2955413,37.631053","127.2955413,37.631053"
"126.776586,35.1516494","127.1234611,37.4198702","126.776586,35.1516494","127.3640124,37.5321831","127.2956998,37.6310956","127.2956998,37.6310956","127.2956998,37.6310956"
"126.7763491,35.1516246","127.1234839,37.4214135","126.7763491,35.1516246","127.364026,37.5321768","127.2964598,37.6312916","127.2964598,37.6312916","127.2964598,37.6312916"
"126.7760103,35.1515748","127.1234993,37.4219309","126.7760103,35.1515748","127.3641211,37.5321328","127.2973601,37.6315239","127.2973601,37.6315239","127.2973601,37.6315239"
"126.7759456,35.1515645","127.1235033,37.4220472","126.7759456,35.1515645","127.3643748,37.5320159","127.2973613,37.6315239","127.2973613,37.6315239","127.2973613,37.6315239"
"126.7755273,35.1515583","127.1235058,37.4226646","126.7755273,35.1515583","127.3649491,37.5317831","127.2986683,37.6318353","127.2986683,37.6318353","127.2986683,37.6318353"
"126.7753036,35.15153","127.1235205,37.4256104","126.7753036,35.15153","127.3651971,37.5316924","127.2997988,37.6320554","127.2997988,37.6320554","127.2997988,37.6320554"
"126.774757,35.1513932","127.1235157,37.4263378","126.774757,35.1513932","127.3655109,37.5315764","127.3014336,37.6322826","127.3014336,37.6322826","127.3014336,37.6322826"
"126.7747154,35.1513804","127.1235213,37.4270255","126.7747154,35.1513804","127.3659367,37.5314165","127.3019718,37.6323339","127.3019718,37.6323339","127.3019718,37.6323339"
"126.7742008,35.1512204","127.1235251,37.4274005","126.7742008,35.1512204","127.3661882,37.5313095","127.3023786,37.6323662","127.3023786,37.6323662","127.3023786,37.6323662"
"126.7736043,35.1510193","127.1235256,37.4275222","126.7736043,35.1510193","127.3663864,37.531225","127.3024239,37.6323689","127.3024239,37.6323689","127.3024239,37.6323689"
"126.773485,35.150979","127.1235275,37.4278106","126.773485,35.150979","127.3666991,37.5310496","127.3034868,37.632441","127.3034868,37.632441","127.3034868,37.632441"
"126.7733864,35.1509459","127.1235324,37.4288734","126.7733864,35.1509459","127.3669745,37.5308408","127.3043991,37.6324416","127.3043991,37.6324416","127.3043991,37.6324416"
