0,1,2
"127.5982387,35.7201108","127.6071874,37.2125634","127.6071874,37.2125634"
"127.5982774,35.7201432","127.607946,37.2118794","127.607946,37.2118794"
"127.5983383,35.7201946","127.6084806,37.2113318","127.6084806,37.2113318"
"127.5987423,35.7205323","127.6091647,37.2105595","127.6091647,37.2105595"
"127.5991551,35.7208936","127.6096372,37.2099299","127.6096372,37.2099299"
"127.5994862,35.7212711","127.6101712,37.2090388","127.6101712,37.2090388"
"127.5998914,35.7217233","127.6105387,37.2083552","127.6105387,37.2083552"
"127.6004207,35.722345","127.6109622,37.2073948","127.6109622,37.2073948"
"127.6008371,35.7228974","127.6111911,37.2067203","127.6111911,37.2067203"
"127.6012215,35.7234299","127.6113648,37.2060603","127.6113648,37.2060603"
"127.6022661,35.7249312","127.6115079,37.2052589","127.6115079,37.2052589"
"127.6027335,35.7255673","127.6116104,37.204461","127.6116104,37.204461"
"127.6042799,35.7277741","127.6117758,37.2019901","127.6117758,37.2019901"
"127.6047896,35.728513","127.6118794,37.200426","127.6118794,37.200426"
"127.6050243,35.7287743","127.6120921,37.1972078","127.6120921,37.1972078"
"127.6052867,35.7290409","127.6121282,37.196474","127.6121282,37.196474"
"127.6054771,35.7291886","127.6122508,37.1947783","127.6122508,37.1947783"
"127.6056498,35.7292832","127.6123619,37.1929988","127.6123619,37.1929988"
"127.6060746,35.7294829","127.6124621,37.1913987","127.6124621,37.1913987"
"127.6065956,35.7296132","127.6124731,37.1912509","127.6124731,37.1912509"
"127.6067825,35.7296383","127.6125373,37.1904242","127.6125373,37.1904242"
"127.607122,35.7296551","127.6126099,37.1892758","127.6126099,37.1892758"
"127.6075345,35.7296304","127.6126121,37.1892325","127.6126121,37.1892325"
"127.6078208,35.7295824","127.6126341,37.1888945","127.6126341,37.1888945"
"127.6082706,35.7294404","127.6126518,37.1886267","127.6126518,37.1886267"
"127.608306,35.7294232","127.6126749,37.1882824","127.6126749,37.1882824"
"127.6085624,35.7292986","127.6127994,37.1863992","127.6127994,37.1863992"
"127.6088242,35.7291487","127.6128942,37.1849334","127.6128942,37.1849334"
"127.6090838,35.7289582","127.6129743,37.1842987","127.6129743,37.1842987"
"127.6093345,35.7287335","127.6131373,37.1833061","127.6131373,37.1833061"
"127.6094604,35.7285684","127.6133423,37.1825009","127.6133423,37.1825009"
"127.6096259,35.7283175","127.6136249,37.1816281","127.6136249,37.1816281"
"127.6097108,35.7281146","127.6139044,37.1809229","127.6139044,37.1809229"
"127.609832,35.7278124","127.6139369,37.1808409","127.6139369,37.1808409"
"127.6099124,35.7275761","127.6143367,37.1800076","127.6143367,37.1800076"
"127.6099862,35.7273588","127.6145872,37.1795575","127.6145872,37.1795575"
"127.6100038,35.7273092","127.6148244,37.1791661","127.6148244,37.1791661"
"127.6101865,35.7266914","127.6152121,37.178541","127.6152121,37.178541"
"127.6102371,35.7264993","127.6153751,37.1783074","127.6153751,37.1783074"
"127.6104051,35.7256832","127.6160249,37.1774658","127.6160249,37.1774658"
"127.6105682,35.7252989","127.6165624,37.1768405","127.6165624,37.1768405"
"127.6106472,35.724802","127.6169493,37.1764408","127.6169493,37.1764408"
"127.6108138,35.7237596","127.6174622,37.1759328","127.6174622,37.1759328"
"127.6109771,35.722719","127.6182126,37.1752659","127.6182126,37.1752659"
"127.6110781,35.7222121","127.6191993,37.1744906","127.6191993,37.1744906"
"127.6111529,35.7219263","127.6198868,37.1739906","127.6198868,37.1739906"
"127.6113025,35.7213545","127.6205157,37.1735329","127.6205157,37.1735329"
"127.6114435,35.7209667","127.6215126,37.1728071","127.6215126,37.1728071"
"127.611558,35.7206564","127.6228369,37.1718494","127.6228369,37.1718494"
"127.6119824,35.7197111","127.6232723,37.1715262","127.6232723,37.1715262"
"127.6125493,35.7187638","127.6247338,37.1704421","127.6247338,37.1704421"
"127.6128351,35.7183677","127.6249993,37.1702489","127.6249993,37.1702489"
"127.6135106,35.7175674","127.6260118,37.1695078","127.6260118,37.1695078"
"127.6140262,35.7170331","127.6265428,37.1691178","127.6265428,37.1691178"
"127.6148532,35.7162425","127.629776,37.1667427","127.629776,37.1667427"
"127.6168581,35.7143255","127.6297996,37.1667246","127.6297996,37.1667246"
"127.6174322,35.7137758","127.6298739,37.1666659","127.6298739,37.1666659"
"127.6181807,35.7130844","127.630757,37.1660448","127.630757,37.1660448"
"127.6189701,35.7123461","127.6315118,37.1654842","127.6315118,37.1654842"
"127.6193157,35.7120239","127.632063,37.1650824","127.632063,37.1650824"
"127.6207089,35.7107106","127.6327998,37.1645326","127.6327998,37.1645326"
"127.6223206,35.7091906","127.633288,37.164167","127.633288,37.164167"
"127.6231949,35.7083656","127.6338245,37.16375","127.6338245,37.16375"
"127.6236938,35.707899","127.6345241,37.163175","127.6345241,37.163175"
"127.6241144,35.7075054","127.6354992,37.1623743","127.6354992,37.1623743"
"127.6249997,35.7066777","127.6367923,37.1612352","127.6367923,37.1612352"
"127.6259578,35.7057607","127.636925,37.1611107","127.636925,37.1611107"
"127.6261874,35.7055413","127.6373523,37.1607109","127.6373523,37.1607109"
"127.6267416,35.705062","127.6383495,37.1597497","127.6383495,37.1597497"
"127.6270021,35.7048552","127.639268,37.158822","127.639268,37.158822"
"127.6274459,35.7045031","127.6398873,37.1581416","127.6398873,37.1581416"
"127.6284076,35.7037898","127.6410798,37.156843","127.6410798,37.156843"
"127.6290492,35.7033491","127.6420304,37.1556736","127.6420304,37.1556736"
"127.6293241,35.7031829","127.6425855,37.1549915","127.6425855,37.1549915"
"127.6295494,35.7030483","127.643665,37.1535759","127.643665,37.1535759"
"127.6302893,35.7026075","127.6438739,37.1532745","127.6438739,37.1532745"
"127.6304108,35.7025371","127.6443299,37.1526204","127.6443299,37.1526204"
"127.6314765,35.7019219","127.6453664,37.1511003","127.6453664,37.1511003"
"127.6319967,35.701622","127.6455338,37.150854","127.6455338,37.150854"
"127.6329795,35.7010538","127.6469374,37.1487745","127.6469374,37.1487745"
"127.6344825,35.7001865","127.6471384,37.1484912","127.6471384,37.1484912"
"127.6361334,35.6992325","127.6474079,37.1480933","127.6474079,37.1480933"
"127.6363498,35.6991079","127.6481939,37.1469313","127.6481939,37.1469313"
"127.6370411,35.6987086","127.6492348,37.145394","127.6492348,37.145394"
"127.637994,35.6981593","127.6498882,37.1444341","127.6498882,37.1444341"
"127.6390387,35.6975558","127.6508998,37.1429499","127.6508998,37.1429499"
"127.6398138,35.6971086","127.6518766,37.1415208","127.6518766,37.1415208"
"127.641416,35.6961843","127.652851,37.140071","127.652851,37.140071"
"127.6422022,35.6957299","127.6532799,37.1394413","127.6532799,37.1394413"
"127.6431507,35.6951823","127.6548964,37.137054","127.6548964,37.137054"
"127.6435978,35.6949248","127.6565813,37.1345882","127.6565813,37.1345882"
"127.6439412,35.694727","127.6566812,37.1344402","127.6566812,37.1344402"
"127.6439832,35.6947026","127.6571885,37.1336851","127.6571885,37.1336851"
"127.6453247,35.6939283","127.6587498,37.1313916","127.6587498,37.1313916"
"127.6468197,35.6930654","127.6587959,37.1313338","127.6587959,37.1313338"
"127.6480243,35.6923706","127.6590103,37.1310631","127.6590103,37.1310631"
"127.6491327,35.6917308","127.6592259,37.1307906","127.6592259,37.1307906"
"127.6496494,35.6914326","127.6596425,37.1302654","127.6596425,37.1302654"
"127.6502015,35.691111","127.6604086,37.1294603","127.6604086,37.1294603"
"127.6503969,35.6909971","127.6611322,37.1287887","127.6611322,37.1287887"
"127.6506309,35.6908616","127.6615918,37.1283779","127.6615918,37.1283779"
"127.6512713,35.6904911","127.6617727,37.1282316","127.6617727,37.1282316"
"127.6523378,35.6898721","127.6625348,37.1276753","127.6625348,37.1276753"
"127.6539628,35.6889315","127.6632116,37.1272137","127.6632116,37.1272137"
"127.6554311,35.6880802","127.6632453,37.1271912","127.6632453,37.1271912"
"127.656492,35.6874657","127.6636309,37.1269391","127.6636309,37.1269391"
"127.657586,35.6868314","127.664175,37.1266085","127.664175,37.1266085"
"127.6585718,35.6862602","127.6646901,37.1263427","127.6646901,37.1263427"
"127.6590862,35.6859277","127.6652985,37.1260471","127.6652985,37.1260471"
"127.6590917,35.6859241","127.6659294,37.1257821","127.6659294,37.1257821"
"127.6594547,35.6856496","127.6664457,37.1255696","127.6664457,37.1255696"
"127.659756,35.6854111","127.6670317,37.1253542","127.6670317,37.1253542"
"127.6599502,35.685254","127.6673624,37.1252329","127.6673624,37.1252329"
"127.6600373,35.6851826","127.6682894,37.1249378","127.6682894,37.1249378"
"127.6603969,35.6848341","127.6691028,37.1247031","127.6691028,37.1247031"
"127.660612,35.6846247","127.6703044,37.1243958","127.6703044,37.1243958"
"127.661064,35.6840822","127.6703753,37.1243777","127.6703753,37.1243777"
"127.6611103,35.6840262","127.670706,37.1242916","127.670706,37.1242916"
"127.6613088,35.6837744","127.6723025,37.1238782","127.6723025,37.1238782"
"127.6615776,35.6833773","127.6782685,37.1223027","127.6782685,37.1223027"
"127.661625,35.6833078","127.6804195,37.1217352","127.6804195,37.1217352"
"127.6620369,35.6825995","127.6827977,37.1211078","127.6827977,37.1211078"
"127.6623747,35.681866","127.6900547,37.1191908","127.6900547,37.1191908"
"127.6628651,35.6806598","127.6910367,37.1189079","127.6910367,37.1189079"
"127.6629366,35.680483","127.6919433,37.1186144","127.6919433,37.1186144"
"127.6640624,35.6776665","127.6925618,37.1183916","127.6925618,37.1183916"
"127.6645124,35.6766831","127.693927,37.1178756","127.693927,37.1178756"
"127.6645201,35.6766696","127.6940957,37.1178122","127.6940957,37.1178122"
"127.6647215,35.6763042","127.6942104,37.1177706","127.6942104,37.1177706"
"127.6650221,35.6757583","127.6963366,37.1168332","127.6963366,37.1168332"
"127.6651289,35.6755652","127.6977992,37.1161331","127.6977992,37.1161331"
"127.6657909,35.6745319","127.7037616,37.1132249","127.7037616,37.1132249"
"127.6660795,35.6741095","127.7052745,37.1124408","127.7052745,37.1124408"
"127.6667122,35.6733242","127.7059083,37.1120755","127.7059083,37.1120755"
"127.6673615,35.6725831","127.7059746,37.112033","127.7059746,37.112033"
"127.6688366,35.6709914","127.7067118,37.1115999","127.7067118,37.1115999"
"127.6700371,35.6696832","127.7071556,37.1112999","127.7071556,37.1112999"
"127.6706412,35.6690269","127.7073398,37.1111698","127.7073398,37.1111698"
"127.6712729,35.6683443","127.7075746,37.1110044","127.7075746,37.1110044"
"127.6718417,35.6677232","127.7081374,37.1106077","127.7081374,37.1106077"
"127.6722782,35.6672474","127.7085609,37.1102914","127.7085609,37.1102914"
"127.6728118,35.666666","127.7094941,37.1095299","127.7094941,37.1095299"
"127.67345,35.665978","127.7104248,37.1086773","127.7104248,37.1086773"
"127.6735569,35.6658625","127.710537,37.1085743","127.710537,37.1085743"
"127.6737873,35.6656142","127.71118,37.1078836","127.71118,37.1078836"
"127.6747221,35.6646048","127.7116244,37.1074078","127.7116244,37.1074078"
"127.6748268,35.6644919","127.7125239,37.1063028","127.7125239,37.1063028"
"127.6752302,35.6640567","127.7132862,37.1052026","127.7132862,37.1052026"
"127.6758155,35.6634247","127.7139246,37.104108","127.7139246,37.104108"
"127.6764868,35.6626997","127.7141733,37.103683","127.7141733,37.103683"
"127.676887,35.6623078","127.7145504,37.1029152","127.7145504,37.1029152"
"127.6775121,35.6617082","127.7150053,37.1018137","127.7150053,37.1018137"
"127.6781241,35.6611997","127.7151538,37.1013853","127.7151538,37.1013853"
"127.6784749,35.6609494","127.7152252,37.1011787","127.7152252,37.1011787"
"127.6788246,35.6606991","127.7154995,37.1002912","127.7154995,37.1002912"
"127.6790916,35.6605374","127.7158307,37.0992242","127.7158307,37.0992242"
"127.6792372,35.6604488","127.7160747,37.0983332","127.7160747,37.0983332"
"127.6795373,35.6602662","127.7160992,37.0982556","127.7160992,37.0982556"
"127.6796124,35.6602246","127.7163747,37.0973744","127.7163747,37.0973744"
"127.6797338,35.6601568","127.7165373,37.0967999","127.7165373,37.0967999"
"127.6800747,35.6599661","127.7167244,37.0961082","127.7167244,37.0961082"
"127.6804146,35.6597852","127.7169874,37.0951973","127.7169874,37.0951973"
"127.6809444,35.6595464","127.7171368,37.0947075","127.7171368,37.0947075"
"127.6814631,35.659322","127.7173954,37.0938687","127.7173954,37.0938687"
"127.681908,35.659159","127.7177467,37.0927539","127.7177467,37.0927539"
"127.682375,35.6590077","127.7180859,37.0917428","127.7180859,37.0917428"
"127.683574,35.6586498","127.7184734,37.0907009","127.7184734,37.0907009"
"127.6844374,35.6584249","127.7188801,37.0897221","127.7188801,37.0897221"
"127.6868873,35.6577493","127.7192621,37.0887416","127.7192621,37.0887416"
"127.6871203,35.6576696","127.719583,37.0880144","127.719583,37.0880144"
"127.687659,35.6574849","127.7202742,37.0861832","127.7202742,37.0861832"
"127.687967,35.6573789","127.7203131,37.0860398","127.7203131,37.0860398"
"127.6882981,35.6572576","127.7203733,37.085818","127.7203733,37.085818"
"127.688935,35.6569978","127.7205369,37.0852164","127.7205369,37.0852164"
"127.689565,35.6566587","127.7207491,37.0842912","127.7207491,37.0842912"
"127.6901255,35.6563458","127.72095,37.0833326","127.72095,37.0833326"
"127.6905634,35.6560719","127.7210875,37.0826346","127.7210875,37.0826346"
"127.6910288,35.655725","127.7215744,37.0798492","127.7215744,37.0798492"
"127.6915371,35.6553247","127.72263,37.0737869","127.72263,37.0737869"
"127.6920497,35.6548578","127.7229292,37.0722142","127.7229292,37.0722142"
"127.6921919,35.6547088","127.7231374,37.0711159","127.7231374,37.0711159"
"127.6922492,35.6546492","127.7232328,37.0706551","127.7232328,37.0706551"
"127.6925368,35.6543575","127.7232395,37.0706199","127.7232395,37.0706199"
"127.6932763,35.6536043","127.7237619,37.0680913","127.7237619,37.0680913"
"127.6934118,35.6534662","127.7240365,37.066608","127.7240365,37.066608"
"127.693824,35.6530498","127.7241472,37.0660029","127.7241472,37.0660029"
"127.6938956,35.6529749","127.7242258,37.065571","127.7242258,37.065571"
"127.6943242,35.6525243","127.7244988,37.0642931","127.7244988,37.0642931"
"127.6946461,35.6522181","127.7248123,37.0630413","127.7248123,37.0630413"
"127.694937,35.6519408","127.7249861,37.0624812","127.7249861,37.0624812"
"127.695238,35.6516816","127.7251499,37.06195","127.7251499,37.06195"
"127.6953615,35.651575","127.7254365,37.0611165","127.7254365,37.0611165"
"127.6957297,35.6512822","127.7257499,37.0602325","127.7257499,37.0602325"
"127.6959756,35.651106","127.7265369,37.0581992","127.7265369,37.0581992"
"127.6963187,35.6508945","127.7276117,37.0554081","127.7276117,37.0554081"
"127.6966849,35.6506784","127.7287242,37.0524664","127.7287242,37.0524664"
"127.6969011,35.6505644","127.7288995,37.0520487","127.7288995,37.0520487"
"127.6969287,35.6505499","127.7291005,37.0515687","127.7291005,37.0515687"
"127.6973227,35.6503861","127.7292512,37.0512097","127.7292512,37.0512097"
"127.6980157,35.6500964","127.7292624,37.0511826","127.7292624,37.0511826"
"127.6988201,35.6497254","127.7296437,37.0504445","127.7296437,37.0504445"
"127.6994589,35.6494115","127.7298932,37.0500402","127.7298932,37.0500402"
"127.6997182,35.649274","127.7300365,37.0497965","127.7300365,37.0497965"
"127.6999509,35.6491357","127.7301998,37.0495248","127.7301998,37.0495248"
"127.7001252,35.6490326","127.730612,37.0489498","127.730612,37.0489498"
"127.7002995,35.6489241","127.7309514,37.0485282","127.7309514,37.0485282"
"127.7005366,35.6487768","127.7312182,37.0482248","127.7312182,37.0482248"
"127.7008938,35.6484985","127.7318268,37.0475656","127.7318268,37.0475656"
"127.7012135,35.6482536","127.7326723,37.0467364","127.7326723,37.0467364"
"127.7014263,35.6480783","127.7330054,37.0464716","127.7330054,37.0464716"
"127.7017701,35.6477432","127.7334598,37.0461102","127.7334598,37.0461102"
"127.7019453,35.647568","127.7338223,37.0458606","127.7338223,37.0458606"
"127.7023297,35.6471364","127.7344305,37.0454394","127.7344305,37.0454394"
"127.702517,35.6469116","127.7350242,37.0450497","127.7350242,37.0450497"
"127.7030498,35.646183","127.7356551,37.0446933","127.7356551,37.0446933"
"127.7034247,35.6454827","127.7368105,37.0441276","127.7368105,37.0441276"
"127.7036124,35.6450325","127.7379258,37.0436881","127.7379258,37.0436881"
"127.7038119,35.6444326","127.7387559,37.0434007","127.7387559,37.0434007"
"127.7039991,35.6437416","127.7389986,37.0433317","127.7389986,37.0433317"
"127.7041795,35.6430163","127.7394154,37.0432137","127.7394154,37.0432137"
"127.7042046,35.6429135","127.7399705,37.0430584","127.7399705,37.0430584"
"127.7042123,35.6428828","127.7406278,37.042903","127.7406278,37.042903"
"127.7042362,35.6427539","127.7412043,37.0427882","127.7412043,37.0427882"
"127.7046237,35.6409139","127.7417573,37.042687","127.7417573,37.042687"
"127.704663,35.6407317","127.7424441,37.0425901","127.7424441,37.0425901"
"127.7047285,35.6404241","127.7433197,37.042481","127.7433197,37.042481"
"127.7048388,35.6399586","127.744409,37.0423742","127.744409,37.0423742"
"127.7049734,35.6394697","127.7447474,37.0423456","127.7447474,37.0423456"
"127.7051467,35.6389916","127.7461358,37.0422102","127.7461358,37.0422102"
"127.7052566,35.6387488","127.7477624,37.0420409","127.7477624,37.0420409"
"127.705362,35.6385133","127.7499174,37.0418246","127.7499174,37.0418246"
"127.7054565,35.6383229","127.7499994,37.0418163","127.7499994,37.0418163"
"127.705749,35.6377995","127.7508122,37.0417415","127.7508122,37.0417415"
"127.7061496,35.6372578","127.7535832,37.041467","127.7535832,37.041467"
"127.7065868,35.6367665","127.7539418,37.0414311","127.7539418,37.0414311"
"127.7069118,35.6364495","127.7544005,37.0413841","127.7544005,37.0413841"
"127.7073119,35.636108","127.756805,37.0411536","127.756805,37.0411536"
"127.707712,35.6358079","127.7633497,37.0405245","127.7633497,37.0405245"
"127.708099,35.6355494","127.7639882,37.0404627","127.7639882,37.0404627"
"127.708324,35.6354075","127.7664983,37.04022","127.7664983,37.04022"
"127.7090872,35.6350076","127.7679574,37.0400788","127.7679574,37.0400788"
"127.7096742,35.6347577","127.7719828,37.0396946","127.7719828,37.0396946"
"127.7104366,35.6344832","127.7737746,37.0395165","127.7737746,37.0395165"
"127.7159247,35.6328415","127.7749425,37.0394038","127.7749425,37.0394038"
"127.7173118,35.6323999","127.7757012,37.0393165","127.7757012,37.0393165"
"127.7179373,35.632158","127.7761081,37.0392632","127.7761081,37.0392632"
"127.7184867,35.6319325","127.7774241,37.0390582","127.7774241,37.0390582"
"127.7195996,35.6313742","127.7781624,37.0389249","127.7781624,37.0389249"
"127.7200616,35.6311083","127.7801331,37.0384975","127.7801331,37.0384975"
"127.7206117,35.6307664","127.7801994,37.0384829","127.7801994,37.0384829"
"127.7212368,35.6303415","127.7805522,37.0383946","127.7805522,37.0383946"
"127.72373,35.6285769","127.784219,37.03748","127.784219,37.03748"
"127.7240805,35.6283283","127.7868129,37.0368328","127.7868129,37.0368328"
"127.7242624,35.6281999","127.7874993,37.0366653","127.7874993,37.0366653"
"127.7247618,35.6278915","127.7878375,37.0365833","127.7878375,37.0365833"
"127.7251874,35.6276581","127.7878611,37.0365788","127.7878611,37.0365788"
"127.7257124,35.6273993","127.7900991,37.0361082","127.7900991,37.0361082"
"127.7260621,35.6272498","127.792561,37.0356478","127.792561,37.0356478"
"127.7267371,35.6269745","127.7932508,37.0355091","127.7932508,37.0355091"
"127.7271873,35.6268248","127.7945611,37.0353066","127.7945611,37.0353066"
"127.7277114,35.6266661","127.794587,37.035303","127.794587,37.035303"
"127.7286241,35.6264579","127.7950365,37.0352333","127.7950365,37.0352333"
"127.728921,35.6264005","127.7970369,37.0349741","127.7970369,37.0349741"
"127.7293074,35.6263402","127.7981373,37.0348641","127.7981373,37.0348641"
"127.7295878,35.6263027","127.7984767,37.0348308","127.7984767,37.0348308"
"127.729887,35.6262742","127.7995366,37.0347245","127.7995366,37.0347245"
"127.7304545,35.6262263","127.7998412,37.0346994","127.7998412,37.0346994"
"127.730926,35.626201","127.8011586,37.0345924","127.8011586,37.0345924"
"127.7311181,35.6261934","127.801506,37.0345671","127.801506,37.0345671"
"127.7315222,35.6261773","127.8028459,37.0344781","127.8028459,37.0344781"
"127.7324984,35.6261565","127.8038868,37.0344159","127.8038868,37.0344159"
"127.7333993,35.6260826","127.8048886,37.0343845","127.8048886,37.0343845"
"127.7340241,35.6259741","127.8055778,37.0343809","127.8055778,37.0343809"
"127.7347867,35.6257995","127.8056115,37.0343808","127.8056115,37.0343808"
"127.7351993,35.6256743","127.8062367,37.0343747","127.8062367,37.0343747"
"127.7358491,35.6254413","127.810995,37.0343542","127.810995,37.0343542"
"127.7361999,35.6253","127.8115831,37.0343419","127.8115831,37.0343419"
"127.7365241,35.6251496","127.8117888,37.0343368","127.8117888,37.0343368"
"127.736824,35.6249994","127.8121014,37.0343297","127.8121014,37.0343297"
"127.7372749,35.6247325","127.8126635,37.0343066","127.8126635,37.0343066"
"127.7376497,35.6245082","127.8138359,37.0342368","127.8138359,37.0342368"
"127.7379495,35.6242912","127.8144103,37.0341839","127.8144103,37.0341839"
"127.7382623,35.6240327","127.815162,37.0340746","127.815162,37.0340746"
"127.7386247,35.6237245","127.8165497,37.0338329","127.8165497,37.0338329"
"127.7389121,35.6234327","127.8172372,37.0336914","127.8172372,37.0336914"
"127.7391994,35.6231247","127.8179493,37.0335083","127.8179493,37.0335083"
"127.7397188,35.6225195","127.8180616,37.0334755","127.8180616,37.0334755"
"127.7398872,35.6223244","127.8190364,37.0331908","127.8190364,37.0331908"
"127.7403869,35.6217825","127.8202995,37.0327664","127.8202995,37.0327664"
"127.7404959,35.6216786","127.8209606,37.032487","127.8209606,37.032487"
"127.7405939,35.6215765","127.8216621,37.0321912","127.8216621,37.0321912"
"127.7407866,35.6213741","127.822599,37.0317416","127.822599,37.0317416"
"127.7411246,35.6210579","127.8228582,37.0316092","127.8228582,37.0316092"
"127.7414,35.6208346","127.8240742,37.0309416","127.8240742,37.0309416"
"127.7415366,35.6207243","127.8243367,37.0307984","127.8243367,37.0307984"
"127.7418749,35.6204829","127.8245318,37.0306924","127.8245318,37.0306924"
"127.7422121,35.6202577","127.825824,37.0299659","127.825824,37.0299659"
"127.7425748,35.6200415","127.8279416,37.0287684","127.8279416,37.0287684"
"127.7430367,35.6197827","127.8292617,37.0280328","127.8292617,37.0280328"
"127.7434127,35.6195998","127.8307119,37.0272193","127.8307119,37.0272193"
"127.7434491,35.6195826","127.8316596,37.0266785","127.8316596,37.0266785"
"127.743824,35.6194078","127.8333294,37.0257101","127.8333294,37.0257101"
"127.7442365,35.6192492","127.8353782,37.0245172","127.8353782,37.0245172"
"127.7446116,35.619133","127.8366263,37.0237763","127.8366263,37.0237763"
"127.7452492,35.6189325","127.8367428,37.0236984","127.8367428,37.0236984"
"127.7452967,35.6189197","127.837189,37.0233979","127.837189,37.0233979"
"127.7457865,35.6187826","127.8380709,37.0227517","127.8380709,37.0227517"
"127.7466121,35.6186375","127.8381683,37.0226766","127.8381683,37.0226766"
"127.7472998,35.6185577","127.8386355,37.0223165","127.8386355,37.0223165"
"127.7477734,35.6185161","127.8391284,37.0219095","127.8391284,37.0219095"
"127.7478617,35.6185079","127.8398316,37.0212864","127.8398316,37.0212864"
"127.7499996,35.6185494","127.8402851,37.0208722","127.8402851,37.0208722"
"127.7507937,35.6185883","127.8408312,37.0203199","127.8408312,37.0203199"
"127.7516495,35.6185911","127.8410517,37.0200912","127.8410517,37.0200912"
"127.7525869,35.6185575","127.8417105,37.0193483","127.8417105,37.0193483"
"127.753374,35.6185","127.8419308,37.0190944","127.8419308,37.0190944"
"127.7541996,35.6183828","127.8424071,37.0185224","127.8424071,37.0185224"
"127.7548121,35.618258","127.842976,37.017769","127.842976,37.017769"
"127.7549765,35.6182153","127.8433849,37.0172053","127.8433849,37.0172053"
"127.7552247,35.6181499","127.843615,37.0168882","127.843615,37.0168882"
"127.7560874,35.6178992","127.8443619,37.0157484","127.8443619,37.0157484"
"127.7567371,35.6176661","127.8456624,37.013729","127.8456624,37.013729"
"127.756994,35.6175618","127.8466636,37.0121621","127.8466636,37.0121621"
"127.7572201,35.6174703","127.8470316,37.0115165","127.8470316,37.0115165"
"127.7578662,35.6171786","127.8472778,37.0110272","127.8472778,37.0110272"
"127.7590259,35.6165675","127.8474806,37.0106327","127.8474806,37.0106327"
"127.759836,35.6161095","127.8478152,37.0098276","127.8478152,37.0098276"
"127.7616623,35.6150831","127.8478964,37.0096372","127.8478964,37.0096372"
"127.762123,35.6148016","127.8481711,37.008991","127.8481711,37.008991"
"127.7629317,35.6142706","127.8484839,37.0080823","127.8484839,37.0080823"
"127.7632765,35.6140228","127.8486533,37.0075031","127.8486533,37.0075031"
"127.7635993,35.6137913","127.8488065,37.0068455","127.8488065,37.0068455"
"127.7643121,35.6132992","127.8489552,37.0056849","127.8489552,37.0056849"
"127.7644894,35.6131654","127.8491766,37.0039715","127.8491766,37.0039715"
"127.7649355,35.6128308","127.8492389,37.003325","127.8492389,37.003325"
"127.7658317,35.6120534","127.8492925,37.0017897","127.8492925,37.0017897"
"127.7661641,35.6117299","127.8492899,37.0014643","127.8492899,37.0014643"
"127.766448,35.6114534","127.8492854,37.0009748","127.8492854,37.0009748"
"127.7674566,35.6102609","127.8491787,36.9999998","127.8491787,36.9999998"
"127.7674917,35.6102113","127.8491084,36.9996124","127.8491084,36.9996124"
"127.7679182,35.6096206","127.8488924,36.9985917","127.8488924,36.9985917"
"127.7679489,35.6095782","127.8487083,36.9978918","127.8487083,36.9978918"
"127.7687282,35.6085134","127.8484491,36.9970091","127.8484491,36.9970091"
"127.768894,35.6082344","127.8482927,36.9964777","127.8482927,36.9964777"
"127.7696384,35.6069876","127.8479205,36.9954404","127.8479205,36.9954404"
"127.7699639,35.6062773","127.8477738,36.9950586","127.8477738,36.9950586"
"127.7700899,35.6059776","127.8472268,36.9936431","127.8472268,36.9936431"
"127.7704042,35.6052277","127.8470301,36.9931353","127.8470301,36.9931353"
"127.7708173,35.6039834","127.8460926,36.9906068","127.8460926,36.9906068"
"127.7711868,35.6028699","127.8458201,36.9897278","127.8458201,36.9897278"
"127.7713341,35.6023709","127.8456634,36.9891261","127.8456634,36.9891261"
"127.7719211,35.6003139","127.8455139,36.988372","127.8455139,36.988372"
"127.7722168,35.5992862","127.8455024,36.9883135","127.8455024,36.9883135"
"127.772375,35.5987331","127.8454814,36.9881431","127.8454814,36.9881431"
"127.7725644,35.5979338","127.8453238,36.986832","127.8453238,36.986832"
"127.7726374,35.5976578","127.845277,36.985928","127.845277,36.985928"
"127.7726992,35.5973078","127.8453002,36.9850914","127.8453002,36.9850914"
"127.7728123,35.5964915","127.8453336,36.9845423","127.8453336,36.9845423"
"127.7728618,35.5957909","127.8453719,36.9840644","127.8453719,36.9840644"
"127.7727531,35.5940103","127.8454613,36.9834485","127.8454613,36.9834485"
"127.7727496,35.593958","127.8455447,36.9830192","127.8455447,36.9830192"
"127.7725787,35.5930378","127.8457609,36.981871","127.8457609,36.981871"
"127.7724411,35.5924963","127.8458566,36.9814191","127.8458566,36.9814191"
"127.7722468,35.5918439","127.8460748,36.9804747","127.8460748,36.9804747"
"127.7718725,35.5908403","127.8464654,36.9786373","127.8464654,36.9786373"
"127.7716412,35.5903197","127.8465315,36.9783459","127.8465315,36.9783459"
"127.7715645,35.590181","127.8467429,36.9773943","127.8467429,36.9773943"
"127.7713346,35.5897631","127.8468067,36.9771101","127.8468067,36.9771101"
"127.7713268,35.5897487","127.8474916,36.974036","127.8474916,36.974036"
"127.7713024,35.5897037","127.8477954,36.9726523","127.8477954,36.9726523"
"127.7711625,35.5894561","127.8478383,36.9724557","127.8478383,36.9724557"
"127.770886,35.5889653","127.8479404,36.9719226","127.8479404,36.9719226"
"127.7706442,35.5886196","127.8479448,36.9718938","127.8479448,36.9718938"
"127.770317,35.5881668","127.847959,36.9718117","127.847959,36.9718117"
