0,1,2,3
"128.4655872,35.2714082","127.8915035,35.3934263","128.3230915,35.7402594","128.3230915,35.7402594"
"128.4607434,35.2713494","127.8900446,35.3941298","128.3218778,35.740091","128.3218778,35.740091"
"128.4603112,35.271342","127.8877496,35.3952553","128.3195762,35.7397496","128.3195762,35.7397496"
"128.459168,35.2713592","127.8876574,35.3953007","128.3192385,35.7397086","128.3192385,35.7397086"
"128.4583732,35.2713709","127.8820652,35.3980298","128.3175728,35.7394702","128.3175728,35.7394702"
"128.4574777,35.2714204","127.8820246,35.3980498","128.3165617,35.7393211","128.3165617,35.7393211"
"128.4573393,35.2714305","127.8790967,35.3995234","128.3159979,35.7392393","128.3159979,35.7392393"
"128.4554377,35.2715663","127.878231,35.3999778","128.3139589,35.7389357","128.3139589,35.7389357"
"128.4549936,35.2715725","127.8769548,35.4009376","128.3137275,35.738903","128.3137275,35.738903"
"128.4537899,35.2715893","127.8768221,35.4010615","128.3133775,35.7388495","128.3133775,35.7388495"
"128.4535217,35.2715932","127.8757499,35.4021162","128.3124487,35.738652","128.3124487,35.738652"
"128.4474195,35.271771","127.8749993,35.4029328","128.3120896,35.7385724","128.3120896,35.7385724"
"128.4468746,35.271805","127.8737094,35.404292","128.3118712,35.7385117","128.3118712,35.7385117"
"128.4465474,35.2718454","127.8736809,35.4043227","128.3114265,35.7383884","128.3114265,35.7383884"
"128.4463037,35.2718789","127.8735681,35.4044529","128.3098173,35.7378295","128.3098173,35.7378295"
"128.4453064,35.272058","127.8728064,35.405265","128.3088786,35.7374102","128.3088786,35.7374102"
"128.4441522,35.2722681","127.8727319,35.4053428","128.3084474,35.7371976","128.3084474,35.7371976"
"128.4423226,35.2727422","127.8721016,35.4059984","128.3080148,35.7369535","128.3080148,35.7369535"
"128.4414988,35.2729957","127.8719679,35.4061368","128.3076666,35.7367548","128.3076666,35.7367548"
"128.4414221,35.2730197","127.8715744,35.4065428","128.3074041,35.7366042","128.3074041,35.7366042"
"128.4411822,35.2730982","127.871296,35.4068386","128.3072239,35.7364963","128.3072239,35.7364963"
"128.4397973,35.2736121","127.8686239,35.4096798","128.3071849,35.7364695","128.3071849,35.7364695"
"128.439063,35.2739126","127.8676756,35.4106493","128.3067863,35.7361954","128.3067863,35.7361954"
"128.4374755,35.2746887","127.8673862,35.4109604","128.3062538,35.7358113","128.3062538,35.7358113"
"128.4325059,35.2771985","127.866813,35.4115743","128.3056848,35.7353111","128.3056848,35.7353111"
"128.4270148,35.2799989","127.8664907,35.4119207","128.305533,35.7351723","128.305533,35.7351723"
"128.4255805,35.2807303","127.8661125,35.412314","128.3054437,35.7350918","128.3054437,35.7350918"
"128.4248137,35.2810842","127.8652147,35.4132464","128.3052931,35.7349549","128.3052931,35.7349549"
"128.4248049,35.2810879","127.8648562,35.4136226","128.3024936,35.7316926","128.3024936,35.7316926"
"128.4235595,35.281606","127.8642971,35.4142103","128.3022505,35.7313832","128.3022505,35.7313832"
"128.4225247,35.2819881","127.8637369,35.4148008","128.302085,35.7311959","128.302085,35.7311959"
"128.4220459,35.2821477","127.8632535,35.415318","128.2998269,35.7284168","128.2998269,35.7284168"
"128.421737,35.2822501","127.8631351,35.4154518","128.2996332,35.7281747","128.2996332,35.7281747"
"128.4213896,35.2823538","127.8629488,35.4156607","128.2990084,35.7273953","128.2990084,35.7273953"
"128.4193191,35.2829403","127.8622168,35.4165041","128.2987685,35.7270687","128.2987685,35.7270687"
"128.4124162,35.2848527","127.8620953,35.4166659","128.2983772,35.7264113","128.2983772,35.7264113"
"128.4109362,35.2852606","127.8615667,35.4174285","128.2982702,35.7262227","128.2982702,35.7262227"
"128.409259,35.2857285","127.8612106,35.4181058","128.2979873,35.72568","128.2979873,35.72568"
"128.4082943,35.2859981","127.8610208,35.418523","128.2977555,35.7251685","128.2977555,35.7251685"
"128.407972,35.2860871","127.8609946,35.4185799","128.2977203,35.7250687","128.2977203,35.7250687"
"128.4064098,35.2865208","127.8607858,35.4191666","128.2975222,35.7245011","128.2975222,35.7245011"
"128.4056399,35.2867078","127.8607512,35.4193209","128.2972091,35.7233708","128.2972091,35.7233708"
"128.4040354,35.2870976","127.8607501,35.4193254","128.2970067,35.7228095","128.2970067,35.7228095"
"128.4032356,35.2872587","127.8606744,35.4196448","128.2969149,35.7225874","128.2969149,35.7225874"
"128.4021105,35.2874519","127.8605805,35.4200734","128.2966744,35.7220769","128.2966744,35.7220769"
"128.4008017,35.2876339","127.8605099,35.4205497","128.2964618,35.7217185","128.2964618,35.7217185"
"128.4004723,35.2876796","127.8603062,35.4225267","128.2963304,35.7215111","128.2963304,35.7215111"
"128.3987428,35.287908","127.8602811,35.4228433","128.2961286,35.7212276","128.2961286,35.7212276"
"128.3939661,35.2885385","127.8602738,35.4229407","128.2944655,35.7192027","128.2944655,35.7192027"
"128.3930326,35.28865","127.8601431,35.4244911","128.2937795,35.7183679","128.2937795,35.7183679"
"128.3924374,35.2887274","127.8599384,35.4270119","128.2927122,35.71721","128.2927122,35.71721"
"128.3876148,35.2893904","127.8599172,35.4272139","128.2914334,35.7159021","128.2914334,35.7159021"
"128.3838852,35.2898542","127.859913,35.4272536","128.291025,35.7155261","128.291025,35.7155261"
"128.382742,35.2900077","127.8598679,35.4277605","128.2902691,35.7148828","128.2902691,35.7148828"
"128.3749999,35.2910197","127.8596872,35.4289981","128.2898777,35.7145446","128.2898777,35.7145446"
"128.3739622,35.2911634","127.8595368,35.4296018","128.2891125,35.7139572","128.2891125,35.7139572"
"128.3731082,35.2913147","127.8594198,35.430053","128.288211,35.7133473","128.288211,35.7133473"
"128.3722843,35.2914983","127.8592714,35.4306224","128.2874352,35.7128132","128.2874352,35.7128132"
"128.3691795,35.2925061","127.8588044,35.4318915","128.2864575,35.712212","128.2864575,35.712212"
"128.3686201,35.2926436","127.8586997,35.4321298","128.2858083,35.7118456","128.2858083,35.7118456"
"128.3677431,35.2928095","127.8586353,35.4322761","128.2852382,35.7115374","128.2852382,35.7115374"
"128.3676059,35.2928357","127.858452,35.4326653","128.2836709,35.7107749","128.2836709,35.7107749"
"128.3669438,35.2929297","127.8579597,35.4337091","128.2824553,35.7102626","128.2824553,35.7102626"
"128.3655071,35.292995","127.8569138,35.4353622","128.2822622,35.7101863","128.2822622,35.7101863"
"128.3646149,35.2929644","127.8559907,35.4366534","128.2818228,35.7100134","128.2818228,35.7100134"
"128.3564216,35.2924403","127.85527,35.4376177","128.2814412,35.709877","128.2814412,35.709877"
"128.354817,35.2923326","127.8548254,35.4382267","128.2806835,35.709606","128.2806835,35.709606"
"128.3523892,35.2921667","127.8542088,35.4390716","128.2798416,35.7093085","128.2798416,35.7093085"
"128.350523,35.292068","127.8536656,35.4398315","128.27944,35.7091687","128.27944,35.7091687"
"128.3498474,35.292034","127.8533809,35.44022","128.2789687,35.709014","128.2789687,35.709014"
"128.3497463,35.2920401","127.8527785,35.4410486","128.2785241,35.7088762","128.2785241,35.7088762"
"128.3493967,35.2920561","127.8524359,35.4415654","128.2779001,35.708708","128.2779001,35.708708"
"128.3491186,35.292068","127.8520091,35.4422519","128.2777306,35.708673","128.2777306,35.708673"
"128.3486375,35.2921236","127.8518494,35.4425183","128.2775102,35.7086285","128.2775102,35.7086285"
"128.3480875,35.2922186","127.8513353,35.4433791","128.2771358,35.7085516","128.2771358,35.7085516"
"128.3464322,35.2925187","127.8509695,35.4441322","128.2762965,35.7084172","128.2762965,35.7084172"
"128.3445398,35.2928619","127.8507196,35.4446865","128.2755754,35.7083732","128.2755754,35.7083732"
"128.3439809,35.2929488","127.8504896,35.4452742","128.2749537,35.7083375","128.2749537,35.7083375"
"128.3435227,35.2929871","127.8502239,35.4460089","128.2743646,35.7083467","128.2743646,35.7083467"
"128.3431326,35.2930115","127.8500826,35.4464421","128.2736299,35.7083839","128.2736299,35.7083839"
"128.3425881,35.2930072","127.8498895,35.4471406","128.2711965,35.7085844","128.2711965,35.7085844"
"128.3421305,35.2929959","127.8497648,35.4476279","128.270527,35.708631","128.270527,35.708631"
"128.3414611,35.2929195","127.8496625,35.4481592","128.2703812,35.7086347","128.2703812,35.7086347"
"128.3412793,35.2928874","127.8495579,35.4486969","128.2698694,35.7086469","128.2698694,35.7086469"
"128.3411471,35.2928639","127.8494968,35.4490821","128.2697026,35.7086507","128.2697026,35.7086507"
"128.340273,35.2926752","127.8494641,35.4494339","128.2690412,35.7086216","128.2690412,35.7086216"
"128.3398571,35.2925465","127.8493855,35.4503755","128.268268,35.7085652","128.268268,35.7085652"
"128.3393836,35.2923812","127.8493609,35.45105","128.2676081,35.7084639","128.2676081,35.7084639"
"128.3389273,35.2921797","127.8493542,35.4517803","128.2668417,35.7083101","128.2668417,35.7083101"
"128.3383524,35.2918843","127.8494149,35.4525863","128.2663585,35.7081807","128.2663585,35.7081807"
"128.3381842,35.2917863","127.8494711,35.4530757","128.2660337,35.7080872","128.2660337,35.7080872"
"128.3378067,35.2915472","127.849602,35.4540446","128.2656266,35.7079419","128.2656266,35.7079419"
"128.3374422,35.2912892","127.8496268,35.454178","128.2650576,35.7077382","128.2650576,35.7077382"
"128.3368568,35.2908235","127.8497374,35.4547818","128.2643137,35.7074039","128.2643137,35.7074039"
"128.3347216,35.2891575","127.849963,35.455975","128.2633649,35.7068987","128.2633649,35.7068987"
"128.3322639,35.2872386","127.8502277,35.4573141","128.2625337,35.7063332","128.2625337,35.7063332"
"128.3310512,35.2862992","127.8502311,35.4573294","128.2603855,35.704778","128.2603855,35.704778"
"128.3281814,35.2840657","127.8504159,35.4582666","128.2598959,35.7044358","128.2598959,35.7044358"
"128.3273623,35.2834284","127.8505765,35.4592012","128.2594198,35.7041205","128.2594198,35.7041205"
"128.3265098,35.2827561","127.8506384,35.4600053","128.2590095,35.7038671","128.2590095,35.7038671"
"128.3259826,35.2823828","127.8506552,35.4605913","128.2585293,35.7035861","128.2585293,35.7035861"
"128.3253397,35.2819806","127.8506106,35.461219","128.2580494,35.7033384","128.2580494,35.7033384"
"128.3247302,35.2816268","127.8504834,35.4621382","128.2575787,35.7031196","128.2575787,35.7031196"
"128.3245137,35.2815309","127.8504415,35.4623998","128.2571259,35.7029277","128.2571259,35.7029277"
"128.3242971,35.281425","127.8504136,35.4625721","128.2565112,35.7026836","128.2565112,35.7026836"
"128.3233312,35.2810529","127.850277,35.4630936","128.2558693,35.7024875","128.2558693,35.7024875"
"128.3222112,35.2806737","127.85014,35.4635043","128.2553349,35.7023205","128.2553349,35.7023205"
"128.3208595,35.2803177","127.8498675,35.464212","128.2548341,35.7021965","128.2548341,35.7021965"
"128.3201511,35.2801855","127.8494764,35.4650183","128.254431,35.7021124","128.254431,35.7021124"
"128.3190913,35.279988","127.8494436,35.465086","128.2537776,35.7019804","128.2537776,35.7019804"
"128.3183844,35.2798846","127.848912,35.4660082","128.2534975,35.7019344","128.2534975,35.7019344"
"128.3173023,35.2797729","127.8486885,35.466328","128.253172,35.7018796","128.253172,35.7018796"
"128.3172869,35.2797721","127.8482688,35.4668838","128.2529197,35.7018451","128.2529197,35.7018451"
"128.3165874,35.2797479","127.8477105,35.4675192","128.2524572,35.7017957","128.2524572,35.7017957"
"128.3164873,35.2797486","127.8469248,35.4683078","128.2523521,35.7017865","128.2523521,35.7017865"
"128.3148237,35.2797589","127.8467019,35.468505","128.2520844,35.701771","128.2520844,35.701771"
"128.3142466,35.2797754","127.8439622,35.4709248","128.2514496,35.7017335","128.2514496,35.7017335"
"128.3133342,35.2798023","127.8426367,35.4720764","128.2510647,35.7017124","128.2510647,35.7017124"
"128.3107545,35.2799062","127.8411554,35.4733889","128.2509995,35.7017065","128.2509995,35.7017065"
"128.3092738,35.279945","127.8406996,35.4737869","128.2503923,35.7016779","128.2503923,35.7016779"
"128.3079922,35.2798958","127.8405514,35.4739172","128.2499998,35.7016578","128.2499998,35.7016578"
"128.3078888,35.2798884","127.8404195,35.4740239","128.2495873,35.7016414","128.2495873,35.7016414"
"128.3069843,35.279825","127.8398769,35.4744619","128.2481873,35.7015744","128.2481873,35.7015744"
"128.3060867,35.279675","127.8395979,35.4746917","128.2475747,35.7015493","128.2475747,35.7015493"
"128.3052757,35.2795046","127.8382518,35.4756963","128.2463777,35.7014459","128.2463777,35.7014459"
"128.3046719,35.2793778","127.8379099,35.4759245","128.245725,35.7013805","128.245725,35.7013805"
"128.3045726,35.2793505","127.8375922,35.47613","128.2452624,35.7013211","128.2452624,35.7013211"
"128.3040731,35.2792105","127.836737,35.4766825","128.2448098,35.701268","128.2448098,35.701268"
"128.3038272,35.2791418","127.8354512,35.4773686","128.2442297,35.7011752","128.2442297,35.7011752"
"128.3021167,35.2785184","127.8354248,35.4773831","128.2435709,35.7010494","128.2435709,35.7010494"
"128.3009458,35.2779743","127.834581,35.4777695","128.2410917,35.7005895","128.2410917,35.7005895"
"128.3005182,35.277758","127.833748,35.4781235","128.2405538,35.7005072","128.2405538,35.7005072"
"128.3000717,35.277532","127.8315765,35.4789518","128.2401354,35.7004431","128.2401354,35.7004431"
"128.2989523,35.2769659","127.8290877,35.4798179","128.2394006,35.7003556","128.2394006,35.7003556"
"128.297181,35.2760696","127.8279429,35.4802331","128.2387381,35.7003101","128.2387381,35.7003101"
"128.2958542,35.2754309","127.8274895,35.4804038","128.238392,35.7003014","128.238392,35.7003014"
"128.2938142,35.2746121","127.826313,35.4808939","128.2381366,35.7002921","128.2381366,35.7002921"
"128.2905167,35.2733596","127.8252402,35.4813873","128.2376062,35.700308","128.2376062,35.700308"
"128.2863811,35.2718465","127.8251621,35.4814236","128.2368795,35.700372","128.2368795,35.700372"
"128.2849464,35.2712923","127.8250048,35.4814962","128.2364522,35.7004224","128.2364522,35.7004224"
"128.2841907,35.2709131","127.8247374,35.4816312","128.2357909,35.7005121","128.2357909,35.7005121"
"128.28343,35.2704681","127.8238861,35.4820925","128.2350165,35.7006809","128.2350165,35.7006809"
"128.2829011,35.2701207","127.8225761,35.4828308","128.2344376,35.700835","128.2344376,35.700835"
"128.2823959,35.2697201","127.8222319,35.4830436","128.2338358,35.701028","128.2338358,35.701028"
"128.2822918,35.2696369","127.8218811,35.4832601","128.2335185,35.7011381","128.2335185,35.7011381"
"128.2814995,35.2688765","127.8209179,35.4838992","128.2332178,35.7012563","128.2332178,35.7012563"
"128.2809116,35.2682256","127.8203023,35.4843346","128.2326331,35.7014997","128.2326331,35.7014997"
"128.280476,35.2676261","127.8199891,35.4845788","128.2319802,35.7017822","128.2319802,35.7017822"
"128.2803653,35.2674312","127.8195276,35.4849506","128.2311912,35.7021684","128.2311912,35.7021684"
"128.2800488,35.2668751","127.819055,35.4853234","128.2302537,35.7026384","128.2302537,35.7026384"
"128.2797829,35.2663169","127.8182892,35.4859863","128.2282721,35.7036449","128.2282721,35.7036449"
"128.279533,35.265708","127.8179191,35.4863362","128.2273431,35.7040842","128.2273431,35.7040842"
"128.2792785,35.2649685","127.8174578,35.4867784","128.2271119,35.7041875","128.2271119,35.7041875"
"128.2787957,35.2635632","127.8171185,35.4871219","128.2260512,35.704605","128.2260512,35.704605"
"128.2782502,35.2622845","127.8167288,35.4875287","128.2257217,35.7047107","128.2257217,35.7047107"
"128.2777459,35.2612761","127.8163829,35.4878939","128.2251054,35.7048929","128.2251054,35.7048929"
"128.277654,35.2610963","127.8161469,35.4881524","128.2245772,35.7050404","128.2245772,35.7050404"
"128.2761573,35.2581611","127.8157979,35.488559","128.2235614,35.7052845","128.2235614,35.7052845"
"128.2760232,35.2578157","127.8154842,35.4889629","128.223161,35.7053789","128.223161,35.7053789"
"128.2758172,35.2571921","127.8148743,35.4897408","128.2226113,35.7054751","128.2226113,35.7054751"
"128.2756114,35.2562431","127.8140706,35.490897","128.2223729,35.7055135","128.2223729,35.7055135"
"128.2755918,35.2561521","127.8136474,35.4915068","128.2218629,35.705595","128.2218629,35.705595"
"128.275547,35.2554861","127.8135258,35.4916964","128.2207099,35.7057038","128.2207099,35.7057038"
"128.2755566,35.2548738","127.8109295,35.4957318","128.2201398,35.7057387","128.2201398,35.7057387"
"128.2755985,35.2543172","127.8100364,35.4971578","128.2193804,35.7057469","128.2193804,35.7057469"
"128.275812,35.2521473","127.8092198,35.4984006","128.2183246,35.7057279","128.2183246,35.7057279"
"128.2758462,35.251469","127.8090205,35.4987645","128.2176478,35.7056986","128.2176478,35.7056986"
"128.2757948,35.2499996","127.8088257,35.4991617","128.2170392,35.7056328","128.2170392,35.7056328"
"128.2756478,35.2488761","127.8086792,35.4994633","128.2169397,35.7056217","128.2169397,35.7056217"
"128.2754594,35.2474401","127.8085558,35.4997801","128.2161539,35.7055191","128.2161539,35.7055191"
"128.2753374,35.2465139","127.8084728,35.4999994","128.2148816,35.7052787","128.2148816,35.7052787"
"128.2750042,35.2433809","127.8083543,35.5004316","128.2125042,35.7046887","128.2125042,35.7046887"
"128.2747658,35.2402735","127.8082502,35.5008836","128.212032,35.7045517","128.212032,35.7045517"
"128.2746844,35.2395734","127.8082415,35.5009233","128.2114057,35.7043454","128.2114057,35.7043454"
"128.2745231,35.2389063","127.8081671,35.5013707","128.2102256,35.7039096","128.2102256,35.7039096"
"128.274427,35.238511","127.8081312,35.5017919","128.2091216,35.7034383","128.2091216,35.7034383"
"128.2742449,35.2379658","127.808099,35.5023059","128.2074332,35.7026368","128.2074332,35.7026368"
"128.2739679,35.2372697","127.8081193,35.5029947","128.2056589,35.7017303","128.2056589,35.7017303"
"128.27365,35.2366558","127.8081832,35.5035617","128.2042938,35.7011044","128.2042938,35.7011044"
"128.2725066,35.2346443","127.8083124,35.504757","128.2041361,35.7010287","128.2041361,35.7010287"
"128.2722116,35.234015","127.8083886,35.5056611","128.2026384,35.7002792","128.2026384,35.7002792"
"128.2719011,35.2331423","127.8084009,35.5060046","128.202342,35.7001276","128.202342,35.7001276"
"128.27172,35.2323554","127.8083786,35.5067955","128.20204,35.6999734","128.20204,35.6999734"
"128.2716105,35.2313543","127.8083505,35.5072446","128.2004515,35.6992055","128.2004515,35.6992055"
"128.2717098,35.2295377","127.8082991,35.5076234","128.1995048,35.6987683","128.1995048,35.6987683"
"128.2718028,35.2283334","127.8081409,35.5083586","128.1974368,35.6980031","128.1974368,35.6980031"
"128.271814,35.228116","127.8080889,35.5086004","128.1961375,35.6975598","128.1961375,35.6975598"
"128.2718263,35.2279112","127.8079363,35.5090769","128.194853,35.6971633","128.194853,35.6971633"
"128.2719201,35.2263273","127.8078578,35.5093232","128.1946049,35.6971061","128.1946049,35.6971061"
"128.2719345,35.2259954","127.8077892,35.5095443","128.1943979,35.6970677","128.1943979,35.6970677"
"128.2719319,35.2249017","127.8076396,35.5099162","128.1933614,35.6968419","128.1933614,35.6968419"
"128.2718336,35.2241611","127.8074492,35.5103026","128.1931122,35.6967929","128.1931122,35.6967929"
"128.271804,35.2239332","127.8072161,35.5107739","128.1920342,35.6966169","128.1920342,35.6966169"
"128.2716459,35.2232543","127.8067174,35.5115992","128.1900961,35.696427","128.1900961,35.696427"
"128.2714707,35.2227288","127.8066626,35.5116661","128.1895695,35.696375","128.1895695,35.696375"
"128.2714616,35.2227018","127.8065594,35.5117899","128.1888984,35.69635","128.1888984,35.69635"
"128.2711105,35.2219386","127.8065089,35.5118504","128.1874392,35.6963331","128.1874392,35.6963331"
"128.2707517,35.2212997","127.8062753,35.5121901","128.1850888,35.696397","128.1850888,35.696397"
"128.270378,35.2207106","127.8060755,35.5124295","128.1842799,35.696416","128.1842799,35.696416"
"128.2701756,35.2204477","127.8058054,35.5127485","128.1833271,35.6964097","128.1833271,35.6964097"
"128.2696058,35.2197985","127.8055593,35.5129953","128.1825036,35.6964","128.1825036,35.6964"
"128.2675134,35.2176712","127.8052924,35.5132646","128.182028,35.6963693","128.182028,35.6963693"
"128.2655776,35.2157034","127.8050594,35.5134843","128.1813102,35.6963057","128.1813102,35.6963057"
"128.2624176,35.2125223","127.8046605,35.5138514","128.1812416,35.696298","128.1812416,35.696298"
"128.2610079,35.2111056","127.8040876,35.5143073","128.1805446,35.6962217","128.1805446,35.6962217"
"128.2604572,35.2105978","127.8036532,35.5146168","128.1801706,35.6961751","128.1801706,35.6961751"
"128.2596139,35.2098241","127.8030657,35.5149951","128.179936,35.6961458","128.179936,35.6961458"
"128.2581231,35.2086459","127.8025518,35.5152831","128.1792915,35.6959962","128.1792915,35.6959962"
"128.2568985,35.2077501","127.8021621,35.5154915","128.1788187,35.6959033","128.1788187,35.6959033"
"128.25661,35.2075544","127.8018451,35.5156519","128.1781741,35.6957428","128.1781741,35.6957428"
"128.2559743,35.2071246","127.8008839,35.5160645","128.1776899,35.695604","128.1776899,35.695604"
"128.2553634,35.206757","127.8000744,35.5163659","128.1769196,35.6953496","128.1769196,35.6953496"
"128.2544968,35.2061916","127.7999323,35.5164068","128.1765882,35.6952351","128.1765882,35.6952351"
"128.2524962,35.2048768","127.7991457,35.5166333","128.1762745,35.6951269","128.1762745,35.6951269"
"128.2518387,35.2044553","127.7987854,35.5167208","128.1750947,35.6946773","128.1750947,35.6946773"
"128.2499997,35.2032611","127.7986102,35.5167564","128.1741502,35.6943508","128.1741502,35.6943508"
"128.2495289,35.2029529","127.7982366,35.5168339","128.173106,35.6939915","128.173106,35.6939915"
"128.2459094,35.2005831","127.7979931,35.5168841","128.1716369,35.6935615","128.1716369,35.6935615"
"128.245098,35.2001463","127.795426,35.5172836","128.1698739,35.6931575","128.1698739,35.6931575"
"128.244243,35.1997431","127.7926207,35.5176772","128.1689174,35.6929698","128.1689174,35.6929698"
"128.2439109,35.1995873","127.7895245,35.5181563","128.1678959,35.6927988","128.1678959,35.6927988"
"128.2432197,35.1993193","127.7883652,35.5184079","128.1673492,35.6927207","128.1673492,35.6927207"
"128.2428001,35.1992037","127.7872292,35.5187136","128.1667418,35.6926456","128.1667418,35.6926456"
"128.2421508,35.1990697","127.7870221,35.51877","128.166119,35.6925778","128.166119,35.6925778"
"128.2417679,35.1990044","127.7857068,35.5191987","128.1657452,35.6925474","128.1657452,35.6925474"
"128.2407172,35.1988224","127.7846692,35.5195807","128.1647498,35.6924727","128.1647498,35.6924727"
"128.2400023,35.1987348","127.7837001,35.5200023","128.1633944,35.6924207","128.1633944,35.6924207"
"128.2391657,35.1986561","127.7830693,35.520322","128.1632617,35.6924196","128.1632617,35.6924196"
"128.2362071,35.1983765","127.7828205,35.5204434","128.1628152,35.6924148","128.1628152,35.6924148"
"128.2353743,35.1982463","127.7826873,35.5205078","128.1621389,35.6924249","128.1621389,35.6924249"
"128.2350267,35.1981871","127.7825342,35.5205866","128.1614902,35.692442","128.1614902,35.692442"
"128.2343287,35.1980183","127.7822634,35.5207261","128.160949,35.6924819","128.160949,35.6924819"
"128.2337385,35.1978568","127.781012,35.5214666","128.1584145,35.6927284","128.1584145,35.6927284"
"128.2331048,35.1976325","127.7799502,35.5221949","128.1570639,35.6928665","128.1570639,35.6928665"
"128.2321578,35.1972469","127.7789657,35.5229401","128.1554427,35.693163","128.1554427,35.693163"
"128.2317814,35.1970499","127.7786424,35.5232195","128.1538783,35.6935051","128.1538783,35.6935051"
"128.2315364,35.1969252","127.7785412,35.5233063","128.1524966,35.6938931","128.1524966,35.6938931"
"128.2313289,35.1968065","127.7777397,35.5240367","128.1515001,35.6942221","128.1515001,35.6942221"
"128.2308905,35.1965567","127.7769846,35.5247985","128.1497711,35.6948626","128.1497711,35.6948626"
"128.2303365,35.1961479","127.7766341,35.5251978","128.149651,35.6949065","128.149651,35.6949065"
"128.2293725,35.1953359","127.7765693,35.5252755","128.1483456,35.6954428","128.1483456,35.6954428"
"128.2293493,35.1953153","127.7759915,35.5259729","128.1479339,35.6956434","128.1479339,35.6956434"
"128.2290471,35.195062","127.7753799,35.5267759","128.1471699,35.6960316","128.1471699,35.6960316"
"128.2280652,35.1942158","127.7752109,35.5270215","128.1461013,35.6966081","128.1461013,35.6966081"
"128.2255955,35.1920647","127.7737007,35.5292422","128.1455985,35.6968903","128.1455985,35.6968903"
"128.2255201,35.1919913","127.7735592,35.5294499","128.1404105,35.6996914","128.1404105,35.6996914"
"128.2253583,35.1918218","127.7734817,35.5296881","128.1399967,35.6999217","128.1399967,35.6999217"
"128.2249744,35.191394","127.773429,35.5297748","128.1385551,35.7007264","128.1385551,35.7007264"
"128.2247523,35.1911212","127.7720798,35.532013","128.1382778,35.7008811","128.1382778,35.7008811"
"128.2244477,35.1907092","127.7719185,35.5322478","128.1342342,35.7030853","128.1342342,35.7030853"
"128.2240827,35.1901739","127.7718191,35.5325519","128.132235,35.7041255","128.132235,35.7041255"
"128.2239488,35.1899421","127.7717944,35.532735","128.1309023,35.7047321","128.1309023,35.7047321"
"128.2238295,35.1897372","127.7718006,35.5329469","128.1300286,35.7050982","128.1300286,35.7050982"
"128.2238216,35.1897219","127.7718255,35.5331308","128.1284872,35.7057446","128.1284872,35.7057446"
"128.2236177,35.1892705","127.7720637,35.5337659","128.1272424,35.7061613","128.1272424,35.7061613"
"128.2233781,35.1886272","127.7721495,35.5340164","128.1259577,35.7065575","128.1259577,35.7065575"
"128.2231756,35.1879621","127.7721744,35.5342075","128.1249992,35.7068375","128.1249992,35.7068375"
"128.2231121,35.1877452","127.772175,35.5343833","128.1216266,35.7075555","128.1216266,35.7075555"
"128.2230215,35.1874292","127.772137,35.5345583","128.1208087,35.7077202","128.1208087,35.7077202"
"128.2227779,35.1865921","127.7720868,35.5347162","128.1175043,35.7084017","128.1175043,35.7084017"
"128.2223653,35.1856352","127.771999,35.5348742","128.1173122,35.7084415","128.1173122,35.7084415"
"128.2219732,35.1850198","127.771887,35.535016","128.1167946,35.7085541","128.1167946,35.7085541"
"128.2212655,35.184236","127.7717617,35.5351497","128.1151344,35.7088629","128.1151344,35.7088629"
"128.2208935,35.1838928","127.7716121,35.5352664","128.1136719,35.7091589","128.1136719,35.7091589"
"128.2204632,35.1835509","127.7715362,35.5353243","128.1120293,35.7094593","128.1120293,35.7094593"
"128.2199682,35.1832122","127.7714966,35.5353541","128.1087163,35.7096312","128.1087163,35.7096312"
"128.2197452,35.1830881","127.7712499,35.5354998","128.1065039,35.7097253","128.1065039,35.7097253"
"128.2195002,35.1829525","127.7711597,35.5355532","128.1047791,35.7096889","128.1047791,35.7096889"
"128.2190434,35.1827136","127.7711244,35.5355749","128.1020828,35.7095465","128.1020828,35.7095465"
"128.217824,35.1823043","127.7709494,35.5356664","128.0991541,35.70936","128.0991541,35.70936"
"128.2166578,35.1820659","127.7707742,35.5357498","128.0952986,35.7091114","128.0952986,35.7091114"
"128.2154521,35.181972","127.7705748,35.5358241","128.0915349,35.7088793","128.0915349,35.7088793"
"128.2111609,35.1818224","127.7703864,35.5358832","128.0887122,35.7086668","128.0887122,35.7086668"
"128.2054679,35.181623","127.7701748,35.5359413","128.088043,35.7086151","128.088043,35.7086151"
"128.2010124,35.1815082","127.7699621,35.5359914","128.0868064,35.7085201","128.0868064,35.7085201"
"128.1970562,35.1812326","127.7697371,35.5360244","128.0865044,35.7084883","128.0865044,35.7084883"
"128.1955596,35.1810122","127.7695464,35.5360455","128.0864624,35.708484","128.0864624,35.708484"
"128.1937861,35.1806518","127.7695122,35.5360492","128.0853361,35.7083596","128.0853361,35.7083596"
"128.1930098,35.1804055","127.7692872,35.536066","128.0833198,35.7080601","128.0833198,35.7080601"
"128.192251,35.1801655","127.7690622,35.5360746","128.079278,35.7074269","128.079278,35.7074269"
"128.1917641,35.1799934","127.7688371,35.5360661","128.0764745,35.7071095","128.0764745,35.7071095"
"128.1908113,35.179658","127.7686242,35.5360413","128.0737162,35.7069252","128.0737162,35.7069252"
"128.1892711,35.178958","127.7684177,35.535984","128.0712143,35.7068776","128.0712143,35.7068776"
"128.18748,35.1780494","127.7682123,35.5359079","128.0690842,35.7068994","128.0690842,35.7068994"
