0,1,2,3,4
"129.4715079,35.6983336","127.2723786,35.0606931","128.7824043,35.9530844","129.4715079,35.6983336","128.7824043,35.9530844"
"129.4713863,35.6984636","127.2718744,35.0617833","128.7831234,35.9531209","129.4713863,35.6984636","128.7831234,35.9531209"
"129.4711903,35.698676","127.2717616,35.0621077","128.7866678,35.9532966","129.4711903,35.698676","128.7866678,35.9532966"
"129.4711386,35.6987282","127.2717495,35.0621293","128.7905638,35.9534811","129.4711386,35.6987282","128.7905638,35.9534811"
"129.4710728,35.698796","127.2716254,35.0625673","128.7905993,35.9534825","129.4710728,35.698796","128.7905993,35.9534825"
"129.4710578,35.6988115","127.2714623,35.0632659","128.7925248,35.9535916","129.4710578,35.6988115","128.7925248,35.9535916"
"129.4709748,35.6988994","127.2713356,35.0638707","128.7945999,35.953691","129.4709748,35.6988994","128.7945999,35.953691"
"129.470916,35.6989806","127.2712266,35.0643989","128.7971746,35.9538326","129.470916,35.6989806","128.7971746,35.9538326"
"129.4708156,35.6991193","127.2710429,35.0653932","128.7974743,35.9538492","129.4708156,35.6991193","128.7974743,35.9538492"
"129.4707867,35.6991603","127.2709262,35.0659349","128.7979136,35.953867","129.4707867,35.6991603","128.7979136,35.953867"
"129.4707636,35.6992076","127.2708928,35.0661034","128.7984839,35.9538906","129.4707636,35.6992076","128.7984839,35.9538906"
"129.4707077,35.6993627","127.2707842,35.0665144","128.7989777,35.9539105","129.4707077,35.6993627","128.7989777,35.9539105"
"129.4706608,35.6995212","127.2707288,35.066719","128.8000218,35.9539533","129.4706608,35.6995212","128.8000218,35.9539533"
"129.4706151,35.6996833","127.2705817,35.0671453","128.8015119,35.9540165","129.4706151,35.6996833","128.8015119,35.9540165"
"129.4704721,35.7003861","127.2705353,35.0672777","128.8027992,35.9540827","129.4704721,35.7003861","128.8027992,35.9540827"
"129.4704643,35.7004277","127.2702992,35.0677831","128.803462,35.9541332","129.4704643,35.7004277","128.803462,35.9541332"
"129.4704554,35.7004693","127.2699496,35.0684498","128.8043496,35.9542327","129.4704554,35.7004693","128.8043496,35.9542327"
"129.4704091,35.7006116","127.2693464,35.0692421","128.8052499,35.9543662","129.4704091,35.7006116","128.8052499,35.9543662"
"129.4703916,35.7006641","127.2681657,35.0705781","128.8055557,35.9544206","129.4703916,35.7006641","128.8055557,35.9544206"
"129.4703058,35.7008567","127.2678873,35.0709067","128.8063498,35.9545661","129.4703058,35.7008567","128.8063498,35.9545661"
"129.4702848,35.7009021","127.267228,35.0717323","128.8074374,35.9548247","129.4702848,35.7009021","128.8074374,35.9548247"
"129.4702045,35.7010548","127.2667688,35.0723707","128.8087115,35.955166","129.4702045,35.7010548","128.8087115,35.955166"
"129.4701529,35.7011116","127.2664548,35.0728616","128.8095154,35.955434","129.4701529,35.7011116","128.8095154,35.955434"
"129.4700127,35.7012536","127.2661384,35.073429","128.8102123,35.9556662","129.4700127,35.7012536","128.8102123,35.9556662"
"129.4698319,35.7014053","127.265921,35.0738714","128.8112616,35.9560911","129.4698319,35.7014053","128.8112616,35.9560911"
"129.4697742,35.7014423","127.2656241,35.0745173","128.8116716,35.956276","129.4697742,35.7014423","128.8116716,35.956276"
"129.4696232,35.7015466","127.2655037,35.0748021","128.8119867,35.9564249","129.4696232,35.7015466","128.8119867,35.9564249"
"129.4689979,35.7017804","127.265279,35.0755311","128.812635,35.9567387","129.4689979,35.7017804","128.812635,35.9567387"
"129.4689069,35.7018108","127.265033,35.0763828","128.8133374,35.9570998","129.4689069,35.7018108","128.8133374,35.9570998"
"129.4688017,35.7018477","127.2645155,35.0782375","128.8142993,35.9576662","129.4688017,35.7018477","128.8142993,35.9576662"
"129.4684452,35.7019572","127.2643048,35.0790153","128.8151499,35.9582077","129.4684452,35.7019572","128.8151499,35.9582077"
"129.4683366,35.7019905","127.2637572,35.0809963","128.815849,35.9587076","129.4683366,35.7019905","128.815849,35.9587076"
"129.4667427,35.7025196","127.2636509,35.0813486","128.8167117,35.9593743","129.4667427,35.7025196","128.8167117,35.9593743"
"129.4645267,35.70324","127.2632187,35.0828663","128.8176116,35.9601496","129.4645267,35.70324","128.8176116,35.9601496"
"129.4641907,35.7033717","127.2630495,35.0833331","128.8188623,35.9612745","129.4641907,35.7033717","128.8188623,35.9612745"
"129.463886,35.7035218","127.263034,35.0833808","128.8190413,35.9614375","129.463886,35.7035218","128.8190413,35.9614375"
"129.4636375,35.7036647","127.2629997,35.0834827","128.8191742,35.9615578","129.4636375,35.7036647","128.8191742,35.9615578"
"129.4634376,35.7038032","127.2629544,35.0835953","128.8199748,35.9622909","129.4634376,35.7038032","128.8199748,35.9622909"
"129.4632741,35.7039437","127.2626959,35.0842422","128.8212121,35.9634078","129.4632741,35.7039437","128.8212121,35.9634078"
"129.4631693,35.7040401","127.2626693,35.084308","128.8218868,35.9640333","129.4631693,35.7040401","128.8218868,35.9640333"
"129.4630261,35.7041957","127.2621683,35.0853593","128.8232243,35.9652329","129.4630261,35.7041957","128.8232243,35.9652329"
"129.4629449,35.7043088","127.2615618,35.0864276","128.8240596,35.9659791","129.4629449,35.7043088","128.8240596,35.9659791"
"129.4627216,35.7046217","127.2611849,35.0870076","128.8256547,35.9673968","129.4627216,35.7046217","128.8256547,35.9673968"
"129.4625722,35.7049315","127.2610262,35.0872525","128.8268131,35.9684279","129.4625722,35.7049315","128.8268131,35.9684279"
"129.4624904,35.7052006","127.2608246,35.0875659","128.8268311,35.9684449","129.4624904,35.7052006","128.8268311,35.9684449"
"129.4623619,35.7058661","127.2598275,35.0890284","128.8281373,35.9696249","129.4623619,35.7058661","128.8281373,35.9696249"
"129.4621618,35.7068565","127.258677,35.0907556","128.8286747,35.970058","129.4621618,35.7068565","128.8286747,35.970058"
"129.462085,35.70724","127.2583828,35.0912068","128.8287455,35.970114","129.462085,35.70724","128.8287455,35.970114"
"129.4619618,35.7078487","127.2582847,35.0913599","128.829412,35.9706412","129.4619618,35.7078487","128.829412,35.9706412"
"129.4619115,35.7080965","127.257986,35.0918282","128.8295569,35.9707496","129.4619115,35.7080965","128.8295569,35.9707496"
"129.4619009,35.7081589","127.2575781,35.0925073","128.830224,35.9712498","129.4619009,35.7081589","128.830224,35.9712498"
"129.4618833,35.7082547","127.2573044,35.0930577","128.830324,35.9713244","129.4618833,35.7082547","128.830324,35.9713244"
"129.4618775,35.7082882","127.2571386,35.0934523","128.8324493,35.9727333","129.4618775,35.7082882","128.8324493,35.9727333"
"129.4617735,35.7088253","127.2570124,35.0938416","128.8331963,35.9732308","129.4617735,35.7088253","128.8331963,35.9732308"
"129.4617577,35.7089031","127.2565999,35.0953079","128.8332871,35.9732911","129.4617577,35.7089031","128.8332871,35.9732911"
"129.4617193,35.7091381","127.2565113,35.0955944","128.833987,35.9736908","129.4617193,35.7091381","128.833987,35.9736908"
"129.4616409,35.7094099","127.2559817,35.0973166","128.834874,35.9741993","129.4616409,35.7094099","128.834874,35.9741993"
"129.461537,35.7096369","127.2558466,35.0977338","128.8355234,35.9745635","129.461537,35.7096369","128.8355234,35.9745635"
"129.4614277,35.7098226","127.2555098,35.0984743","128.8358246,35.9747332","129.4614277,35.7098226","128.8358246,35.9747332"
"129.4612806,35.7100008","127.2551922,35.0989922","128.836799,35.9752326","129.4612806,35.7100008","128.836799,35.9752326"
"129.4610841,35.7101915","127.2551217,35.0991075","128.8375989,35.9756411","129.4610841,35.7101915","128.8375989,35.9756411"
"129.4610755,35.7101997","127.2546823,35.099653","128.8384115,35.976008","129.4610755,35.7101997","128.8384115,35.976008"
"129.4609136,35.7103142","127.2541738,35.1001642","128.8392241,35.976383","129.4609136,35.7103142","128.8392241,35.976383"
"129.4608158,35.7103807","127.2534235,35.1008191","128.8400741,35.9767332","129.4608158,35.7103807","128.8400741,35.9767332"
"129.4607023,35.7104429","127.2499991,35.1037166","128.841499,35.9773078","129.4607023,35.7104429","128.841499,35.9773078"
"129.4605844,35.7105449","127.2486261,35.1049004","128.8422327,35.9776025","129.4605844,35.7105449","128.8422327,35.9776025"
"129.4603549,35.7107866","127.2480012,35.1054392","128.8427241,35.9777998","129.4603549,35.7107866","128.8427241,35.9777998"
"129.4601913,35.7110119","127.2478042,35.105611","128.8429688,35.9779089","129.4601913,35.7110119","128.8429688,35.9779089"
"129.4600419,35.7112776","127.2475577,35.1058432","128.8441993,35.9784576","129.4600419,35.7112776","128.8441993,35.9784576"
"129.4599578,35.7114962","127.2472859,35.1061077","128.8452118,35.9789746","129.4599578,35.7114962","128.8452118,35.9789746"
"129.4599477,35.711537","127.246906,35.1065136","128.846124,35.9794575","129.4599477,35.711537","128.846124,35.9794575"
"129.4599153,35.7116601","127.2465415,35.1069466","128.8475871,35.9803164","129.4599153,35.7116601","128.8475871,35.9803164"
"129.4599073,35.7118748","127.2462648,35.1073572","128.8480693,35.9806211","129.4599073,35.7118748","128.8480693,35.9806211"
"129.4599137,35.7120883","127.2460212,35.1076984","128.8482991,35.9807664","129.4599137,35.7120883","128.8482991,35.9807664"
"129.4599356,35.7123061","127.2458304,35.1080118","128.8491997,35.9813495","129.4599356,35.7123061","128.8491997,35.9813495"
"129.4600009,35.712534","127.2455545,35.1085324","128.8503622,35.9821991","129.4600009,35.712534","128.8503622,35.9821991"
"129.4600507,35.7126756","127.2453985,35.1089271","128.8508243,35.9825663","129.4600507,35.7126756","128.8508243,35.9825663"
"129.460299,35.7133793","127.2453598,35.1090271","128.8513992,35.9830412","129.460299,35.7133793","128.8513992,35.9830412"
"129.4603472,35.7135867","127.2453344,35.1090947","128.8522124,35.9837659","129.4603472,35.7135867","128.8522124,35.9837659"
"129.4603794,35.7138197","127.2451083,35.1097966","128.8529121,35.9843999","129.4603794,35.7138197","128.8529121,35.9843999"
"129.4603756,35.7140244","127.2450339,35.110104","128.8533239,35.9848081","129.4603756,35.7140244","128.8533239,35.9848081"
"129.4603486,35.7142321","127.2449567,35.1105619","128.8535249,35.9850159","129.4603486,35.7142321","128.8535249,35.9850159"
"129.4603044,35.7144122","127.2448763,35.1110081","128.8541368,35.985641","129.4603044,35.7144122","128.8541368,35.985641"
"129.4601387,35.7147332","127.2447756,35.1116282","128.8543495,35.9858829","129.4601387,35.7147332","128.8543495,35.9858829"
"129.4596543,35.7156245","127.2447588,35.1117472","128.8548744,35.9864828","129.4596543,35.7156245","128.8548744,35.9864828"
"129.4592762,35.7162995","127.2445715,35.1130237","128.8552242,35.9868908","129.4592762,35.7162995","128.8552242,35.9868908"
"129.4590849,35.716702","127.2442438,35.1153566","128.8557744,35.9875409","129.4590849,35.716702","128.8557744,35.9875409"
"129.4589844,35.7169326","127.2441093,35.1162545","128.8573368,35.9894498","129.4589844,35.7169326","128.8573368,35.9894498"
"129.4589223,35.7171482","127.2440539,35.1167774","128.8579117,35.9901825","129.4589223,35.7171482","128.8579117,35.9901825"
"129.45884,35.7174452","127.2439926,35.1174283","128.8580624,35.9903629","129.45884,35.7174452","128.8580624,35.9903629"
"129.4588146,35.7175817","127.2439966,35.1178963","128.8594248,35.9919909","129.4588146,35.7175817","128.8594248,35.9919909"
"129.458791,35.717702","127.2440366,35.118441","128.8604748,35.9932493","129.458791,35.717702","128.8604748,35.9932493"
"129.4587649,35.717899","127.2441251,35.1189407","128.8614375,35.9943995","129.4587649,35.717899","128.8614375,35.9943995"
"129.4587621,35.7179206","127.2442735,35.1195605","128.86184,35.9949088","129.4587621,35.7179206","128.86184,35.9949088"
"129.4587616,35.7182154","127.2451991,35.1222244","128.8627498,35.9960082","129.4587616,35.7182154","128.8627498,35.9960082"
"129.458765,35.718402","127.2456494,35.1235355","128.8634746,35.9968664","129.458765,35.718402","128.8634746,35.9968664"
"129.45878,35.7186046","127.245719,35.1237386","128.863837,35.9972995","129.45878,35.7186046","128.863837,35.9972995"
"129.458824,35.7189149","127.2458583,35.124123","128.8643495,35.9979409","129.458824,35.7189149","128.8643495,35.9979409"
"129.458907,35.7192804","127.2459606,35.1244036","128.8650996,35.9988492","129.458907,35.7192804","128.8650996,35.9988492"
"129.4590433,35.7199227","127.2463618,35.1256326","128.8660747,35.9999993","129.4590433,35.7199227","128.8660747,35.9999993"
"129.4590579,35.7199802","127.2469928,35.1274293","128.8664871,36.0004994","129.4590579,35.7199802","128.8664871,36.0004994"
"129.4592973,35.7209517","127.2470875,35.1277","128.8669415,36.0010487","129.4592973,35.7209517","128.8669415,36.0010487"
"129.4597022,35.7228138","127.2471473,35.1278651","128.8675579,36.0017953","129.4597022,35.7228138","128.8675579,36.0017953"
"129.4599466,35.7239457","127.2475249,35.1289164","128.8684169,36.0028376","129.4599466,35.7239457","128.8684169,36.0028376"
"129.4600737,35.7244863","127.2478122,35.1297412","128.8685495,36.0029993","129.4600737,35.7244863","128.8685495,36.0029993"
"129.4606886,35.7259835","127.2482499,35.1308665","128.8691988,36.0037816","129.4606886,35.7259835","128.8691988,36.0037816"
"129.4615525,35.7269962","127.2485248,35.1314325","128.8691999,36.0037825","129.4615525,35.7269962","128.8691999,36.0037825"
"129.4625655,35.7277324","127.2486741,35.1317664","128.8695761,36.0042343","129.4625655,35.7277324","128.8695761,36.0042343"
"129.4635996,35.7282871","127.2492625,35.1328416","128.869891,36.0046112","129.4635996,35.7282871","128.869891,36.0046112"
"129.4698792,35.7308058","127.2497499,35.1335324","128.8702113,36.0049735","129.4698792,35.7308058","128.8702113,36.0049735"
"129.4752797,35.732989","127.2499992,35.1338495","128.8707149,36.0055447","129.4752797,35.732989","128.8707149,36.0055447"
"129.4777461,35.7341843","127.2503689,35.1342632","128.8717495,36.0065994","129.4777461,35.7341843","128.8717495,36.0065994"
"129.4789161,35.7347754","127.2508831,35.1348387","128.8727494,36.0075742","129.4789161,35.7347754","128.8727494,36.0075742"
"129.4793016,35.7349827","127.2517101,35.1357845","128.8746415,36.009251","129.4793016,35.7349827","128.8746415,36.009251"
"129.4796294,35.7351405","127.2525994,35.1367881","128.8749993,36.009539","129.4796294,35.7351405","128.8749993,36.009539"
"129.4802321,35.7354109","127.2528336,35.1370519","128.8759872,36.0103246","129.4802321,35.7354109","128.8759872,36.0103246"
"129.4803371,35.7354578","127.2534998,35.1377999","128.8768651,36.010978","129.4803371,35.7354578","128.8768651,36.010978"
"129.4811371,35.7357494","127.254399,35.1388414","128.8776213,36.0115193","129.4811371,35.7357494","128.8776213,36.0115193"
"129.4818042,35.735943","127.2550904,35.1396417","128.8779112,36.0117278","129.4818042,35.735943","128.8779112,36.0117278"
"129.4820871,35.7360249","127.2558155,35.140544","128.8781697,36.0119141","129.4820871,35.7360249","128.8781697,36.0119141"
"129.4821716,35.7360433","127.2559445,35.1407056","128.8784618,36.0121244","129.4821716,35.7360433","128.8784618,36.0121244"
"129.4824929,35.7361183","127.256679,35.1417702","128.8801115,36.0133162","129.4824929,35.7361183","128.8801115,36.0133162"
"129.4833047,35.7363059","127.2570568,35.1424518","128.8818618,36.0145491","129.4833047,35.7363059","128.8818618,36.0145491"
"129.483516,35.7363547","127.2574707,35.1431993","128.8824351,36.0149707","129.483516,35.7363547","128.8824351,36.0149707"
"129.4839073,35.7364402","127.2575373,35.1433193","128.8827117,36.0151749","129.4839073,35.7364402","128.8827117,36.0151749"
"129.4838429,35.7367396","127.2580345,35.1444484","128.8829499,36.0153443","129.4838429,35.7367396","128.8829499,36.0153443"
"129.4838088,35.7368799","127.2584276,35.1455492","128.883905,36.0160275","129.4838088,35.7368799","128.883905,36.0160275"
"129.4837968,35.7369324","127.2586969,35.1465317","128.8842624,36.016283","129.4837968,35.7369324","128.8842624,36.016283"
"129.4837621,35.7370916","127.2588735,35.1473382","128.884812,36.0166832","129.4837621,35.7370916","128.884812,36.0166832"
"129.4837307,35.7372517","127.2589513,35.1477577","128.8850739,36.0168749","129.4837307,35.7372517","128.8850739,36.0168749"
"129.4837229,35.7372951","127.2590198,35.1483719","128.8868604,36.0181362","129.4837229,35.7372951","128.8868604,36.0181362"
"129.4837181,35.7373231","127.2590305,35.1484621","128.8869222,36.0181806","129.4837181,35.7373231","128.8869222,36.0181806"
"129.4836188,35.7378702","127.2591118,35.1491872","128.8871368,36.0183332","129.4836188,35.7378702","128.8871368,36.0183332"
"129.4835459,35.7382734","127.259144,35.1501666","128.8873245,36.0184698","129.4835459,35.7382734","128.8873245,36.0184698"
"129.483525,35.7383666","127.2590916,35.1512052","128.8882428,36.0191317","129.483525,35.7383666","128.8882428,36.0191317"
"129.4833067,35.7393717","127.2589284,35.152553","128.888724,36.0194913","129.4833067,35.7393717","128.888724,36.0194913"
"129.4832809,35.7394911","127.2586035,35.1540023","128.8894375,36.0199914","129.4832809,35.7394911","128.8894375,36.0199914"
"129.4832236,35.7396751","127.2582676,35.1550936","128.8910118,36.0211082","129.4832236,35.7396751","128.8910118,36.0211082"
"129.4831738,35.7398102","127.2576637,35.1565757","128.8915282,36.021507","129.4831738,35.7398102","128.8915282,36.021507"
"129.4831583,35.7398511","127.2571734,35.1575216","128.8916149,36.0215763","129.4831583,35.7398511","128.8916149,36.0215763"
"129.4830908,35.7399847","127.2571646,35.1575369","128.8922251,36.0220136","129.4830908,35.7399847","128.8922251,36.0220136"
"129.4830275,35.7400605","127.2567155,35.1583033","128.8927073,36.0223596","129.4830275,35.7400605","128.8927073,36.0223596"
"129.4828495,35.7402411","127.2556106,35.1598791","128.8948169,36.0238659","129.4828495,35.7402411","128.8948169,36.0238659"
"129.4827431,35.7403221","127.254958,35.1607317","128.8950147,36.0240078","129.4827431,35.7403221","128.8950147,36.0240078"
"129.4825393,35.7404418","127.2545512,35.1612629","128.8973278,36.0256595","129.4825393,35.7404418","128.8973278,36.0256595"
"129.4825121,35.7404576","127.2525723,35.1638892","128.8981368,36.0262243","129.4825121,35.7404576","128.8981368,36.0262243"
"129.4820241,35.7406666","127.2521336,35.1644582","128.8998872,36.0272415","129.4820241,35.7406666","128.8998872,36.0272415"
"129.4807853,35.7411865","127.2519164,35.1647409","128.9015461,36.0280407","129.4807853,35.7411865","128.9015461,36.0280407"
"129.4805501,35.7412859","127.2504369,35.1666666","128.9018436,36.028168","129.4805501,35.7412859","128.9018436,36.028168"
"129.4802711,35.741405","127.250288,35.1668701","128.90284,36.0285926","129.4802711,35.741405","128.90284,36.0285926"
"129.4802426,35.7414172","127.2499991,35.1672663","128.9049055,36.0292869","129.4802426,35.7414172","128.9049055,36.0292869"
"129.4798739,35.7415747","127.2492483,35.1682322","128.9060934,36.0296192","129.4798739,35.7415747","128.9060934,36.0296192"
"129.4795119,35.7417826","127.2482604,35.169544","128.9110924,36.0308812","129.4795119,35.7417826","128.9110924,36.0308812"
"129.4792871,35.7419909","127.2479814,35.1699212","128.9119241,36.0310886","129.4792871,35.7419909","128.9119241,36.0310886"
"129.4791206,35.7422758","127.2479042,35.1700257","128.9136607,36.0315045","129.4791206,35.7422758","128.9136607,36.0315045"
"129.4790236,35.742601","127.2476174,35.1704363","128.9150656,36.0318657","129.4790236,35.742601","128.9150656,36.0318657"
"129.4790114,35.7428248","127.2467732,35.1717474","128.915796,36.0320536","129.4790114,35.7428248","128.915796,36.0320536"
"129.4790991,35.7431055","127.2458373,35.1732729","128.9171706,36.0323952","129.4790991,35.7431055","128.9171706,36.0323952"
"129.4791935,35.7433032","127.2455602,35.1737259","128.9174972,36.0324761","129.4791935,35.7433032","128.9174972,36.0324761"
"129.4799518,35.7444968","127.2448208,35.1748903","128.9213793,36.0334497","129.4799518,35.7444968","128.9213793,36.0334497"
"129.4799992,35.744579","127.2442113,35.1759197","128.9215265,36.0334868","129.4799992,35.744579","128.9215265,36.0334868"
"129.4800745,35.7446742","127.2435898,35.1769463","128.9221754,36.0336513","129.4800745,35.7446742","128.9221754,36.0336513"
"129.48026,35.7449308","127.2433238,35.1773786","128.9246371,36.0342603","129.48026,35.7449308","128.9246371,36.0342603"
"129.4798633,35.7451221","127.2428635,35.1781251","128.9299583,36.0355681","129.4798633,35.7451221","128.9299583,36.0355681"
"129.4794554,35.7453046","127.2426139,35.1785574","128.9321413,36.0361046","129.4794554,35.7453046","128.9321413,36.0361046"
"129.4794029,35.745328","127.2422139,35.1793266","128.932624,36.0362241","129.4794029,35.745328","128.932624,36.0362241"
"129.4792569,35.7454151","127.2418569,35.1800229","128.9345163,36.0367064","129.4792569,35.7454151","128.9345163,36.0367064"
"129.4791902,35.745446","127.2417165,35.1803192","128.9369071,36.037316","129.4791902,35.745446","128.9369071,36.037316"
"129.4789315,35.7455359","127.241669,35.1804192","128.937449,36.0374483","129.4789315,35.7455359","128.937449,36.0374483"
"129.4786628,35.7456277","127.2415805,35.1806057","128.9383097,36.037658","129.4786628,35.7456277","128.9383097,36.037658"
"129.4784528,35.7456763","127.2414167,35.1809985","128.9387613,36.0377752","129.4784528,35.7456763","128.9387613,36.0377752"
"129.4782686,35.7456955","127.2411544,35.18164","128.9398544,36.0380667","129.4782686,35.7456955","128.9398544,36.0380667"
"129.4778687,35.7457111","127.2408054,35.1825914","128.9408246,36.0383742","129.4778687,35.7457111","128.9408246,36.0383742"
"129.4774448,35.7456955","127.2404916,35.183524","128.9412481,36.0385332","129.4774448,35.7456955","128.9412481,36.0385332"
"129.4768732,35.7456545","127.2401947,35.1843512","128.9420366,36.0388582","129.4768732,35.7456545","128.9420366,36.0388582"
"129.4766196,35.7456379","127.2397883,35.1853927","128.9427247,36.0392159","129.4766196,35.7456379","128.9427247,36.0392159"
"129.4763234,35.7456428","127.2394907,35.1860485","128.9427471,36.039231","129.4763234,35.7456428","128.9427471,36.039231"
"129.4761247,35.7456587","127.2392108,35.1866682","128.9430425,36.0394194","129.4761247,35.7456587","128.9430425,36.0394194"
"129.4759343,35.745696","127.2386622,35.18786","128.9439747,36.0400158","129.4759343,35.745696","128.9439747,36.0400158"
"129.4755303,35.7458136","127.2384356,35.1883284","128.944799,36.0407244","129.4755303,35.7458136","128.944799,36.0407244"
"129.4744452,35.7461586","127.2370217,35.1914696","128.9461997,36.0420498","129.4744452,35.7461586","128.9461997,36.0420498"
"129.4737576,35.7463908","127.2360084,35.1936658","128.946577,36.0424095","129.4737576,35.7463908","128.946577,36.0424095"
"129.4732953,35.7465651","127.2358656,35.1940226","128.9469498,36.0427665","129.4732953,35.7465651","128.9469498,36.0427665"
"129.4730269,35.7466678","127.2357493,35.1943136","128.9486101,36.0443871","129.4730269,35.7466678","128.9486101,36.0443871"
"129.4727465,35.7467787","127.235665,35.1945523","128.9490171,36.0447861","129.4727465,35.7467787","128.9490171,36.0447861"
"129.4726994,35.7467966","127.2354454,35.1952101","128.9503577,36.0460987","129.4726994,35.7467966","128.9503577,36.0460987"
"129.4718139,35.7471654","127.2353788,35.195421","128.9509978,36.04674","129.4718139,35.7471654","128.9509978,36.04674"
"129.4712921,35.747439","127.2352918,35.1958275","128.9519494,36.0476661","129.4712921,35.747439","128.9519494,36.0476661"
"129.4707596,35.7477272","127.2352225,35.1961961","128.9529368,36.0485998","129.4707596,35.7477272","128.9529368,36.0485998"
"129.469935,35.7482365","127.2351701,35.1964503","128.9541747,36.0496332","129.469935,35.7482365","128.9541747,36.0496332"
"129.4696533,35.7484268","127.235137,35.1968217","128.9550992,36.0502828","129.4696533,35.7484268","128.9550992,36.0502828"
"129.4689609,35.7489141","127.2351511,35.1975557","128.9563993,36.0510747","129.4689609,35.7489141","128.9563993,36.0510747"
"129.468429,35.7493177","127.2351746,35.198086","128.9567645,36.0512506","129.468429,35.7493177","128.9567645,36.0512506"
"129.4676706,35.7499999","127.2352829,35.1989095","128.9576281,36.0516683","129.4676706,35.7499999","128.9576281,36.0516683"
"129.4666583,35.7508819","127.2353337,35.1991855","128.9577569,36.051728","129.4666583,35.7508819","128.9577569,36.051728"
"129.4665209,35.7510049","127.2357449,35.2014236","128.9586828,36.0521531","129.4665209,35.7510049","128.9586828,36.0521531"
"129.4664928,35.7510297","127.235759,35.201502","128.9590047,36.0522718","129.4664928,35.7510297","128.9590047,36.0522718"
"129.4663377,35.7511566","127.2359002,35.2026647","128.9599097,36.0525844","129.4663377,35.7511566","128.9599097,36.0525844"
"129.4661326,35.7513123","127.2359261,35.2031498","128.9605492,36.0527632","129.4661326,35.7513123","128.9605492,36.0527632"
"129.4655818,35.7517595","127.2359112,35.2036746","128.9612743,36.0529536","129.4655818,35.7517595","128.9612743,36.0529536"
"129.465086,35.752148","127.2358119,35.2051658","128.9623955,36.0531896","129.465086,35.752148","128.9623955,36.0531896"
"129.4643974,35.7526577","127.2355164,35.2075511","128.9628309,36.0532619","129.4643974,35.7526577","128.9628309,36.0532619"
"129.4641469,35.752861","127.2352997,35.2093098","128.964132,36.0534398","129.4641469,35.752861","128.964132,36.0534398"
"129.4635214,35.7534175","127.2352374,35.2098814","128.9646891,36.0534907","129.4635214,35.7534175","128.9646891,36.0534907"
"129.4628764,35.7539924","127.2351946,35.2102249","128.9661739,36.0535744","129.4628764,35.7539924","128.9661739,36.0535744"
"129.4620304,35.754758","127.2351777,35.2103294","128.9679619,36.0536661","129.4620304,35.754758","128.9679619,36.0536661"
"129.4613291,35.7553861","127.2349536,35.2116923","128.9801748,36.0541361","129.4613291,35.7553861","128.9801748,36.0541361"
"129.4606667,35.7560153","127.2347389,35.2125034","128.9827756,36.0542356","129.4606667,35.7560153","128.9827756,36.0542356"
"129.4603152,35.756341","127.2345349,35.2130602","128.9865319,36.0543802","129.4603152,35.756341","128.9865319,36.0543802"
"129.4597774,35.7569592","127.2344762,35.2132206","128.9875396,36.05442","129.4597774,35.7569592","128.9875396,36.05442"
"129.4594868,35.7573281","127.2343732,35.2134611","128.9889172,36.0544714","129.4594868,35.7573281","128.9889172,36.0544714"
"129.4592272,35.7576569","127.2339118,35.2144411","128.9977116,36.0547999","129.4592272,35.7576569","128.9977116,36.0547999"
"129.4588532,35.7582381","127.2332995,35.2155327","128.9982069,36.0548046","129.4588532,35.7582381","128.9982069,36.0548046"
"129.4586122,35.7586477","127.2320245,35.2176741","128.9986721,36.0548105","129.4586122,35.7586477","128.9986721,36.0548105"
"129.4584694,35.7589132","127.2317715,35.2181028","128.9999991,36.0548245","129.4584694,35.7589132","128.9999991,36.0548245"
"129.4582953,35.7592992","127.2312124,35.2190492","129.0030502,36.0547836","129.4582953,35.7592992","129.0030502,36.0547836"
"129.4581437,35.7597019","127.2304182,35.2203234","129.003109,36.054782","129.4581437,35.7597019","129.003109,36.054782"
"129.4580164,35.7600582","127.2300284,35.2208996","129.0040534,36.0547602","129.4580164,35.7600582","129.0040534,36.0547602"
"129.4579414,35.760292","127.2295471,35.2215568","129.0042187,36.0547554","129.4579414,35.760292","129.0042187,36.0547554"
"129.4578518,35.7606063","127.2288686,35.2223578","129.004991,36.0547331","129.4578518,35.7606063","129.004991,36.0547331"
"129.4578368,35.7606715","127.2280947,35.2231342","129.005235,36.0547228","129.4578368,35.7606715","129.005235,36.0547228"
"129.4577602,35.7609765","127.2273002,35.223788","129.0054447,36.0547139","129.4577602,35.7609765","129.0054447,36.0547139"
"129.4577512,35.7610145","127.2266569,35.224259","129.005489,36.0547115","129.4577512,35.7610145","129.005489,36.0547115"
"129.457652,35.7614371","127.226246,35.2245466","129.0056465,36.0547032","129.457652,35.7614371","129.0056465,36.0547032"
"129.4576132,35.7616144","127.2255677,35.2249734","129.0065371,36.0546569","129.4576132,35.7616144","129.0065371,36.0546569"
"129.4575299,35.7619601","127.2253959,35.2250713","129.0079289,36.0545763","129.4575299,35.7619601","129.0079289,36.0545763"
"129.4574488,35.7622607","127.2249016,35.2253524","129.0099869,36.0544485","129.4574488,35.7622607","129.0099869,36.0544485"
"129.4573802,35.7625287","127.2235277,35.2260896","129.0126374,36.0543556","129.4573802,35.7625287","129.0126374,36.0543556"
"129.4572945,35.7627798","127.2232778,35.2262143","129.0150375,36.0542955","129.4572945,35.7627798","129.0150375,36.0542955"
