0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"127.9939992,36.2105283","127.1087911,37.7487814","127.3493812,37.6928073","127.4972116,37.6711416","127.4875271,37.6546437","127.4875271,37.6546437","127.5809867,37.2354565","127.4005427,37.3807727","127.2298739,37.5956494","127.2180135,37.7553665","127.1017296,36.0761723","127.2180135,37.7553665","127.3158347,37.6310296",,,"127.2936964,37.6305585","127.2935936,37.3810057","127.3158347,37.6310296","127.2936964,37.6305585","128.5596497,36.2002809","127.5693667,37.3852587","126.9431346,37.7175667","127.8531073,37.6715135","126.9039777,37.7189219","127.9939992,36.2105283","126.9431346,37.7175667"
"127.9940736,36.2105172","127.1106193,37.7486613","127.3495116,37.6928571","127.4977491,37.6715499","127.488061,37.6550241","127.488061,37.6550241","127.5820176,37.2348636","127.4011098,37.3807362","127.2303623,37.5956082","127.2181412,37.7555318","127.1018101,36.0754152","127.2181412,37.7555318","127.3161601,37.6309814",,,"127.2955413,37.631053","127.2940254,37.3809064","127.3161601,37.6309814","127.2955413,37.631053","128.5600123,36.2011828","127.5700705,37.3853313","126.9429945,37.717484","127.853813,37.6723127","126.9040002,37.7189536","127.9940736,36.2105172","126.9429945,37.717484"
"127.9947205,36.210419","127.1106783,37.7486569","127.3500943,37.693012","127.4977502,37.6715499","127.4885893,37.6554577","127.4885893,37.6554577","127.5830092,37.2343572","127.4013108,37.3807192","127.2308495,37.595566","127.218218,37.7556284","127.1020276,36.0741204","127.218218,37.7556284","127.3166998,37.6308994",,,"127.2956998,37.6310956","127.2941067,37.3808876","127.3166998,37.6308994","127.2956998,37.6310956","128.5602944,36.2018943","127.5705789,37.3853833","126.9427357,37.7173512","127.8540638,37.6725931","126.9040369,37.7190493","127.9947205,36.210419","126.9427357,37.7173512"
"127.9955904,36.2102278","127.1132865,37.7485024","127.3502904,37.6930834","127.497765,37.6715607","127.4898532,37.6566936","127.4898532,37.6566936","127.5836762,37.234034","127.4020892,37.3806631","127.2312744,37.5955498","127.2182711,37.7556952","127.1021717,36.0735204","127.2182711,37.7556952","127.3168868,37.6308861",,,"127.2964598,37.6312916","127.2947533,37.3807157","127.3168868,37.6308861","127.2964598,37.6312916","128.5606743,36.2028493","127.5714228,37.3854441","126.9426384,37.717312","127.8541516,37.672692","126.9040246,37.7191583","127.9955904,36.2102278","126.9426384,37.717312"
"127.9963243,36.2100066","127.1134603,37.7484849","127.3503198,37.6930988","127.4981244,37.6717996","127.4900028,37.6568486","127.4900028,37.6568486","127.5839624,37.2338815","127.4028743,37.3805934","127.2317514,37.5955203","127.2183829,37.755846","127.1025388,36.0722874","127.2183829,37.755846","127.3170931,37.6308711",,,"127.2973601,37.6315239","127.2952892,37.3805517","127.3170931,37.6308711","127.2973601,37.6315239","128.5608866,36.2036579","127.57274,37.3854991","126.9424382,37.7172326","127.8542211,37.6727711","126.9040016,37.7191978","127.9963243,36.2100066","126.9424382,37.7172326"
"127.9969702,36.209756","127.1136613,37.7484658","127.3504207,37.6931521","127.4984748,37.6719997","127.4900119,37.6568576","127.4900119,37.6568576","127.5848119,37.2334311","127.4042378,37.3804611","127.2318239,37.5955159","127.218427,37.7559056","127.1029453,36.071178","127.218427,37.7559056","127.3174241,37.6308527",,,"127.2973613,37.6315239","127.2962638,37.380209","127.3174241,37.6308527","127.2973613,37.6315239","128.5609151,36.2037937","127.574012,37.3855119","126.9421689,37.7171358","127.8542394,37.6727927","126.9038071,37.7195456","127.9969702,36.209756","126.9421689,37.7171358"
"127.9977275,36.2093634","127.1153506,37.7484136","127.350449,37.6931665","127.4989375,37.6722494","127.4907226,37.657695","127.4907226,37.657695","127.5853843,37.2331972","127.4052377,37.3803276","127.2323869,37.5955163","127.2190654,37.7566958","127.1032618,36.0705182","127.2190654,37.7566958","127.3175624,37.6308466",,,"127.2986683,37.6318353","127.2967126,37.3800539","127.3175624,37.6308466","127.2986683,37.6318353","128.5609996,36.2041996","127.5743565,37.38549","126.9415443,37.7169102","127.8542758,37.6728349","126.9037956,37.7195681","127.9977275,36.2093634","126.9415443,37.7169102"
"127.9977475,36.2093534","127.1163541,37.7484106","127.3506529,37.6933236","127.4992266,37.6723764","127.4909969,37.6580574","127.4909969,37.6580574","127.5862025,37.232891","127.4083952,37.3799759","127.2329374,37.5955329","127.2199831,37.7577859","127.1044412,36.0680644","127.2199831,37.7577859","127.3178106,37.6308434",,,"127.2997988,37.6320554","127.2970937,37.3798959","127.3178106,37.6308434","127.2997988,37.6320554","128.5611745,36.2052916","127.5753708,37.3854398","126.9411822,37.7167796","127.8543728,37.6729473","126.9037656,37.7196202","127.9977475,36.2093534","126.9411822,37.7167796"
"127.998483,36.2088473","127.1164891,37.7484119","127.3507015,37.6933651","127.4998707,37.6726595","127.4915739,37.6589417","127.4915739,37.6589417","127.5874116,37.232498","127.4092357,37.3799008","127.233412,37.5955412","127.2211325,37.7591739","127.1058635,36.0652264","127.2211325,37.7591739","127.3181313,37.6308403",,,"127.3014336,37.6322826","127.2975449,37.3797038","127.3181313,37.6308403","127.3014336,37.6322826","128.5612123,36.2062","127.5758746,37.3854143","126.9410973,37.7167486","127.8543979,37.6729761","126.903753,37.7196436","127.998483,36.2088473","126.9410973,37.7167486"
"127.9991602,36.2082828","127.1171396,37.7484059","127.3508238,37.6934699","127.5,37.6727163","127.4919242,37.659533","127.4919242,37.659533","127.5882141,37.2323","127.4117729,37.3796413","127.2339952,37.5955912","127.2212715,37.7593383","127.1063339,36.0641929","127.2212715,37.7593383","127.318239,37.6308404",,,"127.3019718,37.6323339","127.2981997,37.3794128","127.318239,37.6308404","127.3019718,37.6323339","128.5611458,36.2074528","127.576244,37.3853888","126.9411762,37.7169643","127.8544549,37.6730399","126.9038718,37.7196803","127.9991602,36.2082828","126.9411762,37.7169643"
"127.9996319,36.2077606","127.1176867,37.7484014","127.3509382,37.6935737","127.5003141,37.6728469","127.4921996,37.6600828","127.4921996,37.6600828","127.5882873,37.232282","127.4128799,37.3795583","127.2339997,37.5955912","127.221753,37.75991","127.1066478,36.0633627","127.221753,37.75991","127.3184815,37.6308408",,,"127.3023786,37.6323662","127.2983252,37.3793554","127.3184815,37.6308408","127.3023786,37.6323662","128.5609866,36.2083494","127.5763863,37.385377","126.9412252,37.7170908","127.8546065,37.6732206","126.9045215,37.7198836","127.9996319,36.2077606","126.9412252,37.7170908"
"127.9999993,36.2072795","127.1181488,37.7483948","127.3510628,37.6936567","127.5006917,37.6730047","127.4925363,37.6609139","127.4925363,37.6609139","127.5889974,37.2321552","127.4146975,37.3794325","127.2349249,37.5956915","127.2218683,37.7600355","127.1068933,36.0624484","127.2218683,37.7600355","127.3188283,37.6308567",,,"127.3024239,37.6323689","127.2994075,37.3788533","127.3188283,37.6308567","127.3024239,37.6323689","128.560674,36.2095827","127.5769963,37.3853135","126.9412452,37.7171422","127.8546738,37.6732979","126.904612,37.7199157","127.9999993,36.2072795","126.9412452,37.7171422"
"128.0000677,36.2071863","127.1183713,37.7483856","127.3510696,37.6936613","127.5021364,37.6735995","127.4927505,37.6614114","127.4927505,37.6614114","127.5900468,37.2319931","127.415878,37.3793505","127.2358103,37.5958179","127.2219079,37.7600753","127.1069404,36.0621483","127.2219079,37.7600753","127.3189189,37.6308649",,,"127.3034868,37.632441","127.3004855,37.3782656","127.3189189,37.6308649","127.3034868,37.632441","128.5605422,36.209958","127.5776739,37.3852202","126.941359,37.7174015","127.8548608,37.6735146","126.9046176,37.7199193","128.0000677,36.2071863","126.941359,37.7174015"
"128.0003965,36.206589","127.1216303,37.7483582","127.3511886,37.6937263","127.5031842,37.6740394","127.4928797,37.6618495","127.4928797,37.6618495","127.59152,37.2318549","127.4172538,37.3792631","127.2363016,37.5959046","127.2220888,37.7602794","127.107,36.0611027","127.2220888,37.7602794","127.3190164,37.6308741",,,"127.3043991,37.6324416","127.3006382,37.3781821","127.3190164,37.6308741","127.3043991,37.6324416","128.560299,36.210648","127.5786543,37.3850474","126.9414027,37.7174783","127.8550593,37.6737709","126.9046594,37.7199447","128.0003965,36.206589","126.9414027,37.7174783"
"128.0006763,36.2059784","127.1222854,37.7483432","127.3513076,37.693776","127.5047027,37.6746631","127.4930849,37.6625354","127.4930849,37.6625354","127.5919968,37.2318275","127.4192623,37.3791347","127.236914,37.5960286","127.2221102,37.7603047","127.1070031,36.0602417","127.2221102,37.7603047","127.319856,37.6309583",,,"127.3051222,37.6324401","127.3007264,37.3781353","127.319856,37.6309583","127.3051222,37.6324401","128.5602872,36.2106824","127.5800841,37.3848021","126.9414341,37.7175325","127.8554166,37.6742529","126.9047,37.719981","128.0006763,36.2059784","126.9414341,37.7175325"
"128.0008234,36.2055027","127.1227479,37.7482383","127.3514379,37.6938167","127.5047118,37.6746667","127.4934657,37.6639749","127.4934657,37.6639749","127.5928164,37.2318296","127.4197638,37.3790981","127.2379927,37.5962824","127.2221792,37.7603779","127.106964,36.0598476","127.2221792,37.7603779","127.3201132,37.6309875",,,"127.3052809,37.6324341","127.3008972,37.3780419","127.3201132,37.6309875","127.3052809,37.6324341","128.5602308,36.2107911","127.5801948,37.3847831","126.9415453,37.7176781","127.8556781,37.674637","126.9047798,37.7200706","128.0008234,36.2055027","126.9415453,37.7176781"
"128.0009577,36.2049287","127.1229879,37.7481336","127.3515615,37.6938484","127.5072248,37.6756832","127.4935791,37.6644264","127.4935791,37.6644264","127.5934771,37.2318561","127.4204529,37.3790472","127.2387,37.5964742","127.2229914,37.7611738","127.1069439,36.0596473","127.2229914,37.7611738","127.3201868,37.6309958",,,"127.3062783,37.6324006","127.3009187,37.3780284","127.3201868,37.6309958","127.3062783,37.6324006","128.559514,36.2121605","127.5811706,37.3846094","126.9416411,37.7177687","127.8559442,37.6750274","126.9048293,37.7201277","128.0009577,36.2049287","126.9416411,37.7177687"
"128.0009716,36.2048367","127.1231817,37.7479792","127.351574,37.6938512","127.5072599,37.6756977","127.4935825,37.6644418","127.4935825,37.6644418","127.5941749,37.2318898","127.4223212,37.3789898","127.2391753,37.5966194","127.2230774,37.761257","127.1060356,36.0565294","127.2230774,37.761257","127.3206479,37.6310749",,,"127.3068372,37.6323681","127.3009549,37.378005","127.3206479,37.6310749","127.3068372,37.6323681","128.5588983,36.213035","127.5823406,37.3844013","126.9416861,37.7178113","127.8563407,37.6756697","126.9049085,37.7201542","128.0009716,36.2048367","126.9416861,37.7178113"
"128.0010472,36.2043162","127.123288,37.7478372","127.3517407,37.6938775","127.5095984,37.6766547","127.4937343,37.6650448","127.4937343,37.6650448","127.5946913,37.2319426","127.4234676,37.3790248","127.2412789,37.597264","127.2231735,37.7613518","127.1045443,36.0518958","127.2231735,37.7613518","127.3213819,37.6312319",,,"127.3070446,37.6323514","127.3011111,37.3779061","127.3213819,37.6312319","127.3070446,37.6323514","128.5581694,36.213924","127.5827145,37.3843325","126.9418452,37.7179265","127.8563887,37.6757399","126.9050001,37.7201925","128.0010472,36.2043162","126.9418452,37.7179265"
"128.0011825,36.2035475","127.123358,37.747676","127.351896,37.6938894","127.5097492,37.676716","127.4941334,37.6664644","127.4941334,37.6664644","127.5948367,37.2319569","127.4312443,37.3792225","127.24146,37.5973212","127.2233172,37.7615009","127.1044809,36.0516999","127.2233172,37.7615009","127.3214476,37.6312501",,,"127.3074119,37.6323159","127.3015783,37.3776095","127.3214476,37.6312501","127.3074119,37.6323159","128.5574693,36.2146469","127.5828071,37.3843144","126.942026,37.7180301","127.8568741,37.6764658","126.905078,37.720247","128.0011825,36.2035475","126.942026,37.7180301"
"128.0012603,36.2030198","127.1233805,37.7474986","127.3520594,37.6938824","127.5102788,37.6769043","127.4941708,37.6666663","127.4941708,37.6666663","127.5957376,37.2320815","127.431783,37.3792426","127.2416048,37.5973702","127.2234099,37.7615985","127.1044004,36.0513652","127.2234099,37.7615985","127.3222008,37.6314621",,,"127.3079493,37.6322411","127.3019031,37.3774027","127.3222008,37.6314621","127.3079493,37.6322411","128.5560868,36.2160745","127.5842211,37.3840664","126.9422532,37.7181466","127.8572123,37.676983","126.905113,37.7202715","128.0012603,36.2030198","126.9422532,37.7181466"
"128.0013499,36.2024162","127.1233654,37.7473399","127.3522443,37.6938673","127.5108992,37.6771242","127.4942886,37.667062","127.4942886,37.667062","127.5958605,37.2321057","127.4333847,37.3792544","127.2451227,37.5985496","127.2239833,37.7621748","127.1042992,36.0509654","127.2239833,37.7621748","127.3229369,37.6317075",,,"127.3085559,37.6321645","127.3033457,37.3764307","127.3229369,37.6317075","127.3085559,37.6321645","128.5552133,36.2170586","127.5868627,37.383603","126.9423312,37.7181848","127.8572625,37.6770586","126.9052086,37.7203675","128.0013499,36.2024162","126.9423312,37.7181848"
"128.0015495,36.2010991","127.1233161,37.7472153","127.352385,37.6938495","127.5123497,37.6776495","127.4943929,37.6673793","127.4943929,37.6673793","127.5963375,37.2321982","127.4334638,37.3792562","127.2463877,37.5989886","127.2241292,37.7623464","127.1041887,36.0504205","127.2241292,37.7623464","127.3236242,37.6319663",,,"127.3098189,37.6319629","127.3038549,37.3760827","127.3236242,37.6319663","127.3098189,37.6319629","128.5550089,36.2173308","127.5880632,37.3834345","126.9427043,37.7183659","127.8574282,37.6773051","126.9052365,37.7204262","128.0015495,36.2010991","126.9427043,37.7183659"
"128.0015549,36.2010594","127.1230548,37.7470369","127.3525552,37.6938416","127.5136108,37.6780316","127.4946616,37.6679498","127.4946616,37.6679498","127.5970874,37.2323562","127.4368003,37.3793338","127.2472498,37.5993339","127.2244118,37.7626797","127.1040679,36.0499369","127.2244118,37.7626797","127.3239322,37.6320893",,,"127.3098654,37.6319557","127.3044431,37.3757285","127.3239322,37.6320893","127.3098654,37.6319557","128.5549412,36.2174207","127.5882835,37.3834091","126.9427947,37.7184096","127.8575619,37.6775165","126.9052699,37.720512","128.0015549,36.2010594","126.9427947,37.7184096"
"128.0015644,36.2009873","127.1228566,37.7469561","127.352731,37.6938472","127.5145329,37.6783001","127.4947206,37.6680697","127.4947206,37.6680697","127.597587,37.232482","127.442196,37.3794708","127.2476818,37.5995448","127.2246907,37.7630697","127.1040387,36.0497682","127.2246907,37.7630697","127.323999,37.6321165",,,"127.3110899,37.6317594","127.3053278,37.3751883","127.323999,37.6321165","127.3110899,37.6317594","128.5545452,36.2180931","127.5888731,37.3833681","126.942979,37.718497","127.8578336,37.6779104","126.9052853,37.7205734","128.0015644,36.2009873","126.942979,37.718497"
"128.0016313,36.2004902","127.1227409,37.7469269","127.3528875,37.6938609","127.5159097,37.6786514","127.4949371,37.6685159","127.4949371,37.6685159","127.5978554,37.2325611","127.4429404,37.3794901","127.2480539,37.5997376","127.2249682,37.7635679","127.1039999,36.0495454","127.2249682,37.7635679","127.3242571,37.6322124",,,"127.3114085,37.6317094","127.3060584,37.3748064","127.3242571,37.6322124","127.3114085,37.6317094","128.5541755,36.2189825","127.590233,37.3832805","126.9433282,37.7186906","127.8579284,37.678039","126.9052881,37.7206419","128.0016313,36.2004902","126.9433282,37.7186906"
"128.0019107,36.1984308","127.1225548,37.746929","127.3530405,37.6938918","127.517257,37.6789946","127.4951616,37.6688999","127.4951616,37.6688999","127.5983133,37.2326968","127.4469038,37.3796272","127.248332,37.5999013","127.2252633,37.7642049","127.1039483,36.0492107","127.2252633,37.7642049","127.3256997,37.6327833",,,"127.3136965,37.631348","127.3069506,37.3743914","127.3256997,37.6327833","127.3136965,37.631348","128.5540036,36.2196872","127.591244,37.3832689","126.9433982,37.7187351","127.85799,37.6781182","126.9052878,37.7206897","128.0019107,36.1984308","126.9433982,37.7187351"
"128.0019818,36.1978914","127.1223467,37.7469959","127.3531176,37.6939063","127.5206617,37.679863","127.4954122,37.6692992","127.4954122,37.6692992","127.5997626,37.2331959","127.4472732,37.3796399","127.248479,37.5999873","127.225323,37.7643375","127.1037763,36.0480841","127.225323,37.7643375","127.3270732,37.633318",,,"127.3144414,37.6312374","127.307732,37.3740339","127.3270732,37.633318","127.3144414,37.6312374","128.5539374,36.220391","127.5914631,37.383266","126.9434963,37.7188194","127.8580117,37.6781451","126.9052881,37.7207834","128.0019818,36.1978914","126.9434963,37.7188194"
"128.0021961,36.1962722","127.1221699,37.7471603","127.3532038,37.6939118","127.5240506,37.6807267","127.4955766,37.6695281","127.4955766,37.6695281","127.6001799,37.2333488","127.4488782,37.3796758","127.2491831,37.6004899","127.2253578,37.7644449","127.1037032,36.0475943","127.2253578,37.7644449","127.3274118,37.6334492",,,"127.3149765,37.6311599","127.3084375,37.3737367","127.3274118,37.6334492","127.3149765,37.6311599","128.5539493,36.2209408","127.5924414,37.3832905","126.9439265,37.7192514","127.8581623,37.6783322","126.9052957,37.7212531","128.0021961,36.1962722","126.9439265,37.7192514"
"128.0022745,36.1956579","127.1221091,37.7472908","127.353383,37.6939246","127.5271447,37.6815399","127.4957773,37.6697616","127.4957773,37.6697616","127.6002002,37.2333569","127.4511451,37.3797408","127.2499999,37.6011658","127.2253903,37.7645459","127.103352,36.0452373","127.2253903,37.7645459","127.3282373,37.6337578",,,"127.3158347,37.6310296","127.3086105,37.3736739","127.3282373,37.6337578","127.3158347,37.6310296","128.554037,36.2215909","127.5925792,37.3832967","126.9439715,37.7192958","127.858298,37.6785012","126.9053003,37.7215307","128.0022745,36.1956579","126.9439715,37.7192958"
"128.0024492,36.1942742","127.1220754,37.7474556","127.353484,37.6939302","127.5278286,37.6817345","127.4959621,37.6699743","127.4959621,37.6699743","127.6020501,37.2341566","127.4525898,37.3797423","127.2504041,37.6015579","127.225524,37.7649428","127.1032416,36.0444552","127.225524,37.7649428","127.3285181,37.6338609",,,"127.3161601,37.6309814","127.3095454,37.3733392","127.3285181,37.6338609","127.3161601,37.6309814","128.5541744,36.2221324","127.5935405,37.3833636","126.9440448,37.7193664","127.8584336,37.6786315","126.905301,37.721592","128.0024492,36.1942742","126.9440448,37.7193664"
"128.0026162,36.1932502","127.1220888,37.7477062","127.3536552,37.6939394","127.5282063,37.6818471","127.4963,37.6703249","127.4963,37.6703249","127.6034996,37.2347485","127.4539408,37.3797004","127.2509089,37.6020403","127.2258979,37.7660595","127.1030469,36.0429832","127.2258979,37.7660595","127.3290742,37.6340663",,,"127.3166998,37.6308994","127.3105175,37.373019","127.3290742,37.6340663","127.3166998,37.6308994","128.5546415,36.2235248","127.5946714,37.3834654","126.9441371,37.7194552","127.8587272,37.6788361","126.9053262,37.7221266","128.0026162,36.1932502","126.9441371,37.7194552"
"128.0027168,36.1926313","127.1221612,37.7482067","127.3539375,37.6940001","127.5299293,37.6824658","127.496749,37.6707495","127.496749,37.6707495","127.6046118,37.2351811","127.4551065,37.3796414","127.251564,37.6026483","127.2260846,37.7665566","127.1030309,36.0428696","127.2260846,37.7665566","127.3290798,37.6340681",,,"127.3168868,37.6308861","127.3111991,37.3728118","127.3290798,37.6340681","127.3168868,37.6308861","128.5547023,36.2237442","127.5950713,37.3835084","126.9442857,37.7196226","127.8588319,37.6789088","126.9053349,37.7223186","128.0027168,36.1926313","126.9442857,37.7196226"
"128.0029549,36.1917784","127.122195,37.748707","127.3542118,37.6941158","127.5305361,37.6826919","127.4972116,37.6711416","127.4972116,37.6711416","127.6052762,37.2354654","127.4573092,37.379443","127.2520995,37.6030856","127.22634,37.7671944","127.1026114,36.0397496","127.22634,37.7671944","127.3291784,37.634098",,,"127.3170931,37.6308711","127.3122671,37.3725467","127.3291784,37.634098","127.3170931,37.6308711","128.5550957,36.2250335","127.5962496,37.3836228","126.9443239,37.7196661","127.8589718,37.6789904","126.9053418,37.7224511","128.0029549,36.1917784","126.9443239,37.7196661"
"128.0032502,36.1909919","127.1221839,37.7499995","127.3542243,37.6941204","127.5310012,37.6828955","127.4977491,37.6715499","127.4977491,37.6715499","127.6056552,37.2356273","127.457769,37.3793999","127.2524951,37.6033812","127.2263771,37.7672909","127.1025412,36.0382392","127.2263771,37.7672909","127.3298874,37.6343136",,,"127.3174241,37.6308527","127.3126705,37.3724518","127.3298874,37.6343136","127.3174241,37.6308527","128.5551608,36.2252412","127.5978053,37.3837748","126.944398,37.7197692","127.8591514,37.6790827","126.9053439,37.7226143","128.0032502,36.1909919","126.944398,37.7197692"
"128.0035781,36.1902711","127.1221181,37.7506627","127.3546244,37.694266","127.531059,37.6829216","127.4977502,37.6715499","127.4977502,37.6715499","127.6064246,37.2359565","127.4590533,37.379285","127.2528614,37.6036046","127.2264142,37.767382","127.1025426,36.0379642","127.2264142,37.767382","127.3304605,37.6344613",,,"127.3175624,37.6308466","127.3139485,37.3721996","127.3304605,37.6344613","127.3175624,37.6308466","128.5552491,36.2255244","127.5984233,37.3838337","126.9444754,37.7198966","127.8595742,37.6792689","126.9053419,37.7227143","128.0035781,36.1902711","126.9444754,37.7198966"
"128.0040291,36.1894857","127.1220364,37.7511041","127.3547287,37.6943076","127.5314368,37.6830901","127.497765,37.6715607","127.497765,37.6715607","127.6083998,37.236748","127.4613012,37.3790784","127.2531667,37.6037783","127.2264333,37.7674326","127.1025431,36.0376568","127.2264333,37.7674326","127.3311176,37.6345984",,,"127.3178106,37.6308434","127.3145824,37.3720889","127.3311176,37.6345984","127.3178106,37.6308434","128.5554897,36.2262849","127.5992344,37.3838962","126.9445428,37.7199925","127.8601307,37.6794501","126.9053466,37.7228432","128.0040291,36.1894857","126.9445428,37.7199925"
"128.004559,36.1887018","127.1219415,37.7512254","127.3549622,37.6943998","127.5316739,37.6831955","127.4981244,37.6717996","127.4981244,37.6717996","127.6104597,37.2376096","127.4621303,37.379002","127.2536847,37.6040408","127.2265733,37.7676609","127.1025609,36.0365344","127.2265733,37.7676609","127.331794,37.6347093",,,"127.3181313,37.6308403","127.3153856,37.3719928","127.331794,37.6347093","127.3181313,37.6308403","128.5564764,36.2294099","127.6000037,37.383964","126.9446283,37.7200857","127.8614776,37.6798444","126.9053474,37.7228811","128.004559,36.1887018","126.9446283,37.7200857"
"128.0048931,36.1882533","127.1218949,37.7514614","127.3550483,37.694426","127.5322592,37.6835117","127.4984748,37.6719997","127.4984748,37.6719997","127.6120119,37.2382626","127.4627425,37.3789473","127.2541542,37.6042464","127.2266624,37.7678053","127.1025934,36.0360431","127.2266624,37.7678053","127.3324239,37.6347868",,,"127.318239,37.6308404","127.315511,37.3719776","127.3324239,37.6347868","127.318239,37.6308404","128.5566135,36.2298459","127.6012001,37.3840712","126.9446937,37.7201446","127.8624621,37.6801082","126.9053529,37.7237563","128.0048931,36.1882533","126.9446937,37.7201446"
"128.0055777,36.1874867","127.121888,37.7514902","127.3550744,37.6944333","127.5328309,37.6838198","127.4989375,37.6722494","127.4989375,37.6722494","127.612734,37.2385972","127.4629278,37.3789302","127.2548671,37.6045038","127.22708,37.7684994","127.1026646,36.0346757","127.22708,37.7684994","127.333122,37.6348383",,,"127.3184815,37.6308408","127.316007,37.371918","127.333122,37.6348383","127.3184815,37.6308408","128.5566623,36.2299996","127.6013176,37.3840819","126.944732,37.720179","127.8628119,37.6802081","126.9053774,37.7240899","128.0055777,36.1874867","126.944732,37.720179"
"128.0063759,36.1867414","127.1217349,37.7521288","127.3551617,37.6944496","127.5340108,37.6845622","127.4992266,37.6723764","127.4992266,37.6723764","127.6135283,37.2390102","127.4658443,37.3786661","127.2551059,37.6045809","127.2272448,37.7687738","127.1026756,36.0344684","127.2272448,37.7687738","127.3333384,37.6348476",,,"127.3188283,37.6308567","127.318813,37.371715","127.3333384,37.6348476","127.3188283,37.6308567","128.5569999,36.231266","127.603106,37.3842444","126.9447828,37.7202153","127.8634625,37.6803548","126.9054026,37.7242063","128.0063759,36.1867414","126.9447828,37.7202153"
"128.006681,36.186457","127.1212873,37.7533045","127.3552626,37.6944497","127.534333,37.6847721","127.4998707,37.6726595","127.4998707,37.6726595","127.6151283,37.2398415","127.468204,37.3784405","127.2553085,37.6046409","127.2274603,37.7691303","127.1026973,36.0341285","127.2274603,37.7691303","127.3338496,37.634869",,,"127.3189189,37.6308649","127.3191428,37.3716903","127.3338496,37.634869","127.3189189,37.6308649","128.557349,36.2331498","127.6033489,37.3842667","126.9449047,37.7203042","127.8637905,37.6804033","126.9054405,37.7242984","128.006681,36.186457","126.9449047,37.7203042"
"128.0074479,36.185856","127.1212666,37.7533567","127.3553477,37.6944381","127.5354947,37.6855992","127.5,37.6727163","127.5,37.6727163","127.616022,37.240313","127.4703332,37.3782571","127.2555473,37.6047089","127.2278282,37.7697396","127.102754,36.033228","127.2278282,37.7697396","127.3347121,37.6348775",,,"127.3190164,37.6308741","127.3193247,37.3716762","127.3347121,37.6348775","127.3190164,37.6308741","128.5577369,36.235841","127.6048639,37.3844024","126.945004,37.7203732","127.8642512,37.680465","126.9054909,37.7243735","128.0074479,36.185856","126.945004,37.7203732"
"128.0086095,36.1849072","127.1203029,37.7557854","127.3553988,37.6944265","127.5366192,37.6865497","127.5003141,37.6728469","127.5003141,37.6728469","127.6162454,37.2404309","127.4715204,37.3781348","127.2562945,37.6048817","127.2278858,37.7698353","127.102958,36.0299686","127.2278858,37.7698353","127.3365585,37.6348223",,,"127.319856,37.6309583","127.3202781,37.3716208","127.3365585,37.6348223","127.319856,37.6309583","128.5579248,36.2371492","127.6048944,37.3844033","126.9457616,37.7208743","127.8643874,37.6804826","126.905528,37.7244233","128.0086095,36.1849072","126.9457616,37.7208743"
"128.0095015,36.1842344","127.1199525,37.7570317","127.355476,37.6944085","127.5370935,37.6869903","127.5006917,37.6730047","127.5006917,37.6730047","127.617446,37.2410643","127.4723935,37.3780521","127.2565957,37.6049319","127.2282489,37.770504","127.1030627,36.0278998","127.2282489,37.770504","127.3385057,37.6347646",,,"127.3201132,37.6309875","127.3210823,37.3715743","127.3385057,37.6347646","127.3201132,37.6309875","128.5579402,36.2372194","127.6068218,37.3845809","126.9458667,37.7209388","127.86505,37.6805446","126.9055898,37.7244903","128.0095015,36.1842344","126.9458667,37.7209388"
"128.0096509,36.184113","127.1197746,37.7576368","127.3555168,37.6943978","127.5373624,37.6872408","127.5021364,37.6735995","127.5021364,37.6735995","127.6191262,37.2419469","127.4756173,37.3777482","127.2570316,37.6050041","127.2283333,37.7707349","127.1031088,36.026663","127.2283333,37.7707349","127.3392992,37.6347414",,,"127.3201868,37.6309958","127.3216203,37.3714146","127.3392992,37.6347414","127.3201868,37.6309958","128.5581866,36.2383243","127.6080747,37.3846978","126.9459932,37.7210169","127.8655504,37.6806034","126.905644,37.7245338","128.0096509,36.184113","126.9459932,37.7210169"
"128.0102405,36.1836326","127.1196088,37.7583221","127.3555304,37.6943942","127.5376415,37.6875003","127.5031842,37.6740394","127.5031842,37.6740394","127.6200492,37.2424318","127.4765785,37.3776573","127.2583147,37.6051698","127.2283916,37.7709153","127.1031704,36.0250097","127.2283916,37.7709153","127.3405823,37.6346575",,,"127.3206479,37.6310749","127.32308,37.3711897","127.3405823,37.6346575","127.3206479,37.6310749","128.5585997,36.2394159","127.6086904,37.3847559","126.9461321,37.7211014","127.8664616,37.6807078","126.9057702,37.7246399","128.0102405,36.1836326","126.9461321,37.7211014"
"128.0109436,36.1829895","127.1194893,37.7590383","127.3556031,37.6943771","127.5396048,37.6896485","127.5047027,37.6746631","127.5047027,37.6746631","127.6217136,37.2433045","127.4774031,37.3775818","127.2593,37.6052836","127.2284724,37.7711976","127.1031945,36.0239747","127.2284724,37.7711976","127.3408249,37.6346416",,,"127.3213819,37.6312319","127.3235668,37.3711832","127.3408249,37.6346416","127.3213819,37.6312319","128.5588147,36.2398432","127.6105286,37.3849426","126.9462663,37.7212129","127.866793,37.68076","126.9058435,37.7247016","128.0109436,36.1829895","126.9462663,37.7212129"
