0,1,2,3,4,5,6
"127.3846221,37.6318849","128.5285938,36.0297764","126.9448108,37.6950108","128.5245803,36.034222","128.639852,35.9364814","127.1337039,37.6569744","127.1408459,37.6191454"
"127.3857768,37.6319996","128.5276995,36.0307334","126.9456475,37.6955276","128.5238494,36.0350415","128.639334,35.936462","127.1335723,37.6579086","127.1405142,37.6204901"
"127.3872373,37.6322479","128.5273503,36.0311123","126.9468705,37.6962553","128.5214892,36.0376716","128.6385599,35.936362","127.1334683,37.6587583","127.1401874,37.6220079"
"127.3890568,37.6326814","128.5267365,36.031791","126.9474702,37.6966115","128.5209494,36.0382513","128.6377476,35.9362273","127.1334601,37.6588259","127.1398724,37.6233995"
"127.3901739,37.6329799","128.5263492,36.0322244","126.9485909,37.6972269","128.5201995,36.0390583","128.6377076,35.9362205","127.1333901,37.6594611","127.1392854,37.62599"
"127.3906678,37.6330993","128.526149,36.0324497","126.949071,37.6974977","128.5196374,36.0397158","128.6374209,35.93617","127.1334338,37.6602544","127.1391243,37.6267159"
"127.3913306,37.6332658","128.5254367,36.033241","126.953495,37.6999537","128.5189868,36.0403993","128.6368996,35.9360794","127.133704,37.6615685","127.1387948,37.6276019"
"127.3945868,37.6340827","128.5250244,36.0337161","126.9598012,37.7033591","128.5186488,36.0407826","128.6366863,35.9360444","127.1342997,37.6630945","127.1387868,37.6276244"
"127.3949153,37.6341668","128.5248243,36.0339495","126.9630827,37.7051416","128.5182243,36.0412658","128.6361364,35.9359613","127.1343556,37.6632452","127.1383873,37.6284325"
"127.3959373,37.6344282","128.5245803,36.034222","126.9653745,37.706376","128.5181313,36.041373","128.6358765,35.9359286","127.1346044,37.6638336","127.1380742,37.6289742"
"127.3959871,37.6344408","128.5238494,36.0350415","126.9672055,37.707328","128.517836,36.0417154","128.6353584,35.9358992","127.1358049,37.6666666","127.1372742,37.6301164"
"127.3965717,37.6345964","128.5214892,36.0376716","126.9673513,37.7074098","128.5176493,36.0419586","128.6351543,35.9358957","127.1359562,37.667024","127.1366186,37.6309274"
"127.396659,37.6346199","128.5209494,36.0382513","126.9675275,37.7075088","128.5174141,36.0423158","128.6347,35.9359072","127.1361356,37.6674401","127.1365867,37.6309661"
"127.3968618,37.6346742","128.5201995,36.0390583","126.9677488,37.7076586","128.5173445,36.0424255","128.634069,35.9359718","127.1361704,37.6675213","127.1362618,37.6313581"
"127.3970963,37.6347411","128.5196374,36.0397158","126.9688027,37.7084646","128.5170526,36.0429491","128.6334179,35.9361006","127.1365948,37.6686196","127.1360497,37.6316161"
"127.3973874,37.6348242","128.5189868,36.0403993","126.9698103,37.7092352","128.5168496,36.0433898","128.633038,35.9362015","127.1370241,37.6696457","127.1352743,37.6325745"
"127.3980117,37.6350249","128.5186488,36.0407826","126.9720642,37.7110408","128.5167532,36.043662","128.6324915,35.936359","127.1370722,37.6697621","127.1350118,37.6329496"
"127.3987412,37.6353067","128.5182243,36.0412658","126.9720981,37.7110671","128.5166726,36.0439584","128.631062,35.9367845","127.1377372,37.6717534","127.1345992,37.6336658"
"127.400335,37.6359787","128.5181313,36.041373","126.9726251,37.7114687","128.5165695,36.0444849","128.6253988,35.9384705","127.1378946,37.6722767","127.1343822,37.6342276"
"127.4005128,37.6360645","128.517836,36.0417154","126.9736169,37.712233","128.5164842,36.0451897","128.6249992,35.9385896","127.1379478,37.6725238","127.1342709,37.6347446"
"127.4011675,37.6363805","128.5176493,36.0419586","126.9738889,37.7124442","128.5164908,36.0455268","128.6246338,35.9386985","127.1380507,37.6730595","127.1338467,37.637121"
"127.4030159,37.6373708","128.5174141,36.0423158","126.9742872,37.7127479","128.5165095,36.0457737","128.6231798,35.9391304","127.138054,37.6730776","127.1338985,37.6374168"
"127.403204,37.6374737","128.5173445,36.0424255","126.975154,37.7133989","128.516558,36.0461844","128.6227603,35.9392552","127.1381515,37.6742379","127.1338515,37.63798"
"127.4035256,37.6376488","128.5170526,36.0429491","126.9757589,37.7138523","128.5166729,36.0466531","128.6219352,35.9394648","127.1381579,37.6743361","127.1338198,37.6382215"
"127.4041157,37.6379693","128.5168496,36.0433898","126.9761166,37.7141243","128.5166868,36.0467035","128.6217749,35.9395006","127.1381662,37.6744867","127.1338247,37.6383576"
"127.4045733,37.6382184","128.5167532,36.043662","126.9766823,37.7145216","128.5167464,36.0469293","128.6213304,35.9395796","127.1381275,37.6756835","127.1338749,37.6385245"
"127.4046945,37.6382843","128.5166726,36.0439584","126.9784722,37.7158797","128.5169152,36.0473669","128.6207482,35.9396481","127.1379251,37.6772089","127.1339365,37.6386743"
"127.4070471,37.6395652","128.5165695,36.0444849","126.9808711,37.7176253","128.5169244,36.0473902","128.6205178,35.9396647","127.1376869,37.6781329","127.1341369,37.6389579"
"127.4074775,37.6397981","128.5164842,36.0451897","126.9812595,37.7178965","128.5171257,36.047769","128.6202664,35.9396824","127.1374785,37.6787939","127.1342866,37.6391747"
"127.4082545,37.6402503","128.5164908,36.0455268","126.98245,37.7186814","128.5172145,36.047935","128.6196259,35.9397019","127.1370346,37.6798209","127.1343619,37.6392993"
"127.4084833,37.6403757","128.5165095,36.0457737","126.9829379,37.7190044","128.5172577,36.0480158","128.6189373,35.9396948","127.136762,37.6803726","127.1344247,37.639441"
"127.4088854,37.6405978","128.516558,36.0461844","126.9840583,37.7195817","128.5172622,36.0480248","128.6182295,35.9396536","127.1359022,37.6818067","127.1344624,37.639616"
"127.4091641,37.6407512","128.5166729,36.0466531","126.9851449,37.7201416","128.5172804,36.0480535","128.6176573,35.9395633","127.1349891,37.6829909","127.1344866,37.6397666"
"127.4095458,37.6409615","128.5166868,36.0467035","126.985792,37.7204221","128.5176089,36.0485664","128.6168932,35.9393938","127.1349103,37.6830988","127.1344743,37.6401992"
"127.4098494,37.6411195","128.5167464,36.0469293","126.9870986,37.7209884","128.5176213,36.0485816","128.616194,35.9391758","127.1337028,37.6846526","127.1345123,37.6407663"
"127.4108372,37.6416493","128.5169152,36.0473669","126.9881277,37.7213317","128.5177928,36.0487902","128.6158986,35.9390649","127.1330225,37.6855284","127.1347007,37.6411689"
"127.4110966,37.6417703","128.5169244,36.0473902","126.9899045,37.7218451","128.5180747,36.0491331","128.6152549,35.9387743","127.1329106,37.6856767","127.1347388,37.64126"
"127.4115871,37.6419996","128.5171257,36.047769","126.9911347,37.7221524","128.5183939,36.0494351","128.6146538,35.9384427","127.1328535,37.6857523","127.1348008,37.641344"
"127.4115984,37.642005","128.5172145,36.047935","126.9923463,37.7223613","128.518662,36.0496492","128.6141571,35.9381282","127.1328364,37.6857738","127.1348764,37.641402"
"127.4124821,37.6424104","128.5172577,36.0480158","126.9935489,37.7225467","128.5192248,36.0500744","128.6141079,35.9380962","127.1322634,37.6865075","127.1349634,37.6414608"
"127.4128956,37.6425729","128.5172622,36.0480248","126.9943733,37.7226278","128.5199994,36.0505664","128.6133515,35.9375983","127.1320466,37.6867764","127.1350766,37.6415017"
"127.4129636,37.6425991","128.5172804,36.0480535","126.9951762,37.7227087","128.5211949,36.0510719","128.6115028,35.9363668","127.1313253,37.6876989","127.1353369,37.6415746"
"127.4134349,37.6428176","128.5176089,36.0485664","126.9964784,37.7227639","128.5222336,36.0514687","128.6114592,35.9363375","127.1305833,37.6886457","127.1354989,37.6415832"
"127.4154618,37.6436663","128.5176213,36.0485816","126.9983857,37.7227963","128.5230169,36.0517686","128.609454,35.9350055","127.1295103,37.690024","127.1357244,37.6415993"
"127.4171896,37.6443643","128.5177928,36.0487902","126.9986331,37.7227929","128.5243735,36.0522781","128.6088063,35.9345832","127.1281332,37.6916511","127.1359115,37.6415998"
"127.4173279,37.6444185","128.5180747,36.0491331","126.9994469,37.7227504","128.5258372,36.0528245","128.6085146,35.9344182","127.1269649,37.6927966","127.1364364,37.6415717"
"127.4181119,37.6447246","128.5183939,36.0494351","126.9999999,37.7227049","128.5283022,36.0537031","128.6080969,35.9341958","127.1261947,37.6934774","127.1370613,37.6415033"
"127.4189742,37.6450992","128.518662,36.0496492","127.0015411,37.7224961","128.5283424,36.0537181","128.608012,35.9341506","127.1261651,37.6935007","127.1373767,37.6414448"
"127.4200867,37.6456075","128.5192248,36.0500744","127.0029293,37.7222586","128.5301186,36.0543862","128.6073672,35.9338599","127.1255706,37.6939766","127.1376785,37.64137"
"127.421137,37.6461075","128.5199994,36.0505664","127.0035632,37.7221477","128.5303295,36.0544656","128.6070006,35.9337209","127.1249989,37.6944227","127.1380836,37.6412775"
"127.4216695,37.6463783","128.5211949,36.0510719","127.0055964,37.7216632","128.5315757,36.0549345","128.6062245,35.9334783","127.1238074,37.6952094","127.1385283,37.6412086"
"127.4224637,37.6467817","128.5222336,36.0514687","127.0100929,37.7205111","128.5323253,36.0552832","128.605535,35.9333152","127.1232156,37.6955788","127.1391644,37.6411646"
"127.4234993,37.6473078","128.5230169,36.0517686","127.0156248,37.7190594","128.5330706,36.0557348","128.6048981,35.9331939","127.1226241,37.6959231","127.1416732,37.6410704"
"127.4246991,37.647908","128.5243735,36.0522781","127.0185752,37.7183117","128.5334673,36.056019","128.6043363,35.9331297","127.1211546,37.6966881","127.1424793,37.6410476"
"127.4249484,37.648029","128.5258372,36.0528245","127.0212884,37.7175719","128.5339254,36.0564072","128.6039724,35.9331096","127.1186994,37.6978988","127.142773,37.6410205"
"127.4253653,37.6482491","128.5283022,36.0537031","127.0229853,37.71712","128.53446,36.0569543","128.6034831,35.9330798","127.1137613,37.7003632","127.1431336,37.6409702"
"127.4257143,37.6484206","128.5283424,36.0537181","127.0280848,37.7158021","128.5348089,36.0574039","128.6003611,35.9329705","127.1118009,37.7014834","127.1434366,37.6409135"
"127.4258027,37.6484567","128.5301186,36.0543862","127.0298047,37.7152916","128.5348452,36.0574604","128.5996058,35.9329441","127.1103458,37.7025115","127.1437202,37.6408449"
"127.4262741,37.6486499","128.5303295,36.0544656","127.0315469,37.7146505","128.5351002,36.0578548","128.5991023,35.9329289","127.1093592,37.7035286","127.1440653,37.6407531"
"127.4270368,37.648891","128.5315757,36.0549345","127.0322921,37.7143326","128.5353437,36.0583062","128.5985755,35.9329085","127.1087605,37.7043351","127.1446614,37.6405359"
"127.4276453,37.6490663","128.5323253,36.0552832","127.0341428,37.7133971","128.5353874,36.0584212","128.5985633,35.9329077","127.1083629,37.705099","127.1449121,37.6404943"
"127.4279366,37.6491413","128.5330706,36.0557348","127.0348409,37.7129744","128.5355885,36.0589433","128.5977333,35.9329315","127.1082253,37.7053743","127.1462412,37.6398709"
"127.4287118,37.6492995","128.5334673,36.056019","127.0349036,37.7129359","128.5356281,36.0590863","128.5970126,35.9330012","127.1080416,37.7057883","127.1463184,37.6398414"
"127.4294871,37.6494081","128.5339254,36.0564072","127.0355015,37.7125732","128.5356911,36.0593147","128.5966178,35.9330679","127.1077426,37.7065589","127.1467249,37.6396849"
"127.4301355,37.6494472","128.53446,36.0569543","127.0364154,37.7119225","128.5357609,36.0596423","128.596198,35.9331718","127.1076364,37.7068938","127.1469009,37.6396242"
"127.430462,37.6494664","128.5348089,36.0574039","127.0372203,37.7112974","128.5358282,36.060115","128.595707,35.9333413","127.1075516,37.7072685","127.14691,37.6396215"
"127.4309449,37.6494676","128.5348452,36.0574604","127.0383155,37.7103355","128.5358448,36.0604557","128.5951011,35.9336173","127.1074423,37.707781","127.1470485,37.6395759"
"127.4310197,37.6494676","128.5351002,36.0578548","127.0384273,37.7102296","128.5358558,36.0607846","128.5949055,35.9337381","127.1074139,37.7079954","127.1474787,37.6394357"
"127.4317996,37.649469","128.5353437,36.0583062","127.0395576,37.7090758","128.5358327,36.062074","128.5945702,35.9339431","127.107384,37.7082918","127.1478294,37.6393448"
"127.4333867,37.6494077","128.5353874,36.0584212","127.0400284,37.7085386","128.5357875,36.0635331","128.5943265,35.9341157","127.1073492,37.7088632","127.1480086,37.6393102"
"127.4334808,37.6494032","128.5355885,36.0589433","127.0401552,37.708394","128.5357373,36.0659749","128.5939857,35.9344019","127.1073591,37.7093481","127.1480688,37.6392987"
"127.434042,37.6493765","128.5356281,36.0590863","127.0409769,37.7072336","128.5357496,36.066916","128.5936973,35.9347128","127.1073844,37.7097123","127.148113,37.6392898"
"127.4348276,37.6493391","128.5356911,36.0593147","127.0411246,37.7070161","128.5358098,36.067863","128.5934131,35.9350851","127.1074398,37.7101947","127.1485451,37.6392298"
"127.4350691,37.6493284","128.5357609,36.0596423","127.0417615,37.7060253","128.5358364,36.0682829","128.5932361,35.9353562","127.1074946,37.71055","127.1491528,37.6391928"
"127.4361733,37.6492758","128.5358282,36.060115","127.0418796,37.7058193","128.5358893,36.0686782","128.592875,35.9361006","127.1075891,37.7109136","127.1494804,37.6391956"
"127.4393203,37.6491693","128.5358448,36.0604557","127.0423743,37.7048748","128.5359239,36.0689412","128.5919562,35.9385323","127.1077706,37.7115667","127.149894,37.6392076"
"127.4399154,37.6491408","128.5358558,36.0607846","127.0425848,37.704416","128.536012,36.0696499","128.5906987,35.9418173","127.1079466,37.7119738","127.1505771,37.6392989"
"127.4406988,37.6491042","128.5358327,36.062074","127.0426434,37.7042855","128.536274,36.071","128.5904785,35.9423359","127.1081349,37.7124098","127.1509191,37.6393702"
"127.4408665,37.6490962","128.5357875,36.0635331","127.0429619,37.7035909","128.5364746,36.0719854","128.59037,35.9425902","127.1088022,37.7136721","127.1513934,37.6394978"
"127.4420093,37.6490337","128.5357373,36.0659749","127.0433682,37.7028273","128.5365364,36.0722914","128.5902575,35.9427923","127.1103942,37.7166797","127.1516333,37.639585"
"127.44305,37.6489657","128.5357496,36.066916","127.0436402,37.7023173","128.5366867,36.0730825","128.5900495,35.9431449","127.1109098,37.7176692","127.1519874,37.6397258"
"127.4435,37.6489361","128.5358098,36.067863","127.0436448,37.7023092","128.5368617,36.0739745","128.5896153,35.9437366","127.1116202,37.7189469","127.1522804,37.6398429"
"127.444721,37.6488322","128.5358364,36.0682829","127.0436998,37.7022166","128.5369775,36.0749282","128.5894076,35.9439549","127.111727,37.7191393","127.1527102,37.6400452"
"127.4452992,37.6487829","128.5358893,36.0686782","127.0439383,37.7017957","128.5369937,36.0757448","128.5890595,35.9442826","127.112341,37.7201886","127.1529284,37.6401648"
"127.4464533,37.6486833","128.5359239,36.0689412","127.0439739,37.7017327","128.5369248,36.0766659","128.5885915,35.9446763","127.1133633,37.7221704","127.1533285,37.6404039"
"127.4474123,37.6485999","128.536012,36.0696499","127.0447578,37.7006073","128.5368168,36.0772411","128.588229,35.944923","127.113934,37.7232755","127.153933,37.6408122"
"127.4485097,37.6484887","128.536274,36.071","127.0450608,37.7002173","128.5361875,36.0803163","128.5877242,35.9452161","127.1145245,37.7245123","127.1547112,37.6414175"
"127.4486537,37.6484743","128.5364746,36.0719854","127.0454493,37.6997582","128.5357915,36.082304","128.5876426,35.9452502","127.1148081,37.7251856","127.1554181,37.6419919"
"127.4490392,37.6484501","128.5365364,36.0722914","127.0463286,37.6988017","128.5355873,36.0833326","128.586979,35.9455285","127.1151444,37.7261998","127.1561158,37.6425988"
"127.4496989,37.6484162","128.5366867,36.0730825","127.0467749,37.6983563","128.5352839,36.0848363","128.5865365,35.945683","127.1152433,37.7265922","127.1581866,37.6443543"
"127.4501252,37.6484227","128.5368617,36.0739745","127.0478084,37.6973886","128.5347875,36.0873018","128.5862735,35.9457458","127.1155491,37.7278118","127.1590232,37.6450886"
"127.4505537,37.6484345","128.5369775,36.0749282","127.0484468,37.6968683","128.534515,36.0886312","128.5858745,35.9458423","127.1160028,37.73093","127.1591202,37.6451799"
"127.4508665,37.6484545","128.5369937,36.0757448","127.0488287,37.6963759","128.5342409,36.0900066","128.5853524,35.9459255","127.1161121,37.7315253","127.1594611,37.6455027"
"127.4512814,37.6485025","128.5369248,36.0766659","127.0499918,37.6953672","128.5340754,36.0908555","128.5847677,35.9459785","127.116338,37.7326049","127.1599651,37.6460945"
"127.4517937,37.6485775","128.5368168,36.0772411","127.0501918,37.6951138","128.5338308,36.0921044","128.5822537,35.9461004","127.1166322,37.733655","127.1601837,37.6463809"
"127.4523865,37.6486832","128.5361875,36.0803163","127.0503919,37.6948469","128.5336867,36.092725","128.5812926,35.9461145","127.1168841,37.7343291","127.1603672,37.6466518"
"127.4526789,37.6487482","128.5357915,36.082304","127.0504673,37.6945722","128.5336244,36.0931411","128.5781855,35.9461605","127.1171819,37.735125","127.1606232,37.647196"
"127.4527923,37.6487744","128.5355873,36.0833326","127.0505054,37.6942804","128.5335244,36.0939912","128.5767677,35.946184","127.1182258,37.7375926","127.160754,37.6475948"
"127.4529374,37.6488078","128.5352839,36.0848363","127.0504495,37.6937574","128.5335283,36.0943681","128.5759508,35.9462021","127.1195974,37.7410356","127.1608478,37.6479078"
"127.4530802,37.6488448","128.5347875,36.0873018","127.0504507,37.6931913","128.5335375,36.0953245","128.5751074,35.9462214","127.1207438,37.7439127","127.1610561,37.6484763"
"127.4536741,37.6489992","128.534515,36.0886312","127.0504495,37.6930192","128.5335466,36.0954272","128.574398,35.9462368","127.1211807,37.7450525","127.1614048,37.6495796"
"127.4547463,37.6492754","128.5342409,36.0900066","127.0505117,37.6928581","128.5336009,36.09601","128.5741996,35.9462413","127.1215816,37.7461075","127.161529,37.649936"
"127.4555443,37.6494496","128.5340754,36.0908555","127.0506994,37.692583","128.5336009,36.0960136","128.5736158,35.9462762","127.1216981,37.7464152","127.1617428,37.6505342"
"127.456264,37.6495725","128.5338308,36.0921044","127.0509897,37.6923975","128.5337438,36.0969139","128.5731619,35.9463326","127.1218787,37.7470692","127.1618066,37.6507119"
"127.4563196,37.6495815","128.5336867,36.092725","127.0513273,37.6922798","128.5337741,36.0971075","128.5726491,35.9464499","127.1220189,37.747852","127.1619969,37.6512425"
"127.456994,37.6496981","128.5336244,36.0931411","127.0515863,37.692224","128.5339392,36.0980094","128.5722617,35.9465832","127.1220525,37.7481631","127.162017,37.6513183"
"127.4576458,37.6497803","128.5335244,36.0939912","127.0522521,37.6922248","128.5342241,36.0995747","128.5718412,35.946806","127.1220951,37.748713","127.1620281,37.6513624"
"127.4581831,37.649831","128.5335283,36.0943681","127.0534346,37.6922977","128.5342499,36.0996746","128.5716356,35.9469322","127.1221009,37.7489014","127.1620727,37.6515365"
"127.4586207,37.6498726","128.5335375,36.0953245","127.0538474,37.6923245","128.5346264,36.1015375","128.5714556,35.9470709","127.1221005,37.7489771","127.1621045,37.6517575"
"127.4594176,37.6499369","128.5335466,36.0954272","127.054065,37.6923461","128.5348368,36.1026698","128.5712498,35.9472666","127.1220999,37.7499992","127.1621037,37.6519413"
"127.4599367,37.6499659","128.5336009,36.09601","127.0542452,37.6923675","128.5348846,36.1029263","128.5709622,35.9476415","127.1220216,37.7506551","127.1620949,37.6521378"
"127.4603256,37.6499831","128.5336009,36.0960136","127.054482,37.6924063","128.5350495,36.1038075","128.5708135,35.9478835","127.1219415,37.7512254","127.1620492,37.6524666"
"127.4605614,37.649994","128.5337438,36.0969139","127.054738,37.6924658","128.5354105,36.1055867","128.5706994,35.9481325","127.1218949,37.7514614","127.1619514,37.6527692"
"127.4619999,37.6500576","128.5337741,36.0971075","127.0552758,37.6926292","128.5354545,36.1058018","128.5706125,35.9484325","127.121888,37.7514902","127.1618883,37.6529331"
"127.4733756,37.6506727","128.5339392,36.0980094","127.0554003,37.6926765","128.5355602,36.1063256","128.570562,35.9487999","127.1217349,37.7521288","127.1617283,37.6532337"
"127.4738256,37.6506927","128.5342241,36.0995747","127.0556559,37.6927974","128.5362792,36.110058","128.5704723,35.9504506","127.1212873,37.7533045","127.1614671,37.6535718"
"127.4758491,37.6508022","128.5342499,36.0996746","127.0558199,37.6928854","128.5368837,36.1131937","128.5704492,35.9508745","127.1212666,37.7533567","127.1613041,37.6537832"
"127.4764352,37.6508266","128.5346264,36.1015375","127.0559713,37.692986","128.5370703,36.1139521","128.5703493,35.9513577","127.1203029,37.7557854","127.1608455,37.6543921"
"127.4771924,37.6508718","128.5348368,36.1026698","127.056048,37.6930458","128.5371772,36.1143884","128.5702367,35.9516409","127.1199525,37.7570317","127.1597572,37.6558842"
"127.4772922,37.6508827","128.5348846,36.1029263","127.0561132,37.6931479","128.5371772,36.1143902","128.570024,35.9519908","127.1197746,37.7576368","127.1593111,37.6564959"
"127.4775881,37.6509152","128.5350495,36.1038075","127.0561767,37.6933491","128.5374217,36.114984","128.567962,35.9548996","127.1196088,37.7583221","127.1586574,37.6573926"
"127.4782954,37.6509937","128.5354105,36.1055867","127.0561801,37.6935294","128.5374917,36.1151529","128.5678881,35.9550093","127.1194893,37.7590383","127.1584099,37.6577281"
"127.4790164,37.6511038","128.5354545,36.1058018","127.0561475,37.6936735","128.5377831,36.1156823","128.5677402,35.955227","127.1193167,37.7601563","127.1581418,37.6580852"
"127.479599,37.6512166","128.5355602,36.1063256","127.0560753,37.6938021","128.5400866,36.1192333","128.5676804,35.9553123","127.1192553,37.760623","127.1581247,37.6581076"
"127.480235,37.6513591","128.5362792,36.110058","127.0559348,37.6939611","128.5403119,36.1197244","128.5676662,35.9553322","127.1191029,37.7617852","127.157916,37.658381"
"127.4804005,37.6513961","128.5368837,36.1131937","127.0558139,37.6940805","128.5405989,36.1205072","128.5674476,35.9556497","127.1189174,37.763416","127.1575955,37.6587983"
"127.4807201,37.6514755","128.5370703,36.1139521","127.0554519,37.694291","128.5406714,36.1207806","128.5673682,35.9557649","127.1187939,37.7651281","127.1573411,37.6591365"
"127.4813289,37.651627","128.5371772,36.1143884","127.055239,37.6944209","128.5410369,36.1227076","128.5664874,35.9570575","127.1188461,37.7662432","127.1569453,37.6596527"
"127.4824511,37.6519634","128.5371772,36.1143902","127.0550999,37.6945402","128.5410949,36.1229749","128.5664319,35.9571364","127.118942,37.7674711","127.1562677,37.6605386"
"127.4830043,37.6521861","128.5374217,36.114984","127.0549789,37.694675","128.5411375,36.1231737","128.5662992,35.9573242","127.1190938,37.7682026","127.1560921,37.6607679"
"127.4835733,37.6524151","128.5374917,36.1151529","127.054846,37.6949025","128.5413175,36.1240097","128.5662601,35.957384","127.1193116,37.7691316","127.1549663,37.6622338"
"127.4837853,37.6525116","128.5377831,36.1156823","127.0547466,37.6954033","128.5414625,36.1247243","128.5661709,35.9575183","127.1196073,37.7703557","127.15434,37.6630504"
"127.4845119,37.6528415","128.5400866,36.1192333","127.0547361,37.6954501","128.5419812,36.127647","128.5661068,35.9576108","127.1197015,37.7708084","127.1542682,37.6631439"
"127.4853246,37.6532409","128.5403119,36.1197244","127.0546299,37.6955588","128.5420244,36.1278909","128.5660546,35.9576888","127.1198261,37.7713145","127.1541142,37.6633444"
"127.4860649,37.6536782","128.5405989,36.1205072","127.0545198,37.6963281","128.5422372,36.1289412","128.5659782,35.9577796","127.1198906,37.771577","127.1539349,37.6636116"
"127.4861555,37.653735","128.5406714,36.1207806","127.0544011,37.6972073","128.5426852,36.1313867","128.5657498,35.9580278","127.1210034,37.7760115","127.1538469,37.6637601"
"127.4869468,37.654229","128.5410369,36.1227076","127.0543441,37.6976335","128.5426995,36.1314623","128.5656031,35.9581715","127.121262,37.7771903","127.1537725,37.6639131"
"127.4875271,37.6546437","128.5410949,36.1229749","127.0542025,37.6979853","128.542775,36.1318746","128.5655549,35.9582188","127.1213054,37.7773635","127.1537611,37.6639383"
"127.488061,37.6550241","128.5411375,36.1231737","127.0541881,37.6983116","128.5428823,36.1324281","128.5653321,35.9583876","127.1215383,37.7782358","127.1536544,37.6641967"
"127.4885893,37.6554577","128.5413175,36.1240097","127.0541929,37.6984513","128.5431219,36.1342426","128.5650066,35.9585879","127.1218758,37.779305","127.1535922,37.6643984"
"127.4898532,37.6566936","128.5414625,36.1247243","127.0541947,37.6985252","128.5431273,36.1343976","128.5649647,35.9586081","127.1220429,37.779721","127.1535564,37.6645542"
"127.4900028,37.6568486","128.5419812,36.127647","127.0542136,37.6987813","128.5431239,36.1345572","128.5645527,35.9588092","127.1223413,37.7804412","127.1535101,37.6647478"
"127.4900119,37.6568576","128.5420244,36.1278909","127.0542344,37.6989102","128.5431166,36.134935","128.5622527,35.9596266","127.1225987,37.7809531","127.1534797,37.6649587"
"127.4907226,37.657695","128.5422372,36.1289412","127.0542738,37.6991582","128.5431123,36.1351911","128.5617029,35.95981","127.1229215,37.7815733","127.1534646,37.6652696"
"127.4909969,37.6580574","128.5426852,36.1313867","127.0543414,37.69941","128.5429496,36.1365917","128.5612707,35.959912","127.1236118,37.7827175","127.1535722,37.6657765"
"127.4915739,37.6589417","128.5426995,36.1314623","127.0543737,37.6995119","128.5426989,36.1376333","128.5609299,35.9599701","127.1238609,37.7830842","127.1536238,37.6661462"
"127.4919242,37.659533","128.542775,36.1318746","127.0544977,37.6998342","128.5424624,36.138408","128.5606642,35.9600058","127.1241102,37.7834248","127.1536962,37.6666664"
"127.4921996,37.6600828","128.5428823,36.1324281","127.0545739,37.7000012","128.5413567,36.1415306","128.5605239,35.9600458","127.1241271,37.7834474","127.1539415,37.668304"
"127.4925363,37.6609139","128.5431219,36.1342426","127.0547487,37.7003615","128.5412495,36.1418317","128.5603207,35.9601035","127.1244249,37.7838413","127.1540946,37.6690246"
"127.4927505,37.6614114","128.5431273,36.1343976","127.0548305,37.7005295","128.5411992,36.1419746","128.5601001,35.9601153","127.1249991,37.7846021","127.1542426,37.6693901"
"127.4928797,37.6618495","128.5431239,36.1345572","127.0555121,37.7020661","128.5409493,36.1427494","128.5600115,35.9601179","127.1253277,37.7849745","127.1544585,37.6697693"
"127.4930849,37.6625354","128.5431166,36.134935","127.0556735,37.7024056","128.5409263,36.1428587","128.5597886,35.9601235","127.1257931,37.7854771","127.154799,37.6701876"
"127.4934657,37.6639749","128.5431123,36.1351911","127.056006,37.7031414","128.5408616,36.1431747","128.5596689,35.9601227","127.1262984,37.7859492","127.1549933,37.6703585"
"127.4935791,37.6644264","128.5429496,36.1365917","127.0561382,37.7034249","128.5408114,36.1436665","128.559115,35.9600844","127.1267145,37.7863029","127.155095,37.670439"
"127.4935825,37.6644418","128.5426989,36.1376333","127.0562972,37.7037653","128.5408125,36.144083","128.5586729,35.9600269","127.127398,37.7868053","127.1552531,37.6705639"
"127.4937343,37.6650448","128.5424624,36.138408","127.0562995,37.7037699","128.5408249,36.1446076","128.5585506,35.9600055","127.1276468,37.7870017","127.1555301,37.6707386"
"127.4941334,37.6664644","128.5413567,36.1415306","127.0567452,37.7047387","128.5409124,36.1450828","128.5583446,35.9600262","127.1277544,37.787075","127.1556636,37.6708066"
"127.4941708,37.6666663","128.5412495,36.1418317","127.0568866,37.7049997","128.5410867,36.1457412","128.5579195,35.9599957","127.1286176,37.7877339","127.1561072,37.670999"
"127.4942886,37.667062","128.5411992,36.1419746","127.0569135,37.7050494","128.5413365,36.1463079","128.55769,35.9599978","127.1291018,37.7881185","127.157399,37.6714543"
"127.4943929,37.6673793","128.5409493,36.1427494","127.0569695,37.7051712","128.5414604,36.146516","128.5573061,35.9600624","127.1295098,37.7885137","127.1578347,37.6716359"
"127.4946616,37.6679498","128.5409263,36.1428587","127.0569953,37.7052263","128.5417117,36.1469411","128.5568985,35.9601859","127.1301623,37.7892953","127.1581187,37.6717647"
"127.4947206,37.6680697","128.5408616,36.1431747","127.0572193,37.7056995","128.5420624,36.1474078","128.5566442,35.9603225","127.1306737,37.7899288","127.1590014,37.6721656"
"127.4949371,37.6685159","128.5408114,36.1436665","127.0572361,37.7057482","128.5426115,36.1480746","128.5563672,35.960508","127.1307379,37.7900245","127.1595511,37.6724665"
"127.4951616,37.6688999","128.5408125,36.144083","127.0573421,37.705854","128.5438743,36.1495908","128.5561337,35.960712","127.1311062,37.7906584","127.1602591,37.6728768"
"127.4954122,37.6692992","128.5408249,36.1446076","127.0575399,37.7061657","128.5440211,36.1497635","128.5559522,35.9609038","127.1312018,37.7908408","127.1623146,37.6739634"
