0,1,2,3
"127.1563101,35.8894268","127.3412181,37.5365885","127.3752243,36.4081742","127.7695515,36.9610108"
"127.156246,35.8898981","127.3417851,37.5366064","127.3751385,36.4081552","127.7694647,36.9609118"
"127.1561205,35.8907291","127.3423883,37.5366631","127.3749991,36.4081244","127.7688364,36.960183"
"127.1559412,35.892227","127.3428749,37.5367259","127.3749244,36.4081081","127.7686549,36.9599806"
"127.1559371,35.8923992","127.3439465,37.5368643","127.3731649,36.4078358","127.7680628,36.9593185"
"127.1559493,35.8926499","127.3440484,37.5368771","127.3728248,36.4077832","127.7679489,36.9591917"
"127.1559796,35.8928285","127.3450918,37.5369713","127.3722617,36.4077077","127.7675474,36.9587382"
"127.1560537,35.893101","127.3456565,37.5369982","127.3714745,36.4075744","127.7673028,36.9584837"
"127.1561248,35.8933248","127.3464782,37.5370344","127.3710999,36.407491","127.7669783,36.9582095"
"127.1562121,35.8936325","127.3476791,37.5370864","127.3708123,36.4074249","127.7668713,36.9581196"
"127.156349,35.894008","127.3484872,37.5371217","127.3707387,36.4074023","127.7667564,36.9580306"
"127.1563874,35.8940991","127.3493305,37.537121","127.3696385,36.4070657","127.7667035,36.9579892"
"127.1566201,35.8948544","127.3503595,37.5370592","127.3690622,36.4068749","127.7665875,36.9579011"
"127.1566999,35.8951098","127.350407,37.537053","127.3689608,36.4068324","127.7664861,36.9578229"
"127.1567589,35.8953119","127.3516502,37.5368806","127.3686866,36.4067158","127.76636,36.9577493"
"127.1567891,35.8954942","127.3526783,37.5367385","127.3685595,36.4066642","127.7658458,36.957489"
"127.1568122,35.8957827","127.3538264,37.536557","127.3679521,36.4064157","127.7640696,36.9567457"
"127.1567999,35.8960658","127.3539,37.5365409","127.3675977,36.4062575","127.7635364,36.9565333"
"127.1567907,35.8961568","127.3547221,37.5363652","127.3670707,36.4059603","127.763037,36.9563324"
"127.1567646,35.8962848","127.3552589,37.5362144","127.367015,36.4059287","127.7621946,36.9559963"
"127.1567488,35.8963641","127.3554967,37.5361471","127.3666317,36.4057137","127.7598865,36.9550746"
"127.1567374,35.8964245","127.3578313,37.5352459","127.3648616,36.4045487","127.7589248,36.9546747"
"127.1562835,35.8981407","127.3580601,37.5351578","127.3621993,36.4027165","127.7581496,36.9542996"
"127.1562503,35.898385","127.3588224,37.5348433","127.3571491,36.3992829","127.7572618,36.9538165"
"127.1562385,35.898549","127.3596085,37.5345197","127.3569241,36.3991528","127.7561249,36.9530744"
"127.1562344,35.8987185","127.3604979,37.5340908","127.3566824,36.3990128","127.7556992,36.952758"
"127.1562744,35.8989575","127.360831,37.5339109","127.3563872,36.3988411","127.7550865,36.952241"
"127.1563125,35.8991245","127.3610576,37.5337877","127.3557242,36.3985248","127.754424,36.951633"
"127.1563387,35.8992075","127.3616467,37.5334684","127.3549364,36.3981831","127.7540148,36.9511931"
"127.1564088,35.899406","127.3619685,37.5332867","127.3542745,36.3979163","127.7538739,36.951041"
"127.1564219,35.899443","127.3629089,37.5327551","127.3530998,36.397566","127.7537319,36.9508719"
"127.1565105,35.8997002","127.3633655,37.5324961","127.350262,36.3968079","127.7534116,36.9504913"
"127.1566659,35.9001695","127.3636816,37.532336","127.3490494,36.3964746","127.7532763,36.9503212"
"127.1568451,35.9007399","127.3640124,37.5321831","127.348744,36.3963705","127.753,36.9499747"
"127.1568851,35.9009861","127.364026,37.5321768","127.3483083,36.3962221","127.7529932,36.9499648"
"127.1569434,35.9013451","127.3641211,37.5321328","127.3477456,36.3959996","127.7527991,36.9496912"
"127.1569505,35.9019997","127.3643748,37.5320159","127.3473244,36.3958332","127.7526614,36.9495022"
"127.1569346,35.902619","127.3649491,37.5317831","127.3468497,36.3956325","127.7524864,36.9492159"
"127.1569279,35.9028769","127.3651971,37.5316924","127.3464498,36.3954327","127.7524582,36.94917"
"127.1568825,35.9038974","127.3655109,37.5315764","127.3452368,36.3947658","127.752212,36.9487666"
"127.1568813,35.9039118","127.3659367,37.5314165","127.3448124,36.3945083","127.7521522,36.9486757"
"127.1568763,35.9040452","127.3661882,37.5313095","127.3441865,36.3940991","127.7521443,36.9486649"
"127.1568695,35.9040921","127.3663864,37.531225","127.3438636,36.3938616","127.7517244,36.948033"
"127.1568566,35.9042588","127.3666991,37.5310496","127.3438124,36.3938246","127.7513733,36.9474893"
"127.1568542,35.9042895","127.3669745,37.5308408","127.3436743,36.3937162","127.7512605,36.9473444"
"127.1568518,35.9043319","127.3673124,37.5305113","127.3435418,36.3936214","127.7510869,36.947141"
"127.1568459,35.9044148","127.3674473,37.530342","127.3432746,36.3934082","127.7508242,36.9468414"
"127.1568435,35.9044608","127.3682282,37.5290836","127.3430275,36.3931943","127.7505742,36.9466246"
"127.1568373,35.9046005","127.3683247,37.5289305","127.3428928,36.3930787","127.7501879,36.94631"
"127.1568348,35.9046744","127.3685994,37.5284946","127.3427993,36.392992","127.7501542,36.9462839"
"127.1568323,35.9047429","127.3686629,37.5283946","127.3425955,36.3928962","127.750099,36.9462497"
"127.1568043,35.9053352","127.3690543,37.5278551","127.3419086,36.3923075","127.75,36.9461841"
"127.1568047,35.9054867","127.3693525,37.527549","127.3417372,36.3921828","127.7494419,36.945877"
"127.1567962,35.9056526","127.3695917,37.5273383","127.3414365,36.3919607","127.7493901,36.9458483"
"127.1567931,35.9061178","127.3698795,37.5271196","127.3410891,36.3917465","127.7488739,36.9456231"
"127.1568249,35.9064659","127.37013,37.5269252","127.3404742,36.3914491","127.7486052,36.9455299"
"127.156851,35.9065805","127.3704462,37.5266803","127.3400619,36.3912827","127.748332,36.945453"
"127.1568738,35.9066842","127.3707137,37.5264346","127.3395728,36.3911053","127.7478206,36.9453206"
"127.1569341,35.9068295","127.3709166,37.5262149","127.3390311,36.3909667","127.7468191,36.9450694"
"127.1570121,35.9069993","127.3710335,37.5260284","127.3386923,36.3909013","127.7444543,36.9444938"
"127.1571747,35.9073162","127.3712345,37.52566","127.3383222,36.3908458","127.7425616,36.9440325"
"127.1572374,35.9074246","127.3712787,37.5255879","127.3378272,36.3907937","127.7421536,36.9439495"
"127.1574775,35.9077651","127.3712901,37.5255699","127.3373399,36.3907904","127.7420289,36.9439236"
"127.1577496,35.9081491","127.3713729,37.5254366","127.336527,36.3908235","127.7411748,36.9437496"
"127.1590551,35.9099587","127.3713854,37.5254159","127.3360876,36.3908283","127.7405107,36.9436193"
"127.1591102,35.9100427","127.3719495,37.5244998","127.3353247,36.390958","127.7403241,36.9435827"
"127.1591531,35.9101114","127.3723714,37.5239675","127.3345907,36.3910607","127.7393623,36.9434242"
"127.1592093,35.9101936","127.3728499,37.5234083","127.3341546,36.3911214","127.738787,36.9433496"
"127.1593349,35.9103616","127.3733545,37.5228122","127.3330169,36.3912875","127.7375085,36.9431926"
"127.1598496,35.9110303","127.373638,37.5224979","127.3319115,36.39145","127.7372827,36.9431724"
"127.1600713,35.9112816","127.3739452,37.5221638","127.3288375,36.3918666","127.734782,36.9429051"
"127.1604744,35.9116244","127.3740189,37.5220773","127.3263623,36.3922165","127.7330171,36.9427166"
"127.1609748,35.9120081","127.3743092,37.5217369","127.3263289,36.3922218","127.7329373,36.9427077"
"127.1618124,35.9125911","127.3745247,37.5214749","127.3247995,36.3924576","127.7326182,36.9426678"
"127.1621781,35.9128689","127.3748104,37.5211291","127.3238747,36.3926329","127.7321205,36.9426083"
"127.1625073,35.9131178","127.3749998,37.5208985","127.3228617,36.3928577","127.7318925,36.9425808"
"127.1625482,35.9131504","127.375348,37.520441","127.321737,36.3931914","127.7318902,36.9425808"
"127.1633867,35.9137829","127.3759628,37.5195718","127.3212828,36.3933341","127.7318352,36.9425737"
"127.1635126,35.9138987","127.3760932,37.5193998","127.3205259,36.3936963","127.73157,36.9425427"
"127.1635964,35.9139873","127.3763904,37.5189882","127.3198528,36.3939973","127.7309443,36.9424646"
"127.1637597,35.9141735","127.3766059,37.5186946","127.3189028,36.3944448","127.7294547,36.942326"
"127.163785,35.9142024","127.3769178,37.5182676","127.3182498,36.3947494","127.7294378,36.9423242"
"127.1639978,35.9144771","127.3771695,37.5179236","127.3173621,36.395216","127.7285461,36.9422989"
"127.1642865,35.9148575","127.3774225,37.5175696","127.3172873,36.3952564","127.727788,36.9423084"
"127.1644583,35.9151221","127.3776652,37.51723","127.3167659,36.3955441","127.7276117,36.942316"
"127.1654615,35.9166666","127.3782232,37.5164527","127.3154673,36.3962579","127.7271312,36.9423602"
"127.1675745,35.9200193","127.3783808,37.5162483","127.3134372,36.3974078","127.7268864,36.9423832"
"127.1677694,35.9203236","127.3789342,37.5155332","127.3107996,36.3988912","127.7261366,36.9425081"
"127.1678597,35.9204483","127.3792279,37.5151522","127.3083865,36.4002244","127.7251748,36.9427109"
"127.1679776,35.9206181","127.3793005,37.5150468","127.307387,36.4007745","127.7225888,36.9432585"
"127.1684149,35.9212838","127.3793232,37.5150144","127.3051624,36.4020159","127.7213676,36.9434988"
"127.1686649,35.9216659","127.3797689,37.5143974","127.3019371,36.4038281","127.7185433,36.9439574"
"127.1687134,35.9217427","127.3798585,37.514274","127.3019125,36.4038416","127.7182032,36.9440139"
"127.1688136,35.9218962","127.3801193,37.5139137","127.3009495,36.4044999","127.7178979,36.9440686"
"127.1688709,35.9219865","127.3806183,37.5132013","127.300574,36.4047913","127.7159716,36.9444047"
"127.1694281,35.9228653","127.3810697,37.5125221","127.3005561,36.4048057","127.7144405,36.9446599"
"127.1696121,35.9231327","127.3812478,37.5122537","127.3002119,36.405091","127.7135851,36.9448021"
"127.1697345,35.923289","127.3812977,37.5121771","127.2997368,36.4055166","127.7132292,36.9448613"
"127.1698756,35.9234643","127.3813363,37.5121167","127.2993242,36.4059243","127.7122952,36.9450171"
"127.1699484,35.9235556","127.3815053,37.5118438","127.2989249,36.4063581","127.7119989,36.9450672"
"127.170062,35.9236992","127.3820725,37.5109304","127.2985994,36.4067417","127.7117474,36.9451092"
"127.1701304,35.9237707","127.3823583,37.5105242","127.2982122,36.4072413","127.7114859,36.9451538"
"127.171012,35.9244745","127.3825952,37.5102378","127.2977621,36.4079411","127.7107245,36.9451912"
"127.1713291,35.9247278","127.3830734,37.5097939","127.2974371,36.4085409","127.7101495,36.9451994"
"127.1716349,35.9250406","127.3834653,37.5095229","127.2973238,36.4087643","127.7075572,36.9451166"
"127.1718302,35.9252666","127.3836284,37.5094366","127.2971489,36.4091075","127.7053344,36.9450375"
"127.171926,35.925412","127.3840621,37.5092071","127.2968,36.4099246","127.7048818,36.9450211"
"127.1721373,35.9257912","127.3868009,37.5080984","127.2962247,36.4115491","127.7048245,36.9450203"
"127.1723246,35.9263165","127.3870228,37.5080085","127.2960617,36.4120077","127.7042247,36.9449997"
"127.1723765,35.9266412","127.3875323,37.5077999","127.2955033,36.413579","127.704118,36.9449936"
"127.1724118,35.9269578","127.3881991,37.5075427","127.2952245,36.4144079","127.7036249,36.9449665"
"127.1724256,35.9276484","127.3885681,37.5074097","127.2948749,36.4154161","127.7028114,36.9448408"
"127.1724272,35.927781","127.3887617,37.5073395","127.2944489,36.4166658","127.7023675,36.944719"
"127.1724278,35.9279108","127.3890062,37.5072622","127.294113,36.417583","127.7021742,36.9446661"
"127.1724368,35.9286745","127.3890809,37.5072425","127.2935217,36.4193138","127.7017616,36.9445163"
"127.1724616,35.9296663","127.3891341,37.5072344","127.2932666,36.420022","127.7017537,36.9445127"
"127.172499,35.9302578","127.3893944,37.5071977","127.2931046,36.4205302","127.7013996,36.9443663"
"127.1725434,35.9307953","127.3897735,37.5071611","127.2930877,36.4205779","127.7011893,36.9442657"
"127.1725949,35.9312174","127.3899195,37.5071576","127.2925966,36.4219609","127.7011241,36.9442289"
"127.1726187,35.93135","127.3902725,37.5071643","127.2925815,36.4221854","127.7009812,36.9441462"
"127.1726295,35.9314159","127.390389,37.5071788","127.2921937,36.423308","127.700664,36.9439583"
"127.17275,35.9320491","127.3906526,37.5072106","127.2921542,36.4234459","127.7003827,36.9437587"
"127.172914,35.9328709","127.3908958,37.5072604","127.2921531,36.4234576","127.7003737,36.9437515"
"127.1729847,35.9331957","127.3910089,37.5072839","127.2921371,36.4235991","127.700197,36.9436121"
"127.1730847,35.9336693","127.3913233,37.507378","127.2921366,36.4237749","127.7000091,36.9434618"
"127.1730891,35.9336909","127.3915381,37.5074674","127.2921998,36.4239409","127.699776,36.9432351"
"127.1731141,35.9338163","127.3918999,37.5076498","127.2922998,36.4240826","127.6995609,36.9429929"
"127.1732825,35.9346336","127.3923351,37.5079341","127.2924245,36.424191","127.6993851,36.9427697"
"127.1734391,35.9353887","127.3925115,37.5080497","127.2925748,36.4242742","127.6991957,36.9424995"
"127.1737676,35.9369196","127.3928053,37.5082825","127.2927744,36.4243241","127.6990682,36.9422762"
"127.1738013,35.9370847","127.3928709,37.5083348","127.292974,36.4243326","127.6989599,36.9420573"
"127.1738111,35.9371271","127.3934247,37.5087743","127.2931369,36.4243167","127.6988503,36.9418222"
"127.1738317,35.9372272","127.3938588,37.5090433","127.293291,36.4242818","127.6987428,36.9415042"
"127.1738741,35.9374329","127.3942997,37.5092744","127.293484,36.4242641","127.6982754,36.9401041"
"127.1739741,35.9379327","127.3945338,37.5093522","127.2938955,36.4238988","127.698169,36.9397843"
"127.1741285,35.9386616","127.394699,37.5094082","127.2945198,36.4232048","127.6980852,36.9395149"
"127.1744561,35.9401573","127.394967,37.509476","127.294804,36.4228888","127.6980558,36.9394347"
"127.1744932,35.9402954","127.3955247,37.5096162","127.2949214,36.4227619","127.6980173,36.9393176"
"127.1744998,35.9403161","127.3958742,37.5096833","127.2960122,36.4215746","127.6978158,36.9387058"
"127.1745555,35.9405137","127.3963753,37.5097603","127.2963622,36.4212327","127.6976008,36.9380563"
"127.1747351,35.940791","127.3965439,37.5097857","127.296512,36.4211247","127.6974909,36.9376895"
"127.1748496,35.9409816","127.3966864,37.5098075","127.2966974,36.421025","127.697407,36.9373697"
"127.1749786,35.9411667","127.3971434,37.5099088","127.296847,36.4209711","127.6973433,36.9370777"
"127.1751167,35.9412834","127.3976242,37.5100165","127.2969497,36.4209434","127.6972875,36.9367524"
"127.1752096,35.941345","127.3976864,37.5100328","127.2971539,36.4209185","127.6972358,36.9363062"
"127.1753556,35.9414112","127.3980246,37.510116","127.2978632,36.4209945","127.697215,36.9360944"
"127.1755285,35.9414423","127.3986975,37.5103536","127.2984933,36.4210623","127.6972087,36.9358078"
"127.1756915,35.9414337","127.3989124,37.5104331","127.2989427,36.4210937","127.6972209,36.9353354"
"127.1758025,35.9413989","127.3989746,37.5104575","127.2991625,36.4210787","127.6972372,36.9351326"
"127.1759103,35.9413469","127.3989927,37.5104665","127.2993612,36.4210412","127.6973272,36.9343121"
"127.1759781,35.9412875","127.3990616,37.5105","127.2995834,36.4209532","127.6974862,36.9328244"
"127.1761061,35.9411635","127.3994529,37.5106733","127.2997511,36.4208174","127.6975476,36.9322546"
"127.1761253,35.9410914","127.3994744,37.5106833","127.2998931,36.4206553","127.6976583,36.9312187"
"127.1761115,35.9409372","127.3996384,37.5107681","127.2999638,36.4204995","127.6977318,36.9305388"
"127.176071,35.9408154","127.4003745,37.5111491","127.2999809,36.4203562","127.6977623,36.9301638"
"127.1759994,35.9406853","127.4009172,37.511411","127.2999678,36.4202381","127.6978216,36.9296517"
"127.175877,35.9405453","127.4011004,37.5115103","127.2998255,36.4200782","127.6978388,36.9293578"
"127.1756979,35.9404194","127.4013006,37.5116123","127.2996997,36.419968","127.697847,36.9290422"
"127.1755352,35.9403442","127.4019519,37.5119464","127.2995113,36.4199037","127.6978468,36.9289773"
"127.1753746,35.9402905","127.4023748,37.5121576","127.2992961,36.4198952","127.6978467,36.9289196"
"127.1751564,35.9402575","127.4030567,37.5125043","127.2991018,36.4199544","127.6978465,36.928871"
"127.1739225,35.9402235","127.4034242,37.5126912","127.2989979,36.4200138","127.6978517,36.9286961"
"127.1737184,35.9402491","127.4039489,37.5129557","127.2989365,36.4200569","127.6978367,36.9285329"
"127.1737129,35.94025","127.4040326,37.5129982","127.2988962,36.4201073","127.6977919,36.9277271"
"127.1735087,35.9402981","127.4042994,37.5131327","127.2984099,36.4209431","127.6977258,36.927354"
"127.1733499,35.94035","127.4043752,37.5131625","127.2982889,36.4211503","127.6976134,36.9268449"
"127.1727211,35.9406755","127.4045154,37.5132167","127.298121,36.4213799","127.6974142,36.9262376"
"127.1725477,35.9407751","127.4051782,37.513475","127.2978002,36.4216417","127.6972141,36.9257313"
"127.1723865,35.9408676","127.4052902,37.5135175","127.2973862,36.4220954","127.6967843,36.9249415"
"127.1706394,35.9418879","127.405849,37.5136666","127.2969288,36.4225499","127.6959253,36.9235871"
"127.1702447,35.9421672","127.4065243,37.5138159","127.2961742,36.4231706","127.6958723,36.9235061"
"127.1703087,35.9422323","127.4071624,37.5139498","127.2943914,36.4245352","127.695285,36.9225939"
"127.1703229,35.9422864","127.4075492,37.5140583","127.2922889,36.4260957","127.6952388,36.9225299"
"127.1703215,35.9423477","127.4076997,37.5140999","127.2917903,36.4264663","127.6951689,36.9224219"
"127.1703014,35.9423865","127.4081374,37.5142742","127.2916003,36.4266066","127.6938298,36.9203435"
"127.1702658,35.9424215","127.4082618,37.5143247","127.2912717,36.4268494","127.6937047,36.920158"
"127.1702247,35.9424385","127.4084529,37.5144141","127.2902288,36.4276193","127.6936529,36.9200806"
"127.1701648,35.9424483","127.4084699,37.5144222","127.2899794,36.4278217","127.6934985,36.9198528"
"127.1701016,35.9424454","127.4084993,37.5144385","127.2899101,36.4278784","127.693476,36.9198186"
"127.1700407,35.9424227","127.4088023,37.5146118","127.2892885,36.428383","127.6931199,36.9192909"
"127.1699976,35.9423793","127.4092116,37.5148708","127.2885559,36.4290849","127.6924854,36.9183454"
"127.1699701,35.9423324","127.4096119,37.5151217","127.2881027,36.4295737","127.6923355,36.9181212"
"127.1699659,35.9422819","127.4097544,37.5151993","127.2877064,36.4301003","127.6921248,36.9178168"
"127.1698462,35.9422779","127.4099071,37.5152715","127.2872851,36.4307622","127.6921079,36.9177916"
"127.1697686,35.9422759","127.4101604,37.5153637","127.2868602,36.4315232","127.692055,36.9177205"
"127.1688124,35.9421083","127.41045,37.5154468","127.2866917,36.4319313","127.6917745,36.9173396"
"127.1687006,35.9420836","127.4106548,37.5155001","127.2865003,36.4325558","127.6912855,36.9166661"
"127.1683871,35.942016","127.410932,37.5155445","127.2863861,36.4331235","127.6908473,36.9160394"
"127.168036,35.9419303","127.4113676,37.5155746","127.2862516,36.4337525","127.6904518,36.915473"
"127.1678743,35.9418911","127.4116414,37.5155721","127.2862083,36.4344962","127.6902795,36.9152533"
"127.1672742,35.941683","127.4120296,37.5155571","127.2861682,36.4357069","127.6901072,36.9150328"
"127.16694,35.941536","127.4134385,37.5154599","127.2861633,36.436246","127.6900745,36.9149913"
"127.1666866,35.9414244","127.4136728,37.5154474","127.2861589,36.4366535","127.6896973,36.9145439"
"127.1665815,35.9413673","127.4140123,37.5154233","127.2861525,36.4373386","127.6892077,36.9140489"
"127.1663625,35.9412495","127.4141662,37.5154171","127.2861493,36.4376992","127.689012,36.9138707"
"127.1661124,35.9411162","127.4142476,37.5154136","127.286146,36.4380815","127.6887049,36.9136134"
"127.165924,35.9410959","127.414681,37.5154058","127.2861351,36.4392264","127.6886351,36.913554"
"127.165781,35.9410901","127.4150442,37.5154358","127.2861338,36.4392841","127.6883786,36.9133354"
"127.1657223,35.9410926","127.415378,37.5154631","127.28612,36.4398268","127.6881739,36.9131743"
"127.1656246,35.9411077","127.415412,37.5154658","127.2861174,36.4399873","127.6881357,36.9131465"
"127.1653693,35.9411926","127.4157118,37.5155075","127.2861044,36.4410456","127.686749,36.9121246"
"127.1650434,35.9414306","127.4161327,37.5155844","127.2860951,36.4415919","127.6866624,36.9120499"
"127.1646687,35.9416974","127.4169529,37.5157112","127.2860718,36.4427792","127.6866331,36.912022"
"127.1643873,35.9418994","127.4170253,37.515722","127.2860053,36.4462445","127.6862595,36.9116683"
"127.1641688,35.9421819","127.4173421,37.5157619","127.2859856,36.4485398","127.6861796,36.9115774"
"127.1635869,35.9426581","127.4175605,37.5157936","127.2859177,36.4493078","127.6860907,36.9114757"
"127.1631243,35.9429913","127.4182461,37.5159158","127.285837,36.449853","127.6859375,36.9112578"
"127.161212,35.9444844","127.4183083,37.5159266","127.2856934,36.4505244","127.6859003,36.9111884"
"127.1597435,35.9456316","127.4187349,37.5159792","127.2854217,36.4515373","127.6858957,36.9111794"
"127.1596668,35.9456918","127.4188661,37.5159955","127.2853833,36.4516796","127.6858089,36.9109974"
"127.1594087,35.9458921","127.419459,37.516068","127.2852495,36.452067","127.6857705,36.9109191"
"127.1593553,35.9459343","127.4196061,37.5160853","127.2851035,36.4524112","127.6857299,36.9108317"
"127.1584163,35.9466674","127.4200621,37.5161009","127.2846688,36.4534057","127.6856554,36.9106596"
"127.1556705,35.9488098","127.4203382,37.516083","127.2845645,36.453611","127.6854993,36.9101749"
"127.155636,35.9488377","127.4205318,37.5160597","127.2843288,36.4540821","127.6850366,36.9086909"
"127.1554725,35.9489634","127.4207298,37.5160382","127.2840371,36.4546694","127.6850241,36.9086504"
"127.1553734,35.9490443","127.420972,37.515996","127.2834789,36.4555185","127.6849166,36.908299"
"127.1553111,35.9490973","127.421212,37.5159493","127.2833747,36.4556824","127.6843125,36.9063329"
"127.1552199,35.9491728","127.4220348,37.5157723","127.2828897,36.4563252","127.6842209,36.9060545"
"127.1551175,35.9492554","127.4235152,37.5154695","127.2826971,36.4565484","127.6841903,36.9059617"
"127.1543476,35.9498564","127.4238072,37.515412","127.2825314,36.456741","127.6838137,36.9047661"
"127.1535507,35.9505375","127.4242554,37.5153276","127.2822951,36.4570219","127.6837797,36.9046381"
"127.1535061,35.9505825","127.4246991,37.5152548","127.2822033,36.4571326","127.6835566,36.903819"
"127.1530974,35.9509897","127.4251348,37.5152083","127.2820925,36.4572649","127.6834118,36.9033496"
"127.1529192,35.9511704","127.4253589,37.5151922","127.281816,36.4575637","127.6833009,36.9029883"
"127.1528401,35.9512567","127.4261634,37.515162","127.2814198,36.4579696","127.6833375,36.9028007"
"127.1527598,35.9513512","127.4264282,37.5151568","127.2812687,36.4581171","127.6833735,36.9023653"
"127.1524678,35.9516947","127.4271242,37.5151509","127.2808412,36.4585193","127.6833897,36.9020948"
"127.1524478,35.9517181","127.4273403,37.5151501","127.2802682,36.4590863","127.6833849,36.901947"
"127.1523185,35.9518638","127.4294179,37.5151487","127.2798474,36.4594903","127.683371,36.9017902"
"127.1522059,35.9519924","127.4294428,37.5151478","127.2793751,36.4599645","127.6833223,36.9016054"
"127.1519195,35.9523179","127.4295118,37.515146","127.2789723,36.4603361","127.6832219,36.9013766"
"127.1518416,35.9523808","127.4305563,37.5151214","127.2785638,36.4607365","127.6829356,36.900893"
"127.1514165,35.952724","127.4310689,37.5150776","127.2784841,36.460886","127.6827676,36.9005768"
"127.1507915,35.9531405","127.43162,37.5150103","127.2775955,36.4617435","127.682126,36.899808"
"127.1498991,35.9535932","127.4324485,37.5148774","127.2774097,36.4619415","127.682117,36.8998008"
"127.1490638,35.9539226","127.4345071,37.5145432","127.2772573,36.4621513","127.6817784,36.8995029"
"127.1480331,35.9542946","127.4350616,37.5144525","127.2772405,36.462172","127.68136,36.8991339"
"127.1478477,35.9543437","127.4356433,37.5143582","127.2771094,36.4623385","127.6811678,36.8990008"
"127.1475546,35.9544176","127.4359625,37.514297","127.2768873,36.4627555","127.6806394,36.8986347"
"127.1462803,35.9547087","127.4362353,37.5142341","127.2765376,36.4636555","127.6799156,36.8982221"
"127.1459362,35.954787","127.4365488,37.5141531","127.2764344,36.463841","127.6785268,36.8975688"
"127.1455643,35.954868","127.436954,37.5139911","127.2763121,36.4640409","127.6783301,36.8974762"
"127.1454589,35.9548911","127.4374611,37.5137705","127.2761732,36.4642227","127.6761818,36.896468"
"127.1454267,35.9548982","127.4386361,37.513224","127.2760937,36.4643118","127.6750717,36.8959522"
"127.1452469,35.9549374","127.4388433,37.5131277","127.2759561,36.4644414","127.6747493,36.8957994"
"127.1450837,35.9549721","127.4406646,37.5122795","127.2757256,36.4646384","127.6726269,36.8948037"
"127.1450349,35.9549818","127.4409872,37.5121328","127.2756282,36.4647193","127.6719235,36.894473"
"127.145038,35.9550251","127.4410246,37.5121157","127.2754247,36.4648569","127.6716539,36.8943499"
"127.1450206,35.9551946","127.441183,37.5120436","127.2750536,36.4650626","127.6712449,36.8941585"
"127.145016,35.955236","127.4413755,37.5119617","127.2747865,36.4651775","127.670482,36.8937891"
"127.144853,35.9562336","127.4415102,37.5119095","127.2744714,36.4653059","127.669289,36.8932761"
"127.1447994,35.956558","127.4417014,37.5118438","127.2742211,36.4653847","127.6685375,36.8929706"
"127.1445617,35.9578746","127.4419652,37.5117646","127.274153,36.4653999","127.6679691,36.8927316"
"127.1445333,35.9580341","127.4422526,37.5116836","127.273914,36.46545","127.6677466,36.8926382"
"127.1444241,35.9586414","127.4424575,37.5116359","127.2736571,36.4655027","127.667577,36.8925501"
"127.1443638,35.958973","127.4426216,37.5115982","127.2713858,36.4658896","127.6674533,36.8924755"
"127.1443411,35.9590983","127.4427336,37.5115856","127.2705728,36.4660314","127.6672117,36.8922991"
"127.1442876,35.959401","127.4427958,37.5115784","127.269274,36.466266","127.6671274,36.8922379"
"127.1442364,35.9596912","127.4430923,37.5115632","127.2672571,36.4666533","127.6669194,36.8920669"
"127.1441033,35.9604373","127.4435607,37.5115716","127.2670427,36.4666962","127.6667473,36.8919175"
"127.1440806,35.9605635","127.4451199,37.5116597","127.2664374,36.4668158","127.6666292,36.8917933"
"127.1440612,35.9606716","127.4451256,37.5116597","127.2651249,36.4671666","127.6663828,36.8914881"
"127.1435945,35.9606387","127.4455465,37.5116545","127.2649684,36.4672222","127.6662375,36.8912611"
"127.1435842,35.9607","127.445637,37.5116537","127.2645304,36.4673791","127.6660595,36.8909404"
"127.143582,35.9607099","127.4458203,37.5116483","127.2639036,36.4676023","127.6658927,36.8906206"
"127.1435307,35.9610054","127.4458758,37.5116484","127.2627493,36.4680238","127.6658014,36.8904459"
"127.1434886,35.9612478","127.4462718,37.5116197","127.2586014,36.4695372","127.6657214,36.8902955"
"127.1434262,35.9613144","127.4462843,37.5116188","127.256277,36.4703925","127.6655276,36.8899315"
"127.1433518,35.9613313","127.4464857,37.5115973","127.2560994,36.470458","127.6654183,36.8897262"
"127.1432765,35.9613229","127.4467437,37.511555","127.2555887,36.4706499","127.6652502,36.8893433"
"127.143026,35.9612979","127.4469803,37.511501","127.2523189,36.4718412","127.6651407,36.889027"
"127.1430204,35.9612933","127.4470731,37.5114786","127.2513174,36.472262","127.6650435,36.8887351"
,"127.4473537,37.5113967","127.2508601,36.4724918","127.6645403,36.8869662"
,"127.4478732,37.5112202","127.2508187,36.4725116","127.6643538,36.8863273"
,"127.4481698,37.5111005","127.2504822,36.4726912","127.6641401,36.8855929"
,"127.4483497,37.511014","127.2499991,36.4729606","127.6639696,36.8850883"
,"127.4486938,37.5108249","127.249923,36.4730118","127.6638083,36.8847091"
,"127.4490255,37.5106132","127.2485767,36.4740782","127.6637903,36.8846649"
,"127.4493788,37.5103105","127.2480144,36.4746874","127.6637767,36.8846352"
,"127.4494173,37.5102736","127.2477534,36.4749762","127.6636786,36.8843955"
,"127.4495916,37.5101006","127.2474239,36.4753667","127.6636368,36.8842847"
,"127.449869,37.5098077","127.2471512,36.4758377","127.6635218,36.8840343"
,"127.449894,37.5097771","127.2470175,36.4760997","127.6633134,36.8836388"
,"127.450023,37.5096393","127.2467217,36.4767563","127.6631669,36.8833596"
,"127.450322,37.5092184","127.2465665,36.4771346","127.6627976,36.8827822"
,"127.4505724,37.5087679","127.2464185,36.4776788","127.6624093,36.8822464"
