0,1,2,3
"127.1863995,37.5186744","127.3045119,37.4105707","128.5498414,36.0031499","127.3045119,37.4105707"
"127.1872266,37.5189821","127.305202,37.4094126","128.5492824,36.0040807","127.305202,37.4094126"
"127.1877383,37.5192161","127.3056899,37.4086076","128.5491685,36.0042764","127.3056899,37.4086076"
"127.1887499,37.5197749","127.3063618,37.4074865","128.5486002,36.0051848","127.3063618,37.4074865"
"127.1894993,37.5202582","127.3068442,37.4066292","128.5481938,36.0058356","127.3068442,37.4066292"
"127.1901785,37.5207404","127.3072916,37.4057637","128.5474865,36.006966","127.3072916,37.4057637"
"127.190783,37.5212593","127.3076539,37.4050404","128.5463255,36.0087062","127.3076539,37.4050404"
"127.1912057,37.5216534","127.3081345,37.4040236","128.5460859,36.0090464","127.3081345,37.4040236"
"127.191422,37.5219046","127.3085891,37.4029805","128.5458195,36.009458","127.3085891,37.4029805"
"127.1917993,37.5223427","127.3088801,37.4022995","128.5455364,36.0098662","127.3088801,37.4022995"
"127.1920819,37.5226833","127.3092291,37.4014501","128.544779,36.010997","127.3092291,37.4014501"
"127.1921528,37.5227808","127.3094986,37.4007466","128.544392,36.0115197","127.3094986,37.4007466"
"127.1926868,37.5236628","127.3096021,37.4004772","128.5441074,36.0119035","127.3096021,37.4004772"
"127.1929945,37.5242306","127.309684,37.4002628","128.5439374,36.0121331","127.309684,37.4002628"
"127.1934617,37.5251241","127.3100227,37.3994819","128.542949,36.0135075","127.3100227,37.3994819"
"127.1943703,37.5268292","127.3101409,37.3992035","128.542175,36.0145583","127.3101409,37.3992035"
"127.1948592,37.5276597","127.3102682,37.3989072","128.5420627,36.0147125","127.3102682,37.3989072"
"127.1953875,37.5285498","127.3105364,37.3982775","128.5415472,36.0154202","127.3105364,37.3982775"
"127.1961498,37.5297992","127.3108047,37.3976046","128.5406871,36.0165997","127.3108047,37.3976046"
"127.1963248,37.5301746","127.3112641,37.3964588","128.5397614,36.0178491","127.3112641,37.3964588"
"127.1963872,37.5304164","127.3115334,37.3958283","128.5388185,36.0191492","127.3115334,37.3958283"
"127.1964069,37.5305949","127.3117469,37.3953653","128.5375868,36.0208494","127.3117469,37.3953653"
"127.1963924,37.5308121","127.312224,37.3943475","128.5372615,36.0212624","127.312224,37.3943475"
"127.1963832,37.5308481","127.3122399,37.3943124","128.5364744,36.0222582","127.3122399,37.3943124"
"127.1963598,37.5310445","127.3128928,37.3929685","128.5361998,36.0225644","127.3128928,37.3929685"
"127.196315,37.5312112","127.3137675,37.3910572","128.5360423,36.0227388","127.3137675,37.3910572"
"127.1961993,37.5315345","127.3141149,37.3903574","128.5352066,36.0235827","127.3141149,37.3903574"
"127.196074,37.5317496","127.314316,37.3899106","128.5331365,36.0254325","127.314316,37.3899106"
"127.1958749,37.5319825","127.3144296,37.3896467","128.5312617,36.0271165","127.3144296,37.3896467"
"127.1957374,37.5321246","127.3145946,37.3891512","128.5303446,36.0280196","127.3145946,37.3891512"
"127.1953445,37.5324417","127.314696,37.3888043","128.5294449,36.0289054","127.314696,37.3888043"
"127.1952004,37.5325351","127.3147508,37.3885502","128.5293583,36.0289918","127.3147508,37.3885502"
"127.1949622,37.5326661","127.3148012,37.3882862","128.5287448,36.0296056","127.3148012,37.3882862"
"127.1946868,37.5327582","127.3148619,37.3879365","128.5285938,36.0297764","127.3148619,37.3879365"
"127.1945247,37.5328083","127.3149207,37.3874499","128.5276995,36.0307334","127.3149207,37.3874499"
"127.1942246,37.532858","127.3150155,37.3865766","128.5273503,36.0311123","127.3150155,37.3865766"
"127.1938871,37.5328913","127.315148,37.385524","128.5267365,36.031791","127.315148,37.385524"
"127.1926872,37.5329243","127.3153225,37.3839288","128.5263492,36.0322244","127.3153225,37.3839288"
"127.1921391,37.533013","127.3154996,37.3826329","128.526149,36.0324497","127.3154996,37.3826329"
"127.1915918,37.5331639","127.3154542,37.3822768","128.5254367,36.033241","127.3154542,37.3822768"
"127.1907244,37.5335303","127.3155045,37.3810942","128.5250244,36.0337161","127.3155045,37.3810942"
"127.1902878,37.5337274","127.3155486,37.3806319","128.5248243,36.0339495","127.3155486,37.3806319"
"127.1902572,37.5337409","127.3155751,37.3803949","128.5245803,36.034222","127.3155751,37.3803949"
"127.1900168,37.5338502","127.3155993,37.3801984","128.5238494,36.0350415","127.3155993,37.3801984"
"127.18936,37.5342063","127.3156177,37.3800632","128.5214892,36.0376716","127.3156177,37.3800632"
"127.1891843,37.5342636","127.3156396,37.379901","128.5209494,36.0382513","127.3156396,37.379901"
"127.1888873,37.5343592","127.3156419,37.3798839","128.5201995,36.0390583","127.3156419,37.3798839"
"127.1887138,37.5344507","127.3157017,37.379445","128.5196374,36.0397158","127.3157017,37.379445"
"127.1884495,37.5345996","127.3158295,37.3784798","128.5189868,36.0403993","127.3158295,37.3784798"
"127.1881793,37.5347765","127.3159324,37.3775038","128.5186488,36.0407826","127.3159324,37.3775038"
"127.1876241,37.5351833","127.3159763,37.3771081","128.5182243,36.0412658","127.3159763,37.3771081"
"127.1875197,37.535266","127.3160593,37.3763935","128.5181313,36.041373","127.3160593,37.3763935"
"127.1872369,37.5354915","127.3161055,37.3759951","128.517836,36.0417154","127.3161055,37.3759951"
"127.1864871,37.5361412","127.3161494,37.3755634","128.5176493,36.0419586","127.3161494,37.3755634"
"127.1857993,37.5368658","127.3161602,37.3753039","128.5174141,36.0423158","127.3161602,37.3753039"
"127.1852374,37.5375241","127.3161652,37.374645","128.5173445,36.0424255","127.3161652,37.374645"
"127.1848742,37.5380162","127.3161348,37.3741573","128.5170526,36.0429491","127.3161348,37.3741573"
"127.1844617,37.538683","127.3162069,37.3737545","128.5168496,36.0433898","127.3162069,37.3737545"
"127.1833165,37.5410145","127.316273,37.37354","128.5167532,36.043662","127.316273,37.37354"
"127.1832217,37.5412116","127.316341,37.3734329","128.5166726,36.0439584","127.316341,37.3734329"
"127.1828768,37.5419309","127.3164611,37.3732771","128.5165695,36.0444849","127.3164611,37.3732771"
"127.1822909,37.5431551","127.316717,37.3730125","128.5164842,36.0451897","127.316717,37.3730125"
"127.1820065,37.5437502","127.3170586,37.3727931","128.5164908,36.0455268","127.3170586,37.3727931"
"127.1818192,37.5441381","127.3173821,37.3726214","128.5165095,36.0457737","127.3173821,37.3726214"
"127.1809245,37.5458249","127.3175844,37.372546","128.516558,36.0461844","127.3175844,37.372546"
"127.1804755,37.5467971","127.3179076,37.3724699","128.5166729,36.0466531","127.3179076,37.3724699"
"127.1801552,37.5475741","127.3180161,37.3724448","128.5166868,36.0467035","127.3180161,37.3724448"
"127.1798293,37.5483241","127.3183641,37.3723994","128.5167464,36.0469293","127.3183641,37.3723994"
"127.1797172,37.5485996","127.3186883,37.3723692","128.5169152,36.0473669","127.3186883,37.3723692"
"127.1794701,37.54921","127.3194722,37.3723164","128.5169244,36.0473902","127.3194722,37.3723164"
"127.1794231,37.5493271","127.3211203,37.3722341","128.5171257,36.047769","127.3211203,37.3722341"
"127.1793614,37.5494783","127.3223537,37.3721729","128.5172145,36.047935","127.3223537,37.3721729"
"127.1791017,37.5501041","127.3231919,37.3721318","128.5172577,36.0480158","127.3231919,37.3721318"
"127.1785744,37.551369","127.3232574,37.3721337","128.5172622,36.0480248","127.3232574,37.3721337"
"127.1780617,37.5523745","127.3237023,37.3721461","128.5172804,36.0480535","127.3237023,37.3721461"
"127.1774873,37.5535221","127.3238729,37.3721598","128.5176089,36.0485664","127.3238729,37.3721598"
"127.1771517,37.5541666","127.3244202,37.3723238","128.5176213,36.0485816","127.3244202,37.3723238"
"127.1767082,37.5551406","127.3246831,37.3724684","128.5177928,36.0487902","127.3246831,37.3724684"
"127.175871,37.5573475","127.3248995,37.3726301","128.5180747,36.0491331","127.3248995,37.3726301"
"127.1757565,37.5576402","127.3250742,37.372816","128.5183939,36.0494351","127.3250742,37.372816"
"127.1755744,37.5581327","127.325234,37.3730452","128.518662,36.0496492","127.325234,37.3730452"
"127.1751234,37.5595232","127.3256415,37.3736281","128.5192248,36.0500744","127.3256415,37.3736281"
"127.1750866,37.5596339","127.3258421,37.3738502","128.5199994,36.0505664","127.3258421,37.3738502"
"127.175074,37.5596744","127.3260721,37.3740182","128.5211949,36.0510719","127.3260721,37.3740182"
"127.1747749,37.5604993","127.3262931,37.3741546","128.5222336,36.0514687","127.3262931,37.3741546"
"127.1742426,37.5618426","127.3267974,37.3744068","128.5230169,36.0517686","127.3267974,37.3744068"
"127.1741739,37.5620164","127.3268764,37.3744322","128.5243735,36.0522781","127.3268764,37.3744322"
"127.174024,37.5623828","127.3269859,37.3744666","128.5258372,36.0528245","127.3269859,37.3744666"
"127.1738001,37.5628329","127.3272308,37.3745345","128.5283022,36.0537031","127.3272308,37.3745345"
"127.1735683,37.5632793","127.3274533,37.3745727","128.5283424,36.0537181","127.3274533,37.3745727"
"127.1731111,37.5639919","127.328901,37.374656","128.5301186,36.0543862","127.328901,37.374656"
"127.1727431,37.5644993","127.3306458,37.3747567","128.5303295,36.0544656","127.3306458,37.3747567"
"127.170225,37.5675514","127.3307972,37.3747659","128.5315757,36.0549345","127.3307972,37.3747659"
"127.1698641,37.5679885","127.3334888,37.3747193","128.5323253,36.0552832","127.3334888,37.3747193"
"127.1688338,37.5692412","127.3359668,37.3747164","128.5330706,36.0557348","127.3359668,37.3747164"
"127.1687213,37.5695852","127.3366897,37.374694","128.5334673,36.056019","127.3366897,37.374694"
"127.1683443,37.5700646","127.3374634,37.3746933","128.5339254,36.0564072","127.3374634,37.3746933"
"127.1682029,37.5702868","127.3396038,37.3746484","128.53446,36.0569543","127.3396038,37.3746484"
"127.1680645,37.570601","127.3426806,37.3745876","128.5348089,36.0574039","127.3426806,37.3745876"
"127.1679998,37.5708829","127.3445206,37.3745513","128.5348452,36.0574604","127.3445206,37.3745513"
"127.1679746,37.5711992","127.3488703,37.3744614","128.5351002,36.0578548","127.3488703,37.3744614"
"127.1679744,37.5712497","127.3497254,37.3744436","128.5353437,36.0583062","127.3497254,37.3744436"
"127.1679749,37.5714074","127.3516726,37.3744019","128.5353874,36.0584212","127.3516726,37.3744019"
"127.1680386,37.5721071","127.3548465,37.3743697","128.5355885,36.0589433","127.3548465,37.3743697"
"127.1680779,37.5724362","127.3557636,37.37437","128.5356281,36.0590863","127.3557636,37.37437"
"127.1680602,37.5725984","127.3568218,37.3744217","128.5356911,36.0593147","127.3568218,37.3744217"
"127.1680531,37.572665","127.3578167,37.3744761","128.5357609,36.0596423","127.3578167,37.3744761"
"127.168008,37.5728695","127.3595671,37.374654","128.5358282,36.060115","127.3595671,37.374654"
"127.1679401,37.5731136","127.3623292,37.3749385","128.5358448,36.0604557","127.3623292,37.3749385"
"127.1679113,37.5732298","127.3643212,37.37514","128.5358558,36.0607846","127.3643212,37.37514"
"127.1678949,37.5733514","127.3659259,37.3753104","128.5358327,36.062074","127.3659259,37.3753104"
"127.1678932,37.5734767","127.3677508,37.3755044","128.5357875,36.0635331","127.3677508,37.3755044"
"127.1678948,37.5736155","127.3700951,37.3758099","128.5357373,36.0659749","127.3700951,37.3758099"
"127.1679168,37.5737616","127.3712468,37.3760284","128.5357496,36.066916","127.3712468,37.3760284"
"127.1679536,37.5739023","127.3724018,37.3762775","128.5358098,36.067863","127.3724018,37.3762775"
"127.1679949,37.5740286","127.3725678,37.3763191","128.5358364,36.0682829","127.3725678,37.3763191"
"127.1680385,37.5741567","127.3735173,37.3765049","128.5358893,36.0686782","127.3735173,37.3765049"
"127.1681396,37.57434","127.3749997,37.376877","128.5359239,36.0689412","127.3749997,37.376877"
"127.1682781,37.5745333","127.3760746,37.3771269","128.536012,36.0696499","127.3760746,37.3771269"
"127.1685271,37.5748062","127.3790599,37.3778051","128.536274,36.071","127.3790599,37.3778051"
"127.1687958,37.5750034","127.3794043,37.3778884","128.5364746,36.0719854","127.3794043,37.3778884"
"127.169321,37.5753159","127.3801133,37.3780613","128.5365364,36.0722914","127.3801133,37.3780613"
"127.1697425,37.5755334","127.3804972,37.3781554","128.5366867,36.0730825","127.3804972,37.3781554"
"127.170364,37.5758461","127.3818296,37.3784804","128.5368617,36.0739745","127.3818296,37.3784804"
"127.1707421,37.576122","127.3845519,37.3791149","128.5369775,36.0749282","127.3845519,37.3791149"
"127.1719131,37.5766337","127.3857555,37.3793955","128.5369937,36.0757448","127.3857555,37.3793955"
"127.1727498,37.5769506","127.3894309,37.3802508","128.5369248,36.0766659","127.3894309,37.3802508"
"127.1733231,37.5771559","127.3898193,37.3803305","128.5368168,36.0772411","127.3898193,37.3803305"
"127.1737867,37.5773158","127.3898566,37.3803377","128.5361875,36.0803163","127.3898566,37.3803377"
"127.1744281,37.5774933","127.3911676,37.3806211","128.5357915,36.082304","127.3911676,37.3806211"
"127.1747358,37.577578","127.392621,37.3808333","128.5355873,36.0833326","127.392621,37.3808333"
"127.1759303,37.5779076","127.3935268,37.3809252","128.5352839,36.0848363","127.3935268,37.3809252"
"127.1760615,37.5779413","127.3943253,37.3809845","128.5347875,36.0873018","127.3943253,37.3809845"
"127.1773739,37.5782495","127.395012,37.3810131","128.534515,36.0886312","127.395012,37.3810131"
"127.1795179,37.5787349","127.3953272,37.3810278","128.5342409,36.0900066","127.3953272,37.3810278"
"127.1802941,37.5789109","127.3960919,37.3810357","128.5340754,36.0908555","127.3960919,37.3810357"
"127.1810499,37.5790824","127.3965177,37.3810306","128.5338308,36.0921044","127.3965177,37.3810306"
"127.1834746,37.5796325","127.3966589,37.3810325","128.5336867,36.092725","127.3966589,37.3810325"
"127.1846264,37.5799033","127.3976801,37.3810163","128.5336244,36.0931411","127.3976801,37.3810163"
"127.1860509,37.5802379","127.3985092,37.3809458","128.5335244,36.0939912","127.3985092,37.3809458"
"127.1866211,37.5803719","127.4005427,37.3807727","128.5335283,36.0943681","127.4005427,37.3807727"
"127.1870239,37.5804658","127.4011098,37.3807362","128.5335375,36.0953245","127.4011098,37.3807362"
"127.188825,37.5809492","127.4013108,37.3807192","128.5335466,36.0954272","127.4013108,37.3807192"
"127.1890693,37.5810282","127.4020892,37.3806631","128.5336009,36.09601","127.4020892,37.3806631"
"127.1896472,37.5812163","127.4028743,37.3805934","128.5336009,36.0960136","127.4028743,37.3805934"
"127.1903608,37.5814697","127.4042378,37.3804611","128.5337438,36.0969139","127.4042378,37.3804611"
"127.1907238,37.5816166","127.4052377,37.3803276","128.5337741,36.0971075","127.4052377,37.3803276"
"127.1912269,37.5818415","127.4083952,37.3799759","128.5339392,36.0980094","127.4083952,37.3799759"
"127.1916292,37.5820472","127.4092357,37.3799008","128.5342241,36.0995747","127.4092357,37.3799008"
"127.1921761,37.5823451","127.4117729,37.3796413","128.5342499,36.0996746","127.4117729,37.3796413"
"127.1927151,37.5826647","127.4128799,37.3795583","128.5346264,36.1015375","127.4128799,37.3795583"
"127.1932563,37.5829861","127.4146975,37.3794325","128.5348368,36.1026698","127.4146975,37.3794325"
"127.1935105,37.5831373","127.415878,37.3793505","128.5348846,36.1029263","127.415878,37.3793505"
"127.1937974,37.5833327","127.4172538,37.3792631","128.5350495,36.1038075","127.4172538,37.3792631"
"127.1948694,37.5840241","127.4192623,37.3791347","128.5354105,36.1055867","127.4192623,37.3791347"
"127.1965188,37.5850631","127.4197638,37.3790981","128.5354545,36.1058018","127.4197638,37.3790981"
"127.1983219,37.5862034","127.4204529,37.3790472","128.5355602,36.1063256","127.4204529,37.3790472"
"127.1996278,37.5870414","127.4223212,37.3789898","128.5362792,36.110058","127.4223212,37.3789898"
"127.2014184,37.5882258","127.4234676,37.3790248","128.5368837,36.1131937","127.4234676,37.3790248"
"127.2027718,37.5891153","127.4312443,37.3792225","128.5370703,36.1139521","127.4312443,37.3792225"
"127.2039884,37.5899422","127.431783,37.3792426","128.5371772,36.1143884","127.431783,37.3792426"
"127.204028,37.5899693","127.4333847,37.3792544","128.5371772,36.1143902","127.4333847,37.3792544"
"127.2046696,37.5904171","127.4334638,37.3792562","128.5374217,36.114984","127.4334638,37.3792562"
"127.2059926,37.5912695","127.4368003,37.3793338","128.5374917,36.1151529","127.4368003,37.3793338"
"127.2064762,37.5915924","127.442196,37.3794708","128.5377831,36.1156823","127.442196,37.3794708"
"127.2080963,37.5926655","127.4429404,37.3794901","128.5400866,36.1192333","127.4429404,37.3794901"
"127.2090613,37.5932826","127.4469038,37.3796272","128.5403119,36.1197244","127.4469038,37.3796272"
"127.2101583,37.5940244","127.4472732,37.3796399","128.5405989,36.1205072","127.4472732,37.3796399"
"127.2107957,37.5943982","127.4488782,37.3796758","128.5406714,36.1207806","127.4488782,37.3796758"
"127.2112365,37.5946498","127.4511451,37.3797408","128.5410369,36.1227076","127.4511451,37.3797408"
"127.2118244,37.5949496","127.4525898,37.3797423","128.5410949,36.1229749","127.4525898,37.3797423"
"127.2123637,37.5952132","127.4539408,37.3797004","128.5411375,36.1231737","127.4539408,37.3797004"
"127.2126249,37.595341","127.4551065,37.3796414","128.5413175,36.1240097","127.4551065,37.3796414"
"127.2129936,37.595514","127.4573092,37.379443","128.5414625,36.1247243","127.4573092,37.379443"
"127.2132367,37.5956246","127.457769,37.3793999","128.5419812,36.127647","127.457769,37.3793999"
"127.2133973,37.5956899","127.4590533,37.379285","128.5420244,36.1278909","127.4590533,37.379285"
"127.2138248,37.5958748","127.4613012,37.3790784","128.5422372,36.1289412","127.4613012,37.3790784"
"127.2138825,37.5958947","127.4621303,37.379002","128.5426852,36.1313867","127.4621303,37.379002"
"127.2144741,37.5960999","127.4627425,37.3789473","128.5426995,36.1314623","127.4627425,37.3789473"
"127.2151123,37.5962997","127.4629278,37.3789302","128.542775,36.1318746","127.4629278,37.3789302"
"127.2157981,37.5964735","127.4658443,37.3786661","128.5428823,36.1324281","127.4658443,37.3786661"
"127.2158241,37.5964799","127.468204,37.3784405","128.5431219,36.1342426","127.468204,37.3784405"
"127.2165033,37.5966086","127.4703332,37.3782571","128.5431273,36.1343976","127.4703332,37.3782571"
"127.2169935,37.5967017","127.4715204,37.3781348","128.5431239,36.1345572","127.4715204,37.3781348"
"127.2177429,37.5968162","127.4723935,37.3780521","128.5431166,36.134935","127.4723935,37.3780521"
"127.2182513,37.5968778","127.4756173,37.3777482","128.5431123,36.1351911","127.4756173,37.3777482"
"127.2191867,37.596972","127.4765785,37.3776573","128.5429496,36.1365917","127.4765785,37.3776573"
"127.2201189,37.5969958","127.4774031,37.3775818","128.5426989,36.1376333","127.4774031,37.3775818"
"127.2205244,37.5970076","127.4778459,37.3775386","128.5424624,36.138408","127.4778459,37.3775386"
"127.2213866,37.5969664","127.4781079,37.3775152","128.5413567,36.1415306","127.4781079,37.3775152"
"127.2222864,37.596891","127.4787212,37.3774576","128.5412495,36.1418317","127.4787212,37.3774576"
"127.2231749,37.596775","127.4830281,37.3770653","128.5411992,36.1419746","127.4830281,37.3770653"
"127.2233189,37.596751","127.4849212,37.3769051","128.5409493,36.1427494","127.4849212,37.3769051"
"127.2242982,37.5965928","127.4865274,37.376762","128.5409263,36.1428587","127.4865274,37.376762"
"127.2244116,37.5965742","127.4878308,37.3766765","128.5408616,36.1431747","127.4878308,37.3766765"
"127.2245861,37.5965421","127.4895601,37.3766821","128.5408114,36.1436665","127.4895601,37.3766821"
"127.2257435,37.5963303","127.4899057,37.376683","128.5408125,36.144083","127.4899057,37.376683"
"127.2264939,37.5961923","127.4918213,37.3766895","128.5408249,36.1446076","127.4918213,37.3766895"
"127.2266832,37.5961576","127.492804,37.3766922","128.5409124,36.1450828","127.492804,37.3766922"
"127.2267739,37.5961416","127.4949399,37.3766996","128.5410867,36.1457412","127.4949399,37.3766996"
"127.2279369,37.5959325","127.4973536,37.3767141","128.5413365,36.1463079","127.4973536,37.3767141"
"127.2289819,37.5957745","127.5,37.3767024","128.5414604,36.146516","127.5,37.3767024"
"127.2298739,37.5956494","127.5001209,37.3767024","128.5417117,36.1469411","127.5001209,37.3767024"
"127.2303623,37.5956082","127.5014153,37.3767105","128.5420624,36.1474078","127.5014153,37.3767105"
"127.2308495,37.595566","127.5026814,37.376715","128.5426115,36.1480746","127.5026814,37.376715"
"127.2312744,37.5955498","127.5035613,37.3767447","128.5438743,36.1495908","127.5035613,37.3767447"
"127.2317514,37.5955203","127.5041204,37.3767762","128.5440211,36.1497635","127.5041204,37.3767762"
"127.2318239,37.5955159","127.5051313,37.376878","128.5441543,36.1499202","127.5051313,37.376878"
"127.2323869,37.5955163","127.5069204,37.3770934","128.5445044,36.1503309","127.5069204,37.3770934"
"127.2329374,37.5955329","127.5080839,37.3772772","128.5447437,36.150611","127.5080839,37.3772772"
"127.233412,37.5955412","127.5098911,37.3776727","128.5454447,36.1515019","127.5098911,37.3776727"
"127.2339952,37.5955912","127.510762,37.3778548","128.5462453,36.1525217","127.510762,37.3778548"
"127.2339997,37.5955912","127.5125467,37.3781304","128.5465619,36.1529247","127.5125467,37.3781304"
"127.2349249,37.5956915","127.5128595,37.3781628","128.5467991,36.1534581","127.5128595,37.3781628"
"127.2358103,37.5958179","127.513308,37.3782096","128.5472091,36.1544444","127.513308,37.3782096"
"127.2363016,37.5959046","127.5138072,37.3782547","128.5473454,36.1548326","127.5138072,37.3782547"
"127.236914,37.5960286","127.5144206,37.3782933","128.5475197,36.1554802","127.5144206,37.3782933"
"127.2379927,37.5962824","127.5150169,37.378323","128.547551,36.1557432","127.5150169,37.378323"
"127.2387,37.5964742","127.5157692,37.3783481","128.5475711,36.1559197","127.5157692,37.3783481"
"127.2391753,37.5966194","127.5163204,37.3783463","128.5475849,36.1560377","127.5163204,37.3783463"
"127.2412789,37.597264","127.5166051,37.3783453","128.5476953,36.1569806","127.5166051,37.3783453"
"127.24146,37.5973212","127.5167971,37.3783453","128.5479061,36.1586232","127.5167971,37.3783453"
"127.2416048,37.5973702","127.5168423,37.3783444","128.5479321,36.1588231","127.5168423,37.3783444"
"127.2451227,37.5985496","127.5175109,37.3783326","128.5480835,36.1600866","127.5175109,37.3783326"
"127.2463877,37.5989886","127.5181389,37.3783054","128.5481249,36.1603576","127.5181389,37.3783054"
"127.2472498,37.5993339","127.5189635,37.3782377","128.5482366,36.1613158","127.5189635,37.3782377"
"127.2476818,37.5995448","127.5195903,37.3781673","128.5483969,36.1620879","127.5195903,37.3781673"
"127.2480539,37.5997376","127.5205413,37.3780409","128.5484492,36.1623417","127.5205413,37.3780409"
"127.248332,37.5999013","127.5213975,37.3778957","128.5484766,36.1624731","127.5213975,37.3778957"
"127.248479,37.5999873","127.5220119,37.3777874","128.5485741,36.1629491","127.5220119,37.3777874"
"127.2491831,37.6004899","127.5226026,37.3776548","128.5486372,36.163183","127.5226026,37.3776548"
"127.2499999,37.6011658","127.5235208,37.3774599","128.549087,36.1648162","127.5235208,37.3774599"
"127.2504041,37.6015579","127.5244684,37.3772704","128.5497743,36.1666664","127.5244684,37.3772704"
"127.2509089,37.6020403","127.5252172,37.3771432","128.5499967,36.1672523","127.5252172,37.3771432"
"127.251564,37.6026483","127.5253426,37.3771269","128.5501131,36.1675587","127.5253426,37.3771269"
"127.2520995,37.6030856","127.5257198,37.3770773","128.5503493,36.1681813","127.5257198,37.3770773"
"127.2524951,37.6033812","127.5258814,37.3770565","128.5505833,36.1688004","127.5258814,37.3770565"
"127.2528614,37.6036046","127.5263873,37.3770014","128.5508991,36.1696325","127.5263873,37.3770014"
"127.2531667,37.6037783","127.5264009,37.3769996","128.551362,36.1709915","127.5264009,37.3769996"
"127.2536847,37.6040408","127.5270289,37.3769363","128.5515492,36.171858","127.5270289,37.3769363"
"127.2541542,37.6042464","127.5280996,37.3768748","128.5515867,36.172166","127.5280996,37.3768748"
"127.2548671,37.6045038","127.5292257,37.3768772","128.551593,36.172303","127.5292257,37.3768772"
"127.2551059,37.6045809","127.5301463,37.3769248","128.5516188,36.1729014","127.5301463,37.3769248"
"127.2553085,37.6046409","127.5314803,37.3770623","128.551625,36.1730329","127.5314803,37.3770623"
"127.2555473,37.6047089","127.5319005,37.3771073","128.5515522,36.1739108","127.5319005,37.3771073"
"127.2562945,37.6048817","127.5328968,37.3772476","128.551523,36.1742211","127.5328968,37.3772476"
"127.2565957,37.6049319","127.5337202,37.3774196","128.5513996,36.1747244","127.5337202,37.3774196"
"127.2570316,37.6050041","127.5348024,37.3776455","128.5513923,36.1747596","127.5348024,37.3776455"
"127.2583147,37.6051698","127.5350069,37.3776878","128.5513369,36.1750242","127.5350069,37.3776878"
"127.2593,37.6052836","127.5352599,37.3777409","128.5507446,36.1770497","127.5352599,37.3777409"
"127.2604494,37.6054491","127.536211,37.3779353","128.5506744,36.1772911","127.536211,37.3779353"
"127.2610371,37.6055458","127.5377835,37.3782386","128.5496326,36.1807152","127.5377835,37.3782386"
"127.2615364,37.6056406","127.5395276,37.3785797","128.549574,36.1809077","127.5395276,37.3785797"
"127.2616723,37.6056715","127.5407578,37.3788244","128.5494372,36.1815724","127.5407578,37.3788244"
"127.2624273,37.6058596","127.541291,37.3789306","128.5494119,36.1825111","127.541291,37.3789306"
"127.2638524,37.606278","127.5463056,37.3798716","128.5494073,36.1826662","127.5463056,37.3798716"
"127.2653541,37.6068425","127.5514818,37.3808916","128.5494921,36.1831902","127.5514818,37.3808916"
"127.2665092,37.6073487","127.5528352,37.3811795","128.5495417,36.1834088","127.5528352,37.3811795"
"127.2677875,37.6079956","127.5540057,37.3814584","128.5495913,36.1836247","127.5540057,37.3814584"
"127.2688866,37.6086666","127.5564901,37.3821233","128.5496529,36.183818","127.5564901,37.3821233"
"127.2700875,37.6094432","127.55937,37.3828809","128.5497624,36.1841101","127.55937,37.3828809"
"127.2708471,37.6100116","127.5610319,37.3833289","128.5498874,36.184392","127.5610319,37.3833289"
"127.2718496,37.6108176","127.563582,37.3840135","128.5499238,36.1844575","127.563582,37.3840135"
"127.2724868,37.6114227","127.5636747,37.3840387","128.550171,36.1848953","127.5636747,37.3840387"
"127.2729248,37.6119599","127.5644012,37.3842294","128.550277,36.1850846","127.5644012,37.3842294"
"127.2731155,37.6122126","127.5652824,37.3844615","128.5504879,36.1853938","127.5652824,37.3844615"
"127.2733988,37.6125863","127.5661807,37.38469","128.5507412,36.1857026","127.5661807,37.38469"
"127.2737126,37.6129826","127.5670744,37.3848823","128.5511247,36.1861076","127.5670744,37.3848823"
"127.2746624,37.6143698","127.5682358,37.3851034","128.5518497,36.1867665","127.5682358,37.3851034"
"127.2749859,37.6149328","127.5693667,37.3852587","128.5523619,36.1872326","127.5693667,37.3852587"
"127.2756844,37.6162862","127.5700705,37.3853313","128.5526287,36.1874674","127.5700705,37.3853313"
"127.2762846,37.6175366","127.5705789,37.3853833","128.5529009,36.1877039","127.5705789,37.3853833"
"127.2767092,37.6184054","127.5714228,37.3854441","128.5540015,36.1886679","127.5714228,37.3854441"
"127.2769492,37.6188475","127.57274,37.3854991","128.5541624,36.188808","127.57274,37.3854991"
"127.2771002,37.6191245","127.574012,37.3855119","128.5550372,36.1896829","127.574012,37.3855119"
"127.2774386,37.6196389","127.5743565,37.38549","128.5553994,36.1901575","127.5743565,37.38549"
"127.2776283,37.6198862","127.5753708,37.3854398","128.5558499,36.1909081","127.5753708,37.3854398"
"127.2778055,37.620093","127.5758746,37.3854143","128.5564906,36.1924034","127.5758746,37.3854143"
"127.278011,37.6203449","127.576244,37.3853888","128.5567995,36.1931246","127.576244,37.3853888"
"127.2782437,37.6206139","127.5763863,37.385377","128.5577758,36.1956754","127.5763863,37.385377"
"127.2788607,37.6211883","127.5769963,37.3853135","128.558005,36.1962576","127.5769963,37.3853135"
"127.2794756,37.6217203","127.5776739,37.3852202","128.5590852,36.1989192","127.5776739,37.3852202"
"127.2801967,37.6223382","127.5786543,37.3850474","128.5592556,36.1993477","127.5786543,37.3850474"
"127.285809,37.6272176","127.5800841,37.3848021","128.5593109,36.1994834","127.5800841,37.3848021"
