0,1,2
"127.1559124,37.5982079","127.2453615,36.1810828","127.240884,36.4923716"
"127.1554499,37.5990159","127.2451743,36.1805243","127.2405943,36.492865"
"127.1550115,37.5997492","127.2448991,36.1796492","127.2402365,36.4936891"
"127.1546041,37.600379","127.2446492,36.1788742","127.2400876,36.4941341"
"127.154425,37.6006579","127.244387,36.1781082","127.2399609,36.4946297"
"127.1541244,37.6009914","127.2440998,36.1771826","127.2399018,36.4949604"
"127.1536542,37.6014921","127.2437993,36.1762245","127.2398833,36.4951407"
"127.1533581,37.6018067","127.2434625,36.1751662","127.2398629,36.4955625"
"127.1531795,37.6019774","127.2432202,36.1744427","127.2398729,36.4959241"
"127.1524125,37.6027107","127.2432114,36.1744165","127.2398776,36.4961855"
"127.1519894,37.6030663","127.2431618,36.1742929","127.2399277,36.4965526"
"127.1514014,37.6035595","127.2428992,36.1736495","127.2401305,36.4976853"
"127.1470907,37.607152","127.242625,36.1731828","127.2402949,36.498607"
"127.1458498,37.6081659","127.242187,36.1724498","127.2404615,36.4995368"
"127.145249,37.6087166","127.2417375,36.1718745","127.2405273,36.4999012"
"127.1447893,37.6091308","127.2411868,36.1712747","127.2405448,36.4999995"
"127.1445707,37.6093591","127.2406625,36.170775","127.2408946,36.5019277"
"127.1440397,37.6099884","127.2402744,36.1704415","127.2409715,36.5023146"
"127.1435541,37.6106008","127.2399117,36.1701747","127.2411201,36.503294"
"127.1431898,37.6111982","127.2390972,36.1696834","127.2412428,36.5043526"
"127.1426151,37.6124412","127.238368,36.1692644","127.2413162,36.5051028"
"127.1424498,37.6128995","127.2372493,36.1686498","127.2413455,36.5053571"
"127.1419365,37.6147916","127.2360451,36.1679773","127.2413769,36.505991"
"127.1418224,37.6151798","127.2345635,36.1671455","127.2414114,36.5070242"
"127.1416839,37.6157237","127.2336834,36.1666666","127.2414605,36.5083739"
"127.1416248,37.6159832","127.2325836,36.1660556","127.2414686,36.5086362"
"127.141537,37.6163416","127.231152,36.165259","127.2414734,36.5091979"
"127.1414489,37.6167578","127.2280658,36.1635643","127.2415115,36.5115221"
"127.1413934,37.6169784","127.2253115,36.1620416","127.2415274,36.5124461"
"127.1408621,37.6190833","127.2241063,36.1614131","127.2415595,36.5138796"
"127.1408459,37.6191454","127.2234193,36.1610797","127.2415635,36.5140221"
"127.1405142,37.6204901","127.2222249,36.1605496","127.2415654,36.5141068"
"127.1401874,37.6220079","127.2215621,36.160283","127.2415841,36.5148894"
"127.1398724,37.6233995","127.220837,36.1600162","127.2415806,36.5152707"
"127.1392854,37.62599","127.2195154,36.1596128","127.2416171,36.5163598"
"127.1391243,37.6267159","127.2192733,36.1595527","127.2416567,36.5168954"
"127.1387948,37.6276019","127.2191177,36.1595199","127.2416972,36.5171362"
"127.1387868,37.6276244","127.2182857,36.1593268","127.2417667,36.5174068"
"127.1383873,37.6284325","127.2176169,36.1591936","127.241822,36.5175557"
"127.1380742,37.6289742","127.2171869,36.159116","127.2419238,36.5178624"
"127.1372742,37.6301164","127.2167335,36.1590581","127.242082,36.5182937"
"127.1366186,37.6309274","127.215949,36.158958","127.2423151,36.5187314"
"127.1365867,37.6309661","127.2150865,36.1588748","127.2424984,36.5190401"
"127.1362618,37.6313581","127.2142751,36.1588386","127.2427429,36.5194012"
"127.1360497,37.6316161","127.213289,36.1588245","127.2428497,36.5195385"
"127.1352743,37.6325745","127.2120492,36.1588666","127.2430099,36.5197354"
"127.1350118,37.6329496","127.2105622,36.1590163","127.2433025,36.5200633"
"127.1345992,37.6336658","127.2096212,36.1591439","127.2434239,36.5201888"
"127.1343822,37.6342276","127.2095267,36.1591608","127.2435697,36.520328"
"127.1342709,37.6347446","127.2086311,36.1593245","127.2439517,36.5206615"
"127.1338467,37.637121","127.2072312,36.1596528","127.2443796,36.5209725"
"127.1338985,37.6374168","127.2062997,36.1599075","127.2454672,36.5217348"
"127.1338515,37.63798","127.2061495,36.1599495","127.2457759,36.5219509"
"127.1338198,37.6382215","127.2054371,36.1601795","127.2458517,36.5220043"
"127.1338247,37.6383576","127.2029715,36.1609758","127.246246,36.5223278"
"127.1338749,37.6385245","127.200211,36.1618173","127.2463296,36.522401"
"127.1339365,37.6386743","127.1978934,36.1625453","127.2466792,36.5227281"
"127.1341369,37.6389579","127.1955112,36.1632957","127.2471145,36.5231555"
"127.1342866,37.6391747","127.1940332,36.1637021","127.247417,36.5235591"
"127.1343619,37.6392993","127.1932608,36.1638805","127.2476004,36.5238381"
"127.1344247,37.639441","127.1926421,36.1640114","127.2477605,36.5240809"
"127.1344624,37.639616","127.1915897,36.1641665","127.248028,36.5246043"
"127.1344866,37.6397666","127.1904719,36.1642709","127.2481798,36.5249797"
"127.1344743,37.6401992","127.1887074,36.164287","127.248307,36.5253523"
"127.1345123,37.6407663","127.1876436,36.1642094","127.2483712,36.5255589"
"127.1345494,37.641291","127.1872191,36.1641542","127.2484901,36.5260775"
"127.134574,37.6415912","127.1865968,36.1640724","127.2486341,36.526817"
"127.1346087,37.6419086","127.1848449,36.1637126","127.2487434,36.5271977"
"127.134637,37.6421574","127.1839411,36.1634136","127.2488427,36.5275666"
"127.1346748,37.642291","127.1830652,36.1630723","127.2490022,36.5279853"
"127.1347615,37.6424075","127.1822849,36.1627582","127.2491098,36.5282352"
"127.1348994,37.6424908","127.1814903,36.1623757","127.2492029,36.5284545"
"127.1350239,37.6425246","127.1791217,36.1611216","127.2493039,36.5286647"
"127.1350931,37.6425221","127.1781655,36.1606006","127.2494992,36.52906"
"127.1351883,37.6425197","127.1777473,36.1603786","127.2496548,36.5293101"
"127.1353189,37.6424786","127.1775343,36.1602617","127.2499994,36.529821"
"127.135386,37.6424293","127.1766045,36.1597868","127.2505232,36.5305487"
"127.1354384,37.6423762","127.174692,36.158771","127.2506256,36.5306689"
"127.1355071,37.642244","127.1726431,36.157688","127.2509639,36.5310626"
"127.1355097,37.6421574","127.1720662,36.1573934","127.2514149,36.5315062"
"127.1354919,37.6420943","127.1693751,36.1559796","127.2515486,36.531621"
"127.1354582,37.6420374","127.1676124,36.1550578","127.2532247,36.5328695"
"127.1353883,37.6419669","127.165324,36.1538749","127.2536964,36.5331409"
"127.1352752,37.6419025","127.1617292,36.1519661","127.2539986,36.5333092"
"127.1351598,37.6418625","127.1616116,36.1519036","127.2543544,36.5334731"
"127.1348226,37.6417497","127.1614009,36.1517858","127.2549847,36.5337466"
"127.1347285,37.6417386","127.1605248,36.1512829","127.255402,36.5339206"
"127.1344239,37.6416908","127.1594117,36.1505946","127.2560135,36.5341292"
"127.1339473,37.6415568","127.1589994,36.1503112","127.2571074,36.5344145"
"127.1338251,37.6415231","127.158278,36.1497943","127.2601535,36.5352383"
"127.1337572,37.6415012","127.1574116,36.1491175","127.2640256,36.5362918"
"127.1335614,37.6414357","127.1567128,36.1485132","127.2640725,36.5363045"
"127.1334992,37.6414139","127.1556401,36.1474896","127.2645402,36.5364317"
"127.1328587,37.6411911","127.1549264,36.1467383","127.2654208,36.5367093"
"127.1327139,37.6411411","127.1548656,36.1466687","127.2658928,36.5368986"
"127.1320078,37.6408946","127.1541677,36.1458652","127.2663123,36.5370788"
"127.1317509,37.64081","127.153919,36.1455589","127.2664718,36.5371477"
"127.131648,37.6407745","127.1534824,36.1449959","127.2667752,36.5372961"
"127.1315087,37.6407398","127.1531731,36.144556","127.2670239,36.5374435"
"127.1311294,37.6406611","127.152812,36.1440059","127.2673161,36.5376217"
"127.1309142,37.6406235","127.1522358,36.1430873","127.2675881,36.5378106"
"127.1307126,37.6406021","127.151744,36.1421915","127.2678557,36.5380077"
"127.1305063,37.6405934","127.1509045,36.1404996","127.2680808,36.538183"
"127.130147,37.6405886","127.1505123,36.1397285","127.2682312,36.5383149"
"127.1300087,37.6405918","127.150434,36.1395732","127.2683783,36.5384568"
"127.1297048,37.6406278","127.1496246,36.1381328","127.268669,36.5387494"
"127.1295222,37.6406534","127.1489866,36.1371329","127.2691055,36.5392263"
"127.129453,37.6406595","127.1487227,36.1367553","127.2693347,36.5395567"
"127.1291207,37.6407026","127.1481749,36.1359747","127.2695115,36.5398112"
"127.128912,37.6407308","127.1468372,36.1341162","127.2697039,36.5401028"
"127.1283142,37.6408217","127.1461999,36.1332326","127.2704232,36.5413167"
"127.1281463,37.6408509","127.1451904,36.1318313","127.2707622,36.5418934"
"127.1280215,37.6408731","127.1451617,36.1317916","127.271287,36.542759"
"127.1273729,37.6409278","127.1450402,36.1316226","127.2716406,36.5433285"
"127.1272095,37.6409534","127.1440871,36.1302827","127.2721744,36.5441661"
"127.1271244,37.6409739","127.1434631,36.1294208","127.2725746,36.5448611"
"127.1268781,37.6410362","127.1426414,36.1282869","127.2728514,36.5453529"
"127.1268316,37.6410469","127.141749,36.1270743","127.2733819,36.5461887"
"127.1267465,37.6410628","127.1414241,36.1266658","127.2737602,36.5467402"
"127.1267068,37.6410708","127.1413367,36.1265664","127.2739282,36.5469858"
"127.1264107,37.641124","127.1409122,36.1260747","127.2742263,36.5474164"
"127.1263449,37.6411355","127.1404243,36.125608","127.2752535,36.5488454"
"127.126304,37.6411417","127.1397865,36.1250913","127.2753559,36.548988"
"127.1262836,37.6411452","127.1389113,36.1245071","127.2769062,36.551105"
"127.126211,37.6411576","127.1386664,36.1243612","127.2776284,36.5521602"
"127.1255474,37.6412718","127.137959,36.1239967","127.2778118,36.5524815"
"127.1254101,37.6412957","127.13638,36.1232508","127.2778385,36.5525284"
"127.1253795,37.641301","127.1344806,36.1223525","127.2778841,36.5525925"
"127.1253409,37.6413081","127.1344241,36.122327","127.2782057,36.5530565"
"127.1251094,37.6413497","127.1342854,36.1222626","127.2785558,36.5537179"
"127.1249994,37.6413701","127.1324957,36.1214547","127.2786681,36.5539255"
"127.1233918,37.6416552","127.1316386,36.1210374","127.2794528,36.5553766"
"127.1210422,37.6420776","127.1314524,36.1209476","127.279782,36.5559379"
"127.1208153,37.6421183","127.1304999,36.1205083","127.2798342,36.5560381"
"127.1193348,37.6423777","127.128687,36.1196579","127.2800487,36.5564577"
"127.1189027,37.6424276","127.1259039,36.118387","127.2804557,36.5571589"
"127.1183585,37.6424529","127.1255403,36.1182101","127.2807136,36.5576327"
"127.1177714,37.6424339","127.1253862,36.1181348","127.2810675,36.558167"
"127.1168559,37.6423624","127.1249993,36.1179325","127.2813013,36.5584559"
"127.1167222,37.642353","127.12441,36.1175601","127.2814951,36.558706"
"127.1162259,37.6423144","127.1238617,36.1171897","127.2818003,36.5590293"
"127.1160334,37.6422885","127.1230372,36.1164992","127.2820444,36.5592794"
"127.1156346,37.6422449","127.123015,36.1164784","127.282371,36.5595712"
"127.1151792,37.6421947","127.1228747,36.1163219","127.2831392,36.5601802"
"127.1144111,37.6421102","127.1227243,36.1161583","127.2833499,36.5603483"
"127.1137972,37.642028","127.1224226,36.1158111","127.2843121,36.5611497"
"127.1135629,37.6419695","127.1221378,36.1154244","127.2846444,36.561409"
"127.1132584,37.6418775","127.1217848,36.1148877","127.2847548,36.5614867"
"127.1131973,37.6418556","127.1213989,36.1140381","127.2847849,36.5615084"
"127.112928,37.6417619","127.1212271,36.1134885","127.2848351,36.5615437"
"127.1126838,37.6416476","127.1208998,36.1122325","127.2853882,36.5619684"
"127.1122857,37.6414759","127.120808,36.111914","127.2854262,36.5619982"
"127.1121907,37.641435","127.1207041,36.1115611","127.2859246,36.5623841"
"127.1119441,37.641345","127.1206528,36.111377","127.286325,36.5626868"
"127.1117734,37.6412624","127.1204947,36.1109708","127.2864309,36.5627717"
"127.1115384,37.6411084","127.1204859,36.110951","127.2866495,36.562947"
"127.1115136,37.6410867","127.1202584,36.1104381","127.2867409,36.5630292"
"127.1114165,37.6410016","127.1200227,36.1100146","127.2867888,36.5630707"
"127.1112641,37.6408813","127.1197921,36.1096739","127.2872202,36.5634565"
"127.1110147,37.640683","127.1195248,36.1093575","127.2877662,36.5640443"
"127.1096884,37.6396268","127.1180018,36.1076938","127.2880368,36.5643991"
"127.1094587,37.6393322","127.1178659,36.1075401","127.288255,36.5647258"
"127.1086872,37.6388159","127.1173364,36.1069749","127.2884563,36.5650579"
"127.1082412,37.6384908","127.1161018,36.1056484","127.2887286,36.5656246"
"127.1081701,37.6384338","127.115956,36.1054847","127.2889072,36.5661198"
"127.1080977,37.6384083","127.1145115,36.103933","127.2890036,36.5664003"
"127.107997,37.6383737","127.1139289,36.1033307","127.2893483,36.5674728"
"127.1077933,37.6383109","127.1134837,36.1028288","127.2897217,36.5686743"
"127.1076653,37.6382978","127.1132936,36.1026209","127.2902625,36.570371"
"127.1075961,37.638312","127.1129192,36.1021644","127.2904387,36.5709384"
"127.1075757,37.6383192","127.1126302,36.1017388","127.290545,36.5712829"
"127.1075018,37.638355","127.1125122,36.1015635","127.2906159,36.5715237"
"127.1074631,37.6383954","127.11238,36.1013422","127.2908128,36.5722877"
"127.1073956,37.6385033","127.1121047,36.1008391","127.2909999,36.5729443"
"127.1073966,37.6385385","127.1117382,36.0999228","127.2911482,36.5734918"
"127.1073986,37.6385809","127.1115552,36.0993984","127.2911559,36.5735215"
"127.1074258,37.639019","127.111378,36.0988488","127.2917366,36.5753842"
"127.1074352,37.6391686","127.1109323,36.0975383","127.2917421,36.5754094"
"127.1074519,37.6394346","127.110496,36.0963495","127.2918674,36.5757946"
"127.1074461,37.6394733","127.1100592,36.0952824","127.2918995,36.5759127"
"127.1074144,37.6396751","127.1094809,36.0940643","127.2922785,36.577143"
"127.1073592,37.6398228","127.1093753,36.0938431","127.292611,36.5781749"
"127.1072645,37.6399405","127.1086402,36.0924396","127.292621,36.5782056"
"127.1071516,37.6400663","127.1080115,36.0913241","127.2928136,36.5789271"
"127.1069002,37.6402512","127.1075552,36.0905933","127.2929608,36.5794755"
"127.106874,37.6402709","127.1071154,36.0899075","127.2929958,36.579728"
"127.106759,37.6403706","127.1064124,36.0887746","127.2930635,36.5803493"
"127.1067202,37.6404218","127.1059682,36.0880889","127.2931252,36.5815213"
"127.1066494,37.6405162","127.1058866,36.0879651","127.2931177,36.5818044"
"127.1064495,37.6408166","127.1056244,36.0875333","127.2930819,36.5822415"
"127.106148,37.6412365","127.1054326,36.0872378","127.293061,36.5825498"
"127.1061366,37.6412527","127.1046456,36.0860271","127.2930256,36.5828058"
"127.1059045,37.6416413","127.1041155,36.0852031","127.2930222,36.5828382"
"127.105837,37.6417493","127.1039107,36.0848454","127.2929788,36.5831816"
"127.1057913,37.6418221","127.1035871,36.0842493","127.2929708,36.5832519"
"127.1057673,37.6418617","127.103343,36.0837617","127.2929651,36.5833042"
"127.1057615,37.6418896","127.103299,36.083675","127.2929616,36.5833331"
"127.1058124,37.6418997","127.1031241,36.0833327","127.292957,36.5833853"
"127.1058418,37.6419223","127.102603,36.082048","127.2928605,36.5839468"
"127.1058642,37.6419612","127.1025351,36.0818567","127.2927616,36.5845588"
"127.1058752,37.6420243","127.1023865,36.0813693","127.2924923,36.5862153"
"127.1058614,37.6420666","127.1021868,36.0806519","127.2921276,36.5883954"
"127.1058374,37.6420999","127.1019617,36.0794908","127.2921059,36.5885513"
"127.1058158,37.642116","127.101922,36.0792193","127.2918732,36.590289"
"127.1057987,37.642125","127.1018371,36.0786493","127.291856,36.5904296"
"127.1057885,37.6421277","127.1017241,36.0777167","127.2917615,36.591083"
"127.1058009,37.6421439","127.1017213,36.0776112","127.2917181,36.5914129"
"127.1060543,37.6424503","127.1017059,36.0769061","127.2916954,36.5915652"
"127.106105,37.6425109","127.1017296,36.0761723","127.2916919,36.5915913"
"127.1061387,37.6425813","127.1018101,36.0754152","127.2916874,36.5916202"
"127.1061474,37.642648","127.1020276,36.0741204","127.2916794,36.5916733"
"127.1061469,37.6427328","127.1021717,36.0735204","127.2916555,36.5918347"
"127.1061126,37.642802","127.1025388,36.0722874","127.2916089,36.5921168"
"127.1059384,37.6431485","127.1029453,36.071178","127.2914135,36.5932938"
"127.1058468,37.643332","127.1032618,36.0705182","127.2911533,36.594852"
"127.1059259,37.6433774","127.1044412,36.0680644","127.2911476,36.5948863"
"127.1059665,37.6434118","127.1058635,36.0652264","127.2911418,36.5949385"
"127.1059799,37.6434605","127.1063339,36.0641929","127.291102,36.5951909"
"127.1059762,37.6435164","127.1066478,36.0633627","127.2910975,36.5952161"
"127.1059555,37.6435659","127.1068933,36.0624484","127.2910929,36.5952495"
"127.105919,37.6436063","127.1069404,36.0621483","127.2910872,36.5952855"
"127.1058668,37.6436259","127.107,36.0611027","127.2910657,36.5954099"
"127.1058067,37.6436257","127.1070031,36.0602417","127.2910372,36.5955838"
"127.1057229,37.6436074","127.106964,36.0598476","127.2909123,36.5962985"
"127.1056517,37.6435639","127.1069439,36.0596473","127.2907488,36.5972412"
"127.1055111,37.6435833","127.1060356,36.0565294","127.2906978,36.5975016"
"127.1054521,37.6435876","127.1045443,36.0518958","127.2905964,36.598183"
"127.1054146,37.6435983","127.1044809,36.0516999","127.2905317,36.598557"
"127.1054101,37.6436001","127.1044004,36.0513652","127.2904396,36.5991257"
"127.1053918,37.643628","127.1042992,36.0509654","127.2903941,36.5994087"
"127.1052741,37.644026","127.1041887,36.0504205","127.2903179,36.5998827"
"127.1052121,37.6441745","127.1040679,36.0499369","127.2902804,36.6001198"
"127.105133,37.6443419","127.1040387,36.0497682","127.2901508,36.6009084"
"127.1050311,37.6445272","127.1039999,36.0495454","127.2901428,36.6009814"
"127.104972,37.6445685","127.1039483,36.0492107","127.2901199,36.6011688"
"127.1048198,37.6446202","127.1037763,36.0480841","127.2899982,36.6019232"
"127.1047471,37.6446443","127.1037032,36.0475943","127.289879,36.6025937"
"127.1046586,37.6446612","127.103352,36.0452373","127.2898382,36.6028046"
"127.1045497,37.6446725","127.1032416,36.0444552","127.2898109,36.6029821"
"127.1044057,37.6446891","127.1030469,36.0429832","127.2898074,36.6030028"
"127.1042232,37.6446948","127.1030309,36.0428696","127.2897926,36.6031128"
"127.1040249,37.6446743","127.1026114,36.0397496","127.2897915,36.6031209"
"127.1038312,37.6446431","127.1025412,36.0382392","127.289788,36.6031461"
"127.1037531,37.6446302","127.1025426,36.0379642","127.2897742,36.6032859"
"127.1035845,37.6445809","127.1025431,36.0376568","127.2897708,36.6033075"
"127.1032827,37.6444186","127.1025609,36.0365344","127.2897469,36.6034661"
"127.1031843,37.644366","127.1025934,36.0360431","127.2897469,36.603467"
,"127.1026646,36.0346757","127.2896661,36.6039816"
,"127.1026756,36.0344684","127.289574,36.6045665"
,"127.1026973,36.0341285","127.2895169,36.6050154"
,"127.102754,36.033228","127.2895178,36.6050695"
,"127.102958,36.0299686","127.2895178,36.6050938"
,"127.1030627,36.0278998","127.2895187,36.6051749"
,"127.1031088,36.026663","127.2895263,36.605239"
,"127.1031704,36.0250097","127.2895285,36.6052525"
,"127.1031945,36.0239747","127.2895318,36.6052678"
,"127.1031683,36.022341","127.2895473,36.6053246"
,"127.10314,36.0197804","127.2895573,36.6053643"
,"127.1031193,36.0177094","127.2895617,36.6053788"
,"127.1031089,36.0167023","127.2896116,36.605524"
,"127.1031318,36.0161019","127.2896361,36.6055835"
,"127.1031888,36.0155945","127.2896583,36.6056296"
,"127.1034288,36.0144223","127.2895406,36.6057312"
,"127.1035317,36.0140323","127.2894969,36.6057591"
,"127.1038189,36.0132038","127.2894385,36.6058545"
,"127.1039468,36.0129076","127.2893787,36.6060582"
,"127.1039917,36.0128176","127.2893414,36.6062321"
,"127.1043649,36.0120732","127.2893163,36.6063808"
,"127.1046871,36.0115657","127.2893026,36.6064854"
,"127.1050482,36.011026","127.2892958,36.6065304"
,"127.1051174,36.0109415","127.2892901,36.6065692"
,"127.1061959,36.0096233","127.2892537,36.6067864"
,"127.1079164,36.0079448","127.2892424,36.6068585"
,"127.1086234,36.007251","127.2892173,36.6070432"
,"127.109491,36.0063658","127.2891579,36.6074912"
,"127.1099441,36.0058552","127.2890984,36.6079797"
,"127.1105748,36.0050774","127.2890366,36.6084925"
,"127.1109759,36.0045287","127.2890308,36.60857"
,"127.1116624,36.0032353","127.288926,36.609282"
,"127.1116938,36.0031615","127.2889031,36.6095038"
,"127.1119464,36.0025565","127.2888985,36.609547"
,"127.1121616,36.0018846","127.2888681,36.609602"
,"127.1124302,36.0009622","127.2888099,36.6096406"
,"127.112618,35.9999999","127.2887685,36.6096532"
,"127.1126559,35.9997386","127.2887092,36.6096522"
,"127.1126697,35.9996385","127.2875443,36.6095717"
,"127.1126881,35.9995043","127.2864006,36.609475"
,"127.1128009,35.9986707","127.2863995,36.6094867"
,"127.1130556,35.9965068","127.2863961,36.6094966"
,"127.113319,35.9946044","127.2863826,36.6095083"
,"127.1133977,35.9939221","127.286367,36.6095137"
,"127.113554,35.9925847","127.2863479,36.6095154"
,"127.1134658,35.9922409","127.2863296,36.6096732"
,"127.1134496,35.9919244","127.286262,36.6102545"
,"127.1133116,35.9913325","127.2862437,36.6104113"
,"127.11305,35.9908412","127.2862616,36.6104168"
,"127.1125371,35.9902246","127.286275,36.6104258"
,"127.1121746,35.9899575","127.2862828,36.6104358"
,"127.1119779,35.9897937","127.2862839,36.6104484"
,"127.1115363,35.9895723","127.2862793,36.6104682"
,"127.1111745,35.9893826","127.2862681,36.6104781"
,"127.1111015,35.98934","127.2862536,36.6104844"
,"127.1108493,35.9891914","127.2862346,36.6104862"
,"127.1108083,35.9891696","127.2862167,36.6104816"
,"127.1107707,35.9891496","127.2861988,36.6104708"
,"127.109724,35.988589","127.2861921,36.6104581"
,"127.1080034,35.9876836","127.2861911,36.6104401"
,"127.1076416,35.9874931","127.2860592,36.6104281"
,"127.1071216,35.9872065","127.2856757,36.6103932"
,"127.1068373,35.9870496",
,"127.1067365,35.9870249",
,"127.1065867,35.9870163",
,"127.1063868,35.9870743",
,"127.1062743,35.9871578",
,"127.1062248,35.9872992",
,"127.1061996,35.9874496",
,"127.1062214,35.9875399",
,"127.1062865,35.9876077",
,"127.1064014,35.9877",
,"127.1065188,35.987741",
,"127.1066407,35.9877594",
,"127.1068537,35.9877664",
,"127.1075633,35.987611",
,"127.1077719,35.9876126",
,"127.1084496,35.9874164",
,"127.1097746,35.9870953",
,"127.1104533,35.9869253",
,"127.1114807,35.9866671",
,"127.1121282,35.9865043",
,"127.1124026,35.9864348",
,"127.112748,35.9863539",
,"127.1129912,35.9862979",
,"127.1130723,35.9862792",
,"127.1134125,35.9861243",
,"127.1138224,35.9860111",
,"127.1151686,35.9856539",
,"127.1157952,35.9854558",
,"127.1160819,35.9853548",
,"127.1167447,35.9850116",
,"127.1170028,35.9848772",
,"127.1170384,35.9848566",
,"127.1170539,35.9848476",
,"127.1171174,35.9848082",
,"127.117397,35.9845647",
,"127.1175128,35.9844596",
,"127.1178159,35.9841829",
,"127.117865,35.9841353",
,"127.1186329,35.9833695",
,"127.1187834,35.9832195",
,"127.1189841,35.983019",
,"127.119168,35.9828357",
,"127.1192304,35.9827692",
,"127.1192717,35.982726",
,"127.1194858,35.9824914",
,"127.1196174,35.9823467",
,"127.1197546,35.9821812",
,"127.119901,35.9819572",
,"127.120154,35.981481",
,"127.1202571,35.9812496",
,"127.1203393,35.980992",
,"127.1204483,35.9804722",
,"127.1204835,35.9802992",
,"127.120503,35.9801685",
,"127.120511,35.9801135",
,"127.1205564,35.9799099",
,"127.1205836,35.9797802",
,"127.1207673,35.9789432",
,"127.1208422,35.978608",
,"127.1209278,35.9783279",
,"127.1210032,35.9780946",
,"127.1211411,35.977784",
,"127.1212921,35.9775257",
,"127.1216375,35.9769705",
,"127.1217012,35.9768671",
,"127.1217292,35.9768203",
,"127.1218018,35.9767087",
,"127.1218766,35.9766043",
,"127.1220307,35.9763885",
,"127.1225922,35.9756374",
,"127.1241168,35.9734134",
,"127.1249989,35.9721747",
,"127.1262115,35.970241",
,"127.126389,35.9699828",
,"127.126484,35.9698433",
,"127.1266872,35.9695491",
,"127.1270246,35.9690245",
,"127.1283248,35.9665826",
,"127.1283383,35.9665546",
,"127.1283842,35.9664556",
,"127.1285265,35.9661531",
,"127.1285388,35.9661261",
,"127.1285556,35.9660865",
,"127.1285982,35.9659974",
,"127.1285982,35.9659965",
,"127.1286553,35.9658704",
,"127.1287573,35.9656507",
,"127.129009,35.9651872",
,"127.1291833,35.9649146",
,"127.1293285,35.9646869",
,"127.1297516,35.9640959",
,"127.1298376,35.9639753",
,"127.1300394,35.9637334",
,"127.1302491,35.9634807",
,"127.1311034,35.9624546",
,"127.1313007,35.9622235",
,"127.1313688,35.9621435",
,"127.1319051,35.9615185",
,"127.1323897,35.9610367",
,"127.1324309,35.9609999",
,"127.1325835,35.9608642",
,"127.1326047,35.9608454",
,"127.1326191,35.9608319",
,"127.1326514,35.960804",
,"127.1327182,35.9607438",
,"127.1327684,35.9606998",
,"127.1333828,35.9602112",
,"127.1336554,35.9600191",
,"127.1347145,35.959274",
,"127.1354321,35.958774",
,"127.1355222,35.9587112",
,"127.1355845,35.9586708",
,"127.1356468,35.9586286",
,"127.1361374,35.958283",
,"127.1365279,35.9580236",
,"127.1372408,35.9575569",
,"127.1373754,35.9574672",
,"127.1381762,35.9569467",
,"127.1383864,35.9568247",
,"127.1386276,35.9566857",
,"127.1388211,35.9565781",
,"127.1392313,35.9563602",
,"127.1397024,35.9561452",
,"127.14007,35.9560273",
,"127.1404087,35.955922",
,"127.1406908,35.9558389",
,"127.1420807,35.955496",
,"127.1427645,35.9553276",
,"127.143143,35.9552386",
,"127.1437169,35.9551195",
,"127.1438845,35.9550848",
,"127.1447436,35.9549061",
,"127.1449556,35.9548617",
,"127.1450055,35.954851",
,"127.1452009,35.9548056",
,"127.145384,35.9547629",
,"127.1465418,35.9544994",
,"127.1477872,35.9542164",
,"127.1479804,35.9541628",
,"127.1482337,35.9540698",
,"127.1489978,35.9537899",
,"127.1498309,35.9534668",
,"127.1506889,35.9530311",
,"127.1512917,35.9526281",
,"127.1517557,35.9522471",
,"127.152168,35.9517813",
,"127.1522171,35.9517256",
,"127.1522862,35.9516419",
,"127.1524333,35.9514674",
,"127.1526886,35.9511688",
,"127.1527721,35.9510852",
,"127.1529592,35.9509",
,"127.1531808,35.9506816",
,"127.1534314,35.9504344",
,"127.1537697,35.9501504",
,"127.1542371,35.9497569",
,"127.1551072,35.9490724",
,"127.1551706,35.9490239",
,"127.1552029,35.9489969",
,"127.1552641,35.9489502",
,"127.1553464,35.9488837",
,"127.1553598,35.948873",
,"127.155372,35.9488631",
,"127.1555578,35.9487166",
,"127.1590602,35.945966",
,"127.1591136,35.9459246",
,"127.1593517,35.9457378",
,"127.1593884,35.945709",
,"127.1610872,35.944375",
,"127.1640217,35.9420932",
,"127.1642373,35.9419775",
,"127.1643873,35.9418994",
,"127.1646687,35.9416974",
,"127.1650434,35.9414306",
,"127.1653693,35.9411926",
,"127.1657241,35.9409249",
,"127.1658797,35.9408289",
,"127.1660809,35.9407068",
,"127.1669596,35.940025",
,"127.1670008,35.9399944",
,"127.1670375,35.939963",
,"127.1676894,35.93944",
,"127.1677294,35.9394167",
,"127.1678694,35.9393531",
,"127.1680037,35.9393165",
,"127.1679971,35.939302",
,"127.1679872,35.9392768",
,"127.1679884,35.9392506",
,"127.1679974,35.9392317",
,"127.168013,35.9392146",
,"127.1680263,35.9392039",
,"127.1680419,35.9391958",
,"127.1680618,35.9391895",
,"127.1680807,35.939186",
,"127.168104,35.9391869",
,"127.1681317,35.9391915",
,"127.1681835,35.9390023",
,"127.1681881,35.93896",
,"127.1682133,35.9387707",
,"127.1682464,35.9385265",
,"127.1682606,35.9383227",
,"127.1682808,35.9379937",
,"127.1682832,35.9379604",
,"127.1682856,35.9379162",
,"127.1683135,35.9373456",
,"127.1683183,35.9372383",
,"127.1683331,35.9368822",
,"127.168365,35.9364306",
,"127.1683708,35.9363476",
,"127.1683743,35.936308",
,"127.1683233,35.936306",
