0,1,2,3,4,5
"129.2190445,35.2702206","128.6751142,35.9166662","128.5352583,35.9350652","129.2190445,35.2702206","128.5501608,35.9519842","129.2190445,35.2702206"
"129.2198493,35.2714722","128.6748788,35.9171607","128.535312,35.9351828","129.2198493,35.2714722","128.5502744,35.9522744","129.2198493,35.2714722"
"129.2202359,35.2720807","128.6746528,35.91762","128.5354694,35.9355223","129.2202359,35.2720807","128.5504491,35.9529075","129.2202359,35.2720807"
"129.2209568,35.2732091","128.6744,35.9181336","128.5375602,35.940021","129.2209568,35.2732091","128.5505621,35.9537333","129.2209568,35.2732091"
"129.2217016,35.274376","128.6739082,35.9191302","128.5376991,35.9402993","129.2217016,35.274376","128.5506248,35.9546992","129.2217016,35.274376"
"129.2220828,35.2749836","128.6736445,35.9195835","128.5377424,35.9403846","129.2220828,35.2749836","128.550682,35.9557535","129.2220828,35.2749836"
"129.2222466,35.2752445","128.6735926,35.9196733","128.5381622,35.9412077","129.2222466,35.2752445","128.5507023,35.9561157","129.2222466,35.2752445"
"129.222566,35.2757385","128.6733151,35.9200997","128.5386618,35.9419408","129.222566,35.2757385","128.5507231,35.9565186","129.222566,35.2757385"
"129.2226683,35.2758967","128.6728746,35.9206639","128.5393125,35.9427745","129.2226683,35.2758967","128.5508492,35.9585829","129.2226683,35.2758967"
"129.2233903,35.277026","128.6724251,35.9211479","128.5396619,35.943133","129.2233903,35.277026","128.5509374,35.9606413","129.2233903,35.277026"
"129.2241219,35.2781858","128.6723005,35.9212672","128.5399869,35.9434827","129.2241219,35.2781858","128.5509651,35.9612216","129.2241219,35.2781858"
"129.2242947,35.2784565","128.671942,35.9216106","128.5402999,35.9437577","129.2242947,35.2784565","128.5511623,35.9646413","129.2242947,35.2784565"
"129.2244219,35.2786458","128.6715424,35.9219436","128.5407369,35.9441082","129.2244219,35.2786458","128.5512034,35.9654767","129.2244219,35.2786458"
"129.2254197,35.2801282","128.6710217,35.9223354","128.5411624,35.9444318","129.2254197,35.2801282","128.5512142,35.9657119","129.2254197,35.2801282"
"129.2261744,35.281339","128.6706078,35.9226072","128.5412621,35.9445076","129.2261744,35.281339","128.5513618,35.9687245","129.2261744,35.281339"
"129.2263609,35.2816321","128.6700474,35.922939","128.542337,35.9452249","129.2263609,35.2816321","128.5513494,35.970891","129.2263609,35.2816321"
"129.2269887,35.2826653","128.6690679,35.9234084","128.5452848,35.9471457","129.2269887,35.2826653","128.5512741,35.9722332","129.2269887,35.2826653"
"129.2270126,35.2827055","128.6683924,35.9236782","128.5454347,35.9472418","129.2270126,35.2827055","128.551186,35.9736178","129.2270126,35.2827055"
"129.2270286,35.2827324","128.6682756,35.9237217","128.5455543,35.9473201","129.2270286,35.2827324","128.5510648,35.9755194","129.2270286,35.2827324"
"129.2272171,35.283065","128.6680441,35.9238078","128.5461225,35.947692","129.2272171,35.283065","128.5510242,35.9763915","129.2272171,35.283065"
"129.2274464,35.283508","128.6677134,35.9239318","128.5471985,35.9484029","129.2274464,35.283508","128.5509351,35.9777888","129.2274464,35.283508"
"129.2276621,35.2839332","128.6669847,35.924204","128.5473237,35.9484857","129.2276621,35.2839332","128.5509241,35.9779575","129.2276621,35.2839332"
"129.2281247,35.2849517","128.66643,35.924396","128.5476406,35.9487209","129.2281247,35.2849517","128.5508912,35.9799989","129.2281247,35.2849517"
"129.2282747,35.2853363","128.6664256,35.9243978","128.547952,35.9489616","129.2282747,35.2853363","128.550882,35.980557","129.2282747,35.2853363"
"129.2283846,35.2856458","128.666333,35.9244294","128.5486369,35.9496084","129.2283846,35.2856458","128.5510866,35.9838576","129.2283846,35.2856458"
"129.2285244,35.2861162","128.6644969,35.9250711","128.5491753,35.950242","129.2285244,35.2861162","128.55116,35.9859648","129.2285244,35.2861162"
"129.2287851,35.2869509","128.6637944,35.9253177","128.549423,35.9506067","129.2287851,35.2869509","128.5511912,35.9871411","129.2287851,35.2869509"
"129.2288274,35.2872352","128.6635673,35.9253983","128.5499533,35.9514721","129.2288274,35.2872352","128.5511743,35.9881266","129.2288274,35.2872352"
"129.2289534,35.2878348","128.6626498,35.9257255","128.5501137,35.9518638","129.2289534,35.2878348","128.5511198,35.9892829","129.2289534,35.2878348"
"129.2290042,35.2881","128.6621097,35.9259281","128.5501608,35.9519842","129.2290042,35.2881","128.5511117,35.9894245","129.2290042,35.2881"
"129.229091,35.2886667","128.6618035,35.9260636","128.5502744,35.9522744","129.229091,35.2886667","128.5510891,35.989733","129.229091,35.2886667"
"129.2291399,35.289106","128.661417,35.9262341","128.5504491,35.9529075","129.2291399,35.289106","128.5510386,35.9904376","129.2291399,35.289106"
"129.2291765,35.2894814","128.6607446,35.926567","128.5505621,35.9537333","129.2291765,35.2894814","128.5509908,35.9911015","129.2291765,35.2894814"
"129.229209,35.2898713","128.6600629,35.9269468","128.5506248,35.9546992","129.229209,35.2898713","128.550987,35.9911493","129.229209,35.2898713"
"129.2292199,35.2904869","128.6592482,35.9274785","128.550682,35.9557535","129.2292199,35.2904869","128.5507744,35.9932743","129.2292199,35.2904869"
"129.2292043,35.2911507","128.6583037,35.9281584","128.5507023,35.9561157","129.2292043,35.2911507","128.5506868,35.9946995","129.2292043,35.2911507"
"129.229183,35.2915964","128.6580535,35.9283339","128.5507231,35.9565186","129.229183,35.2915964","128.5506747,35.9955408","129.229183,35.2915964"
"129.2291526,35.2919755","128.6575137,35.9287123","128.5508492,35.9585829","129.2291526,35.2919755","128.5506808,35.9959194","129.2291526,35.2919755"
"129.2291162,35.292333","128.6564542,35.9294852","128.5509374,35.9606413","129.2291162,35.292333","128.5507074,35.9975005","129.2291162,35.292333"
"129.2290525,35.2928532","128.6559365,35.9298626","128.5509651,35.9612216","129.2290525,35.2928532","128.5507327,35.9985767","129.2290525,35.2928532"
"129.2289623,35.2933684","128.6553462,35.9302803","128.5511623,35.9646413","129.2289623,35.2933684","128.5507358,35.9998983","129.2289623,35.2933684"
"129.2287883,35.2942337","128.654698,35.9306787","128.5512034,35.9654767","129.2287883,35.2942337","128.5507361,35.9999993","129.2287883,35.2942337"
"129.227673,35.2999665","128.6540117,35.9310504","128.5512142,35.9657119","129.227673,35.2999665","128.5506917,36.0005019","129.227673,35.2999665"
"129.2276482,35.300093","128.6538939,35.9311056","128.5513618,35.9687245","129.2276482,35.300093","128.5505714,36.001216","129.2276482,35.300093"
"129.2275314,35.3007041","128.6532707,35.9314001","128.5513494,35.970891","129.2275314,35.3007041","128.5503818,36.0018966","129.2275314,35.3007041"
"129.2274686,35.3012676","128.6528666,35.9315879","128.5512741,35.9722332","129.2274686,35.3012676","128.5500863,36.0026204","129.2274686,35.3012676"
"129.2273986,35.3019069","128.652751,35.9316413","128.551186,35.9736178","129.2273986,35.3019069","128.5499332,36.0029562","129.2273986,35.3019069"
"129.2273877,35.3022226","128.6516169,35.9321697","128.5510648,35.9755194","129.2273877,35.3022226","128.5498663,36.0030974","129.2273877,35.3022226"
"129.2273658,35.3030533","128.650877,35.9325149","128.5510242,35.9763915","129.2273658,35.3030533","128.5498414,36.0031499","129.2273658,35.3030533"
"129.22737,35.3034066","128.6489986,35.9333956","128.5509351,35.9777888","129.22737,35.3034066","128.5492824,36.0040807","129.22737,35.3034066"
"129.2273812,35.3037752","128.6486958,35.9335374","128.5509241,35.9779575","129.2273812,35.3037752","128.5491685,36.0042764","129.2273812,35.3037752"
"129.2274858,35.3049701","128.6481386,35.9337969","128.5508912,35.9799989","129.2274858,35.3049701","128.5486002,36.0051848","129.2274858,35.3049701"
"129.2277365,35.3061079","128.6472896,35.9341918","128.550882,35.980557","129.2277365,35.3061079","128.5481938,36.0058356","129.2277365,35.3061079"
"129.227895,35.3067872","128.6452889,35.9351242","128.5510866,35.9838576","129.227895,35.3067872","128.5474865,36.006966","129.227895,35.3067872"
"129.2279584,35.3070279","128.6449508,35.9352807","128.55116,35.9859648","129.2279584,35.3070279","128.5463255,36.0087062","129.2279584,35.3070279"
"129.2279716,35.3070764","128.6447867,35.9353571","128.5511912,35.9871411","129.2279716,35.3070764","128.5460859,36.0090464","129.2279716,35.3070764"
"129.2280263,35.3072722","128.6444421,35.9355181","128.5511743,35.9881266","129.2280263,35.3072722","128.5458195,36.009458","129.2280263,35.3072722"
"129.2281936,35.3077945","128.6438018,35.9357803","128.5511198,35.9892829","129.2281936,35.3077945","128.5455364,36.0098662","129.2281936,35.3077945"
"129.2285864,35.3088852","128.6433606,35.9359404","128.5511117,35.9894245","129.2285864,35.3088852","128.544779,36.010997","129.2285864,35.3088852"
"129.2294721,35.3112788","128.6429359,35.9360815","128.5510891,35.989733","129.2294721,35.3112788","128.544392,36.0115197","129.2294721,35.3112788"
"129.2299037,35.3124338","128.6429094,35.9360899","128.5510386,35.9904376","129.2299037,35.3124338","128.5441074,36.0119035","129.2299037,35.3124338"
"129.2310075,35.3154067","128.6423238,35.9362298","128.5509908,35.9911015","129.2310075,35.3154067","128.5439374,36.0121331","129.2310075,35.3154067"
"129.2318954,35.317738","128.6420123,35.9363049","128.550987,35.9911493","129.2318954,35.317738","128.542949,36.0135075","129.2318954,35.317738"
"129.2322958,35.3188186","128.641373,35.9364056","128.5507744,35.9932743","129.2322958,35.3188186","128.542175,36.0145583","129.2322958,35.3188186"
"129.2333222,35.3215068","128.6411483,35.9364303","128.5506868,35.9946995","129.2333222,35.3215068","128.5420627,36.0147125","129.2333222,35.3215068"
"129.2334312,35.3218199","128.6411085,35.9364352","128.5506747,35.9955408","129.2334312,35.3218199","128.5415472,36.0154202","129.2334312,35.3218199"
"129.2335732,35.3221866","128.6406547,35.9364855","128.5506808,35.9959194","129.2335732,35.3221866","128.5406871,36.0165997","129.2335732,35.3221866"
"129.2337811,35.3227498","128.6406037,35.936486","128.5507074,35.9975005","129.2337811,35.3227498","128.5397614,36.0178491","129.2337811,35.3227498"
"129.2340171,35.3232945","128.6404141,35.9364851","128.5507327,35.9985767","129.2340171,35.3232945","128.5388185,36.0191492","129.2340171,35.3232945"
"129.2342038,35.3236913","128.6399607,35.9364849","128.5507358,35.9998983","129.2342038,35.3236913","128.5375868,36.0208494","129.2342038,35.3236913"
"129.2346578,35.3246025","128.639852,35.9364814","128.5507361,35.9999993","129.2346578,35.3246025","128.5372615,36.0212624","129.2346578,35.3246025"
"129.2349915,35.3252387","128.639334,35.936462","128.5506917,36.0005019","129.2349915,35.3252387","128.5364744,36.0222582","129.2349915,35.3252387"
"129.235234,35.3256193","128.6385599,35.936362","128.5505714,36.001216","129.235234,35.3256193","128.5361998,36.0225644","129.235234,35.3256193"
"129.2356372,35.3262663","128.6377476,35.9362273","128.5503818,36.0018966","129.2356372,35.3262663","128.5360423,36.0227388","129.2356372,35.3262663"
"129.2357306,35.3264164","128.6377076,35.9362205","128.5500863,36.0026204","129.2357306,35.3264164","128.5352066,36.0235827","129.2357306,35.3264164"
"129.2358657,35.3266119","128.6374209,35.93617","128.5499332,36.0029562","129.2358657,35.3266119","128.5331365,36.0254325","129.2358657,35.3266119"
"129.2363819,35.327341","128.6368996,35.9360794","128.5498663,36.0030974","129.2363819,35.327341","128.5312617,36.0271165","129.2363819,35.327341"
"129.2364531,35.3274293","128.6366863,35.9360444","128.5498414,36.0031499","129.2364531,35.3274293","128.5303446,36.0280196","129.2364531,35.3274293"
"129.2366229,35.3276558","128.6361364,35.9359613","128.5492824,36.0040807","129.2366229,35.3276558","128.5294449,36.0289054","129.2366229,35.3276558"
"129.2366727,35.32772","128.6358765,35.9359286","128.5491685,36.0042764","129.2366727,35.32772","128.5293583,36.0289918","129.2366727,35.32772"
"129.2371171,35.3282843","128.6353584,35.9358992","128.5486002,36.0051848","129.2371171,35.3282843","128.5287448,36.0296056","129.2371171,35.3282843"
"129.2379632,35.3292648","128.6351543,35.9358957","128.5481938,36.0058356","129.2379632,35.3292648","128.5285938,36.0297764","129.2379632,35.3292648"
"129.2392239,35.3306991","128.6347,35.9359072","128.5474865,36.006966","129.2392239,35.3306991","128.5276995,36.0307334","129.2392239,35.3306991"
"129.2400843,35.3316793","128.634069,35.9359718","128.5463255,36.0087062","129.2400843,35.3316793","128.5273503,36.0311123","129.2400843,35.3316793"
"129.2402658,35.3318849","128.6334179,35.9361006","128.5460859,36.0090464","129.2402658,35.3318849","128.5267365,36.031791","129.2402658,35.3318849"
"129.2409409,35.3326839","128.633038,35.9362015","128.5458195,36.009458","129.2409409,35.3326839","128.5263492,36.0322244","129.2409409,35.3326839"
"129.2415324,35.3333326","128.6324915,35.936359","128.5455364,36.0098662","129.2415324,35.3333326","128.526149,36.0324497","129.2415324,35.3333326"
"129.2434397,35.3355175","128.631062,35.9367845","128.544779,36.010997","129.2434397,35.3355175","128.5254367,36.033241","129.2434397,35.3355175"
"129.2458836,35.3383447","128.6253988,35.9384705","128.544392,36.0115197","129.2458836,35.3383447","128.5250244,36.0337161","129.2458836,35.3383447"
"129.247185,35.3400731","128.6249992,35.9385896","128.5441074,36.0119035","129.247185,35.3400731","128.5248243,36.0339495","129.247185,35.3400731"
"129.2473655,35.3403292","128.6246338,35.9386985","128.5439374,36.0121331","129.2473655,35.3403292","128.5245803,36.034222","129.2473655,35.3403292"
"129.2479803,35.3411885","128.6231798,35.9391304","128.542949,36.0135075","129.2479803,35.3411885","128.5238494,36.0350415","129.2479803,35.3411885"
"129.2484029,35.3418541","128.6227603,35.9392552","128.542175,36.0145583","129.2484029,35.3418541","128.5214892,36.0376716","129.2484029,35.3418541"
"129.2487717,35.3424771","128.6219352,35.9394648","128.5420627,36.0147125","129.2487717,35.3424771","128.5209494,36.0382513","129.2487717,35.3424771"
"129.2492885,35.343327","128.6217749,35.9395006","128.5415472,36.0154202","129.2492885,35.343327","128.5201995,36.0390583","129.2492885,35.343327"
"129.249479,35.343693","128.6213304,35.9395796","128.5406871,36.0165997","129.249479,35.343693","128.5196374,36.0397158","129.249479,35.343693"
"129.2499991,35.3446961","128.6207482,35.9396481","128.5397614,36.0178491","129.2499991,35.3446961","128.5189868,36.0403993","129.2499991,35.3446961"
"129.2500888,35.3448778","128.6205178,35.9396647","128.5388185,36.0191492","129.2500888,35.3448778","128.5186488,36.0407826","129.2500888,35.3448778"
"129.2503817,35.3454965","128.6202664,35.9396824","128.5375868,36.0208494","129.2503817,35.3454965","128.5182243,36.0412658","129.2503817,35.3454965"
"129.2506544,35.3460507","128.6196259,35.9397019","128.5372615,36.0212624","129.2506544,35.3460507","128.5181313,36.041373","129.2506544,35.3460507"
"129.2506682,35.3460793","128.6189373,35.9396948","128.5364744,36.0222582","129.2506682,35.3460793","128.517836,36.0417154","129.2506682,35.3460793"
"129.2512829,35.347384","128.6182295,35.9396536","128.5361998,36.0225644","129.2512829,35.347384","128.5176493,36.0419586","129.2512829,35.347384"
"129.2518208,35.3484968","128.6176573,35.9395633","128.5360423,36.0227388","129.2518208,35.3484968","128.5174141,36.0423158","129.2518208,35.3484968"
"129.2532664,35.3515357","128.6168932,35.9393938","128.5352066,36.0235827","129.2532664,35.3515357","128.5173445,36.0424255","129.2532664,35.3515357"
"129.2535843,35.3522442","128.616194,35.9391758","128.5331365,36.0254325","129.2535843,35.3522442","128.5170526,36.0429491","129.2535843,35.3522442"
"129.2537978,35.3527514","128.6158986,35.9390649","128.5312617,36.0271165","129.2537978,35.3527514","128.5168496,36.0433898","129.2537978,35.3527514"
"129.2540535,35.3534833","128.6152549,35.9387743","128.5303446,36.0280196","129.2540535,35.3534833","128.5167532,36.043662","129.2540535,35.3534833"
"129.2540666,35.3535291","128.6146538,35.9384427","128.5294449,36.0289054","129.2540666,35.3535291","128.5166726,36.0439584","129.2540666,35.3535291"
"129.2542258,35.3540714","128.6141571,35.9381282","128.5293583,36.0289918","129.2542258,35.3540714","128.5165695,36.0444849","129.2542258,35.3540714"
"129.2543619,35.3546662","128.6141079,35.9380962","128.5287448,36.0296056","129.2543619,35.3546662","128.5164842,36.0451897","129.2543619,35.3546662"
"129.2544575,35.3551679","128.6133515,35.9375983","128.5285938,36.0297764","129.2544575,35.3551679","128.5164908,36.0455268","129.2544575,35.3551679"
"129.2545262,35.3557006","128.6115028,35.9363668","128.5276995,36.0307334","129.2545262,35.3557006","128.5165095,36.0457737","129.2545262,35.3557006"
"129.2545808,35.3564914","128.6114592,35.9363375","128.5273503,36.0311123","129.2545808,35.3564914","128.516558,36.0461844","129.2545808,35.3564914"
"129.2545902,35.3571295","128.609454,35.9350055","128.5267365,36.031791","129.2545902,35.3571295","128.5166729,36.0466531","129.2545902,35.3571295"
"129.2545906,35.3571503","128.6088063,35.9345832","128.5263492,36.0322244","129.2545906,35.3571503","128.5166868,36.0467035","129.2545906,35.3571503"
"129.254569,35.357577","128.6085146,35.9344182","128.526149,36.0324497","129.254569,35.357577","128.5167464,36.0469293","129.254569,35.357577"
"129.2545384,35.3579922","128.6080969,35.9341958","128.5254367,36.033241","129.2545384,35.3579922","128.5169152,36.0473669","129.2545384,35.3579922"
"129.2544679,35.3585494","128.608012,35.9341506","128.5250244,36.0337161","129.2544679,35.3585494","128.5169244,36.0473902","129.2544679,35.3585494"
"129.2543453,35.3592391","128.6073672,35.9338599","128.5248243,36.0339495","129.2543453,35.3592391","128.5171257,36.047769","129.2543453,35.3592391"
"129.2542103,35.359819","128.6070006,35.9337209","128.5245803,36.034222","129.2542103,35.359819","128.5172145,36.047935","129.2542103,35.359819"
"129.2541111,35.3601657","128.6062245,35.9334783","128.5238494,36.0350415","129.2541111,35.3601657","128.5172577,36.0480158","129.2541111,35.3601657"
"129.2538906,35.3608108","128.605535,35.9333152","128.5214892,36.0376716","129.2538906,35.3608108","128.5172622,36.0480248","129.2538906,35.3608108"
"129.253701,35.3613058","128.6048981,35.9331939","128.5209494,36.0382513","129.253701,35.3613058","128.5172804,36.0480535","129.253701,35.3613058"
"129.2536051,35.3615506","128.6043363,35.9331297","128.5201995,36.0390583","129.2536051,35.3615506","128.5176089,36.0485664","129.2536051,35.3615506"
"129.2535101,35.3617891","128.6039724,35.9331096","128.5196374,36.0397158","129.2535101,35.3617891","128.5176213,36.0485816","129.2535101,35.3617891"
"129.2530028,35.3628603","128.6034831,35.9330798","128.5189868,36.0403993","129.2530028,35.3628603","128.5177928,36.0487902","129.2530028,35.3628603"
"129.2526336,35.3636509","128.6003611,35.9329705","128.5186488,36.0407826","129.2526336,35.3636509","128.5180747,36.0491331","129.2526336,35.3636509"
"129.2524957,35.363945","128.5996058,35.9329441","128.5182243,36.0412658","129.2524957,35.363945","128.5183939,36.0494351","129.2524957,35.363945"
"129.2519519,35.3650573","128.5991023,35.9329289","128.5181313,36.041373","129.2519519,35.3650573","128.518662,36.0496492","129.2519519,35.3650573"
"129.2516589,35.3656566","128.5985755,35.9329085","128.517836,36.0417154","129.2516589,35.3656566","128.5192248,36.0500744","129.2516589,35.3656566"
"129.2504424,35.3681435","128.5985633,35.9329077","128.5176493,36.0419586","129.2504424,35.3681435","128.5199994,36.0505664","129.2504424,35.3681435"
"129.2499991,35.3690695","128.5977333,35.9329315","128.5174141,36.0423158","129.2499991,35.3690695","128.5211949,36.0510719","129.2499991,35.3690695"
"129.2496365,35.3698663","128.5970126,35.9330012","128.5173445,36.0424255","129.2496365,35.3698663","128.5222336,36.0514687","129.2496365,35.3698663"
"129.249294,35.3706223","128.5966178,35.9330679","128.5170526,36.0429491","129.249294,35.3706223","128.5230169,36.0517686","129.249294,35.3706223"
"129.2485818,35.3725556","128.596198,35.9331718","128.5168496,36.0433898","129.2485818,35.3725556","128.5243735,36.0522781","129.2485818,35.3725556"
"129.2481064,35.374197","128.595707,35.9333413","128.5167532,36.043662","129.2481064,35.374197","128.5258372,36.0528245","129.2481064,35.374197"
"129.2476779,35.3764751","128.5951011,35.9336173","128.5166726,36.0439584","129.2476779,35.3764751","128.5283022,36.0537031","129.2476779,35.3764751"
"129.2475617,35.3778273","128.5949055,35.9337381","128.5165695,36.0444849","129.2475617,35.3778273","128.5283424,36.0537181","129.2475617,35.3778273"
"129.2475375,35.378182","128.5945702,35.9339431","128.5164842,36.0451897","129.2475375,35.378182","128.5301186,36.0543862","129.2475375,35.378182"
"129.2475148,35.3786637","128.5943265,35.9341157","128.5164908,36.0455268","129.2475148,35.3786637","128.5303295,36.0544656","129.2475148,35.3786637"
"129.2475119,35.3808762","128.5939857,35.9344019","128.5165095,36.0457737","129.2475119,35.3808762","128.5315757,36.0549345","129.2475119,35.3808762"
"129.2476902,35.3824576","128.5936973,35.9347128","128.516558,36.0461844","129.2476902,35.3824576","128.5323253,36.0552832","129.2476902,35.3824576"
"129.2478184,35.3833988","128.5934131,35.9350851","128.5166729,36.0466531","129.2478184,35.3833988","128.5330706,36.0557348","129.2478184,35.3833988"
"129.2480197,35.384411","128.5932361,35.9353562","128.5166868,36.0467035","129.2480197,35.384411","128.5334673,36.056019","129.2480197,35.384411"
"129.2480304,35.3844469","128.592875,35.9361006","128.5167464,36.0469293","129.2480304,35.3844469","128.5339254,36.0564072","129.2480304,35.3844469"
"129.2484671,35.3859606","128.5919562,35.9385323","128.5169152,36.0473669","129.2484671,35.3859606","128.53446,36.0569543","129.2484671,35.3859606"
"129.2490041,35.3876829","128.5906987,35.9418173","128.5169244,36.0473902","129.2490041,35.3876829","128.5348089,36.0574039","129.2490041,35.3876829"
"129.2497994,35.3900496","128.5904785,35.9423359","128.5171257,36.047769","129.2497994,35.3900496","128.5348452,36.0574604","129.2497994,35.3900496"
"129.2499997,35.3906544","128.59037,35.9425902","128.5172145,36.047935","129.2499997,35.3906544","128.5351002,36.0578548","129.2499997,35.3906544"
"129.2503202,35.3917821","128.5902575,35.9427923","128.5172577,36.0480158","129.2503202,35.3917821","128.5353437,36.0583062","129.2503202,35.3917821"
"129.2507726,35.3932054","128.5900495,35.9431449","128.5172622,36.0480248","129.2507726,35.3932054","128.5353874,36.0584212","129.2507726,35.3932054"
"129.2513958,35.3951915","128.5896153,35.9437366","128.5172804,36.0480535","129.2513958,35.3951915","128.5355885,36.0589433","129.2513958,35.3951915"
"129.2514361,35.3953216","128.5894076,35.9439549","128.5176089,36.0485664","129.2514361,35.3953216","128.5356281,36.0590863","129.2514361,35.3953216"
"129.2520808,35.3973362","128.5890595,35.9442826","128.5176213,36.0485816","129.2520808,35.3973362","128.5356911,36.0593147","129.2520808,35.3973362"
"129.2521835,35.3976557","128.5885915,35.9446763","128.5177928,36.0487902","129.2521835,35.3976557","128.5357609,36.0596423","129.2521835,35.3976557"
"129.2530556,35.4004026","128.588229,35.944923","128.5180747,36.0491331","129.2530556,35.4004026","128.5358282,36.060115","129.2530556,35.4004026"
"129.2535272,35.401896","128.5877242,35.9452161","128.5183939,36.0494351","129.2535272,35.401896","128.5358448,36.0604557","129.2535272,35.401896"
"129.2539405,35.4031801","128.5876426,35.9452502","128.518662,36.0496492","129.2539405,35.4031801","128.5358558,36.0607846","129.2539405,35.4031801"
"129.2542821,35.4042606","128.586979,35.9455285","128.5192248,36.0500744","129.2542821,35.4042606","128.5358327,36.062074","129.2542821,35.4042606"
"129.2545312,35.4050341","128.5865365,35.945683","128.5199994,36.0505664","129.2545312,35.4050341","128.5357875,36.0635331","129.2545312,35.4050341"
"129.2547733,35.4057374","128.5862735,35.9457458","128.5211949,36.0510719","129.2547733,35.4057374","128.5357373,36.0659749","129.2547733,35.4057374"
"129.2550358,35.4064169","128.5858745,35.9458423","128.5222336,36.0514687","129.2550358,35.4064169","128.5357496,36.066916","129.2550358,35.4064169"
"129.2552294,35.4068667","128.5853524,35.9459255","128.5230169,36.0517686","129.2552294,35.4068667","128.5358098,36.067863","129.2552294,35.4068667"
"129.2554972,35.4074344","128.5847677,35.9459785","128.5243735,36.0522781","129.2554972,35.4074344","128.5358364,36.0682829","129.2554972,35.4074344"
"129.2557445,35.4079185","128.5822537,35.9461004","128.5258372,36.0528245","129.2557445,35.4079185","128.5358893,36.0686782","129.2557445,35.4079185"
"129.2559829,35.4083496","128.5812926,35.9461145","128.5283022,36.0537031","129.2559829,35.4083496","128.5359239,36.0689412","129.2559829,35.4083496"
"129.2562871,35.4088681","128.5781855,35.9461605","128.5283424,36.0537181","129.2562871,35.4088681","128.536012,36.0696499","129.2562871,35.4088681"
"129.2566663,35.4094476","128.5767677,35.946184","128.5301186,36.0543862","129.2566663,35.4094476","128.536274,36.071","129.2566663,35.4094476"
"129.2571411,35.4101142","128.5759508,35.9462021","128.5303295,36.0544656","129.2571411,35.4101142","128.5364746,36.0719854","129.2571411,35.4101142"
"129.257165,35.4101481","128.5751074,35.9462214","128.5315757,36.0549345","129.257165,35.4101481","128.5365364,36.0722914","129.257165,35.4101481"
"129.257579,35.4106542","128.574398,35.9462368","128.5323253,36.0552832","129.257579,35.4106542","128.5366867,36.0730825","129.257579,35.4106542"
"129.2579853,35.4111576","128.5741996,35.9462413","128.5330706,36.0557348","129.2579853,35.4111576","128.5368617,36.0739745","129.2579853,35.4111576"
"129.2582518,35.4114603","128.5736158,35.9462762","128.5334673,36.056019","129.2582518,35.4114603","128.5369775,36.0749282","129.2582518,35.4114603"
"129.2584865,35.4117201","128.5731619,35.9463326","128.5339254,36.0564072","129.2584865,35.4117201","128.5369937,36.0757448","129.2584865,35.4117201"
"129.2588173,35.4120452","128.5726491,35.9464499","128.53446,36.0569543","129.2588173,35.4120452","128.5369248,36.0766659","129.2588173,35.4120452"
"129.2592428,35.4124682","128.5722617,35.9465832","128.5348089,36.0574039","129.2592428,35.4124682","128.5368168,36.0772411","129.2592428,35.4124682"
"129.2595653,35.4127664","128.5718412,35.946806","128.5348452,36.0574604","129.2595653,35.4127664","128.5361875,36.0803163","129.2595653,35.4127664"
"129.2599314,35.4130937","128.5716356,35.9469322","128.5351002,36.0578548","129.2599314,35.4130937","128.5357915,36.082304","129.2599314,35.4130937"
"129.2605347,35.4135916","128.5714556,35.9470709","128.5353437,36.0583062","129.2605347,35.4135916","128.5355873,36.0833326","129.2605347,35.4135916"
"129.2607788,35.4137765","128.5712498,35.9472666","128.5353874,36.0584212","129.2607788,35.4137765","128.5352839,36.0848363","129.2607788,35.4137765"
"129.2613669,35.4142295","128.5709622,35.9476415","128.5355885,36.0589433","129.2613669,35.4142295","128.5347875,36.0873018","129.2613669,35.4142295"
"129.2623637,35.4149443","128.5708135,35.9478835","128.5356281,36.0590863","129.2623637,35.4149443","128.534515,36.0886312","129.2623637,35.4149443"
"129.2627605,35.4152134","128.5706994,35.9481325","128.5356911,36.0593147","129.2627605,35.4152134","128.5342409,36.0900066","129.2627605,35.4152134"
"129.2634864,35.4157239","128.5706125,35.9484325","128.5357609,36.0596423","129.2634864,35.4157239","128.5340754,36.0908555","129.2634864,35.4157239"
"129.2637772,35.4159297","128.570562,35.9487999","128.5358282,36.060115","129.2637772,35.4159297","128.5338308,36.0921044","129.2637772,35.4159297"
"129.2648153,35.4166665","128.5704723,35.9504506","128.5358448,36.0604557","129.2648153,35.4166665","128.5336867,36.092725","129.2648153,35.4166665"
"129.2656926,35.4173045","128.5704492,35.9508745","128.5358558,36.0607846","129.2656926,35.4173045","128.5336244,36.0931411","129.2656926,35.4173045"
"129.2671261,35.4183456","128.5703493,35.9513577","128.5358327,36.062074","129.2671261,35.4183456","128.5335244,36.0939912","129.2671261,35.4183456"
"129.2679674,35.418995","128.5702367,35.9516409","128.5357875,36.0635331","129.2679674,35.418995","128.5335283,36.0943681","129.2679674,35.418995"
"129.2684254,35.4193877","128.570024,35.9519908","128.5357373,36.0659749","129.2684254,35.4193877","128.5335375,36.0953245","129.2684254,35.4193877"
"129.2686096,35.4195518","128.567962,35.9548996","128.5357496,36.066916","129.2686096,35.4195518","128.5335466,36.0954272","129.2686096,35.4195518"
"129.269014,35.4199128","128.5678881,35.9550093","128.5358098,36.067863","129.269014,35.4199128","128.5336009,36.09601","129.269014,35.4199128"
