7.383989334106445312e+00,5.782768726348876953e+00,-6.067431569099426270e-01,-4.974683523178100586e-01
8.366370201110839844e+00,7.558901309967041016e+00,-1.042980432510375977e+00,-4.974683523178100586e-01
1.010642814636230469e+01,6.098410129547119141e+00,-4.017046391963958740e-01,-4.974683523178100586e-01
5.613128185272216797e+00,6.232821941375732422e+00,-7.286608815193176270e-01,-4.974683523178100586e-01
-7.072461247444152832e-01,6.784306049346923828e+00,-9.136715531349182129e-01,-4.974683523178100586e-01
7.461640357971191406e+00,3.539595842361450195e+00,1.164529323577880859e+00,-4.974683523178100586e-01
2.070141732692718506e-01,-1.427640438079833984e+00,8.251320719718933105e-01,-4.974683523178100586e-01
4.844187259674072266e+00,5.696082592010498047e+00,-1.336544275283813477e+00,8.528028726577758789e-01
4.551769256591796875e+00,3.191580772399902344e+00,-6.307871639728546143e-02,-4.974683523178100586e-01
4.691348075866699219e+00,6.111378669738769531e+00,-7.163483500480651855e-01,-4.974683523178100586e-01
