0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"127.4957773,37.6697616","127.6015521,37.7290844","128.5577369,36.235841","127.1106193,37.7486613",,"127.1418224,37.6151798","127.1160819,35.9853548",,"128.5560868,36.2160745","128.516558,36.0461844","127.5253426,37.3771269","129.1705756,35.7828094","127.1734707,36.8328639","127.2694842,37.2461606",,"126.9820798,37.2942222","127.2694842,37.2461606","127.6830606,37.3995198","127.2005332,37.869612","127.5120499,37.4993367","127.2005332,37.869612","127.1161018,36.1056484",,"127.035278,37.2940221","127.9403343,36.2118233","129.0352837,36.0538333"
"127.4959621,37.6699743","127.6022706,37.7292019","128.5579248,36.2371492","127.1106783,37.7486569",,"127.1416839,37.6157237","127.1167447,35.9850116",,"128.5552133,36.2170586","128.5166729,36.0466531","127.5257198,37.3770773","129.1703778,35.7831881","127.1730617,36.8322741","127.2700685,37.2460652",,"126.9841823,37.2918301","127.2700685,37.2460652","127.6847313,37.399419","127.2009264,37.8699249","127.5125194,37.4993123","127.2009264,37.8699249","127.115956,36.1054847",,"127.0351971,37.2939686","127.9429547,36.2111167","129.0358048,36.0537986"
"127.4963,37.6703249","127.6026996,37.729261","128.5579402,36.2372194","127.1132865,37.7485024",,"127.1416248,37.6159832","127.1170028,35.9848772",,"128.5550089,36.2173308","128.5166868,36.0467035","127.5258814,37.3770565","129.1701578,35.783568","127.1729011,36.8320672","127.2708199,37.2459153",,"126.9846667,37.2912787","127.2708199,37.2459153","127.6882717,37.3992016","127.2013232,37.8702197","127.5129154,37.4992951","127.2013232,37.8702197","127.1145115,36.103933",,"127.0351555,37.2939477","127.9436183,36.2110043","129.0364291,36.0537564"
"127.496749,37.6707495","127.6028767,37.7292825","128.5581866,36.2383243","127.1134603,37.7484849",,"127.141537,37.6163416","127.1170384,35.9848566",,"128.5549412,36.2174207","128.5167464,36.0469293","127.5263873,37.3770014","129.1699267,35.7839426","127.1727249,36.8318414","127.2709835,37.2458831",,"126.9847531,37.29118","127.2709835,37.2458831","127.6904747,37.399153","127.2018141,37.8705635","127.5143318,37.4992346","127.2018141,37.8705635","127.1139289,36.1033307",,"127.0344674,37.2935646","127.9443464,36.2109105","129.03649,36.0537493"
"127.4972116,37.6711416","127.6038164,37.7293808","128.5585997,36.2394159","127.1136613,37.7484658",,"127.1414489,37.6167578","127.1170539,35.9848476",,"128.5545452,36.2180931","128.5169152,36.0473669","127.5264009,37.3769996","129.169597,35.7844187","127.1725375,36.8315867","127.2717362,37.2456845",,"126.9848179,37.2911054","127.2717362,37.2456845","127.6920149,37.3992451","127.2030138,37.8713867","127.5151429,37.4992002","127.2030138,37.8713867","127.1134837,36.1028288",,"127.0342369,37.2934348","127.9450157,36.210835","129.0369806,36.0536898"
"127.4977491,37.6715499","127.6048198,37.7294736","128.5588147,36.2398432","127.1153506,37.7484136",,"127.1413934,37.6169784","127.1171174,35.9848082",,"128.5541755,36.2189825","128.5169244,36.0473902","127.5270289,37.3769363","129.1693219,35.784757","127.172018,36.8308776","127.272376,37.2455054",,"126.9850145,37.290899","127.272376,37.2455054","127.6934921,37.3994374","127.2040743,37.872032","127.5152798,37.4991948","127.2040743,37.872032","127.1132936,36.1026209",,"127.0341223,37.2933478","127.9457541,36.2107872","129.0380791,36.053545"
"127.4977502,37.6715499","127.6053623,37.7295128","128.5591017,36.2404113","127.1163541,37.7484106",,"127.1408621,37.6190833","127.117397,35.9845647",,"128.5540036,36.2196872","128.5171257,36.047769","127.5280996,37.3768748","129.1691389,35.7851048","127.1696283,36.8277321","127.2730611,37.2452706",,"126.9850304,37.2908819","127.2730611,37.2452706","127.6947481,37.3997166","127.2050239,37.872549","127.5157595,37.4991749","127.2050239,37.872549","127.1129192,36.1021644",,"127.0340786,37.2933044","127.9465136,36.2107275","129.039279,36.0533646"
"127.497765,37.6715607","127.6078524,37.7297116","128.559112,36.2404328","127.1164891,37.7484119",,"127.1408459,37.6191454","127.1175128,35.9844596",,"128.5539374,36.220391","128.5172145,36.047935","127.5292257,37.3768772","129.1686208,35.7857259","127.1691266,36.8270582","127.2740308,37.2448911",,"126.9850668,37.2908433","127.2740308,37.2448911","127.6988061,37.4008834","127.2059703,37.8730111","127.5169135,37.4991279","127.2059703,37.8730111","127.1126302,36.1017388",,"127.0340449,37.2932718","127.949961,36.2104955","129.0408689,36.0530332"
"127.4981244,37.6717996","127.6078989,37.729716","128.5596278,36.2412982","127.1171396,37.7484059",,"127.1405142,37.6204901","127.1178159,35.9841829",,"128.5539493,36.2209408","128.5172577,36.0480158","127.5301463,37.3769248","129.1685862,35.7857624","127.168509,36.826228","127.2749137,37.2444836",,"126.9850827,37.2908253","127.2749137,37.2444836","127.6999888,37.4011987","127.2069634,37.8734714","127.5187734,37.499051","127.2069634,37.8734714","127.1125122,36.1015635",,"127.0337993,37.2930329","127.951558,36.2104012","129.0413095,36.0529103"
"127.4984748,37.6719997","127.6081497,37.7297374","128.5598373,36.2416497","127.1176867,37.7484014",,"127.1401874,37.6220079","127.117865,35.9841353",,"128.554037,36.2215909","128.5172622,36.0480248","127.5314803,37.3770623","129.1679343,35.7864404","127.1683551,36.8260121","127.2761332,37.2438864",,"126.9863025,37.2894659","127.2761332,37.2438864","127.7010797,37.4014051","127.2079532,37.8738903","127.5189555,37.4990437","127.2079532,37.8738903","127.11238,36.1013422",,"127.033723,37.2929658","127.9531194,36.2103096","129.0426509,36.0525307"
"127.4989375,37.6722494","127.6095866,37.7298578","128.5617771,36.2448645","127.1181488,37.7483948",,"127.1398724,37.6233995","127.1186329,35.9833695",,"128.5541744,36.2221324","128.5172804,36.0480535","127.5319005,37.3771073","129.1675998,35.7867389","127.1682593,36.8258794","127.2831415,37.2404669",,"126.9866469,37.2890825","127.2831415,37.2404669","127.7019545,37.4015172","127.2098116,37.8746538","127.5190675,37.4990392","127.2098116,37.8746538","127.1121047,36.1008391",,"127.0335996,37.2928581","127.9548589,36.2102282","129.0430338,36.0524076"
"127.4992266,37.6723764","127.6106615,37.7299992","128.5618603,36.2450089","127.1183713,37.7483856",,"127.1392854,37.62599","127.1187834,35.9832195",,"128.5546415,36.2235248","128.5176089,36.0485664","127.5328968,37.3772476","129.1675031,35.786825","127.1679008,36.8252798","127.2837566,37.2402202",,"126.9867344,37.2889874","127.2837566,37.2402202","127.7030338,37.4016244","127.2115576,37.8753719","127.5191501,37.4990347","127.2115576,37.8753719","127.1117382,36.0999228",,"127.033375,37.2926914","127.9559189,36.2102007","129.0440331,36.0520225"
"127.4998707,37.6726595","127.6111746,37.7300825","128.5621499,36.2455165","127.1216303,37.7483582",,"127.1391243,37.6267159","127.1189841,35.983019",,"128.5547023,36.2237442","128.5176213,36.0485816","127.5337202,37.3774196","129.1670607,35.7872053","127.1676681,36.8248915","127.2843018,37.2400129",,"126.9868527,37.2888527","127.2843018,37.2400129","127.7041706,37.4016765","127.2118289,37.8754879","127.5194589,37.4990121","127.2118289,37.8754879","127.1115552,36.0993984",,"127.0331996,37.2925915","127.9564941,36.2102094","129.0443863,36.0518611"
"127.5,37.6727163","127.6128739,37.7303666","128.5623992,36.2459317","127.1222854,37.7483432",,"127.1387948,37.6276019","127.119168,35.9828357",,"128.5550957,36.2250335","128.5177928,36.0487902","127.5348024,37.3776455","129.166437,35.787698","127.1672054,36.8240266","127.285393,37.239676",,"126.9869266,37.2887683","127.285393,37.239676","127.7052439,37.4016521","127.2129356,37.8759755","127.5199635,37.4989679","127.2129356,37.8759755","127.111378,36.0988488",,"127.0330058,37.2925511","127.9572241,36.2102417","129.0464963,36.0508765"
"127.5003141,37.6728469","127.6143747,37.730741","128.5627294,36.2464796","127.1227479,37.7482383",,"127.1387868,37.6276244","127.1192304,35.9827692",,"128.5551608,36.2252412","128.5180747,36.0491331","127.5350069,37.3776878","129.1658647,35.7881098","127.167152,36.8239264","127.2864772,37.2394184",,"126.9877873,37.2877778","127.2864772,37.2394184","127.7065215,37.4015453","127.2135019,37.8762635","127.5205144,37.4989092","127.2135019,37.8762635","127.1109323,36.0975383",,"127.0327712,37.2925348","127.9579621,36.210302","129.0465997,36.0508283"
"127.5006917,37.6730047","127.615409,37.7310095","128.5633522,36.2475153","127.1229879,37.7481336",,"127.1383873,37.6284325","127.1192717,35.982726",,"128.5552491,36.2255244","128.5183939,36.0494351","127.5352599,37.3777409","129.1652558,35.7885167","127.1668868,36.8232883","127.2870368,37.2392833",,"126.9880434,37.2874544","127.2870368,37.2392833","127.7066728,37.4015252","127.2135711,37.8762988","127.5206491,37.4988812","127.2135711,37.8762988","127.110496,36.0963495",,"127.032417,37.2925226","127.9588628,36.2104311","129.0491618,36.0494664"
"127.5021364,37.6735995","127.6160868,37.7312333","128.5637245,36.2481332","127.1231817,37.7479792",,"127.1380742,37.6289742","127.1194858,35.9824914",,"128.5554897,36.2262849","128.518662,36.0496492","127.536211,37.3779353","129.1641345,35.7892363","127.166717,36.8228813","127.2875049,37.2391967",,"126.9882746,37.2871318","127.2875049,37.2391967","127.7076622,37.4013937","127.2140987,37.8765993","127.521338,37.4987405","127.2140987,37.8765993","127.1100592,36.0952824",,"127.0316546,37.2924845","127.9594242,36.2105497","129.0501065,36.048953"
"127.5031842,37.6740394","127.6172314,37.7316396","128.564387,36.2492172","127.123288,37.7478372",,"127.1372742,37.6301164","127.1196174,35.9823467",,"128.5564764,36.2294099","128.5192248,36.0500744","127.5377835,37.3782386","129.1637185,35.7895035","127.1664501,36.8218538","127.2877125,37.2391583",,"126.9886498,37.2865277","127.2877125,37.2391583","127.7086165,37.4012199","127.2150254,37.8771937","127.5225077,37.4983427","127.2150254,37.8771937","127.1094809,36.0940643",,"127.0312903,37.2924569","127.9603865,36.2107408","129.0524152,36.047752"
"127.5047027,37.6746631","127.6172371,37.7316414","128.5648662,36.2499999","127.123358,37.747676",,"127.1366186,37.6309274","127.1197546,35.9821812",,"128.5566135,36.2298459","128.5199994,36.0505664","127.5395276,37.3785797","129.1612384,35.7911236","127.1662648,36.8208914","127.2885438,37.2390227",,"126.9889853,37.2859549","127.2885438,37.2390227","127.7098709,37.4009274","127.2153962,37.8774623","127.5228368,37.4981741","127.2153962,37.8774623","127.1093753,36.0938431",,"127.03119,37.2924484","127.9614125,36.2109748","129.0564267,36.0456491"
"127.5047118,37.6746667","127.6177935,37.7318571","128.5649825,36.2502054","127.1233805,37.7474986",,"127.1365867,37.6309661","127.119901,35.9819572",,"128.5566623,36.2299996","128.5211949,36.0510719","127.5407578,37.3788244","129.1589633,35.7926055","127.1661946,36.8202764","127.2892103,37.238941",,"126.9891122,37.2857211","127.2892103,37.238941","127.714018,37.3999257","127.2156979,37.8776659","127.5232497,37.4979577","127.2156979,37.8776659","127.1086402,36.0924396",,"127.0310998,37.2924408","127.9629077,36.2113549","129.0571101,36.0452887"
"127.5072248,37.6756832","127.6186123,37.7321745","128.5662843,36.2523853","127.1233654,37.7473399",,"127.1362618,37.6313581","127.120154,35.981481",,"128.5569999,36.231266","128.5222336,36.0514687","127.541291,37.3789306","129.1565062,35.7941711","127.1660822,36.8193034","127.2896997,37.2389139",,"126.9892675,37.2854351","127.2896997,37.2389139","127.7151053,37.3996597","127.2161412,37.8779968","127.5234194,37.4978648","127.2161412,37.8779968","127.1080115,36.0913241",,"127.0300295,37.2921977","127.9636742,36.2115386","129.0577407,36.044956"
"127.5072599,37.6756977","127.6195275,37.7325404","128.5670291,36.2536237","127.1233161,37.7472153",,"127.1360497,37.6316161","127.1202571,35.9812496",,"128.557349,36.2331498","128.5230169,36.0517686","127.5463056,37.3798716","129.154552,35.7953961","127.1659414,36.8173865","127.2900086,37.2388974",,"126.9893519,37.2852994","127.2900086,37.2388974","127.7162456,37.3993745","127.2164177,37.878239","127.5236739,37.4976908","127.2164177,37.878239","127.1075552,36.0905933",,"127.0296374,37.2921078","127.9661775,36.2121266","129.0591098,36.0442485"
"127.5095984,37.6766547","127.6196059,37.7325719","128.5671065,36.2537519","127.1230548,37.7470369",,"127.1352743,37.6325745","127.1203393,35.980992",,"128.5577369,36.235841","128.5243735,36.0522781","127.5514818,37.3808916","129.1544799,35.7954413","127.1657773,36.8156597","127.2905724,37.2388812",,"126.9894295,37.2851744","127.2905724,37.2388812","127.717447,37.3990902","127.2172258,37.8789467","127.5241218,37.4973572","127.2172258,37.8789467","127.1071154,36.0899075",,"127.0293647,37.2920499","127.9668448,36.2122773","129.059581,36.0440486"
"127.5097492,37.676716","127.6208619,37.7330897","128.5683693,36.255842","127.1228566,37.7469561",,"127.1350118,37.6329496","127.1204483,35.9804722",,"128.5579248,36.2371492","128.5258372,36.0528245","127.5528352,37.3811795","129.153075,35.7963693","127.1657752,36.8156372","127.2911327,37.2388831",,"126.9895868,37.2849236","127.2911327,37.2388831","127.7197287,37.3985407","127.2173708,37.8790831","127.5242892,37.4972166","127.2173708,37.8790831","127.1064124,36.0887746",,"127.0291631,37.2920058","127.9677884,36.2124936","129.0600874,36.0438346"
"127.5102788,37.6769043","127.621549,37.7333666","128.5684149,36.2559183","127.1227409,37.7469269",,"127.1345992,37.6336658","127.1204835,35.9802992",,"128.5579402,36.2372194","128.5283022,36.0537031","127.5540057,37.3814584","129.1519525,35.7970933","127.1656901,36.8145831","127.2913855,37.2388033",,"126.9896313,37.284849","127.2913855,37.2388033","127.7227646,37.397794","127.2178466,37.8795584","127.5244079,37.4970958","127.2178466,37.8795584","127.1059682,36.0880889",,"127.0286741,37.2918993","127.9685715,36.2126726","129.0607888,36.0435488"
"127.5108992,37.6771242","127.6224098,37.7336911","128.5684741,36.256016","127.1225548,37.746929",,"127.1343822,37.6342276","127.120503,35.9801685",,"128.5581866,36.2383243","128.5283424,36.0537181","127.5564901,37.3821233","129.1514812,35.7974171","127.1656719,36.8143811","127.2928365,37.2388158",,"126.9898401,37.2845002","127.2928365,37.2388158","127.7241995,37.3974407","127.2184128,37.8801753","127.5245493,37.4969687","127.2184128,37.8801753","127.1058866,36.0879651",,"127.0283267,37.2920539","127.9691394,36.2127614","129.061321,36.0433507"
"127.5123497,37.6776495","127.6227618,37.7338242","128.5692844,36.2574061","127.1223467,37.7469959",,"127.1342709,37.6347446","127.120511,35.9801135",,"128.5585997,36.2394159","128.5301186,36.0543862","127.55937,37.3828809","129.1510398,35.797745","127.1655789,36.813071","127.2933867,37.2388077",,"126.9898858,37.2844228","127.2933867,37.2388077","127.725604,37.3970883","127.2193271,37.8813771","127.5259992,37.4956749","127.2193271,37.8813771","127.1056244,36.0875333",,"127.0282701,37.2920843","127.9699622,36.2128592","129.0623105,36.0430358"
"127.5136108,37.6780316","127.6241621,37.7343833","128.5695865,36.2579245","127.1221699,37.7471603",,"127.1338467,37.637121","127.1205564,35.9799099",,"128.5588147,36.2398432","128.5303295,36.0544656","127.5610319,37.3833289","129.1505179,35.7981921","127.1655768,36.813044","127.2938118,37.2387661",,"126.9899292,37.2843473","127.2938118,37.2387661","127.7279365,37.3965484","127.2197163,37.8818999","127.5263,37.4953909","127.2197163,37.8818999","127.1054326,36.0872378",,"127.0280256,37.2922213","127.9706588,36.2128808","129.0630222,36.0428228"
"127.5145329,37.6783001","127.624999,37.7347159","128.5703124,36.2589998","127.1221091,37.7472908",,"127.1338985,37.6374168","127.1205836,35.9797802",,"128.5591017,36.2404113","128.5315757,36.0549345","127.563582,37.3840135","129.1501862,35.7985275","127.1655726,36.812989","127.2940499,37.2387079",,"126.9899406,37.2843284","127.2940499,37.2387079","127.7289528,37.3963698","127.2209202,37.8834918","127.5267297,37.4949969","127.2209202,37.8834918","127.1046456,36.0860271",,"127.0276622,37.2924244","127.9708924,36.212888","129.0642594,36.0424623"
"127.5159097,37.6786514","127.6256884,37.7349919","128.5705745,36.259358","127.1220754,37.7474556",,"127.1338515,37.63798","127.1207673,35.9789432",,"128.559112,36.2404328","128.5323253,36.0552832","127.5636747,37.3840387","129.1498864,35.7988508","127.1654137,36.8108557","127.294262,37.2386416",,"126.9900159,37.2841999","127.294262,37.2386416","127.7292441,37.3963349","127.2211543,37.8838249","127.5268372,37.4949076","127.2211543,37.8838249","127.1041155,36.0852031",,"127.0273338,37.2926079","127.9719679,36.2128324","129.066292,36.0419652"
"127.517257,37.6789946","127.6269115,37.7354827","128.570974,36.2598413","127.1220888,37.7477062",,"127.1338198,37.6382215","127.1208422,35.978608",,"128.5596278,36.2412982","128.5330706,36.0557348","127.5644012,37.3842294","129.1494984,35.7993005","127.1653671,36.8102209","127.2945747,37.2384826",,"126.9915277,37.2816671","127.2945747,37.2384826","127.7306039,37.3961746","127.2217097,37.8846176","127.5271832,37.4945993","127.2217097,37.8846176","127.1039107,36.0848454",,"127.027275,37.292641","127.9727893,36.212711","129.0663671,36.0419471"
"127.5206617,37.679863","127.6272239,37.7356158","128.5716866,36.2605913","127.1221612,37.7482067",,"127.1338247,37.6383576","127.1209278,35.9783279",,"128.5598373,36.2416497","128.5334673,36.056019","127.5652824,37.3844615","129.1492164,35.7996831","127.1653226,36.8096276","127.2949249,37.2382416",,"126.9915779,37.2815754","127.2949249,37.2382416","127.7319155,37.3961422","127.2220436,37.8850483","127.5275745,37.4942747","127.2220436,37.8850483","127.1035871,36.0842493",,"127.0271493,37.2927099","127.9739831,36.2125314","129.0675259,36.0417219"
"127.5240506,37.6807267","127.6282994,37.736041","128.5723716,36.261273","127.122195,37.748707",,"127.1338749,37.6385245","127.1210032,35.9780946",,"128.5617771,36.2448645","128.5339254,36.0564072","127.5661807,37.38469","129.1490266,35.7999777","127.1651401,36.8075231","127.2954066,37.2377016",,"126.9916965,37.2813803","127.2954066,37.2377016","127.7326454,37.396166","127.223218,37.88665","127.5282248,37.4937995","127.223218,37.88665","127.103343,36.0837617",,"127.0268991,37.2928468","127.9830336,36.2111077","129.0694862,36.0415015"
"127.5271447,37.6815399","127.6305867,37.7369416","128.5726583,36.2615571","127.1221839,37.7499995",,"127.1339365,37.6386743","127.1211411,35.977784",,"128.5618603,36.2450089","128.53446,36.0569543","127.5670744,37.3848823","129.1488545,35.8002731","127.1650173,36.8058442","127.2958244,37.237066",,"126.9919144,37.2810162","127.2958244,37.237066","127.7331663,37.3961758","127.2234443,37.8869587","127.528537,37.4936075","127.2234443,37.8869587","127.103299,36.083675",,"127.0267214,37.2929444","127.9843565,36.2109554","129.0702085,36.0414272"
"127.5278286,37.6817345","127.6320745,37.7375249","128.5728896,36.2617849","127.1221181,37.7506627",,"127.1341369,37.6389579","127.1212921,35.9775257",,"128.5621499,36.2455165","128.5348089,36.0574039","127.5682358,37.3851034","129.1486751,35.8006398","127.1650014,36.8051266","127.2960916,37.2366193",,"126.9919453,37.2809595","127.2960916,37.2366193","127.7345642,37.3962912","127.2237576,37.887402","127.5289622,37.4933748","127.2237576,37.887402","127.1031241,36.0833327",,"127.0266297,37.2929954","127.9852628,36.210885","129.0705564,36.0413974"
"127.5282063,37.6818471","127.6327934,37.7378017","128.5735564,36.2624397","127.1220364,37.7511041",,"127.1342866,37.6391747","127.1216375,35.9769705",,"128.5623992,36.2459317","128.5348452,36.0574604","127.5693667,37.3852587","129.148443,35.8011902","127.1650994,36.8042578","127.2962241,37.236396",,"126.9924199,37.2801575","127.2962241,37.236396","127.7359263,37.396539","127.2244589,37.888423","127.529487,37.4931241","127.2244589,37.888423","127.102603,36.082048",,"127.026513,37.2930589","127.9852872,36.2108831","129.0711304,36.0413493"
"127.5299293,37.6824658","127.6334056,37.738038","128.5741862,36.2630696","127.1219415,37.7512254",,"127.1343619,37.6392993","127.1217012,35.9768671",,"128.5627294,36.2464796","128.5351002,36.0578548","127.5700705,37.3853313","129.1480057,35.8022491","127.1652875,36.8035327","127.2962785,37.2362996",,"126.9944532,37.27653","127.2962785,37.2362996","127.7367075,37.3967033","127.2252172,37.8897182","127.5299994,37.4929076","127.2252172,37.8897182","127.1025351,36.0818567",,"127.0262776,37.2931878","127.9857231,36.2108516","129.0716229,36.0413311"
"127.5305361,37.6826919","127.634355,37.7383714","128.5742686,36.2631536","127.1218949,37.7514614",,"127.1344247,37.639441","127.1217292,35.9768203",,"128.5633522,36.2475153","128.5353437,36.0583062","127.5705789,37.3853833","129.1479393,35.8024123","127.1658125,36.8018998","127.2966748,37.2356666",,"126.9947717,37.2759617","127.2966748,37.2356666","127.7374583,37.3969028","127.2253199,37.8899501","127.5311904,37.4924945","127.2253199,37.8899501","127.1023865,36.0813693",,"127.0262108,37.2932254","127.9858644,36.210842","129.0721564,36.0413106"
"127.5310012,37.6828955","127.635175,37.7386408","128.5746747,36.2636242","127.121888,37.7514902",,"127.1344624,37.639616","127.1218018,35.9767087",,"128.5637245,36.2481332","128.5353874,36.0584212","127.5714228,37.3854441","129.147895,35.8025193","127.1658523,36.8017773","127.2969251,37.2352425",,"126.9951622,37.2752666","127.2969251,37.2352425","127.7387589,37.3972959","127.2257865,37.8910832","127.5313397,37.4924575","127.2257865,37.8910832","127.1021868,36.0806519",,"127.0261768,37.2932442","127.9864871,36.2107971","129.0734911,36.0413363"
"127.531059,37.6829216","127.6360869,37.7389165","128.575127,36.264216","127.1217349,37.7521288",,"127.1344866,37.6397666","127.1218766,35.9766043",,"128.564387,36.2492172","128.5355885,36.0589433","127.57274,37.3854991","129.1478053,35.8027279","127.1659659,36.8014288","127.2969557,37.2351867",,"126.9952092,37.2751406","127.2969557,37.2351867","127.7417401,37.3982498","127.2260397,37.8918066","127.5330409,37.4920082","127.2260397,37.8918066","127.1019617,36.0794908",,"127.0260613,37.2933104","127.9872867,36.2107497","129.0742874,36.0413592"
"127.5314368,37.6830901","127.6372666,37.7391846","128.5752773,36.2644616","127.1212873,37.7533045",,"127.1344743,37.6401992","127.1220307,35.9763885",,"128.5648662,36.2499999","128.5356281,36.0590863","127.574012,37.3855119","129.1477535,35.8028476","127.1661829,36.8007632","127.2970023,37.2350272",,"126.9952236,37.2750136","127.2970023,37.2350272","127.7433664,37.3987747","127.2260881,37.8919536","127.5335239,37.4918854","127.2260881,37.8919536","127.101922,36.0792193",,"127.0259628,37.2933668","127.9881598,36.2107272","129.0759947,36.0415315"
"127.5316739,37.6831955","127.6383044,37.7394033","128.5754499,36.2647873","127.1212666,37.7533567",,"127.1345123,37.6407663","127.1225922,35.9756374",,"128.5649825,36.2502054","128.5356911,36.0593147","127.5743565,37.38549","129.1474814,35.8034968","127.1667498,36.7990249","127.297006,37.2349163",,"126.9952119,37.2749081","127.297006,37.2349163","127.7440269,37.3989617","127.2261318,37.8921106","127.5337037,37.4918394","127.2261318,37.8921106","127.1018371,36.0786493",,"127.0257499,37.2934849","127.9903756,36.2106685","129.0772658,36.0416518"
"127.5322592,37.6835117","127.6385178,37.7394418","128.5756809,36.2653217","127.1203029,37.7557854",,"127.1345494,37.641291","127.1241168,35.9734134",,"128.5662843,36.2523853","128.5357609,36.0596423","127.5753708,37.3854398","129.1469244,35.8049784","127.1672121,36.7976082","127.2969907,37.2347513",,"126.9951913,37.2747926","127.2969907,37.2347513","127.7443186,37.3990449","127.2263757,37.8932116","127.5341709,37.4917194","127.2263757,37.8932116","127.1017241,36.0777167",,"127.0255122,37.2936174","127.9908305,36.2106568","129.078483,36.0417954"
"127.5328309,37.6838198","127.6395692,37.7396344","128.5756867,36.2653333","127.1199525,37.7570317",,"127.134574,37.6415912","127.1249989,35.9721747",,"128.5670291,36.2536237","128.5358282,36.060115","127.5758746,37.3854143","129.1466846,35.8055866","127.1678275,36.7957998","127.296974,37.234681",,"126.9950167,37.2740707","127.296974,37.234681","127.7450717,37.3992219","127.2264605,37.8936544","127.5345407,37.4916247","127.2264605,37.8936544","127.1017213,36.0776112",,"127.0254805,37.2936344","127.9916069,36.2106391","129.0796592,36.0419944"
"127.5340108,37.6845622","127.6404603,37.7397433","128.5765873,36.2676078","127.1197746,37.7576368",,"127.1346087,37.6419086","127.1262115,35.970241",,"128.5671065,36.2537519","128.5358448,36.0604557","127.576244,37.3853888","129.146301,35.80657","127.1681174,36.7951083","127.2969257,37.2346034",,"126.9949432,37.273763","127.2969257,37.2346034","127.7460948,37.3994253","127.2265525,37.8942909","127.5347183,37.4915777","127.2265525,37.8942909","127.1017059,36.0769061",,"127.0254273,37.293663","127.9933898,36.2105687","129.0798387,36.0420362"
"127.534333,37.6847721","127.6418407,37.7398705","128.5766623,36.2678019","127.1196088,37.7583221",,"127.134637,37.6421574","127.126389,35.9699828",,"128.5683693,36.255842","128.5358558,36.0607846","127.5763863,37.385377","129.1458311,35.8077745","127.1683479,36.7946816","127.2967986,37.2344707",,"126.9949004,37.2735826","127.2967986,37.2344707","127.7467403,37.3995122","127.2265745,37.896035","127.5348789,37.4915362","127.2265745,37.896035","127.1017296,36.0761723",,"127.025425,37.2936648","127.9939992,36.2105283","129.0807777,36.0422564"
"127.5354947,37.6855992","127.6466423,37.7401594","128.578037,36.2713495","127.1194893,37.7590383",,"127.1346748,37.642291","127.126484,35.9698433",,"128.5684149,36.2559183","128.5358327,36.062074","127.5769963,37.3853135","129.1453831,35.8089102","127.168392,36.7945988","127.2966726,37.2344002",,"126.9947261,37.2731771","127.2966726,37.2344002","127.7474025,37.3995722","127.2264478,37.8970973","127.5354614,37.4913828","127.2264478,37.8970973","127.1018101,36.0754152",,"127.0253005,37.293731","127.9940736,36.2105172","129.0809217,36.042296"
"127.5366192,37.6865497","127.6481486,37.7402467","128.5782994,36.2719746","127.1193167,37.7601563",,"127.1347615,37.6424075","127.1266872,35.9695491",,"128.5684741,36.256016","128.5357875,36.0635331","127.5776739,37.3852202","129.1449202,35.8101273","127.168949,36.7935664","127.2963798,37.2342626",,"126.9942179,37.2714136","127.2963798,37.2342626","127.7479088,37.3995936","127.2263582,37.8976361","127.5359625,37.4912249","127.2263582,37.8976361","127.1020276,36.0741204",,"127.0250685,37.2938482","127.9947205,36.210419","129.0817923,36.042536"
"127.5370935,37.6869903","127.6481509,37.7402467","128.5784508,36.2723771","127.1192553,37.760623",,"127.1348994,37.6424908","127.1270246,35.9690245",,"128.5692844,36.2574061","128.5357373,36.0659749","127.5786543,37.3850474","129.1448454,35.8103645","127.1706998,36.7904242","127.2960758,37.2341404",,"126.9941947,37.2713414","127.2960758,37.2341404","127.7489945,37.399594","127.2262435,37.8982072","127.5363527,37.4910743","127.2262435,37.8982072","127.1021717,36.0735204",,"127.0249553,37.2939081","127.9955904,36.2102278","129.082145,36.0426305"
"127.5373624,37.6872408","127.6497843,37.7403312","128.5787281,36.273113","127.1191029,37.7617852",,"127.1350239,37.6425246","127.1283248,35.9665826",,"128.5695865,36.2579245","128.5357496,36.066916","127.5800841,37.3848021","129.1446898,35.8109246","127.1715873,36.7888851","127.2957153,37.234019",,"126.9941772,37.2712629","127.2957153,37.234019","127.7492849,37.3995961","127.2261003,37.8987874","127.5363742,37.4910662","127.2261003,37.8987874","127.1025388,36.0722874",,"127.0246971,37.2940468","127.9963243,36.2100066","129.0837047,36.0431391"
"127.5376415,37.6875003","127.6508479,37.7403731","128.5789869,36.2737994","127.1189174,37.763416",,"127.1350931,37.6425221","127.1283383,35.9665546",,"128.5703124,36.2589998","128.5358098,36.067863","127.5801948,37.3847831","129.1445959,35.811365","127.1717828,36.7885314","127.2955092,37.2339718",,"126.9940688,37.2709298","127.2955092,37.2339718","127.7499989,37.3995694","127.2259709,37.8993116","127.5366943,37.4909327","127.2259709,37.8993116","127.1029453,36.071178",,"127.0245285,37.2941371","127.9969702,36.209756","129.084453,36.0434213"
