0,1,2,3,4
"127.1287724,37.078837","128.4123619,36.0337833","127.3112641,37.3964588","128.4839318,35.8014304","126.9338117,37.4306317"
"127.1284028,37.0796606","128.4120872,36.0363413","127.3115334,37.3958283","128.4838084,35.8013917","126.9342567,37.4305239"
"127.1282969,37.0799055","128.412014,36.0369243","127.3117469,37.3953653","128.4834451,35.8012775","126.9355238,37.4302181"
"127.1281888,37.0801584","128.4119373,36.0373919","127.312224,37.3943475","128.4828366,35.8011076","126.9360698,37.4300575"
"127.1281342,37.0802845","128.411812,36.0380825","127.3122399,37.3943124","128.4823892,35.8009985","126.9365059,37.4299307"
"127.1279624,37.0806833","128.41153,36.0393216","127.3128928,37.3929685","128.4815095,35.8008299","126.9381428,37.4294509"
"127.127462,37.0817832","128.4114993,36.0394579","127.3137675,37.3910572","128.4805472,35.8006881","126.9384274,37.4293251"
"127.1267489,37.0833333","128.4114791,36.0395302","127.3141149,37.3903574","128.4758936,35.8000696","126.9389876,37.429079"
"127.1264748,37.0839318","128.4106117,36.0425823","127.314316,37.3899106","128.475397,35.7999988","126.9407883,37.4282853"
"127.1255752,37.0858941","128.4098873,36.0451328","127.3144296,37.3896467","128.4711526,35.7994408","126.9426424,37.4274612"
"127.1254524,37.0861623","128.4088561,36.048517","127.3145946,37.3891512","128.4704373,35.7993213","126.9434407,37.4271053"
"127.125251,37.0866205","128.4087983,36.0487049","127.314696,37.3888043","128.4695952,35.799146","126.9462364,37.4259557"
"127.1249995,37.0871912","128.4086197,36.0492932","127.3147508,37.3885502","128.4688247,35.7989403","126.9472456,37.4255061"
"127.1248334,37.0875495","128.4084774,36.0497604","127.3148012,37.3882862","128.4685445,35.7988281","126.9483521,37.4250408"
"127.123488,37.0904523","128.4084592,36.0498191","127.3148619,37.3879365","128.4683143,35.7987416","126.9525192,37.4233223"
"127.1228874,37.0917494","128.408425,36.049933","127.3149207,37.3874499","128.4679784,35.7986","126.9531087,37.4230754"
"127.1219956,37.0936855","128.4079491,36.051325","127.3150155,37.3865766","128.4678169,35.7985193","126.9583595,37.4208795"
"127.1214644,37.0948403","128.4077248,36.0518","127.315148,37.385524","128.4676366,35.7984288","126.9610948,37.4197292"
"127.1209943,37.0959133","128.4073495,36.0524745","127.3153225,37.3839288","128.4671998,35.7981871","126.968208,37.4166661"
"127.1202935,37.0974336","128.4069445,36.0530807","127.3154996,37.3826329","128.4667292,35.7978888","126.969234,37.4161975"
"127.1198737,37.0983427","128.40565,36.0550162","127.3154542,37.3822768","128.4661999,35.7975018","126.9692408,37.4161948"
"127.1198692,37.0983517","128.4041749,36.0573831","127.3155045,37.3810942","128.4657448,35.7971096","126.9701306,37.4158121"
"127.1187069,37.1010008","128.4026497,36.0600415","127.3155486,37.3806319","128.4653772,35.796733","126.9713832,37.4152733"
"127.1186659,37.1010953","128.4018933,36.0613797","127.3155751,37.3803949","128.4650868,35.7964189","126.9724209,37.4147407"
"127.1184202,37.101621","128.3999744,36.0647749","127.3155993,37.3801984","128.4648843,35.7961437","126.9734776,37.4140775"
"127.1183019,37.1018784","128.3993018,36.0659709","127.3156177,37.3800632","128.4644495,35.7955143","126.9763325,37.4122289"
"127.1177944,37.102981","128.3992887,36.0659936","127.3156396,37.379901","128.4642131,35.7950898","126.9780518,37.4113378"
"127.1175361,37.1035535","128.3990743,36.0663747","127.3156419,37.3798839","128.463672,35.7938093","126.9822696,37.4091183"
"127.1172846,37.1041088","128.3985378,36.0672415","127.3157017,37.379445","128.4634572,35.7933386","126.9836362,37.4083887"
"127.116835,37.1050999","128.3979204,36.0680197","127.3158295,37.3784798","128.4632115,35.7928808","126.9839934,37.4082037"
"127.1161909,37.106522","128.3972774,36.0686042","127.3159324,37.3775038","128.4629618,35.7924572","126.9844357,37.4079758"
"127.1160303,37.1068848","128.3967937,36.0689351","127.3159763,37.3771081","128.4627525,35.7921659","126.9878402,37.4061473"
"127.1155238,37.108009","128.3958975,36.0694232","127.3160593,37.3763935","128.4621742,35.7914664","126.9884809,37.4058192"
"127.1149615,37.1092574","128.3950305,36.0697461","127.3161055,37.3759951","128.4621115,35.7914083","126.9906148,37.4047252"
"127.1137495,37.1118911","128.3949951,36.0697554","127.3161494,37.3755634","128.4616492,35.7909747","126.9912236,37.4044132"
"127.1132621,37.1129991","128.3943518,36.069918","127.3161602,37.3753039","128.4615051,35.7908614","126.9916624,37.4041907"
"127.1130062,37.1135274","128.3938385,36.069993","127.3161652,37.374645","128.4613599,35.7907435","126.9937656,37.4031117"
"127.1127866,37.1139828","128.3935292,36.0700377","127.3161348,37.3741573","128.4612549,35.7906632","126.9937906,37.4030992"
"127.1124243,37.1146243","128.3933218,36.0700672","127.3162069,37.3737545","128.4611288,35.7905786","126.9953428,37.4022955"
"127.1120748,37.115183","128.3926037,36.070096","127.316273,37.37354","128.4607337,35.7902977","126.9971022,37.401417"
"127.1115748,37.1158745","128.3902364,36.070119","127.316341,37.3734329","128.460493,35.7901554","126.9980111,37.4010053"
"127.1110992,37.1164499","128.3878366,36.0701161","127.3164611,37.3732771","128.4602022,35.7899945","126.9986115,37.4007564"
"127.1105999,37.117008","128.3837352,36.0700824","127.316717,37.3730125","128.4600418,35.789903","126.9999992,37.4002196"
"127.1103226,37.1172956","128.3833021,36.070082","127.3170586,37.3727931","128.4592499,35.7894747","127.0002313,37.4001359"
"127.1101744,37.1174492","128.3816297,36.070079","127.3173821,37.3726214","128.4586624,35.7891161","127.0006831,37.3999954"
"127.1101213,37.1174977","128.3806392,36.0700772","127.3175844,37.372546","128.4579842,35.7886671","127.0011133,37.3998611"
"127.1095241,37.1180411","128.3791622,36.0700746","127.3179076,37.3724699","128.4579004,35.7886001","127.0018559,37.3996443"
"127.1085499,37.1187996","128.3757239,36.0700537","127.3180161,37.3724448","128.457517,35.7882714","127.0022815,37.3995199"
"127.1079748,37.119225","128.375524,36.0700525","127.3183641,37.3723994","128.4570716,35.7878566","127.0028668,37.3993511"
"127.1077239,37.1194162","128.3749998,36.0700491","127.3186883,37.3723692","128.4567603,35.7875471","127.0038536,37.39911"
"127.1076245,37.1194825","128.3748999,36.0700498","127.3194722,37.3723164","128.4563556,35.7870229","127.0050213,37.3988445"
"127.1064743,37.120308","128.3747977,36.0700479","127.3211203,37.3722341","128.4560468,35.7866449","127.0059046,37.3986977"
"127.1060642,37.1206005","128.3744623,36.0700413","127.3223537,37.3721729","128.4559129,35.7864602","127.0075637,37.3984549"
"127.1059964,37.1206481","128.3742968,36.0700398","127.3231919,37.3721318","128.4552869,35.7856484","127.0085293,37.3983409"
"127.1046745,37.121583","128.3727619,36.0700249","127.3232574,37.3721337","128.4543956,35.7844888","127.0096111,37.3982498"
"127.1035243,37.1224075","128.3724788,36.0700242","127.3237023,37.3721461","128.4532469,35.7829941","127.0120396,37.3981661"
"127.1023491,37.1232491","128.3686373,36.0699998","127.3238729,37.3721598","128.4529506,35.7826448","127.0140017,37.3982265"
"127.1007592,37.1243976","128.3683952,36.0699989","127.3244202,37.3723238","128.4523837,35.7820524","127.0151108,37.3982833"
"127.0983861,37.1261095","128.3682964,36.0700005","127.3246831,37.3724684","128.4519902,35.7817139","127.0157261,37.3983435"
"127.0965995,37.1273996","128.367749,36.0700081","127.3248995,37.3726301","128.4513488,35.7811906","127.0165526,37.3984235"
"127.0947123,37.1287408","128.3666289,36.0700387","127.3250742,37.372816","128.4507645,35.7808066","127.0180697,37.3986496"
"127.0930241,37.1299159","128.3665245,36.0700413","127.325234,37.3730452","128.4500669,35.780392","127.0188078,37.3987626"
"127.0924498,37.1303583","128.3654741,36.0701498","127.3256415,37.3736281","128.4491666,35.7799573","127.0198203,37.3989173"
"127.0913751,37.1311109","128.3650983,36.0702048","127.3258421,37.3738502","128.4485975,35.7797301","127.0233277,37.3993749"
"127.0909185,37.1314311","128.3645488,36.0703296","127.3260721,37.3740182","128.4457065,35.7788089","127.0262463,37.3995228"
"127.0904744,37.1317415","128.3641492,36.0704434","127.3262931,37.3741546","128.4443973,35.7784027","127.0274224,37.3995176"
"127.0898616,37.1322325","128.3633596,36.0707421","127.3267974,37.3744068","128.4443462,35.7783869","127.0281263,37.399515"
"127.0894365,37.1325492","128.3627942,36.0710346","127.3268764,37.3744322","128.4431543,35.7779833","127.0284721,37.3995136"
"127.0890372,37.1329075","128.362602,36.0711343","127.3269859,37.3744666","128.4424876,35.7777424","127.0299954,37.3994557"
"127.0886615,37.1332496","128.3624885,36.0712099","127.3272308,37.3745345","128.4418648,35.7774741","127.0320529,37.3992647"
"127.088137,37.133858","128.3613868,36.0721158","127.3274533,37.3745727","128.4412116,35.7771528","127.0321954,37.3992445"
"127.0875496,37.1346249","128.3607491,36.0729074","127.328901,37.374656","128.440501,35.7767518","127.032719,37.3991718"
"127.0873724,37.1349082","128.3604489,36.073391","127.3306458,37.3747567","128.4402825,35.776611","127.0334393,37.3990709"
"127.0872031,37.1352006","128.3602846,36.0737988","127.3307972,37.3747659","128.4393769,35.7760005","127.0362489,37.3985655"
"127.0866764,37.1364085","128.3601959,36.0740185","127.3334888,37.3747193","128.4381826,35.7751966","127.0380177,37.3982768"
"127.0866466,37.1364931","128.3600316,36.0746319","127.3359668,37.3747164","128.4371075,35.774472","127.038547,37.3981896"
"127.0862441,37.1376239","128.3599374,36.0751663","127.3366897,37.374694","128.434739,35.7728757","127.0392278,37.3980787"
"127.0862236,37.1376806","128.3599621,36.0764075","127.3374634,37.3746933","128.43296,35.7716462","127.0403043,37.3979251"
"127.0853937,37.1401746","128.3600247,36.0768578","127.3396038,37.3746484","128.4322546,35.7711161","127.0407566,37.3978611"
"127.0853548,37.1402799","128.3603991,36.0808409","127.3426806,37.3745876","128.4316893,35.7706409","127.0414554,37.3977611"
"127.0853079,37.1404078","128.3605995,36.0833332","127.3445206,37.3745513","128.431563,35.7705345","127.0460252,37.3972442"
"127.0852701,37.1405375","128.3608352,36.0858008","127.3488703,37.3744614","128.431305,35.7703184","127.048225,37.3970462"
"127.0851499,37.1408913","128.3608866,36.0863414","127.3497254,37.3744436","128.4309231,35.7700184","127.0485177,37.3970194"
"127.0850562,37.1411542","128.3609043,36.0865342","127.3516726,37.3744019","128.4304118,35.7696166","127.0512755,37.3968469"
"127.0849624,37.1414162","128.3613627,36.0915976","127.3548465,37.3743697","128.4303426,35.7695694","127.0537921,37.3967392"
"127.0846941,37.1422941","128.3614097,36.0921382","127.3557636,37.37437","128.4299657,35.7693126","127.0553194,37.3965764"
"127.0846941,37.142295","128.3616493,36.0943498","127.3568218,37.3744217","128.4296336,35.769106","127.0561506,37.3964524"
"127.0844763,37.1430027","128.3617087,36.0953104","127.3578167,37.3744761","128.4289918,35.7688008","127.0564129,37.3964138"
"127.0844086,37.1432261","128.3617802,36.0964657","127.3595671,37.374654","128.4285914,35.7686209","127.0584695,37.3961493"
"127.0842278,37.1437573","128.3618129,36.0968179","127.3623292,37.3749385","128.4282014,35.768477","127.0592451,37.3960503"
"127.0841741,37.1439076","128.3618281,36.0969873","127.3643212,37.37514","128.4278495,35.7683679","127.0595616,37.3960217"
"127.0839796,37.1444703","128.3621869,36.1007496","127.3659259,37.3753104","128.4274411,35.7682565","127.0601243,37.3960103"
"127.0838015,37.1453143","128.3623248,36.102283","127.3677508,37.3755044","128.4273457,35.7682356","127.0609581,37.3960134"
"127.0836738,37.1462252","128.3623498,36.1034576","127.3700951,37.3758099","128.427105,35.7681825","127.0612877,37.3960525"
"127.0836508,37.1467344","128.3622247,36.1044159","127.3712468,37.3760284","128.4267924,35.7681263","127.0626154,37.3962097"
"127.0836411,37.1472635","128.3620642,36.1050752","127.3724018,37.3762775","128.4263879,35.7680672","127.0632824,37.3963312"
"127.0836727,37.1476702","128.3619979,36.1053128","127.3725678,37.3763191","128.426089,35.768047","127.0634969,37.3963707"
"127.0837427,37.1482392","128.3618557,36.1058214","127.3735173,37.3765049","128.4257636,35.7680287","127.064238,37.3965691"
"127.0838028,37.1485855","128.3614924,36.1069383","127.3749997,37.376877","128.4254339,35.7680259","127.0649662,37.3968431"
"127.0839701,37.1494903","128.3613368,36.1074416","127.3760746,37.3771269","128.4250711,35.7680322","127.0661872,37.3973018"
"127.0841318,37.1499839","128.3609603,36.1087804","127.3790599,37.3778051","128.4246963,35.7680532","127.0674121,37.3978489"
"127.0843293,37.1505317","128.3607895,36.1093135","127.3794043,37.3778884","128.4242487,35.7680918","127.0680094,37.3981152"
"127.0849256,37.151867","128.360277,36.1110157","127.3801133,37.3780613","128.4238863,35.7681333","127.0688275,37.3984806"
"127.0849623,37.1519492","128.360039,36.1118117","127.3804972,37.3781554","128.4237869,35.7681449","127.0703289,37.3990963"
"127.0850124,37.1520494","128.3600197,36.1118767","127.3818296,37.3784804","128.4236247,35.7681786","127.0712929,37.399445"
"127.085087,37.1522083","128.3596447,36.1131452","127.3845519,37.3791149","128.4232496,35.7682662","127.0724097,37.3997528"
"127.0851193,37.1522751","128.3588616,36.1158248","127.3857555,37.3793955","128.4228624,35.7683666","127.0728407,37.3998634"
"127.0854867,37.1530498","128.3584743,36.1170915","127.3894309,37.3802508","128.4224489,35.7684824","127.0743491,37.4000374"
"127.0855969,37.1532873","128.3578526,36.1190803","127.3898193,37.3803305","128.4221491,35.7685749","127.0744982,37.4000551"
"127.0858874,37.1539166","128.3578,36.1192493","127.3898566,37.3803377","128.4210726,35.7689483","127.0760602,37.4001608"
"127.0861902,37.1545559","128.357612,36.1197411","127.3911676,37.3806211","128.420883,35.7690102","127.0772461,37.4002281"
"127.0867124,37.1556583","128.3573194,36.1203255","127.392621,37.3808333","128.4200696,35.769276","127.0781076,37.4003258"
"127.0868091,37.1558894","128.3567993,36.1212416","127.3935268,37.3809252","128.4197996,35.7693611","127.0782838,37.4003445"
"127.0871248,37.1566414","128.3561873,36.1219745","127.3943253,37.3809845","128.4197466,35.7693759","127.0784848,37.4003668"
"127.0874768,37.15737","128.3554873,36.1225997","127.395012,37.3810131","128.4194423,35.7694594","127.0787817,37.4004039"
"127.0877027,37.1578594","128.3548491,36.123083","127.3953272,37.3810278","128.41916,35.7695391","127.0796069,37.4005403"
"127.0878051,37.1580806","128.3542121,36.1234662","127.3960919,37.3810357","128.4187296,35.7696325","127.0810933,37.4008268"
"127.088866,37.1603748","128.352708,36.1241323","127.3965177,37.3810306","128.4182504,35.7697101","127.0828292,37.4013584"
"127.089014,37.1606971","128.3524094,36.1242616","127.3966589,37.3810325","128.4177421,35.7697663","127.0831628,37.4014975"
"127.0896041,37.1619728","128.3515754,36.1246227","127.3976801,37.3810163","128.4172788,35.7697824","127.0845629,37.4020802"
"127.0896453,37.1620613","128.3510368,36.1248582","127.3985092,37.3809458","128.4167202,35.7697912","127.0866992,37.4031531"
"127.0909812,37.1649514","128.3504327,36.1251059","127.4005427,37.3807727","128.4160194,35.7697496","127.0867612,37.4031849"
"127.0915646,37.1662135","128.3456498,36.1270664","127.4011098,37.3807362","128.4155952,35.7696997","127.0881259,37.4038413"
"127.0916169,37.1663327","128.3444868,36.1276327","127.4013108,37.3807192","128.4151063,35.769615","127.0883141,37.4039267"
"127.0917593,37.1666658","128.343724,36.1280077","127.4020892,37.3806631","128.4146783,35.7695317","127.0890016,37.4042374"
"127.0918718,37.1669033","128.3430918,36.1283331","127.4028743,37.3805934","128.4139558,35.7693308","127.0892992,37.4043718"
"127.0932517,37.1698322","128.3427704,36.1285157","127.4042378,37.3804611","128.4125155,35.7688512","127.0901495,37.4046731"
"127.0934599,37.1702764","128.3412993,36.129378","127.4052377,37.3803276","128.4114027,35.7684702","127.090745,37.4048762"
"127.0939544,37.1713346","128.3407594,36.1297126","127.4083952,37.3799759","128.411185,35.7683952","127.0921447,37.4053416"
"127.0950623,37.1737433","128.3397976,36.1302819","127.4092357,37.3799008","128.410113,35.7681031","127.0937329,37.4058456"
"127.0950712,37.1737668","128.3394,36.1305164","127.4117729,37.3796413","128.409268,35.7679229","127.0952882,37.4063791"
"127.0953565,37.174552","128.3387505,36.1308942","127.4128799,37.3795583","128.408636,35.7677996","127.0996887,37.4077624"
"127.0954938,37.1749959","128.3381861,36.1312209","127.4146975,37.3794325","128.4079289,35.7676814","127.1007747,37.4081627"
"127.0958249,37.1760661","128.3368606,36.1319893","127.415878,37.3793505","128.4078491,35.7676676","127.1013506,37.4084422"
"127.0958929,37.1764125","128.3362775,36.1323359","127.4172538,37.3792631","128.4073959,35.7676025","127.101602,37.4085639"
"127.0960498,37.1772081","128.3355994,36.1327409","127.4192623,37.3791347","128.4066657,35.7674971","127.1020537,37.4088277"
"127.0960845,37.1774588","128.3351374,36.132975","127.4197638,37.3790981","128.405595,35.7673222","127.1024511,37.4091021"
"127.0961441,37.1781062","128.3346117,36.1331833","127.4204529,37.3790472","128.4050471,35.7671928","127.1025963,37.409218"
"127.0961749,37.1784597","128.3341624,36.1333658","127.4223212,37.3789898","128.4045585,35.7670333","127.1028146,37.4093936"
"127.0961967,37.179024","128.3334093,36.1336172","127.4234676,37.3790248","128.4038997,35.7667822","127.1029755,37.409523"
"127.0962046,37.1792287","128.3326245,36.1338147","127.4312443,37.3792225","128.4034993,35.7665932","127.1031083,37.4096298"
"127.0962196,37.179592","128.3321933,36.1339141","127.431783,37.3792426","128.4029159,35.7662658","127.1032431,37.4097637"
"127.0961975,37.1803545","128.3313602,36.1340615","127.4333847,37.3792544","128.4025827,35.7660465","127.1036422,37.4101616"
"127.0961735,37.180852","128.3306014,36.1341956","127.4334638,37.3792562","128.4023364,35.7658834","127.1042036,37.4108432"
"127.0959974,37.1821855","128.3292847,36.1344338","127.4368003,37.3793338","128.4015658,35.7652418","127.1042978,37.4109751"
"127.0958201,37.1835298","128.3280854,36.1346386","127.442196,37.3794708","128.4004789,35.7642059","127.1048699,37.4117783"
"127.0957379,37.1841614","128.3274875,36.134741","127.4429404,37.3794901","128.3995715,35.7632976","127.1049944,37.4119527"
"127.0956634,37.1848255","128.3241691,36.1352958","127.4469038,37.3796272","128.399162,35.762885","127.1052165,37.4122644"
"127.0956452,37.1850643","128.323783,36.1353625","127.4472732,37.3796399","128.398778,35.7624785","127.1062901,37.4137706"
"127.0956302,37.1853428","128.320741,36.1358864","127.4488782,37.3796758","128.3983909,35.7620847","127.107192,37.4150355"
"127.0955976,37.1859574","128.3201386,36.1359906","127.4511451,37.3797408","128.3980686,35.7617572","127.1079927,37.4162253"
"127.0955809,37.1880351","128.3193852,36.1361103","127.4525898,37.3797423","128.3974188,35.7611219","127.1082684,37.4166661"
"127.0955824,37.1881812","128.3192742,36.136129","127.4539408,37.3797004","128.39725,35.7609672","127.1085421,37.4172709"
"127.0956018,37.1902409","128.3186818,36.1362296","127.4551065,37.3796414","128.3971449,35.7608706","127.1086012,37.4174207"
"127.0956029,37.191511","128.3168866,36.136533","127.4573092,37.379443","128.3967948,35.7606189","127.1086938,37.4176608"
"127.095603,37.1919275","128.3165329,36.1366076","127.457769,37.3793999","128.3962623,35.7602911","127.1088176,37.4179785"
"127.095604,37.192371","128.3150745,36.1369159","127.4590533,37.379285","128.3955121,35.7598748","127.1088743,37.4181571"
"127.0956055,37.1939935","128.314474,36.1370913","127.4613012,37.3790784","128.3948119,35.7595743","127.1089299,37.4183322"
"127.0956047,37.1941332","128.3142824,36.1371575","127.4621303,37.379002","128.3941514,35.7593692","127.1089475,37.4184152"
"127.0956021,37.1952636","128.313825,36.1373166","127.4627425,37.3789473","128.3940971,35.7593551","127.108952,37.4184332"
"127.0956036,37.1954042","128.313224,36.1375578","127.4629278,37.3789302","128.393832,35.7592886","127.1090194,37.4187282"
"127.0956143,37.1967726","128.3125869,36.1378578","127.4658443,37.3786661","128.3933875,35.7592062","127.1090591,37.4189005"
"127.0956236,37.1979787","128.3117244,36.138291","127.468204,37.3784405","128.3926519,35.7591053","127.1090658,37.4189284"
"127.095609,37.1994651","128.3093613,36.1395763","127.4703332,37.3782571","128.3923142,35.7590781","127.1091732,37.4195607"
"127.0956045,37.1998779","128.3090408,36.1397543","127.4715204,37.3781348","128.3920872,35.759059","127.1092279,37.4199106"
"127.0956172,37.2021495","128.3065958,36.1410762","127.4723935,37.3780521","128.3902824,35.7590931","127.1092866,37.4201505"
"127.0956186,37.2025073","128.3059315,36.141435","127.4756173,37.3777482","128.3860128,35.7591995","127.1093431,37.4203589"
"127.0956205,37.2049051","128.305601,36.1416139","127.4765785,37.3776573","128.3813129,35.7593106","127.1094011,37.4205133"
"127.0956203,37.2053576","128.3047509,36.1420704","127.4774031,37.3775818","128.3800487,35.7593217","127.1095815,37.4208221"
"127.0956195,37.205509","128.3045783,36.1421536","127.4778459,37.3775386","128.3795618,35.7593063","127.1099025,37.4212351"
"127.0956187,37.2058669","128.3035618,36.142641","127.4781079,37.3775152","128.3787137,35.7592377","127.1101849,37.4214857"
"127.0956186,37.2058921","128.3021493,36.1432076","127.4787212,37.3774576","128.3782828,35.7591795","127.1104721,37.4216805"
"127.0956154,37.2060724","128.3016622,36.1433993","127.4830281,37.3770653","128.3780202,35.7591364","127.1106467,37.4217856"
"127.0955907,37.2077426","128.3005993,36.1438076","127.4849212,37.3769051","128.3776212,35.7590663","127.1108428,37.4218908"
"127.0955906,37.2077552","128.2980743,36.1447242","127.4865274,37.376762","128.3770991,35.7589655","127.1112048,37.4220416"
"127.0955729,37.2085493","128.2964686,36.1453218","127.4878308,37.3766765","128.3768873,35.7589165","127.1114599,37.4221146"
"127.0955883,37.2096644","128.2954398,36.1457046","127.4895601,37.3766821","128.3762741,35.758775","127.1118628,37.4222132"
"127.0956498,37.2106066","128.2950766,36.1458395","127.4899057,37.376683","128.3759257,35.7586846","127.1121497,37.4222502"
"127.0957214,37.2113406","128.2947632,36.1459579","127.4918213,37.3766895","128.3753966,35.7585478","127.112335,37.4222626"
"127.0958204,37.2120133","128.2942373,36.1461579","127.492804,37.3766922","128.3749995,35.7584497","127.1150062,37.4221316"
"127.0959185,37.2126329","128.2938218,36.146295","127.4949399,37.3766996","128.3745614,35.7583411","127.11601,37.4220934"
"127.0961015,37.2133926","128.2932148,36.1465073","127.4973536,37.3767141","128.3734986,35.7580531","127.1163423,37.4221017"
"127.0962963,37.2140693","128.2908125,36.1473661","127.5,37.3767024","128.3728196,35.7578696","127.1163717,37.4220991"
"127.0965594,37.2148156","128.2889624,36.1480995","127.5001209,37.3767024","128.3723514,35.7577387","127.1182438,37.4219934"
"127.0969297,37.2157607","128.288616,36.1482605","127.5014153,37.3767105","128.3707869,35.7572911","127.1183353,37.4219873"
"127.0972095,37.2163529","128.28715,36.1489409","127.5026814,37.376715","128.3705994,35.7572411","127.1199022,37.4218905"
"127.0972964,37.2165371","128.285802,36.1496466","127.5035613,37.3767447","128.3704996,35.7572165","127.1201419,37.421876"
"127.0975688,37.2170221","128.2855133,36.1497883","127.5041204,37.3767762","128.3696244,35.7569858","127.1205478,37.4218493"
"127.0977742,37.2173996","128.2797494,36.1528056","127.5051313,37.376878","128.3682975,35.7566239","127.1208937,37.4218306"
"127.0982266,37.21817","128.2795105,36.1529306","127.5069204,37.3770934","128.3663825,35.756076","127.1213334,37.4218068"
"127.0983104,37.2183127","128.2789454,36.1532264","127.5080839,37.3772772","128.3641239,35.7554746","127.1225001,37.4217438"
"127.0983204,37.2183308","128.2754375,36.155082","127.5098911,37.3776727","128.3638733,35.7554088","127.1228415,37.421726"
"127.0988786,37.2191349","128.2750991,36.1552663","127.510762,37.3778548","128.3632409,35.7552321","127.1230744,37.4217105"
"127.1002282,37.2209747","128.2719536,36.1569157","127.5125467,37.3781304","128.3618588,35.7547741","127.1231106,37.4217079"
"127.1003077,37.2210832","128.2703675,36.1577436","127.5128595,37.3781628","128.3614012,35.754598","127.1236136,37.4216798"
"127.100489,37.2213335","128.2698525,36.158168","127.513308,37.3782096","128.3611757,35.7545076","127.1244185,37.4216337"
"127.100574,37.2214509","128.2695489,36.1583827","127.5138072,37.3782547","128.3603129,35.7540892","127.124717,37.4216166"
"127.1007542,37.2216931","128.2689373,36.1589411","127.5144206,37.3782933","128.3599371,35.7539061","127.1247181,37.4216166"
"127.1010295,37.2220636","128.2679365,36.1601664","127.5150169,37.378323","128.3593766,35.7536225","127.1249996,37.4215994"
"127.1012131,37.2223094","128.2668868,36.1615164","127.5157692,37.3783481","128.3583955,35.7531057","127.1252562,37.4215831"
"127.1019832,37.2233441","128.2667489,36.1617409","127.5163204,37.3783463","128.3582619,35.75303","127.1257335,37.4215134"
"127.1020615,37.2234499","128.2665239,36.1621579","127.5166051,37.3783453","128.3579748,35.7528644","127.1273353,37.4214437"
"127.1048174,37.2271503","128.2663372,36.1626162","127.5167971,37.3783453","128.3559614,35.7516958","127.1278722,37.4214282"
"127.1053835,37.227959","128.2663231,36.1626614","127.5168423,37.3783444","128.3555746,35.7515164","127.1280123,37.4214287"
"127.106299,37.229233","128.2661874,36.1631076","127.5175109,37.3783326","128.3552365,35.7513412","127.1281163,37.421429"
"127.1065742,37.2296413","128.2660965,36.1634751","127.5181389,37.3783054","128.3546743,35.7511081","127.1284621,37.4214328"
"127.1067631,37.2299494","128.2659855,36.1647506","127.5189635,37.3782377","128.3542114,35.75095","127.1288372,37.4214547"
"127.1068721,37.2302346","128.2658653,36.1658855","127.5195903,37.3781673","128.3531874,35.7506498","127.1299293,37.4216195"
"127.1070118,37.2306911","128.2657829,36.1666659","127.5205413,37.3780409","128.3526873,35.7505326","127.1306303,37.4217776"
"127.1070998,37.2311079","128.265485,36.1699963","127.5213975,37.3778957","128.3515991,35.750341","127.1321242,37.422278"
"127.1071745,37.2314831","128.2652994,36.1711515","127.5220119,37.3777874","128.3509745,35.7502661","127.1323825,37.4223852"
"127.1072001,37.2317635","128.26513,36.1722524","127.5226026,37.3776548","128.3500379,35.7501726","127.132484,37.422427"
"127.1072118,37.2318997","128.2650014,36.1726283","127.5235208,37.3774599","128.3498873,35.7501575","127.1337292,37.4229401"
"127.1072141,37.2321034","128.2645674,36.174426","127.5244684,37.3772704","128.3482896,35.7499992","127.1379124,37.4247377"
"127.107215,37.2321593","128.2643368,36.1752993","127.5252172,37.3771432","128.3466109,35.7498154","127.1393653,37.4253326"
"127.1072085,37.2323251","128.2641816,36.1758088","127.5253426,37.3771269","128.3454904,35.7496926","127.1401519,37.4255675"
"127.1071515,37.2328703","128.2636643,36.1775061","127.5257198,37.3770773","128.3453497,35.7496755","127.140555,37.4256598"
"127.1063547,37.2358657","128.2623031,36.181972","127.5258814,37.3770565","128.3444866,35.7495328","127.1414968,37.4258294"
"127.1058028,37.2379407","128.2621673,36.1824191","127.5263873,37.3770014","128.3442273,35.7494824","127.1418888,37.4258675"
"127.1056498,37.2385144","128.2621609,36.1824417","127.5264009,37.3769996","128.3434222,35.7492788","127.1423169,37.4259112"
"127.1047955,37.2419116","128.2613374,36.1851416","127.5270289,37.3769363","128.3426244,35.7490347","127.1428457,37.4259407"
"127.1043603,37.243639","128.2600874,36.1892831","127.5280996,37.3768748","128.3418205,35.7487401","127.1432854,37.4259331"
"127.1042993,37.2438831","128.2596743,36.1907327","127.5292257,37.3768772","128.3410974,35.7484449","127.143585,37.4259177"
"127.1041491,37.2447912","128.2594986,36.1915425","127.5301463,37.3769248","128.3404329,35.7481493","127.1444025,37.4258364"
"127.1040493,37.245558","128.2594624,36.1917077","127.5314803,37.3770623","128.3398293,35.7478587","127.1452371,37.4257406"
"127.1039743,37.2465159","128.2592865,36.192733","127.5319005,37.3771073","128.33933,35.7476007","127.1464156,37.4255711"
"127.1039741,37.2499998","128.2592113,36.1933456","127.5328968,37.3772476","128.3391967,35.7475439","127.1467628,37.4255144"
"127.1039681,37.2504992","128.2591741,36.1936416","127.5337202,37.3774196","128.3387555,35.7473406","127.147774,37.425348"
"127.1039643,37.2508102","128.2591654,36.1937805","127.5348024,37.3776455","128.3376762,35.7468251","127.149003,37.4250218"
