0,1,2,3
"128.5441543,36.1499202","128.3427704,36.1285157","127.5328968,37.3772476","127.1467628,37.4255144"
"128.5445044,36.1503309","128.3412993,36.129378","127.5337202,37.3774196","127.147774,37.425348"
"128.5447437,36.150611","128.3407594,36.1297126","127.5348024,37.3776455","127.149003,37.4250218"
"128.5454447,36.1515019","128.3397976,36.1302819","127.5350069,37.3776878","127.1495272,37.4248232"
"128.5462453,36.1525217","128.3394,36.1305164","127.5352599,37.3777409","127.1502951,37.4244676"
"128.5465619,36.1529247","128.3387505,36.1308942","127.536211,37.3779353","127.150797,37.4242158"
"128.5467991,36.1534581","128.3381861,36.1312209","127.5377835,37.3782386","127.1515463,37.4237187"
"128.5472091,36.1544444","128.3368606,36.1319893","127.5395276,37.3785797","127.1518139,37.4235347"
"128.5473454,36.1548326","128.3362775,36.1323359","127.5407578,37.3788244","127.1521543,37.4232572"
"128.5475197,36.1554802","128.3355994,36.1327409","127.541291,37.3789306","127.1522847,37.4231485"
"128.547551,36.1557432","128.3351374,36.132975","127.5463056,37.3798716","127.1525582,37.4229005"
"128.5475711,36.1559197","128.3346117,36.1331833","127.5514818,37.3808916","127.1527274,37.4227469"
"128.5475849,36.1560377","128.3341624,36.1333658","127.5528352,37.3811795","127.1535281,37.4218848"
"128.5476953,36.1569806","128.3334093,36.1336172","127.5540057,37.3814584","127.1536996,37.4217005"
"128.5479061,36.1586232","128.3326245,36.1338147","127.5564901,37.3821233","127.1545787,37.4207594"
"128.5479321,36.1588231","128.3321933,36.1339141","127.55937,37.3828809","127.1548172,37.420505"
"128.5480835,36.1600866","128.3313602,36.1340615","127.5610319,37.3833289","127.1564141,37.4187637"
"128.5481249,36.1603576","128.3306014,36.1341956","127.563582,37.3840135","127.1566243,37.4185299"
"128.5482366,36.1613158","128.3292847,36.1344338","127.5636747,37.3840387","127.1575846,37.4175835"
"128.5483969,36.1620879","128.3280854,36.1346386","127.5644012,37.3842294","127.158343,37.4168349"
"128.5484492,36.1623417","128.3274875,36.134741","127.5652824,37.3844615","127.1585189,37.4166659"
"128.5484766,36.1624731","128.3241691,36.1352958","127.5661807,37.38469","127.1590701,37.4162304"
"128.5485741,36.1629491","128.323783,36.1353625","127.5670744,37.3848823","127.1597404,37.4157005"
"128.5486372,36.163183","128.320741,36.1358864","127.5682358,37.3851034","127.160577,37.4151224"
"128.549087,36.1648162","128.3201386,36.1359906","127.5693667,37.3852587","127.1612546,37.4147079"
"128.5497743,36.1666664","128.3193852,36.1361103","127.5700705,37.3853313","127.162707,37.4139026"
"128.5499967,36.1672523","128.3192742,36.136129","127.5705789,37.3853833","127.1637318,37.4134161"
"128.5501131,36.1675587","128.3186818,36.1362296","127.5714228,37.3854441","127.1643036,37.4131717"
"128.5503493,36.1681813","128.3168866,36.136533","127.57274,37.3854991","127.1650643,37.4128673"
"128.5505833,36.1688004","128.3165329,36.1366076","127.574012,37.3855119","127.1662018,37.4124532"
"128.5508991,36.1696325","128.3150745,36.1369159","127.5743565,37.38549","127.16702,37.4121914"
"128.551362,36.1709915","128.314474,36.1370913","127.5753708,37.3854398","127.1689942,37.4116679"
"128.5515492,36.171858","128.3142824,36.1371575","127.5758746,37.3854143","127.1706534,37.4113345"
"128.5515867,36.172166","128.313825,36.1373166","127.576244,37.3853888","127.1729507,37.4108163"
"128.551593,36.172303","128.313224,36.1375578","127.5763863,37.385377","127.174639,37.4102774"
"128.5516188,36.1729014","128.3125869,36.1378578","127.5769963,37.3853135","127.1768505,37.4094659"
"128.551625,36.1730329","128.3117244,36.138291","127.5776739,37.3852202","127.1770893,37.4093773"
"128.5515522,36.1739108","128.3093613,36.1395763","127.5786543,37.3850474","127.1773405,37.4092861"
"128.551523,36.1742211","128.3090408,36.1397543","127.5800841,37.3848021","127.178398,37.4088139"
"128.5513996,36.1747244","128.3065958,36.1410762","127.5801948,37.3847831","127.1799478,37.4081241"
"128.5513923,36.1747596","128.3059315,36.141435","127.5811706,37.3846094","127.1825237,37.4068808"
"128.5513369,36.1750242","128.305601,36.1416139","127.5823406,37.3844013","127.1838868,37.4062508"
"128.5507446,36.1770497","128.3047509,36.1420704","127.5827145,37.3843325","127.185668,37.4053533"
"128.5506744,36.1772911","128.3045783,36.1421536","127.5828071,37.3843144","127.1884202,37.4040472"
"128.5496326,36.1807152","128.3035618,36.142641","127.5842211,37.3840664","127.1888978,37.4038529"
"128.549574,36.1809077","128.3021493,36.1432076","127.5868627,37.383603","127.1893709,37.4036603"
"128.5494372,36.1815724","128.3016622,36.1433993","127.5880632,37.3834345","127.1904006,37.4033052"
"128.5494119,36.1825111","128.3005993,36.1438076","127.5882835,37.3834091","127.1912545,37.4030857"
"128.5494073,36.1826662","128.2980743,36.1447242","127.5888731,37.3833681","127.1917895,37.4029546"
"128.5494921,36.1831902","128.2964686,36.1453218","127.590233,37.3832805","127.1922622,37.4028585"
"128.5495417,36.1834088","128.2954398,36.1457046","127.591244,37.3832689","127.1927405,37.4027795"
"128.5495913,36.1836247","128.2950766,36.1458395","127.5914631,37.383266","127.1928999,37.4027529"
"128.5496529,36.183818","128.2947632,36.1459579","127.5924414,37.3832905","127.193204,37.4027023"
"128.5497624,36.1841101","128.2942373,36.1461579","127.5925792,37.3832967","127.1937162,37.402618"
"128.5498874,36.184392","128.2938218,36.146295","127.5935405,37.3833636","127.1941774,37.4025633"
"128.5499238,36.1844575","128.2932148,36.1465073","127.5946714,37.3834654","127.1943718,37.4025439"
"128.550171,36.1848953","128.2908125,36.1473661","127.5950713,37.3835084","127.1949393,37.4024859"
"128.550277,36.1850846","128.2889624,36.1480995","127.5962496,37.3836228","127.1952353,37.402475"
"128.5504879,36.1853938","128.288616,36.1482605","127.5978053,37.3837748","127.1953879,37.4024672"
"128.5507412,36.1857026","128.28715,36.1489409","127.5984233,37.3838337","127.1965609,37.4024252"
"128.5511247,36.1861076","128.285802,36.1496466","127.5992344,37.3838962","127.1974026,37.4024436"
"128.5518497,36.1867665","128.2855133,36.1497883","127.6000037,37.383964","127.1993006,37.4024863"
"128.5523619,36.1872326","128.2797494,36.1528056","127.6012001,37.3840712","127.2016448,37.4025499"
"128.5526287,36.1874674","128.2795105,36.1529306","127.6013176,37.3840819","127.2021679,37.4025683"
"128.5529009,36.1877039","128.2789454,36.1532264","127.603106,37.3842444","127.2044185,37.40261"
"128.5540015,36.1886679","128.2754375,36.155082","127.6033489,37.3842667","127.2054251,37.4026288"
"128.5541624,36.188808","128.2750991,36.1552663","127.6048639,37.3844024","127.2059628,37.402649"
"128.5550372,36.1896829","128.2719536,36.1569157","127.6048944,37.3844033","127.2061605,37.4026577"
"128.5553994,36.1901575","128.2703675,36.1577436","127.6068218,37.3845809","127.2065379,37.4026559"
"128.5558499,36.1909081","128.2698525,36.158168","127.6080747,37.3846978","127.2067583,37.4026546"
"128.5564906,36.1924034","128.2695489,36.1583827","127.6086904,37.3847559","127.2077471,37.4026066"
"128.5567995,36.1931246","128.2689373,36.1589411","127.6105286,37.3849426","127.2085981,37.4025411"
"128.5577758,36.1956754","128.2679365,36.1601664","127.6113228,37.3850545","127.2095907,37.4024092"
"128.558005,36.1962576","128.2668868,36.1615164","127.6121499,37.3851835","127.2105981,37.402217"
"128.5590852,36.1989192","128.2667489,36.1617409","127.6123375,37.3852104","127.2115662,37.4019778"
"128.5592556,36.1993477","128.2665239,36.1621579","127.6138053,37.38551","127.2119939,37.4018337"
"128.5593109,36.1994834","128.2663372,36.1626162","127.6147794,37.385738","127.2124577,37.401678"
"128.5593615,36.1996082","128.2663231,36.1626614","127.6158451,37.3860426","127.2127881,37.4015499"
"128.5595555,36.2000582","128.2661874,36.1631076","127.6167538,37.3863274","127.2134818,37.4012821"
"128.5596497,36.2002809","128.2660965,36.1634751","127.6175065,37.3865736","127.2144427,37.4008319"
"128.5600123,36.2011828","128.2659855,36.1647506","127.6187058,37.3870231","127.2152455,37.400376"
"128.5602944,36.2018943","128.2658653,36.1658855","127.6196632,37.3874233","127.2156622,37.4001291"
"128.5606743,36.2028493","128.2657829,36.1666659","127.6212663,37.3881716","127.2159521,37.3999576"
"128.5608866,36.2036579","128.265485,36.1699963","127.6224138,37.3887734","127.2170156,37.3992652"
"128.5609151,36.2037937","128.2652994,36.1711515","127.6227542,37.3889561","127.2184256,37.3983735"
"128.5609996,36.2041996","128.26513,36.1722524","127.6249997,37.3901571","127.2194807,37.3977937"
"128.5611745,36.2052916","128.2650014,36.1726283","127.6286519,37.3920866","127.2203363,37.3974081"
"128.5612123,36.2062","128.2645674,36.174426","127.6295169,37.3925373","127.2209665,37.3971636"
"128.5611458,36.2074528","128.2643368,36.1752993","127.630322,37.3929339","127.2220081,37.3968956"
"128.5609866,36.2083494","128.2641816,36.1758088","127.6314097,37.3934465","127.2232358,37.3966731"
"128.560674,36.2095827","128.2636643,36.1775061","127.6320496,37.3937333","127.2237478,37.396613"
"128.5605422,36.209958","128.2623031,36.181972","127.6345482,37.3947572","127.2253664,37.3964248"
"128.560299,36.210648","128.2621673,36.1824191","127.634754,37.3948417","127.2258739,37.3963656"
"128.5602872,36.2106824","128.2621609,36.1824417","127.636443,37.3955049","127.2268698,37.3962183"
"128.5602308,36.2107911","128.2613374,36.1851416","127.6389358,37.396352","127.2275242,37.3961215"
"128.559514,36.2121605","128.2600874,36.1892831","127.6402292,37.3968787","127.2293772,37.3957779"
"128.5588983,36.213035","128.2596743,36.1907327","127.6453771,37.3989042","127.2307408,37.3954637"
"128.5581694,36.213924","128.2594986,36.1915425","127.6458859,37.3991019","127.2311661,37.3953412"
"128.5574693,36.2146469","128.2594624,36.1917077","127.6460985,37.3991846","127.2333645,37.3947197"
"128.5560868,36.2160745","128.2592865,36.192733","127.6466582,37.399402","127.2337592,37.3946124"
"128.5552133,36.2170586","128.2592113,36.1933456","127.6481801,37.3999923","127.2345983,37.3943835"
"128.5550089,36.2173308","128.2591741,36.1936416","127.6495435,37.4004215","127.2348629,37.3943111"
"128.5549412,36.2174207","128.2591654,36.1937805","127.6510832,37.4008089","127.2349975,37.3942727"
"128.5545452,36.2180931","128.2591124,36.1946246","127.6526938,37.4011286","127.2380474,37.3934213"
"128.5541755,36.2189825","128.2590832,36.1950576","127.6538512,37.4012903","127.2396543,37.392967"
"128.5540036,36.2196872","128.2590492,36.1955744","127.6554807,37.4014107","127.2405928,37.3927338"
"128.5539374,36.220391","128.2590781,36.19672","127.6566739,37.4014632","127.2410032,37.3926491"
"128.5539493,36.2209408","128.2590869,36.1970581","127.658128,37.4014415","127.2416611,37.3925405"
"128.554037,36.2215909","128.2591241,36.1975699","127.6581743,37.4014396","127.2420126,37.3924827"
"128.5541744,36.2221324","128.2591996,36.1985909","127.6590838,37.4014068","127.2422737,37.3924373"
"128.5546415,36.2235248","128.2592993,36.1992411","127.6604449,37.4012428","127.2431667,37.3923077"
"128.5547023,36.2237442","128.2593894,36.1999276","127.6635568,37.4008518","127.2440437,37.3921996"
"128.5550957,36.2250335","128.2594772,36.2003814","127.6640042,37.4007989","127.2454269,37.3920854"
"128.5551608,36.2252412","128.2595182,36.2005966","127.664822,37.4007031","127.2488393,37.3918818"
"128.5552491,36.2255244","128.2605146,36.2053964","127.6657143,37.4005991","127.2499998,37.3918058"
"128.5554897,36.2262849","128.2610216,36.207903","127.6676348,37.400472","127.252723,37.3916276"
"128.5564764,36.2294099","128.2611852,36.2087098","127.6679827,37.4004463","127.2542,37.3914901"
"128.5566135,36.2298459","128.2616043,36.2107473","127.6684143,37.4004249","127.255321,37.3913744"
"128.5566623,36.2299996","128.2618623,36.2119997","127.6705076,37.4002867","127.2562998,37.3912484"
"128.5569999,36.231266","128.2625144,36.2152266","127.6705527,37.400284","127.2572379,37.3910935"
"128.557349,36.2331498","128.2626865,36.2161163","127.6720598,37.4001952","127.2574877,37.3910498"
"128.5577369,36.235841","128.2634241,36.2196582","127.6747416,37.4000381","127.2594421,37.3907077"
"128.5579248,36.2371492","128.2638996,36.221991","127.6758747,37.3999814","127.2609603,37.3903944"
"128.5579402,36.2372194","128.2641872,36.2234163","127.6786775,37.399805","127.2624097,37.390043"
"128.5581866,36.2383243","128.2643762,36.2243212","127.6799314,37.3997211","127.2635505,37.3897443"
"128.5585997,36.2394159","128.2645571,36.2251855","127.6821037,37.3995781","127.2645884,37.389448"
"128.5588147,36.2398432","128.2645851,36.2253178","127.6830606,37.3995198","127.2670524,37.3886615"
"128.5591017,36.2404113","128.2648189,36.2264784","127.6847313,37.399419","127.2680147,37.3883524"
"128.559112,36.2404328","128.2649243,36.2271332","127.6882717,37.3992016","127.2715009,37.3872243"
"128.5596278,36.2412982","128.2649614,36.2277424","127.6904747,37.399153","127.274745,37.3861831"
"128.5598373,36.2416497","128.2649491,36.2281914","127.6920149,37.3992451","127.2821815,37.3837913"
"128.5617771,36.2448645","128.2649,36.228858","127.6934921,37.3994374","127.2824834,37.3836945"
"128.5618603,36.2450089","128.2648621,36.2291999","127.6947481,37.3997166","127.283778,37.3832633"
"128.5621499,36.2455165","128.2647773,36.2296359","127.6988061,37.4008834","127.284306,37.3830984"
"128.5623992,36.2459317","128.2647334,36.2298129","127.6999888,37.4011987","127.2859262,37.3825939"
"128.5627294,36.2464796","128.2646874,36.2299998","127.7010797,37.4014051","127.2867707,37.3823376"
"128.5633522,36.2475153","128.2644494,36.2307","127.7019545,37.4015172","127.2873732,37.3821836"
"128.5637245,36.2481332","128.2636123,36.2330746","127.7030338,37.4016244","127.2878253,37.3820691"
"128.564387,36.2492172","128.2628311,36.2352468","127.7041706,37.4016765","127.2885827,37.381892"
"128.5648662,36.2499999","128.2626371,36.2357773","127.7052439,37.4016521","127.2889714,37.3818115"
"128.5649825,36.2502054","128.2623552,36.2365463","127.7065215,37.4015453","127.2891466,37.3817749"
"128.5662843,36.2523853","128.2619307,36.2377579","127.7066728,37.4015252","127.2908043,37.3815579"
"128.5670291,36.2536237","128.2613694,36.2393148","127.7076622,37.4013937","127.2924566,37.3812579"
"128.5671065,36.2537519","128.2613694,36.2393157","127.7086165,37.4012199","127.2934116,37.3810469"
"128.5683693,36.255842","128.2599161,36.2433557","127.7098709,37.4009274","127.2935936,37.3810057"
"128.5684149,36.2559183","128.2596973,36.2439729","127.714018,37.3999257","127.2940254,37.3809064"
"128.5684741,36.256016","128.2596908,36.243991","127.7151053,37.3996597","127.2941067,37.3808876"
"128.5692844,36.2574061","128.2595997,36.2442395","127.7162456,37.3993745","127.2947533,37.3807157"
"128.5695865,36.2579245","128.2577941,36.2492743","127.717447,37.3990902","127.2952892,37.3805517"
"128.5703124,36.2589998","128.2577443,36.2494143","127.7197287,37.3985407","127.2962638,37.380209"
"128.5705745,36.259358","128.2575373,36.2499998","127.7227646,37.397794","127.2967126,37.3800539"
"128.570974,36.2598413","128.2574692,36.2502013","127.7241995,37.3974407","127.2970937,37.3798959"
"128.5716866,36.2605913","128.2568729,36.2518549","127.725604,37.3970883","127.2975449,37.3797038"
"128.5723716,36.261273","128.2564536,36.2532639","127.7279365,37.3965484","127.2981997,37.3794128"
"128.5726583,36.2615571","128.2562873,36.2539159","127.7289528,37.3963698","127.2983252,37.3793554"
"128.5728896,36.2617849","128.2561249,36.2547328","127.7292441,37.3963349","127.2994075,37.3788533"
"128.5735564,36.2624397","128.2560509,36.2551425","127.7306039,37.3961746","127.3004855,37.3782656"
"128.5741862,36.2630696","128.2560372,36.2552166","127.7319155,37.3961422","127.3006382,37.3781821"
"128.5742686,36.2631536","128.25595,36.2558743","127.7326454,37.396166","127.3007264,37.3781353"
"128.5746747,36.2636242","128.2558989,36.2565832","127.7331663,37.3961758","127.3008972,37.3780419"
"128.575127,36.264216","128.255875,36.2571","127.7345642,37.3962912","127.3009187,37.3780284"
"128.5752773,36.2644616","128.2558632,36.2576067","127.7359263,37.396539","127.3009549,37.378005"
"128.5754499,36.2647873","128.2558622,36.2576247","127.7367075,37.3967033","127.3011111,37.3779061"
"128.5756809,36.2653217","128.255875,36.2581412","127.7374583,37.3969028","127.3015783,37.3776095"
"128.5756867,36.2653333","128.2558864,36.2586325","127.7387589,37.3972959","127.3019031,37.3774027"
"128.5765873,36.2676078","128.2559239,36.259175","127.7417401,37.3982498","127.3033457,37.3764307"
"128.5766623,36.2678019","128.2560124,36.259691","127.7433664,37.3987747","127.3038549,37.3760827"
"128.578037,36.2713495","128.2560874,36.2601999","127.7440269,37.3989617","127.3044431,37.3757285"
"128.5782994,36.2719746","128.2561868,36.2606996","127.7443186,37.3990449","127.3053278,37.3751883"
"128.5784508,36.2723771","128.2562874,36.2611993","127.7450717,37.3992219","127.3060584,37.3748064"
"128.5787281,36.273113","128.2564124,36.2616998","127.7460948,37.3994253","127.3069506,37.3743914"
"128.5789869,36.2737994","128.2565496,36.2621912","127.7467403,37.3995122","127.307732,37.3740339"
"128.5801703,36.2769404","128.2568373,36.2631576","127.7474025,37.3995722","127.3084375,37.3737367"
"128.580257,36.2771722","128.2571372,36.264133","127.7479088,37.3995936","127.3086105,37.3736739"
"128.5810498,36.2792745","128.2572867,36.2646242","127.7489945,37.399594","127.3095454,37.3733392"
"128.581224,36.2798833","128.2574372,36.2651083","127.7492849,37.3995961","127.3105175,37.373019"
"128.5813739,36.2806581","128.2575623,36.2656079","127.7499989,37.3995694","127.3111991,37.3728118"
"128.5815118,36.2816161","128.2575681,36.2656403","127.7525498,37.399491","127.3122671,37.3725467"
"128.5815138,36.2816746","128.2576495,36.2661077","127.7527215,37.3994852","127.3126705,37.3724518"
"128.5815498,36.2825911","128.2576867,36.2666159","127.753126,37.3994807","127.3139485,37.3721996"
"128.5814872,36.2837826","128.2576801,36.2669774","127.7534378,37.3994755","127.3145824,37.3720889"
"128.5813617,36.2850161","128.2576736,36.2673417","127.7554262,37.3994487","127.3153856,37.3719928"
"128.5810864,36.2876618","128.257649,36.2675537","127.7587082,37.3993992","127.315511,37.3719776"
"128.5809907,36.2884776","128.2576254,36.2677648","127.7591432,37.3993938","127.316007,37.371918"
"128.5809073,36.2893726","128.2576024,36.2679218","127.7619338,37.3993696","127.318813,37.371715"
"128.5808782,36.289683","128.2575243,36.2682496","127.7631359,37.3993597","127.3191428,37.3716903"
"128.5808501,36.2899853","128.2574561,36.2685629","127.764582,37.3993349","127.3193247,37.3716762"
"128.5808366,36.2901387","128.2573968,36.2687589","127.7669569,37.3993403","127.3202781,37.3716208"
"128.580825,36.2902659","128.2572496,36.2691997","127.7681049,37.3993774","127.3210823,37.3715743"
"128.5807969,36.2908954","128.2570118,36.2697079","127.768114,37.3993774","127.3216203,37.3714146"
"128.5807749,36.2913995","128.2569132,36.2698771","127.7701766,37.3995809","127.32308,37.3711897"
"128.5807898,36.2918348","128.2564121,36.2706664","127.7713479,37.3997837","127.3235668,37.3711832"
"128.5807991,36.2920998","128.2558969,36.2712692","127.7717368,37.3998468","127.323892,37.371236"
"128.5808273,36.292287","128.2555396,36.2716294","127.7730043,37.4001161","127.3241222,37.3713057"
"128.5808874,36.2926913","128.2549114,36.2721751","127.7744395,37.4005112","127.3244099,37.3714386"
"128.5810497,36.293475","128.2532216,36.273484","127.7757424,37.4008778","127.3246083,37.3715759"
"128.5812246,36.2940495","128.2515805,36.274761","127.7778111,37.4014687","127.3247177,37.371659"
"128.5814303,36.2945903","128.2506002,36.2755199","127.7779695,37.4015125","127.3248754,37.3718251"
"128.5816624,36.2951075","128.250125,36.275888","127.7784343,37.4016421","127.3249903,37.3719893"
"128.581888,36.2955598","128.249999,36.2759916","127.7811262,37.402392","127.3256224,37.3730891"
"128.5818995,36.2955831","128.24945,36.2764413","127.7827524,37.4027829","127.3257158,37.3732442"
"128.5823117,36.2962411","128.2478793,36.2778737","127.7840288,37.4029674","127.325932,37.3735384"
"128.5828747,36.2970077","128.2476497,36.2780825","127.7853861,37.4030614","127.3261122,37.3737595"
"128.5848993,36.2994162","128.2469737,36.2787764","127.7860618,37.4030724","127.3262778,37.3739346"
"128.5852934,36.2998859","128.246847,36.2789106","127.7869306,37.4030514","127.3264063,37.3740358"
"128.585735,36.300412","128.2453587,36.280356","127.7881122,37.4029782","127.3268429,37.3742636"
"128.5859446,36.300667","128.2447073,36.2809425","127.788651,37.4029399","127.3273429,37.3744229"
"128.5862911,36.3010785","128.2441994,36.2813991","127.7889786,37.4029166","127.3276319,37.3744684"
"128.5878369,36.3029161","128.2436867,36.2818161","127.7900514,37.402758","127.3284382,37.374566"
"128.5881693,36.3033531","128.2430489,36.2823078","127.7907322,37.4026455","127.328901,37.374656"
"128.5883497,36.3035912","128.2426365,36.282616","127.7929212,37.4021651","127.3306458,37.3747567"
"128.5885558,36.3039211","128.2418457,36.2831825","127.7935218,37.4020419","127.3307972,37.3747659"
"128.5886299,36.3040394","128.2417993,36.2832162","127.7942828,37.4019102","127.3334888,37.3747193"
"128.5886367,36.3040493","128.2410246,36.2837159","127.7956446,37.4016824","127.3359668,37.3747164"
"128.5888522,36.304489","128.2405741,36.2840081","127.7971494,37.4013631","127.3366897,37.374694"
"128.5890273,36.30483","128.2396749,36.284533","127.7994321,37.4008913","127.3374634,37.3746933"
"128.5893495,36.3056492","128.2395619,36.2845968","127.8018264,37.4003525","127.3396038,37.3746484"
"128.589587,36.3065495","128.2387367,36.285058","127.8024856,37.4002048","127.3426806,37.3745876"
"128.5896614,36.3070167","128.2377747,36.2855409","127.8035049,37.3999607","127.3445206,37.3745513"
"128.5896706,36.3071131","128.2370521,36.2859051","127.8070808,37.3988508","127.3488703,37.3744614"
"128.5896864,36.3072914","128.2367994,36.2860328","127.8088029,37.3983542","127.3497254,37.3744436"
"128.5897156,36.308025","128.235262,36.2867915","127.8105214,37.3978233","127.3516726,37.3744019"
"128.5896621,36.3089828","128.2343866,36.2872494","127.8139449,37.3967768","127.3548465,37.3743697"
"128.589162,36.3121075","128.2332744,36.2878747","127.8142348,37.3966823","127.3557636,37.37437"
"128.5889997,36.3129329","128.2329545,36.2880768","127.8169426,37.3957944","127.3568218,37.3744217"
"128.5888745,36.313383","128.2327741,36.2881915","127.8196761,37.3948631","127.3578167,37.3744761"
"128.5885116,36.3142833","128.2318867,36.2887991","127.8212779,37.3943008","127.3595671,37.374654"
"128.5882935,36.3146982","128.2310634,36.2894767","127.823464,37.3935179","127.3623292,37.3749385"
"128.587625,36.3159664","128.2306026,36.2898627","127.8257798,37.392694","127.3643212,37.37514"
"128.5873874,36.3165076","128.2302372,36.2902075","127.8288571,37.3916362","127.3659259,37.3753104"
"128.587335,36.3166641","128.229725,36.2906911","127.8295543,37.3914144","127.3677508,37.3755044"
"128.5872248,36.3169914","128.2292495,36.2911746","127.8307931,37.3910422","127.3700951,37.3758099"
"128.5870501,36.3177295","128.2285874,36.2919494","127.8325773,37.3906226","127.3712468,37.3760284"
"128.5870491,36.3177331","128.2283497,36.2922492","127.833137,37.3904939","127.3724018,37.3762775"
"128.5869992,36.3184746","128.2275035,36.2934733","127.8357811,37.3901169","127.3725678,37.3763191"
"128.5870286,36.3199483","128.2272578,36.2938732","127.8365399,37.3900255","127.3735173,37.3765049"
"128.5870348,36.320234","128.2268626,36.2946059","127.8379053,37.3899558","127.3749997,37.376877"
"128.5870366,36.3203665","128.226678,36.2950019","127.8380307,37.3899491","127.3760746,37.3771269"
"128.5869493,36.3212165","128.2265743,36.2952243","127.8390903,37.3899272","127.3790599,37.3778051"
"128.5867999,36.3219328","128.2264618,36.2954576","127.8398868,37.3899465","127.3794043,37.3778884"
"128.5860864,36.3239829","128.2260639,36.2965102","127.8403139,37.3899624","127.3801133,37.3780613"
"128.5852329,36.3263021","128.2260367,36.2965825","127.8418973,37.3901246","127.3804972,37.3781554"
"128.5848067,36.3274599","128.2256874,36.2976998","127.8426274,37.3902036","127.3818296,37.3784804"
"128.5845995,36.3280243","128.2256744,36.2977396","127.8434392,37.39035","127.3845519,37.3791149"
"128.5839832,36.3297815","128.2254957,36.2982888","127.8434856,37.390358","127.3857555,37.3793955"
"128.5837367,36.3304833","128.225301,36.2990337","127.84522,37.3906765","127.3894309,37.3802508"
"128.5834749,36.3312916","128.2251617,36.2995079","127.8481222,37.3914071","127.3898193,37.3803305"
"128.5833139,36.3320558","128.2234069,36.3054632","127.8500877,37.3918655","127.3898566,37.3803377"
"128.5832888,36.3321723","128.2233874,36.3055291","127.8504338,37.3919519","127.3911676,37.3806211"
"128.5832424,36.332683","128.2232244,36.3060827","127.8530794,37.3926291","127.392621,37.3808333"
"128.583199,36.3333333","128.2231618,36.3062995","127.8541518,37.3929333","127.3935268,37.3809252"
"128.5831986,36.3333865","128.2220995,36.309958","127.8543939,37.3929974","127.3943253,37.3809845"
"128.5831967,36.3334893","128.2215495,36.3117995","127.8554176,37.3932711","127.395012,37.3810131"
"128.5831873,36.3339329","128.2214989,36.311991","127.8578166,37.393866","127.3953272,37.3810278"
"128.5832992,36.3350164","128.221203,36.312997","127.8591613,37.3941603","127.3960919,37.3810357"
"128.5833742,36.3354412","128.220937,36.3139912","127.8608549,37.3944228","127.3965177,37.3810306"
"128.5835962,36.3361893","128.2208245,36.3144832","127.8623583,37.3945877","127.3966589,37.3810325"
"128.5836114,36.3362414","128.2207241,36.3149499","127.8633866,37.3946503","127.3976801,37.3810163"
"128.5838372,36.3369326","128.2206625,36.3153911","127.8642783,37.3947044","127.3985092,37.3809458"
"128.5843625,36.3384162","128.220624,36.3158079","127.8650816,37.3947136","127.4005427,37.3807727"
"128.5844991,36.3387828","128.2205876,36.3162093","127.8668935,37.3946683","127.4011098,37.3807362"
"128.5848744,36.3398161","128.2205866,36.3162246","127.8684091,37.3945618","127.4013108,37.3807192"
"128.5850747,36.3403579","128.2205615,36.3166413","127.8685006,37.3945534","127.4020892,37.3806631"
"128.5851863,36.3406949","128.2205623,36.3170992","127.8690223,37.3945067","127.4028743,37.3805934"
"128.5852864,36.3409996","128.2205992,36.3178329","127.8696704,37.3944325","127.4042378,37.3804611"
"128.5852922,36.3410149","128.2211274,36.3229377","127.870061,37.3943763","127.4052377,37.3803276"
"128.5854369,36.3414075","128.2211372,36.3230332","127.870437,37.3943238","127.4083952,37.3799759"
"128.5856617,36.3420248","128.2211753,36.3234179","127.8708739,37.3942584","127.4092357,37.3799008"
"128.5859116,36.3427744","128.2214115,36.3258416","127.8719416,37.3940586","127.4117729,37.3796413"
"128.5860374,36.3432411","128.2214494,36.3264409","127.8736399,37.3936512","127.4128799,37.3795583"
"128.5861243,36.3436415","128.2214671,36.3266725","127.8749993,37.3932638","127.4146975,37.3794325"
"128.5861535,36.3439009","128.2214834,36.3268662","127.875306,37.3931511","127.415878,37.3793505"
"128.5861802,36.3441422","128.2215617,36.3278664","127.8756737,37.3930318","127.4172538,37.3792631"
"128.586183,36.3443387","128.2215998,36.333333","127.876135,37.3928744","127.4192623,37.3791347"
"128.586183,36.3443414","128.2216371,36.3343497","127.8769321,37.3925636","127.4197638,37.3790981"
"128.5861683,36.3448031","128.2216743,36.3350076","127.8777079,37.3922619","127.4204529,37.3790472"
"128.5861618,36.3449826","128.2216781,36.3350509","127.8782129,37.3920484","127.4223212,37.3789898"
"128.586101,36.3454186","128.2217493,36.3357662","127.8784699,37.3919367","127.4234676,37.3790248"
"128.5860176,36.3458322","128.2218418,36.3362516","127.8789051,37.3917479","127.4312443,37.3792225"
"128.5859312,36.346108","128.2219696,36.3368152","127.87902,37.3916979","127.431783,37.3792426"
"128.585759,36.3465476","128.2222371,36.3376664","127.8800289,37.3912602","127.4333847,37.3792544"
"128.5856056,36.3468988","128.2225616,36.3384163","127.8802397,37.391164","127.4334638,37.3792562"
"128.5853236,36.3473729","128.2228369,36.3390331","127.8832976,37.3897921","127.4368003,37.3793338"
"128.5850713,36.3477457","128.2231839,36.3396882","127.8834622,37.3897231","127.442196,37.3794708"
