0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
"127.1912334,35.8164009","127.1774141,37.2828389","127.2248283,35.7453065","128.2311078,35.196412","128.5340693,35.9373113","128.5282937,35.838791","127.2947075,37.2393996","128.2311078,35.196412","127.2190095,35.7576399","127.0988985,37.4239394","127.2702023,37.4477439","127.5237034,36.6449082","128.2311078,35.196412","128.2311078,35.196412","128.2311078,35.196412","128.2311078,35.196412","128.1900371,36.1513628","128.6636243,36.5833329","128.5645591,35.2361896","128.865506,36.4951496","128.5645591,35.2361896","128.560388,35.2367374","128.2311078,35.196412","128.5645591,35.2361896","128.5645591,35.2361896","129.3426995,36.0786997"
"127.1912158,35.8160979","127.1775949,37.2824968","127.2259855,35.7442578","128.2314778,35.1966316","128.534439,35.9378653","128.5282427,35.8397299","127.295451,37.239637","128.2314778,35.1966316","127.2192154,35.7563466","127.0995693,37.4236081","127.2736662,37.4466536","127.5238063,36.6450668","128.2314778,35.1966316","128.2314778,35.1966316","128.2314778,35.1966316","128.2314778,35.1966316","128.1897465,36.1509353","128.6634496,36.5833833","128.5640101,35.2358851","128.86568,36.4949448","128.5640101,35.2358851","128.5602256,35.2367596","128.2314778,35.1966316","128.5640101,35.2358851","128.5640101,35.2358851","129.3426978,36.0788169"
"127.1912233,35.815016","127.1776737,37.2822915","127.2264026,35.7438702","128.2319118,35.1968895","128.5347791,35.9383591","128.5281354,35.8399977","127.2956741,37.2397086","128.2319118,35.1968895","127.2192493,35.7561257","127.1000318,37.4233537","127.2741302,37.446494","127.5238701,36.6451651","128.2319118,35.1968895","128.2319118,35.1968895","128.2319118,35.1968895","128.2319118,35.1968895","128.1884177,36.148983","128.6624615,36.5836075","128.5638164,35.2357805","128.8659026,36.4947187","128.5638164,35.2357805","128.5599972,35.2367724","128.2319118,35.1968895","128.5638164,35.2357805","128.5638164,35.2357805","129.3426956,36.0789594"
"127.1912801,35.8143435","127.1777241,37.2820997","127.2281997,35.7422865","128.2322992,35.1970955","128.5355546,35.9394172","128.5281259,35.8401195","127.2962023,37.2399087","128.2322992,35.1970955","127.2193735,35.7554002","127.1004218,37.4231207","127.2749722,37.4462036","127.5239899,36.645348","128.2322992,35.1970955","128.2322992,35.1970955","128.2322992,35.1970955","128.2322992,35.1970955","128.1873176,36.147371","128.6610872,36.5838661","128.563475,35.235641","128.8662116,36.4944501","128.563475,35.235641","128.559683,35.2367851","128.2322992,35.1970955","128.563475,35.235641","128.563475,35.235641","129.3426896,36.0794165"
"127.1913295,35.8138811","127.1778467,37.2816466","127.2288808,35.7416848","128.2332298,35.1974803","128.5359024,35.9398244","128.5280204,35.8406109","127.2964467,37.2400011","128.2332298,35.1974803","127.2194062,35.7552236","127.100912,37.42276","127.275709,37.4459148","127.5240918,36.6455355","128.2332298,35.1974803","128.2332298,35.1974803","128.2332298,35.1974803","128.2332298,35.1974803","128.186427,36.1460707","128.6605254,36.5839743","128.5628069,35.235398","128.8668811,36.4939178","128.5628069,35.235398","128.5596073,35.2367948","128.2332298,35.1974803","128.5628069,35.235398","128.5628069,35.235398","129.3426786,36.0802776"
"127.1913579,35.8137135","127.1779974,37.2809818","127.2301552,35.740585","128.2344283,35.1978572","128.5364599,35.9404858","128.5279742,35.8408015","127.2970976,37.2402997","128.2344283,35.1978572","127.2195406,35.7544512","127.1012966,37.4224791","127.2764537,37.4456349","127.5241545,36.6456509","128.2344283,35.1978572","128.2344283,35.1978572","128.2344283,35.1978572","128.2344283,35.1978572","128.1849987,36.1438953","128.6592437,36.5842221","128.5624636,35.2352802","128.8706382,36.491018","128.5624636,35.2352802","128.5594878,35.2368111","128.2344283,35.1978572","128.5624636,35.2352802","128.5624636,35.2352802","129.342674,36.080558"
"127.1914294,35.813252","127.1780548,37.2807458","127.2314912,35.7392427","128.2351539,35.1980376","128.5365555,35.9405959","128.5277986,35.8413521","127.297611,37.2405548","128.2351539,35.1980376","127.2197275,35.7535067","127.1013929,37.4224281","127.2765228,37.4456062","127.5243459,36.646061","128.2351539,35.1980376","128.2351539,35.1980376","128.2351539,35.1980376","128.2351539,35.1980376","128.184375,36.1429847","128.6584557,36.584374","128.5619748,35.2351249","128.8723252,36.4896942","128.5619748,35.2351249","128.5593443,35.2368503","128.2351539,35.1980376","128.5619748,35.2351249","128.5619748,35.2351249","129.3426671,36.0809754"
"127.1914767,35.8130258","127.1780972,37.2805746","127.2326799,35.7379822","128.2355202,35.198103","128.5368696,35.9409601","128.5277869,35.8413882","127.2980129,37.2407862","128.2355202,35.198103","127.2198509,35.7530075","127.101488,37.4223951","127.2766337,37.4455605","127.5248496,36.6468957","128.2355202,35.198103","128.2355202,35.198103","128.2355202,35.198103","128.2355202,35.198103","128.1837693,36.1421001","128.6580869,36.5844515","128.5619163,35.2351092","128.8728722,36.4892543","128.5619163,35.2351092","128.5592656,35.2368861","128.2355202,35.198103","128.5619163,35.2351092","128.5619163,35.2351092","129.3426645,36.0811504"
"127.1917233,35.8119445","127.1782165,37.2801261","127.2333961,35.7371011","128.2362111,35.1982088","128.5373079,35.9414098","128.5276814,35.8416217","127.2993558,37.2416024","128.2362111,35.1982088","127.219879,35.7528931","127.1015809,37.4223638","127.2781484,37.444863","127.5251551,36.647314","128.2362111,35.1982088","128.2362111,35.1982088","128.2362111,35.1982088","128.2362111,35.1982088","128.1833649,36.1416066","128.657932,36.5844845","128.5615568,35.2350168","128.8730852,36.4890482","128.5615568,35.2350168","128.5591969,35.2369255","128.2362111,35.1982088","128.5615568,35.2350168","128.5615568,35.2350168","129.3426601,36.0813397"
"127.1921599,35.8106852","127.1782956,37.2798189","127.2334372,35.7370471","128.240035,35.1985759","128.5378022,35.9419086","128.527424,35.8421892","127.3009553,37.2425796","128.240035,35.1985759","127.2199845,35.7524587","127.10166,37.4223524","127.2790235,37.4444491","127.5254047,36.6475916","128.240035,35.1985759","128.240035,35.1985759","128.240035,35.1985759","128.240035,35.1985759","128.1829825,36.141222","128.6572574,36.5846687","128.561107,35.2349008","128.8731586,36.4889689","128.561107,35.2349008","128.5591522,35.236952","128.240035,35.1985759","128.561107,35.2349008","128.561107,35.2349008","129.3426702,36.0815848"
"127.1924971,35.8099296","127.1783332,37.2797216","127.2337405,35.7366303","128.2407487,35.1986671","128.5381438,35.9422617","128.5271647,35.8425981","127.3015938,37.2429033","128.2407487,35.1986671","127.2201211,35.7519893","127.1017155,37.4223462","127.2805498,37.4436407","127.525736,36.6479079","128.2407487,35.1986671","128.2407487,35.1986671","128.2407487,35.1986671","128.2407487,35.1986671","128.1822303,36.1406141","128.6567114,36.5848579","128.5604547,35.2347685","128.8732583,36.4888614","128.5604547,35.2347685","128.5589037,35.237112","128.2407487,35.1986671","128.5604547,35.2347685","128.5604547,35.2347685","129.3426595,36.0818391"
"127.1931728,35.8086555","127.1784085,37.2795281","127.2339771,35.7363053","128.2410666,35.1987193","128.5385186,35.9426047","128.5268875,35.8429971","127.3022853,37.2431984","128.2410666,35.1987193","127.2202354,35.7515649","127.1018307,37.4223547","127.2807196,37.4435517","127.5260773,36.6481603","128.2410666,35.1987193","128.2410666,35.1987193","128.2410666,35.1987193","128.2410666,35.1987193","128.1819516,36.140393","128.6562481,36.5850508","128.5599471,35.2346963","128.8734479,36.4886618","128.5599471,35.2346963","128.5586907,35.2372933","128.2410666,35.1987193","128.5599471,35.2346963","128.5599471,35.2346963","129.3426602,36.08206"
"127.1937537,35.8078401","127.1785406,37.2792319","127.2342061,35.7359461","128.2421998,35.1989062","128.5386701,35.9427413","128.5265154,35.8434276","127.302648,37.2433396","128.2421998,35.1989062","127.2204551,35.751038","127.1018918,37.4223468","127.282425,37.4425913","127.5266345,36.6485027","128.2421998,35.1989062","128.2421998,35.1989062","128.2421998,35.1989062","128.2421998,35.1989062","128.1802475,36.1390828","128.6557996,36.5852579","128.5591428,35.234624","128.873629,36.4884253","128.5591428,35.234624","128.5586548,35.2373234","128.2421998,35.1989062","128.5591428,35.234624","128.5591428,35.234624","129.3426546,36.0821051"
"127.1939284,35.8076017","127.1787523,37.278798","127.2343951,35.7356508","128.2428645,35.1990347","128.5393792,35.9433861","128.526271,35.843711","127.303093,37.2434755","128.2428645,35.1990347","127.2208163,35.7502183","127.1019607,37.4223435","127.2829549,37.442275","127.526865,36.6486027","128.2428645,35.1990347","128.2428645,35.1990347","128.2428645,35.1990347","128.2428645,35.1990347","128.1796164,36.1385897","128.6551495,36.5855825","128.5588294,35.2346069","128.8737727,36.4882145","128.5588294,35.2346069","128.5585487,35.2373622","128.2428645,35.1990347","128.5588294,35.2346069","128.5588294,35.2346069","129.3426265,36.0823282"
"127.1943169,35.8070058","127.1788692,37.2786333","127.2345897,35.7353455","128.2432962,35.1991556","128.5400046,35.9439018","128.5261892,35.8438064","127.303387,37.2435653","128.2432962,35.1991556","127.2209166,35.7499994","127.1021541,37.4223288","127.2830885,37.4422005","127.5272242,36.6487595","128.2432962,35.1991556","128.2432962,35.1991556","128.2432962,35.1991556","128.2432962,35.1991556","128.1793109,36.1383507","128.6547837,36.5857897","128.5583788,35.2346019","128.8746716,36.4867754","128.5583788,35.2346019","128.5585569,35.2373991","128.2432962,35.1991556","128.5583788,35.2346019","128.5583788,35.2346019","129.342618,36.0823942"
"127.1946074,35.8065855","127.1789997,37.2784498","127.2346508,35.7352393","128.2440355,35.199399","128.5408469,35.9445517","128.5253884,35.8447337","127.303476,37.243587","128.2440355,35.199399","127.2209445,35.749949","127.102258,37.4223282","127.2852048,37.4410109","127.5280253,36.6490054","128.2440355,35.199399","128.2440355,35.199399","128.2440355,35.199399","128.2440355,35.199399","128.1784517,36.1376956","128.6547371,36.5858163","128.5576547,35.2346145","128.8748663,36.4864874","128.5576547,35.2346145","128.5585563,35.2374405","128.2440355,35.199399","128.5576547,35.2346145","128.5576547,35.2346145","129.342583,36.0825588"
"127.1951305,35.8058294","127.1794364,37.277875","127.2349089,35.7347728","128.2443731,35.1995574","128.5413754,35.9449456","128.5251845,35.8449825","127.3035831,37.2436134","128.2443731,35.1995574","127.2211281,35.7496176","127.1027836,37.42233","127.2867277,37.4401628","127.5285132,36.6490955","128.2443731,35.1995574","128.2443731,35.1995574","128.2443731,35.1995574","128.2443731,35.1995574","128.1780802,36.1374092","128.6543913,36.5860117","128.5570718,35.2346602","128.8749991,36.4862929","128.5570718,35.2346602","128.5585326,35.2374786","128.2443731,35.1995574","128.5570718,35.2346602","128.5570718,35.2346602","129.3425222,36.0829969"
"127.1956206,35.8050228","127.1798617,37.2773416","127.2358637,35.7329825","128.2452491,35.1999704","128.5419404,35.9453374","128.5243699,35.8459568","127.3041025,37.2437404","128.2452491,35.1999704","127.2211348,35.7496068","127.1031429,37.4223312","127.2877898,37.4395274","127.5286038,36.6491126","128.2452491,35.1999704","128.2452491,35.1999704","128.2452491,35.1999704","128.2452491,35.1999704","128.1777413,36.1372921","128.6540854,36.5861859","128.5569927,35.2346663","128.8750515,36.4862283","128.5569927,35.2346663","128.5585011,35.2375077","128.2452491,35.1999704","128.5569927,35.2346663","128.5569927,35.2346663","129.342535,36.0832617"
"127.1959614,35.8044638","127.1803254,37.2767759","127.2365161,35.7316396","128.2460506,35.20041","128.5430343,35.9460672","128.5242434,35.8461085","127.305198,37.2439198","128.2460506,35.20041","127.2216621,35.7487353","127.1032107,37.4223323","127.2882882,37.4391885","127.528803,36.6491495","128.2460506,35.20041","128.2460506,35.20041","128.2460506,35.20041","128.2460506,35.20041","128.1774914,36.1371827","128.6539867,36.586241","128.5566119,35.2347075","128.8752139,36.4860678","128.5566119,35.2347075","128.5584552,35.2375208","128.2460506,35.20041","128.5566119,35.2347075","128.5566119,35.2347075","129.3425291,36.0832916"
"127.196172,35.8041019","127.1807245,37.2763001","127.2369745,35.730436","128.2499996,35.2030104","128.5437252,35.9464957","128.5235388,35.8469457","127.3058901,37.2439894","128.2499996,35.2030104","127.2218933,35.748395","127.10383,37.4223425","127.2891977,37.4385375","127.5291867,36.64919","128.2499996,35.2030104","128.2499996,35.2030104","128.2499996,35.2030104","128.2499996,35.2030104","128.1771004,36.1370785","128.653574,36.5864496","128.5559493,35.2347998","128.8760415,36.4849522","128.5559493,35.2347998","128.5584101,35.237523","128.2499996,35.2030104","128.5559493,35.2347998","128.5559493,35.2347998","129.3425222,36.0833331"
"127.1968338,35.802963","127.18105,37.2758746","127.2374869,35.7289539","128.2556842,35.206764","128.5443214,35.9468962","128.523358,35.8471799","127.3067165,37.2440323","128.2556842,35.206764","127.2223644,35.7477884","127.1051692,37.4223578","127.2901347,37.4377784","127.5296018,36.6492025","128.2556842,35.206764","128.2556842,35.206764","128.2556842,35.206764","128.2556842,35.206764","128.1768779,36.1370527","128.6532742,36.5865832","128.5554242,35.2349","128.8762946,36.484623","128.5554242,35.2349","128.5583594,35.2375108","128.2556842,35.206764","128.5554242,35.2349","128.5554242,35.2349","129.3424447,36.0836246"
"127.1981222,35.8002902","127.1814367,37.2753826","127.2382613,35.7254816","128.2561993,35.2071007","128.5449382,35.9473444","128.5232469,35.8473242","127.3075891,37.2440553","128.2561993,35.2071007","127.222451,35.7476804","127.1053489,37.4223575","127.29075,37.4372576","127.5305471,36.6491824","128.2561993,35.2071007","128.2561993,35.2071007","128.2561993,35.2071007","128.2561993,35.2071007","128.1765869,36.1370706","128.6530498,36.5866827","128.5550617,35.2349915","128.8766879,36.4841388","128.5550617,35.2349915","128.5583185,35.2374913","128.2561993,35.2071007","128.5550617,35.2349915","128.5550617,35.2349915","129.3422892,36.0840993"
"127.1987611,35.7987536","127.1817872,37.2749247","127.2383517,35.7252158","128.2562877,35.2071579","128.544983,35.9473809","128.5232273,35.8473523","127.3083941,37.2440936","128.2562877,35.2071579","127.2229798,35.7470207","127.1055534,37.4223609","127.2915095,37.4364883","127.5314097,36.6492029","128.2562877,35.2071579","128.2562877,35.2071579","128.2562877,35.2071579","128.2562877,35.2071579","128.1763627,36.1371142","128.6530132,36.5866966","128.554046,35.2353141","128.8767997,36.4840213","128.554046,35.2353141","128.5582447,35.2375668","128.2562877,35.2071579","128.554046,35.2353141","128.554046,35.2353141","129.3422881,36.084103"
"127.1994565,35.7968944","127.1819622,37.2746241","127.2388597,35.7233911","128.256721,35.207441","128.5453238,35.9476629","128.5229241,35.8477993","127.3084437,37.2440982","128.256721,35.207441","127.2234926,35.7464854","127.1058145,37.4223654","127.2921125,37.4358764","127.5325196,36.6493198","128.256721,35.207441","128.256721,35.207441","128.256721,35.207441","128.256721,35.207441","128.176089,36.1372104","128.652524,36.5868744","128.5536772,35.2354346","128.8768908,36.483931","128.5536772,35.2354346","128.5581157,35.2376978","128.256721,35.207441","128.5536772,35.2354346","128.5536772,35.2354346","129.3421907,36.0843551"
"127.1996954,35.7960538","127.1821622,37.2742578","127.2388933,35.7232551","128.2570183,35.2076357","128.5453406,35.9476771","128.522726,35.8481526","127.3089757,37.2441486","128.2570183,35.2076357","127.2248283,35.7453065","127.1084148,37.4224128","127.2922374,37.4356999","127.5331372,36.6494422","128.2570183,35.2076357","128.2570183,35.2076357","128.2570183,35.2076357","128.2570183,35.2076357","128.1757694,36.1374006","128.6517373,36.5871164","128.5533041,35.2355595","128.8775591,36.4833445","128.5533041,35.2355595","128.558003,35.2378268","128.2570183,35.2076357","128.5533041,35.2355595","128.5533041,35.2355595","129.342043,36.0846863"
"127.1998862,35.7953393","127.1824242,37.2736492","127.2388967,35.723237","128.2573842,35.2078705","128.545814,35.9480913","128.5224929,35.8486261","127.309661,37.2442543","128.2573842,35.2078705","127.2259855,35.7442578","127.1085368,37.4224132","127.2932311,37.4344353","127.5338365,36.649616","128.2573842,35.2078705","128.2573842,35.2078705","128.2573842,35.2078705","128.2573842,35.2078705","128.1752478,36.138004","128.6505619,36.5873829","128.5531367,35.235616","128.8787984,36.4822872","128.5531367,35.235616","128.5579192,35.2378834","128.2573842,35.2078705","128.5531367,35.235616","128.5531367,35.235616","129.3418973,36.0849653"
"127.1999479,35.7951105","127.182787,37.272673","127.2395029,35.7210861","128.2577424,35.2081154","128.5462552,35.9485112","128.5223137,35.8490757","127.3105422,37.244454","128.2577424,35.2081154","127.2264026,35.7438702","127.1086973,37.4224182","127.293677,37.4338276","127.5341633,36.6497097","128.2577424,35.2081154","128.2577424,35.2081154","128.2577424,35.2081154","128.2577424,35.2081154","128.1751411,36.1383896","128.6482382,36.5878524","128.5523329,35.235925","128.8789294,36.4821803","128.5523329,35.235925","128.5578767,35.2379117","128.2577424,35.2081154","128.5523329,35.235925","128.5523329,35.235925","129.3415623,36.0855492"
"127.1999625,35.7950429","127.1830339,37.2721707","127.2399154,35.7197039","128.2588067,35.2089148","128.546353,35.9486122","128.5222758,35.849223","127.3111777,37.2446344","128.2588067,35.2089148","127.2281997,35.7422865","127.1087911,37.4224213","127.2942215,37.433093","127.5343781,36.6497709","128.2588067,35.2089148","128.2588067,35.2089148","128.2588067,35.2089148","128.2588067,35.2089148","128.1750881,36.1387009","128.6481925,36.5878618","128.551574,35.2362165","128.8793617,36.4818237","128.551574,35.2362165","128.5576025,35.2380404","128.2588067,35.2089148","128.551574,35.2362165","128.551574,35.2362165","129.3413671,36.0858975"
"127.2000661,35.7945716","127.1830591,37.2720707","127.2405879,35.7179075","128.2593536,35.2093595","128.5466644,35.9489332","128.5222652,35.8492619","127.3117432,37.2448309","128.2593536,35.2093595","127.2288808,35.7416848","127.1091708,37.4224207","127.2943147,37.4329301","127.534537,36.649816","128.2593536,35.2093595","128.2593536,35.2093595","128.2593536,35.2093595","128.2593536,35.2093595","128.1750734,36.1389264","128.6474792,36.5880039","128.5508622,35.2364995","128.880606,36.4807961","128.5508622,35.2364995","128.5574868,35.2381054","128.2593536,35.2093595","128.5508622,35.2364995","128.5508622,35.2364995","129.3411838,36.0862257"
"127.2002629,35.7934604","127.1831027,37.2718924","127.241071,35.7168942","128.2599802,35.2098759","128.5470685,35.9493922","128.5221628,35.8496531","127.3118277,37.2448599","128.2599802,35.2098759","127.2301552,35.740585","127.1102303,37.4223178","127.2946861,37.4322772","127.5357623,36.6502664","128.2599802,35.2098759","128.2599802,35.2098759","128.2599802,35.2098759","128.2599802,35.2098759","128.1750563,36.1391339","128.6474614,36.5880077","128.5497502,35.2369375","128.8818636,36.4797034","128.5497502,35.2369375","128.5574141,35.2381737","128.2599802,35.2098759","128.5497502,35.2369375","128.5497502,35.2369375","129.3409645,36.0866311"
"127.2004894,35.7920715","127.183102,37.2715129","127.2414169,35.7162692","128.2606172,35.2104435","128.547503,35.949969","128.5221072,35.8499836","127.3122264,37.2450155","128.2606172,35.2104435","127.2314912,35.7392427","127.1108895,37.4222542","127.2948838,37.4319116","127.5366867,36.650816","128.2606172,35.2104435","128.2606172,35.2104435","128.2606172,35.2104435","128.2606172,35.2104435","128.1750703,36.1393438","128.6470538,36.5881099","128.5479165,35.2376585","128.88218,36.4794194","128.5479165,35.2376585","128.5573631,35.2382264","128.2606172,35.2104435","128.5479165,35.2376585","128.5479165,35.2376585","129.3408867,36.0867747"
"127.2006193,35.7913767","127.1829609,37.2709996","127.2418903,35.715512","128.2612302,35.2110267","128.5481001,35.9508536","128.5220959,35.8500495","127.3125497,37.2451675","128.2612302,35.2110267","127.2326799,35.7379822","127.1122385,37.4221189","127.2950247,37.4316414","127.5368791,36.6509421","128.2612302,35.2110267","128.2612302,35.2110267","128.2612302,35.2110267","128.2612302,35.2110267","128.1751276,36.1398087","128.6465303,36.5882411","128.5475818,35.2377831","128.8825499,36.4790653","128.5475818,35.2377831","128.5572779,35.2383498","128.2612302,35.2110267","128.5475818,35.2377831","128.5475818,35.2377831","129.3408245,36.0869163"
"127.2008744,35.7903378","127.1829298,37.2706227","127.2422091,35.7150393","128.2620099,35.2118107","128.5484192,35.9514197","128.5220679,35.8502832","127.3129359,37.2453601","128.2620099,35.2118107","127.2333961,35.7371011","127.1122871,37.4221146","127.2951452,37.4313703","127.537131,36.6511115","128.2620099,35.2118107","128.2620099,35.2118107","128.2620099,35.2118107","128.2620099,35.2118107","128.1751417,36.1398862","128.6464992,36.5882495","128.5467344,35.2381186","128.8827359,36.4788513","128.5467344,35.2381186","128.5571386,35.2385367","128.2620099,35.2118107","128.5467344,35.2381186","128.5467344,35.2381186","129.3407744,36.0871496"
"127.2012974,35.7890811","127.1829689,37.2704407","127.2424935,35.7146369","128.2623272,35.2121343","128.548815,35.9522619","128.5220483,35.85091","127.3137455,37.2457995","128.2623272,35.2121343","127.2334372,35.7370471","127.1124997,37.4220991","127.295242,37.4311235","127.5373447,36.6512638","128.2623272,35.2121343","128.2623272,35.2121343","128.2623272,35.2121343","128.2623272,35.2121343","128.1754322,36.1409754","128.6452114,36.5886243","128.5460999,35.2383495","128.8828004,36.4787776","128.5460999,35.2383495","128.5570713,35.2386049","128.2623272,35.2121343","128.5460999,35.2383495","128.5460999,35.2383495","129.3407462,36.0872709"
"127.2016516,35.7881713","127.1830185,37.2701921","127.2426901,35.7143578","128.2631402,35.212956","128.5490906,35.9529735","128.5220645,35.8512281","127.3151339,37.2465615","128.2631402,35.212956","127.2337405,35.7366303","127.1129315,37.4220779","127.2954388,37.4306569","127.5375876,36.6514395","128.2631402,35.212956","128.2631402,35.212956","128.2631402,35.212956","128.2631402,35.212956","128.1754402,36.1410051","128.6451913,36.5886308","128.5457923,35.238446","128.8830378,36.4785053","128.5457923,35.238446","128.5570059,35.2386488","128.2631402,35.212956","128.5457923,35.238446","128.5457923,35.238446","129.3407401,36.087298"
"127.201964,35.7874697","127.1831117,37.2700067","127.2431098,35.7137907","128.267494,35.2173611","128.5491732,35.9531855","128.5221243,35.8518326","127.3161218,37.2469858","128.267494,35.2173611","127.2339771,35.7363053","127.113092,37.4220731","127.2955116,37.4304849","127.5377823,36.6515801","128.267494,35.2173611","128.267494,35.2173611","128.267494,35.2173611","128.267494,35.2173611","128.1754782,36.1411618","128.6451379,36.5886476","128.5456927,35.2384775","128.8834205,36.4779321","128.5456927,35.2384775","128.5569372,35.23869","128.267494,35.2173611","128.5456927,35.2384775","128.5456927,35.2384775","129.3406996,36.0875582"
"127.2023317,35.7867881","127.1832241,37.2698438","127.2438478,35.7129014","128.2676859,35.2175556","128.5494216,35.9538586","128.5221545,35.8520243","127.3171627,37.247357","128.2676859,35.2175556","127.2342061,35.7359461","127.1132006,37.4220698","127.2955674,37.4303272","127.5381035,36.6518126","128.2676859,35.2175556","128.2676859,35.2175556","128.2676859,35.2175556","128.2676859,35.2175556","128.1755518,36.1413182","128.642237,36.5895498","128.5452768,35.2386082","128.8834586,36.4778757","128.5452768,35.2386082","128.5567655,35.2387546","128.2676859,35.2175556","128.5452768,35.2386082","128.5452768,35.2386082","129.3406878,36.0878631"
"127.2028149,35.7860184","127.183292,37.2697746","127.2452365,35.711478","128.2697671,35.2196667","128.5497734,35.9547211","128.5223157,35.8525946","127.3177464,37.2475265","128.2697671,35.2196667","127.2343951,35.7356508","127.1137182,37.4220625","127.2959615,37.4292075","127.5385054,36.6521514","128.2697671,35.2196667","128.2697671,35.2196667","128.2697671,35.2196667","128.2697671,35.2196667","128.1756836,36.1415212","128.6418852,36.5896469","128.5449449,35.2386967","128.8835938,36.4773811","128.5449449,35.2386967","128.5564888,35.2388598","128.2697671,35.2196667","128.5449449,35.2386967","128.5449449,35.2386967","129.3407327,36.0881229"
"127.2032995,35.7854209","127.1836632,37.2694781","127.2462464,35.7106046","128.2703415,35.2203366","128.5498933,35.9549833","128.5229094,35.8542367","127.3183087,37.2476526","128.2703415,35.2203366","127.2345897,35.7353455","127.114428,37.4220531","127.2966125,37.4271409","127.5388703,36.6524695","128.2703415,35.2203366","128.2703415,35.2203366","128.2703415,35.2203366","128.2703415,35.2203366","128.1758983,36.1417968","128.6417561,36.5896824","128.5445802,35.2387954","128.8836326,36.4771769","128.5445802,35.2387954","128.5562638,35.2389681","128.2703415,35.2203366","128.5445802,35.2387954","128.5445802,35.2387954","129.3408462,36.0885142"
"127.2034631,35.7851842","127.1840328,37.2692871","127.2477502,35.7094501","128.2709395,35.2211714","128.549899,35.9549931","128.5231872,35.8549997","127.3189027,37.2477716","128.2709395,35.2211714","127.2346508,35.7352393","127.1163609,37.4219891","127.2972873,37.4250238","127.5391434,36.6527083","128.2709395,35.2211714","128.2709395,35.2211714","128.2709395,35.2211714","128.2709395,35.2211714","128.1759825,36.1418982","128.6415746,36.5897328","128.5437748,35.2389827","128.8836331,36.4770191","128.5437748,35.2389827","128.5560555,35.2390899","128.2709395,35.2211714","128.5437748,35.2389827","128.5437748,35.2389827","129.3409782,36.0888385"
"127.2040613,35.7843877","127.1841164,37.2692531","127.2481579,35.7091723","128.2711825,35.2215432","128.5501759,35.9554721","128.5243656,35.8581957","127.3189647,37.2477843","128.2711825,35.2215432","127.2349089,35.7347728","127.1179186,37.4219373","127.297521,37.4242743","127.5394848,36.6529733","128.2711825,35.2215432","128.2711825,35.2215432","128.2711825,35.2215432","128.2711825,35.2215432","128.1762738,36.1421688","128.6407249,36.5898744","128.5421853,35.2393796","128.8836152,36.4769526","128.5421853,35.2393796","128.5558287,35.239228","128.2711825,35.2215432","128.5421853,35.2393796","128.5421853,35.2393796","129.3413047,36.0895537"
"127.2043982,35.7839711","127.1844859,37.2691062","127.2489821,35.7086105","128.2713493,35.221864","128.5504089,35.9558127","128.5250324,35.8600085","127.3203027,37.247963","128.2713493,35.221864","127.2358637,35.7329825","127.1182461,37.4219771","127.2977617,37.4234661","127.5397332,36.6531463","128.2713493,35.221864","128.2713493,35.221864","128.2713493,35.221864","128.2713493,35.221864","128.176588,36.142387","128.6403244,36.5899332","128.5420023,35.2394281","128.8835759,36.4768125","128.5420023,35.2394281","128.5552723,35.2396269","128.2713493,35.221864","128.5420023,35.2394281","128.5420023,35.2394281","129.3413434,36.0896388"
"127.2047793,35.7835339","127.1849186,37.2689217","127.2499989,35.7079905","128.2717006,35.222639","128.550959,35.956494","128.525223,35.8605279","127.3206262,37.2480068","128.2717006,35.222639","127.2365161,35.7316396","127.1183353,37.4219873","127.297993,37.4227707","127.5397567,36.6531616","128.2717006,35.222639","128.2717006,35.222639","128.2717006,35.222639","128.2717006,35.222639","128.1769855,36.1425903","128.6397741,36.5899826","128.5414393,35.2395772","128.8834313,36.4764022","128.5414393,35.2395772","128.5545901,35.2400783","128.2717006,35.222639","128.5414393,35.2395772","128.5414393,35.2395772","129.3413832,36.0897256"
"127.2050771,35.783192","127.1850768,37.2688473","127.2510743,35.7073661","128.271713,35.2226732","128.5512808,35.9568427","128.5254248,35.8610663","127.3217477,37.2481906","128.271713,35.2226732","127.2369745,35.730436","127.1199022,37.4218905","127.2981264,37.4223373","127.5399011,36.6532517","128.271713,35.2226732","128.271713,35.2226732","128.271713,35.2226732","128.271713,35.2226732","128.1771762,36.1426632","128.6392492,36.5900165","128.5409741,35.2397219","128.8833017,36.476209","128.5409741,35.2397219","128.5545007,35.2401313","128.271713,35.2226732","128.5409741,35.2397219","128.5409741,35.2397219","129.3415494,36.0900908"
"127.2061444,35.782128","127.185512,37.2686186","127.2531123,35.7060828","128.2718834,35.2231455","128.5515663,35.957135","128.525932,35.8625225","127.3222932,37.2482806","128.2718834,35.2231455","127.2374869,35.7289539","127.1201419,37.421876","127.2984839,37.421332","127.5400925,36.6533652","128.2718834,35.2231455","128.2718834,35.2231455","128.2718834,35.2231455","128.2718834,35.2231455","128.1778626,36.1428631","128.6377495,36.5900498","128.5402497,35.2399661","128.8832501,36.4760698","128.5402497,35.2399661","128.5544265,35.2401734","128.2718834,35.2231455","128.5402497,35.2399661","128.5402497,35.2399661","129.3416606,36.0903334"
