0,1,2,3,4,5,6,7,8,9
"129.399338,35.7668121",,,"127.9999992,36.7545754","128.7012977,36.5482939","128.6673375,36.4981025",,"128.6986212,36.5419529","129.399338,35.7668121",
"129.4046136,35.7685091",,,"127.9997046,36.7547579","128.7012727,36.5483383","128.6676508,36.4987449",,"128.6988279,36.5423917","129.4046136,35.7685091",
"129.4078897,35.769565",,,"127.99808,36.7557653","128.7012117,36.5484417","128.667963,36.4998281",,"128.6992011,36.5429008","129.4078897,35.769565",
"129.4081004,35.7696329",,,"127.9953735,36.7573686","128.6990503,36.5521567","128.6680124,36.4999998",,"128.6997371,36.5433876","129.4081004,35.7696329",
"129.4101434,35.7703253",,,"127.9946267,36.7577909","128.6989579,36.5523262","128.6683492,36.5012324",,"128.7022186,36.5453531","129.4101434,35.7703253",
"129.4113907,35.7708139",,,"127.9940073,36.7581613","128.6988904,36.5525126","128.6687619,36.5026915",,"128.7024605,36.5455381","129.4113907,35.7708139",
"129.4122672,35.7712029",,,"127.9924916,36.7590492","128.6988766,36.5525605","128.6688404,36.5029341",,"128.7026713,36.5457289","129.4122672,35.7712029",
"129.4132578,35.7716415",,,"127.9923241,36.7591454","128.6988754,36.5526984","128.6689247,36.5031992",,"128.7027142,36.5457564","129.4132578,35.7716415",
"129.4134322,35.7717189",,,"127.9923208,36.7591473","128.6989039,36.5528081","128.6690115,36.5034742",,"128.7027368,36.5457724","129.4134322,35.7717189",
"129.4152339,35.7727693",,,"127.9920362,36.759317","128.6989422,36.5529006","128.6690875,36.5036997",,"128.7027865,36.545808","129.4152339,35.7727693",
"129.4164834,35.7735796",,,"127.9919181,36.7594311","128.6990045,36.5530243","128.6692998,36.5040826",,"128.7024051,36.5463608","129.4164834,35.7735796",
"129.4182192,35.7748798",,,"127.9917344,36.7596076","128.6990285,36.5530629","128.6694741,36.5043828",,"128.7023116,36.5465249","129.4182192,35.7748798",
"129.4197714,35.7762207",,,"127.9914369,36.7598649","128.6994335,36.5537448","128.6696243,36.5045716",,"128.7022583,36.5466183","129.4197714,35.7762207",
"129.4206738,35.7771285",,,"127.9913405,36.7600257","128.6995506,36.553951","128.6697996,36.5047916",,"128.7020364,36.5470082","129.4206738,35.7771285",
"129.4209546,35.7774423",,,"127.9913092,36.7602161","128.6996352,36.5540754","128.670237,36.5052164",,"128.702006,36.5470617","129.4209546,35.7774423",
"129.4217289,35.7783106",,,"127.9913596,36.7603953","128.6997629,36.5542364","128.671024,36.5057992",,"128.7018841,36.5472729","129.4217289,35.7783106",
"129.4222692,35.7789763",,,"127.991495,36.7605398","128.6999676,36.5544678","128.6712109,36.5059001",,"128.7016285,36.547719","129.4222692,35.7789763",
"129.4227466,35.779642",,,"127.9916839,36.7606517","128.7000506,36.5545607","128.6713494,36.5059745",,"128.7015414,36.5478704","129.4227466,35.779642",
"129.42362,35.7808604",,,"127.9918445,36.7607133","128.7005811,36.5549087","128.6717674,36.5061506",,"128.701437,36.54805","129.42362,35.7808604",
"129.4242376,35.7819259",,,"127.9920942,36.7606816","128.7006917,36.5549815","128.6717753,36.5061542",,"128.7012977,36.5482939","129.4242376,35.7819259",
"129.4244332,35.7822861",,,"127.9922027,36.7606577","128.7015353,36.5554121","128.6720619,36.5062749",,"128.7012727,36.5483383","129.4244332,35.7822861",
"129.4251905,35.7838245",,,"127.9923592,36.7606066","128.7021373,36.5557575","128.6720899,36.5062836",,"128.7012117,36.5484417","129.4251905,35.7838245",
"129.4255136,35.7845603",,,"127.9924598,36.7605557","128.7021633,36.5557789","128.6727371,36.5064747",,"128.6990503,36.5521567","129.4255136,35.7845603",
"129.4256073,35.7847734",,,"127.992598,36.7604442","128.7026124,36.5561332","128.6734066,36.5065898",,"128.6989579,36.5523262","129.4256073,35.7847734",
"129.4260964,35.786198",,,"127.9926803,36.7603474","128.703239,36.5567678","128.6734615,36.5065991",,"128.6988904,36.5525126","129.4260964,35.786198",
"129.4265356,35.7876657",,,"127.9927743,36.7601604","128.7033616,36.5568909","128.6743115,36.5066908",,"128.6988766,36.5525605","129.4265356,35.7876657",
"129.4265802,35.7878164",,,"127.9927923,36.7599918","128.7038622,36.5573916","128.6756874,36.5068495",,"128.6988754,36.5526984","129.4265802,35.7878164",
"129.4268148,35.78878",,,"127.9927855,36.7598178","128.703935,36.5574783","128.6765244,36.5069665",,"128.6989039,36.5528081","129.4268148,35.78878",
"129.4269992,35.7897731",,,"127.9927182,36.7596261","128.7039877,36.5575598","128.6771621,36.5071162",,"128.6989422,36.5529006","129.4269992,35.7897731",
"129.4271535,35.7909389",,,"127.9925605,36.7593212","128.7040497,36.5576665","128.6773799,36.5071979",,"128.6990045,36.5530243","129.4271535,35.7909389",
"129.4272327,35.7917896",,,"127.9925165,36.7592618","128.7041365,36.5578594","128.6777618,36.507341",,"128.6990285,36.5530629","129.4272327,35.7917896",
"129.4272669,35.792384",,,"127.9923752,36.7590686","128.7041495,36.5579079","128.6778945,36.5074028",,"128.6994335,36.5537448","129.4272669,35.792384",
"129.4273115,35.7936318",,,"127.9922499,36.7589294","128.7041681,36.5580953","128.6780238,36.5074647",,"128.6995506,36.553951","129.4273115,35.7936318",
"129.427312,35.7937895",,,"127.992206,36.7588926","128.7041759,36.55817","128.6781284,36.5075132",,"128.6996352,36.5540754","129.427312,35.7937895",
"129.427194,35.7954113",,,"127.9919818,36.7586997","128.7041699,36.5582881","128.6786366,36.5078165",,"128.6997629,36.5542364","129.427194,35.7954113",
"129.4271366,35.7960577",,,"127.9917083,36.7585061","128.7041341,36.5584958","128.6790995,36.50815",,"128.6999676,36.5544678","129.4271366,35.7960577",
"129.4268793,35.7977277",,,"127.9913924,36.758338","128.7040994,36.5586413","128.679449,36.5084413",,"128.7000506,36.5545607","129.4268793,35.7977277",
"129.4268333,35.7979773",,,"127.9911048,36.758212","128.7040621,36.558758","128.6797497,36.5087583",,"128.7005811,36.5549087","129.4268333,35.7979773",
"129.426807,35.7981228",,,"127.9907647,36.7581116","128.7040603,36.5588572","128.6799992,36.5090831",,"128.7006917,36.5549815","129.426807,35.7981228",
"129.4265094,35.7993644",,,"127.9906739,36.7580993","128.7040557,36.5591358","128.6802495,36.5094583",,"128.7015353,36.5554121","129.4265094,35.7993644",
"129.4264238,35.7997156",,,"127.9903499,36.7580583","128.703982,36.5594241","128.6804623,36.5098664",,"128.7021373,36.5557575","129.4264238,35.7997156",
"129.4261931,35.8004702",,,"127.9898871,36.7580413","128.7037873,36.5601995","128.6805191,36.5100064",,"128.7021633,36.5557789","129.4261931,35.8004702",
"129.4258133,35.8015589",,,"127.9895154,36.758096","128.7037495,36.5603576","128.6805353,36.5100468",,"128.7026124,36.5561332","129.4258133,35.8015589",
"129.4253175,35.8027947",,,"127.9890992,36.7581824","128.7035868,36.5611075","128.6805589,36.5101277",,"128.703239,36.5567678","129.4253175,35.8027947",
"129.4250823,35.8032762",,,"127.9887783,36.7582838","128.7035232,36.5613254","128.6806744,36.5105241",,"128.7033616,36.5568909","129.4250823,35.8032762",
"129.4246326,35.8042678",,,"127.9884151,36.7584269","128.7034839,36.5614583","128.6807373,36.5109166",,"128.7038622,36.5573916","129.4246326,35.8042678",
"129.4243704,35.8047723",,,"127.9878522,36.7587086","128.7034616,36.5615333","128.6807754,36.511147",,"128.703935,36.5574783","129.4243704,35.8047723",
"129.4241532,35.8051283",,,"127.9873364,36.7589893","128.7033366,36.5620493","128.6808289,36.5117297",,"128.7039877,36.5575598","129.4241532,35.8051283",
"129.4241149,35.8051911",,,"127.9868345,36.7593384","128.7031998,36.5623076","128.6808499,36.5119332",,"128.7040497,36.5576665","129.4241149,35.8051911",
"129.4237986,35.8057037",,,"127.9863219,36.7597813","128.7031776,36.562389","128.6808991,36.5127494",,"128.7041365,36.5578594","129.4237986,35.8057037",
"129.423739,35.8058011",,,"127.9861107,36.7600517","128.7030903,36.5626675","128.6809623,36.5136746",,"128.7041495,36.5579079","129.423739,35.8058011",
"129.4225265,35.8076549",,,"127.9858786,36.7603691","128.7030072,36.5628558","128.6810291,36.5143194",,"128.7041681,36.5580953","129.4225265,35.8076549",
"129.4224172,35.8078027",,,"127.9858552,36.760398","128.7026573,36.5633524","128.68105,36.5145166",,"128.7041759,36.55817","129.4224172,35.8078027",
"129.4218922,35.8085197",,,"127.9858286,36.7604324","128.702477,36.5635472","128.6810868,36.5150328",,"128.7041699,36.5582881","129.4218922,35.8085197",
"129.4209579,35.8096092",,,"127.9850356,36.7615435","128.7022768,36.5637475","128.6810873,36.515433",,"128.7041341,36.5584958","129.4209579,35.8096092",
"129.4198554,35.8108419",,,"127.9848668,36.7617795","128.7021905,36.5638079","128.6810832,36.5155277",,"128.7040994,36.5586413","129.4198554,35.8108419",
"129.4186188,35.8122959",,,"127.9843947,36.7624224","128.7019626,36.5639526","128.6810744,36.5157577",,"128.7040621,36.558758","129.4186188,35.8122959",
"129.4175901,35.8134689",,,"127.9835475,36.7636482","128.7014375,36.56425","128.6810243,36.5161332",,"128.7040603,36.5588572","129.4175901,35.8134689",
"129.4175395,35.8135265",,,"127.9832618,36.7640154","128.7013191,36.5643278","128.6809118,36.5165246",,"128.7040557,36.5591358","129.4175395,35.8135265",
"129.4167711,35.814388",,,"127.9829501,36.7643376","128.7010193,36.5645219","128.680882,36.5166169",,"128.703982,36.5594241","129.4167711,35.814388",
"129.4164666,35.8147507",,,"127.982975,36.7643753","128.7008699,36.5646181","128.6807966,36.5168764",,"128.7037873,36.5601995","129.4164666,35.8147507",
"129.4159754,35.815404",,,"127.9829819,36.7644086","128.7005246,36.5648325","128.6807165,36.5171197",,"128.7037495,36.5603576","129.4159754,35.815404",
"129.4153298,35.8163572",,,"127.9829789,36.7644519","128.7002114,36.5650331","128.6806772,36.5172535",,"128.7035868,36.5611075","129.4153298,35.8163572",
"129.414812,35.8171948",,,"127.9829624,36.7645079","128.700066,36.5651643","128.6805739,36.5176575",,"128.7035232,36.5613254","129.414812,35.8171948",
"129.414376,35.8180257",,,"127.9829246,36.7645477","128.7000373,36.5651917","128.6805739,36.5176584",,"128.7034839,36.5614583","129.414376,35.8180257",
"129.4140589,35.8186942",,,"127.9828676,36.7645804","128.6999239,36.5652992","128.6805367,36.5180743",,"128.7034616,36.5615333","129.4140589,35.8186942",
"129.4135387,35.820033",,,"127.9828083,36.7645933","128.6998691,36.5653664","128.6805493,36.5184664",,"128.7033366,36.5620493","129.4135387,35.820033",
"129.4131354,35.8210761",,,"127.9827557,36.7645926","128.6997758,36.5654792","128.6806115,36.5188831",,"128.7031998,36.5623076","129.4131354,35.8210761",
"129.412173,35.8236814",,,"127.9827085,36.764581","128.6997242,36.565541","128.6806768,36.5190628",,"128.7031776,36.562389","129.412173,35.8236814",
"129.4110639,35.8266378",,,"127.9826568,36.7645506","128.6995122,36.5658496","128.6807875,36.5193664",,"128.7030903,36.5626675","129.4110639,35.8266378",
"129.4105762,35.8279022",,,"127.9826185,36.7645138","128.6992978,36.5662205","128.6808475,36.5194902",,"128.7030072,36.5628558","129.4105762,35.8279022",
"129.4102598,35.8287861",,,"127.9826036,36.7644625","128.6990798,36.5665787","128.6809466,36.5196974",,"128.7026573,36.5633524","129.4102598,35.8287861",
"129.4101131,35.8293167",,,"127.9826077,36.7644102","128.6990242,36.5666658","128.6810998,36.5199249",,"128.702477,36.5635472","129.4101131,35.8293167",
"129.4100846,35.8294217",,,"127.9826254,36.7643659","128.6987224,36.5671674","128.6813366,36.5202245",,"128.7022768,36.5637475","129.4100846,35.8294217",
"129.4099456,35.8299937",,,"127.9824421,36.7642594","128.6984489,36.5676226","128.6816622,36.5205575",,"128.7021905,36.5638079","129.4099456,35.8299937",
"129.4098294,35.8306887",,,"127.9821249,36.7640578","128.6982659,36.5679274","128.6821242,36.5208991",,"128.7019626,36.5639526","129.4098294,35.8306887",
"129.4096882,35.8314473",,,"127.9818684,36.7638966","128.698036,36.5683092","128.6824241,36.5210827",,"128.7014375,36.56425","129.4096882,35.8314473",
"129.4095196,35.8330501",,,"127.9818391,36.7638769","128.697902,36.5685314","128.6826177,36.5211836",,"128.7013191,36.5643278","129.4095196,35.8330501",
"129.4095053,35.8333325",,,"127.9815385,36.7636428","128.6978541,36.5686148","128.6828069,36.5212818",,"128.7010193,36.5645219","129.4095053,35.8333325",
"129.4091267,35.8372589",,,"127.981391,36.7635199","128.6978334,36.568652","128.6836496,36.5216908",,"128.7008699,36.5646181","129.4091267,35.8372589",
"129.4090928,35.8375975",,,"127.9812704,36.7634077","128.6977757,36.5687508","128.6837475,36.5217385",,"128.7005246,36.5648325","129.4090928,35.8375975",
"129.4090444,35.8380725",,,"127.981117,36.7632479","128.697766,36.5687743","128.6840885,36.5219046",,"128.7002114,36.5650331","129.4090444,35.8380725",
"129.4088319,35.8401537",,,"127.9810144,36.7631428","128.6975369,36.5692075","128.6846241,36.5221661",,"128.700066,36.5651643","129.4088319,35.8401537",
"129.4086144,35.8421214",,,"127.9807366,36.7627915","128.6974492,36.5693914","128.6856684,36.522684",,"128.7000373,36.5651917","129.4086144,35.8421214",
"129.4086009,35.8422515",,,"127.9805248,36.7624327","128.697362,36.5696744","128.6858496,36.5227741",,"128.6999239,36.5652992","129.4086009,35.8422515",
"129.4084808,35.8433829",,,"127.9803623,36.7620664","128.6973304,36.5700894","128.6863989,36.5230535",,"128.6998691,36.5653664","129.4084808,35.8433829",
"129.4084493,35.8436845",,,"127.9802622,36.7616413","128.6973286,36.5701192","128.6866229,36.5231631",,"128.6997758,36.5654792","129.4084493,35.8436845",
"129.4081157,35.8472307",,,"127.9802125,36.761216","128.6973164,36.5702717","128.6877189,36.5236994",,"128.6997242,36.565541","129.4081157,35.8472307",
"129.4079725,35.8485058",,,"127.9801911,36.7604886","128.6973247,36.5707331","128.6881139,36.5238919",,"128.6995122,36.5658496","129.4079725,35.8485058",
"129.4079533,35.8486765",,,"127.9800466,36.7601268","128.6973493,36.5710998","128.6897997,36.5247225",,"128.6992978,36.5662205","129.4079533,35.8486765",
"129.4079206,35.8489754",,,"127.9800045,36.7600206","128.6973621,36.5713493","128.6900743,36.5248577",,"128.6990798,36.5665787","129.4079206,35.8489754",
"129.4075156,35.8530069",,,"127.979835,36.7597932","128.6974618,36.5715079","128.6902499,36.5249416",,"128.6990242,36.5666658","129.4075156,35.8530069",
"129.4074845,35.8533238",,,"127.9797325,36.7597098","128.6975618,36.571616","128.6908475,36.5252403",,"128.6987224,36.5671674","129.4074845,35.8533238",
"129.4074075,35.8540858",,,"127.9795017,36.7595286","128.6977031,36.5717173","128.6909229,36.5252783",,"128.6984489,36.5676226","129.4074075,35.8540858",
"129.4072849,35.8553453",,,"127.9793556,36.7594445","128.6978239,36.5717999","128.6912314,36.5254339",,"128.6982659,36.5679274","129.4072849,35.8553453",
"129.4071831,35.8559049",,,"127.9791264,36.7593535","128.6979747,36.571866","128.6913541,36.5254958",,"128.698036,36.5683092","129.4071831,35.8559049",
"129.4071361,35.8561626",,,"127.9788592,36.7592608","128.6981621,36.5719164","128.6922566,36.5259393",,"128.697902,36.5685314","129.4071361,35.8561626",
"129.4069317,35.8572909",,,"127.9787155,36.7592154","128.698237,36.5719166","128.6927113,36.5261601",,"128.6978541,36.5686148","129.4069317,35.8572909",
"129.4062203,35.8594431",,,"127.9781703,36.7590905","128.6987208,36.5719063","128.6930016,36.5263014",,"128.6978334,36.568652","129.4062203,35.8594431",
"129.4058396,35.8605634",,,"127.9778955,36.7590483","128.700697,36.5720712","128.6940246,36.5267996",,"128.6977757,36.5687508","129.4058396,35.8605634",
"129.4057025,35.8608955",,,"127.9775894,36.7590144","128.7007943,36.5720792","128.6947572,36.5271565",,"128.697766,36.5687743","129.4057025,35.8608955",
"129.4055804,35.8611138",,,"127.9775704,36.7590136","128.7008369,36.5720833","128.6949991,36.5272748",,"128.6975369,36.5692075","129.4055804,35.8611138",
"129.4054465,35.8613521",,,"127.977214,36.7590024","128.7009611,36.5720929","128.6951745,36.5273497",,"128.6974492,36.5693914","129.4054465,35.8613521",
"129.4052894,35.8616331",,,"127.9763446,36.7590004","128.7014243,36.572127","128.6952747,36.5273992",,"128.697362,36.5696744","129.4052894,35.8616331",
"129.4050802,35.8620069",,,"127.975988,36.758946","128.7014992,36.5721325","128.6955864,36.5275493",,"128.6973304,36.5700894","129.4050802,35.8620069",
"129.4039085,35.8639961",,,"127.9746504,36.7589549","128.701974,36.572116","128.6964619,36.5279741",,"128.6973286,36.5701192","129.4039085,35.8639961",
"129.4031964,35.8650621",,,"127.9740835,36.7589581","128.7019621,36.5722162","128.6969399,36.5283272",,"128.6973164,36.5702717","129.4031964,35.8650621",
"129.4031215,35.8651696",,,"127.9736264,36.7589617","128.7019531,36.572283","128.6971516,36.5285117",,"128.6973247,36.5707331","129.4031215,35.8651696",
"129.4026749,35.86576",,,"127.9732478,36.7589803",,"128.6972636,36.5286079",,"128.6973493,36.5710998","129.4026749,35.86576",
"129.4018243,35.8669183",,,"127.9730899,36.7589882",,"128.6973501,36.5287107",,"128.6973621,36.5713493","129.4018243,35.8669183",
"129.4010958,35.867898",,,"127.9725333,36.7590265",,"128.6975742,36.5289744",,"128.6974618,36.5715079","129.4010958,35.867898",
"129.4007202,35.8684033",,,"127.9719243,36.7591046",,"128.6976738,36.5291293",,"128.6975618,36.571616","129.4007202,35.8684033",
"129.40057,35.868604",,,"127.9711242,36.7592493",,"128.6977997,36.5293246",,"128.6977031,36.5717173","129.40057,35.868604",
"129.3997877,35.8696558",,,"127.9707729,36.7593327",,"128.6980494,36.5297998",,"128.6978239,36.5717999","129.3997877,35.8696558",
"129.3973145,35.873042",,,"127.9703869,36.7594244",,"128.6982516,36.530235",,"128.6979747,36.571866","129.3973145,35.873042",
"129.3972544,35.873125",,,"127.9697875,36.7595998",,"128.6983784,36.5304916",,"128.6981621,36.5719164","129.3972544,35.873125",
"129.3968126,35.8737305",,,"127.9694532,36.7597148",,"128.6990718,36.5319197",,"128.698237,36.5719166","129.3968126,35.8737305",
"129.3949565,35.8763425",,,"127.9691625,36.759816",,"128.6990983,36.5319735",,"128.6987208,36.5719063","129.3949565,35.8763425",
"129.3936989,35.8779543",,,"127.9687489,36.7599745",,"128.6993744,36.5325693",,"128.700697,36.5720712","129.3936989,35.8779543",
"129.3932941,35.8784899",,,"127.9666609,36.760958",,"128.6997578,36.5333813",,"128.7007943,36.5720792","129.3932941,35.8784899",
"129.3925343,35.8795629",,,"127.9662498,36.7611661",,"128.7000397,36.533986",,"128.7008369,36.5720833","129.3925343,35.8795629",
"129.3921136,35.8802248",,,"127.9652845,36.7616062",,"128.7001822,36.5343127",,"128.7009611,36.5720929","129.3921136,35.8802248",
"129.3917786,35.8808107",,,"127.9646843,36.7618474",,"128.7004534,36.5348761",,"128.7014243,36.572127","129.3917786,35.8808107",
"129.3917542,35.8808543",,,"127.9640792,36.7620265",,"128.7008059,36.5356388",,"128.7014992,36.5721325","129.3917542,35.8808543",
"129.391395,35.8815388",,,"127.9632737,36.7622153",,"128.7008129,36.5356559",,"128.701974,36.572116","129.391395,35.8815388",
"129.3911207,35.8821155",,,"127.9627308,36.762295",,"128.7008907,36.5358462",,"128.7019621,36.5722162","129.3911207,35.8821155",
"129.3909452,35.8825609",,,"127.9620891,36.7623597",,"128.7009648,36.5360924",,"128.7019531,36.572283","129.3909452,35.8825609",
"129.3903286,35.8843934",,,"127.9612031,36.7624009",,"128.7009812,36.5362086",,,"129.3903286,35.8843934",
"129.3902156,35.8847206",,,"127.9602688,36.7624091",,"128.7010116,36.5366581",,,"129.3902156,35.8847206",
"129.3901591,35.884954",,,"127.9595642,36.7624352",,"128.7009598,36.5370688",,,"129.3901591,35.884954",
"129.390028,35.8855438",,,"127.9592383,36.7624626",,"128.700951,36.5371455",,,"129.390028,35.8855438",
"129.389994,35.8856985",,,"127.9588744,36.7625055",,"128.7009165,36.5372982",,,"129.389994,35.8856985",
"129.3899609,35.8858883",,,"127.9582868,36.7626051",,"128.7008262,36.5375271",,,"129.3899609,35.8858883",
"129.3898897,35.886296",,,"127.9577743,36.7627135",,"128.7007191,36.5377545",,,"129.3898897,35.886296",
"129.3898596,35.8866165",,,"127.9568115,36.7630219",,"128.7006563,36.5378867",,,"129.3898596,35.8866165",
"129.3898119,35.8878243",,,"127.9565823,36.7631048",,"128.7005437,36.538042",,,"129.3898119,35.8878243",
"129.3897757,35.8895169",,,"127.9549522,36.7637051",,"128.7002083,36.5384601",,,"129.3897757,35.8895169",
"129.3899004,35.8907563",,,"127.9545475,36.7638572",,"128.699732,36.538939",,,"129.3899004,35.8907563",
"129.3901422,35.8920722",,,"127.9535526,36.7642324",,"128.6992458,36.5394271",,,"129.3901422,35.8920722",
"129.3906287,35.894082",,,"127.9525406,36.7645842",,"128.6989589,36.5398023",,,"129.3906287,35.894082",
"129.3921472,35.8996958",,,"127.9519558,36.7647758",,"128.6987603,36.540182",,,"129.3921472,35.8996958",
"129.3926808,35.9017733",,,"127.9515945,36.7648826",,"128.6986713,36.5403523",,,"129.3926808,35.9017733",
"129.3937432,35.9054372",,,"127.9507464,36.7650932",,"128.698649,36.5404265",,,"129.3937432,35.9054372",
"129.393776,35.9055584",,,"127.9486942,36.7655507",,"128.6985448,36.5407683",,,"129.393776,35.9055584",
"129.393816,35.9057029",,,"127.9481301,36.765652",,"128.6985095,36.5412338",,,"129.393816,35.9057029",
"129.3941513,35.9069416",,,"127.9474664,36.7657834",,"128.698521,36.5414663",,,"129.3941513,35.9069416",
"129.3942141,35.907157",,,"127.9463883,36.765938",,"128.6985418,36.5415832",,,"129.3942141,35.907157",
"129.394672,35.9088409",,,"127.9454613,36.7660713",,"128.6985664,36.5417335",,,"129.394672,35.9088409",
"129.3948377,35.9095152",,,"127.9394465,36.7668347",,"128.6986212,36.5419529",,,"129.3948377,35.9095152",
"129.3949371,35.9099193",,,"127.9390546,36.7668803",,"128.6988279,36.5423917",,,"129.3949371,35.9099193",
"129.3953507,35.9114209",,,"127.9321972,36.7676654",,"128.6992011,36.5429008",,,"129.3953507,35.9114209",
"129.3956218,35.9124227",,,"127.9290544,36.7680905",,"128.6997371,36.5433876",,,"129.3956218,35.9124227",
"129.3958689,35.9137691",,,"127.9279236,36.7682514",,"128.7022186,36.5453531",,,"129.3958689,35.9137691",
"129.3959339,35.9142206",,,"127.9274009,36.7683543",,"128.7024605,36.5455381",,,"129.3959339,35.9142206",
"129.3960116,35.9148739",,,"127.9269677,36.7684397",,"128.7026713,36.5457289",,,"129.3960116,35.9148739",
"129.3960157,35.9149071",,,"127.9255377,36.7687901",,"128.7027142,36.5457564",,,"129.3960157,35.9149071",
"129.3960645,35.9151849",,,"127.9240376,36.7692561",,"128.7027368,36.5457724",,,"129.3960645,35.9151849",
"129.3960854,35.9166666",,,"127.9223647,36.7698777",,"128.7027865,36.545808",,,"129.3960854,35.9166666",
"129.3959883,35.9186324",,,"127.9197728,36.7708812",,"128.7024051,36.5463608",,,"129.3959883,35.9186324",
"129.3959221,35.9191581",,,"127.9184992,36.7713689",,"128.7023116,36.5465249",,,"129.3959221,35.9191581",
"129.3957695,35.9200042",,,"127.9168353,36.7720067",,"128.7022583,36.5466183",,,"129.3957695,35.9200042",
"129.3955238,35.9210421",,,"127.9134067,36.7733113",,"128.7020364,36.5470082",,,"129.3955238,35.9210421",
"129.394959,35.9227773",,,"127.9114094,36.7740764",,"128.702006,36.5470617",,,"129.394959,35.9227773",
"129.3949219,35.9228914",,,"127.9111254,36.7741856",,"128.7018841,36.5472729",,,"129.3949219,35.9228914",
"129.394844,35.9230667",,,"127.9106736,36.7743593",,"128.7016285,36.547719",,,"129.394844,35.9230667",
"129.3945285,35.9237315",,,"127.9100879,36.7746309",,"128.7015414,36.5478704",,,"129.3945285,35.9237315",
"129.3944662,35.9238596",,,"127.9096577,36.7748613",,"128.701437,36.54805",,,"129.3944662,35.9238596",
"129.3942009,35.9244001",,,"127.9092679,36.7751097",,"128.7012977,36.5482939",,,"129.3942009,35.9244001",
"129.3937009,35.9252284",,,"127.9087521,36.7754774",,"128.7012727,36.5483383",,,"129.3937009,35.9252284",
"129.3933196,35.9257852",,,"127.9085045,36.7757028",,"128.7012117,36.5484417",,,"129.3933196,35.9257852",
"129.3930851,35.9261287",,,"127.9084889,36.7757181",,"128.6990503,36.5521567",,,"129.3930851,35.9261287",
"129.3928312,35.9265005",,,"127.9078646,36.7763189",,"128.6989579,36.5523262",,,"129.3928312,35.9265005",
"129.3924135,35.9270624",,,"127.9066747,36.7776373",,"128.6988904,36.5525126",,,"129.3924135,35.9270624",
"129.3921281,35.9274112",,,"127.9059447,36.7784024",,"128.6988766,36.5525605",,,"129.3921281,35.9274112",
"129.3916416,35.9279706",,,"127.9054318,36.7788946",,"128.6988754,36.5526984",,,"129.3916416,35.9279706",
"129.3908336,35.928809",,,"127.9050759,36.7791905",,"128.6989039,36.5528081",,,"129.3908336,35.928809",
"129.3903823,35.9292182",,,"127.9046808,36.7795047",,"128.6989422,36.5529006",,,"129.3903823,35.9292182",
"129.3894381,35.9300606",,,"127.9044732,36.7796487",,"128.6990045,36.5530243",,,"129.3894381,35.9300606",
"129.3883954,35.9308667",,,"127.9042108,36.7798308",,"128.6990285,36.5530629",,,"129.3883954,35.9308667",
"129.3874761,35.9315942",,,"127.903603,36.7801827",,"128.6994335,36.5537448",,,"129.3874761,35.9315942",
"129.3869632,35.932071",,,"127.9031985,36.7804184",,"128.6995506,36.553951",,,"129.3869632,35.932071",
"129.386759,35.9322915",,,"127.9028989,36.7805655",,"128.6996352,36.5540754",,,"129.386759,35.9322915",
"129.3866012,35.9324616",,,"127.9024114,36.7807781",,"128.6997629,36.5542364",,,"129.3866012,35.9324616",
"129.3863837,35.9327337",,,"127.9016186,36.7811062",,"128.6999676,36.5544678",,,"129.3863837,35.9327337",
"129.3860661,35.9331723",,,"127.9011812,36.781251",,"128.7000506,36.5545607",,,"129.3860661,35.9331723",
"129.3857722,35.9337746",,,"127.8995044,36.7816443",,"128.7005811,36.5549087",,,"129.3857722,35.9337746",
"129.3855202,35.9343618",,,"127.8990957,36.7817159",,"128.7006917,36.5549815",,,"129.3855202,35.9343618",
"129.3854293,35.9346904",,,"127.8988997,36.7817409",,"128.7015353,36.5554121",,,"129.3854293,35.9346904",
"129.3853202,35.9352303",,,"127.8986903,36.7817678",,"128.7021373,36.5557575",,,"129.3853202,35.9352303",
"129.3852726,35.9360243",,,"127.8981291,36.7818129",,"128.7021633,36.5557789",,,"129.3852726,35.9360243",
"129.3852899,35.9363792",,,"127.8977213,36.781835",,"128.7026124,36.5561332",,,"129.3852899,35.9363792",
"129.3853461,35.9367867",,,"127.897003,36.7818555",,"128.703239,36.5567678",,,"129.3853461,35.9367867",
"129.3853697,35.9370333",,,"127.8955785,36.781844",,"128.7033616,36.5568909",,,"129.3853697,35.9370333",
"129.385507,35.9375405",,,"127.8939714,36.781834",,"128.7038622,36.5573916",,,"129.385507,35.9375405",
"129.3855424,35.9376283",,,"127.8918935,36.7818102",,"128.703935,36.5574783",,,"129.3855424,35.9376283",
"129.3857855,35.9382987",,,"127.8898884,36.7817744",,"128.7039877,36.5575598",,,"129.3857855,35.9382987",
"129.3860973,35.9390096",,,"127.8871987,36.7817625",,"128.7040497,36.5576665",,,"129.3860973,35.9390096",
"129.3866593,35.9402231",,,"127.8847924,36.7817324",,"128.7041365,36.5578594",,,"129.3866593,35.9402231",
"129.387187,35.9413434",,,"127.8844203,36.7817336",,"128.7041495,36.5579079",,,"129.387187,35.9413434",
"129.3873532,35.9416185",,,"127.8835014,36.7817537",,"128.7041681,36.5580953",,,"129.3873532,35.9416185",
"129.3874525,35.9417846",,,"127.8831922,36.7817601",,"128.7041759,36.55817",,,"129.3874525,35.9417846",
