smiles,FP,xtb_homo_ev,xtb_lumo_ev,xtb_gap_ev,xtb_mol_c6_au,xtb_mol_c8_au,xtb_charge_mean,xtb_charge_std,xtb_charge_min,xtb_charge_max,xtb_charge_range,xtb_charge_abs_mean,xtb_charge_abs_max,xtb_charge_median,xtb_charge_q25,xtb_charge_q75,xtb_radius_gyration,xtb_max_distance,xtb_mean_dist_from_com,xtb_charge_iqr,xtb_charge_skew_proxy,xtb_charge_tail_ratio,xtb_softness_inv_gap,xtb_electronegativity,xtb_geom_compactness_rg_over_maxdist,xtb_geom_com_ratio,xtb_hardness_gap_half,xtb_dispersion_balance_c8_c6,xtb_size_density_proxy,xtb_charge_extreme_balance,xtb_total_energy,xtb_dipole_debye,xtb_inertia_1,xtb_inertia_2
CC(C)(C)CO,310.15,0.05494683,0.05494683,0.05494683,5051.657351,105203.3324,1.11E-09,0.25662981,-0.51356191,0.37945757,0.89301948,0.239239189,0.51356191,-0.11150505,-0.201329723,0.244259,1.827505126,6.444499216,2.194334698,0.445588723,0.434497657,2.14664626,18.19941205,-0.05494683,0.283575971,0.340497318,0.027473415,20.82550837,783.8712026,0.738874053,-20.8907303,0.112,115.655944,195.5004016
CC(C)CCO,318.75,0.04829348,0.04829348,0.04829348,4943.209847,103557.4181,3.08E-18,0.253422444,-0.53071596,0.32300453,0.85372049,0.233140529,0.53071596,-0.07815131,-0.19910804,0.240287532,1.898068871,5.645828994,2.231880098,0.439395572,0.308383539,2.276377953,20.70672894,-0.04829348,0.336189579,0.39531486,0.02414674,20.94942786,875.5507565,0.608620344,-20.88717972,0.195,74.13249305,290.6246823
CCC(O)CC,313.15,0.19371137,0.19371137,0.19371137,5022.249816,104572.8945,-4.63E-18,0.252535351,-0.49978259,0.33451578,0.83429837,0.236882488,0.49978259,-0.11647428,-0.209849228,0.23556694,1.808344391,6.302308329,2.119680668,0.445416168,0.461219704,2.109833423,5.162319589,-0.19371137,0.286933659,0.336334016,0.096855685,20.8219221,796.8905286,0.669322595,-20.89028271,0.625,68.65763984,265.6137757
COC(C)(C)C,245.15,0.07849626,0.07849626,0.07849626,5148.168175,106262.321,1.11E-09,0.249132255,-0.46491857,0.31616905,0.78108762,0.236656157,0.46491857,-0.1299793,-0.204487933,0.266249725,1.815457961,5.425981949,2.057026807,0.470737657,0.521728111,1.964531904,12.73946045,-0.07849626,0.334586067,0.379106828,0.03924813,20.64080221,948.7993554,0.68005253,-20.88758977,0.612,114.6099957,186.7052843
CCCC(C)O,307.15,0.05936706,0.05936706,0.05936706,5006.672821,104295.5786,5.56E-10,0.252462482,-0.53321883,0.30729053,0.84050936,0.233534315,0.53321883,-0.07887175,-0.202198997,0.248230888,1.867107163,5.373038533,2.053781092,0.450429885,0.312409788,2.283256874,16.8443578,-0.05936706,0.347495584,0.382238296,0.02968353,20.83131499,931.8140546,0.57629347,-20.88888071,0.29,69.28614138,290.6495048
CCC(C)OC,243.15,0.06462891,0.06462891,0.06462891,4896.632134,102828.3288,4.63E-18,0.25018339,-0.49830786,0.31306312,0.81137098,0.23689846,0.49830786,0.00881552,-0.223345087,0.236222198,1.811447426,6.955133343,2.099156464,0.459567285,-0.035236232,2.103466017,15.47295166,-0.06462891,0.260447548,0.301813978,0.032314455,20.99980681,704.0313813,0.628252422,-20.88389185,-0.373,76.49115368,250.9966508
CCC(C)(C)O,294.25,0.02196075,0.02196075,0.02196075,4826.787797,101263.0468,1.67E-09,0.220361698,-0.43061497,0.29404811,0.72466308,0.199502444,0.43061497,-0.04375402,-0.198648075,0.2083513,1.840430808,5.726687819,2.097306704,0.406999375,0.198555475,2.158444586,45.53578543,-0.02196075,0.321377883,0.366233811,0.010980375,20.9793865,842.8585509,0.682856218,-20.89274127,-0.354,111.4680313,195.1937047
CCCCOC,263,0.06322043,0.06322043,0.06322043,5091.827719,105789.8359,5.56E-10,0.261251927,-0.51343322,0.34699341,0.86042663,0.243922395,0.51343322,-0.095713065,-0.212827368,0.257596123,1.914632323,5.522183808,2.155785019,0.47042349,0.366363099,2.10490398,15.8176716,-0.06322043,0.346716515,0.390386321,0.031610215,20.77639734,922.0677718,0.675829682,-20.88213424,-0.076,69.93658562,300.5005247
CCC(C)OC,243,0.06462891,0.06462891,0.06462891,4896.632134,102828.3288,4.63E-18,0.25018339,-0.49830786,0.31306312,0.81137098,0.23689846,0.49830786,0.00881552,-0.223345087,0.236222198,1.811447426,6.955133343,2.099156464,0.459567285,-0.035236232,2.103466017,15.47295166,-0.06462891,0.260447548,0.301813978,0.032314455,20.99980681,704.0313813,0.628252422,-20.88389185,-0.373,76.49115368,250.9966508
CCC(C)CO,316,0.15991673,0.15991673,0.15991673,5001.623669,104386.8399,5.56E-10,0.254491083,-0.55561952,0.30746992,0.86308944,0.235107646,0.55561952,-0.099305335,-0.195360773,0.24860046,1.907970541,5.710543461,2.048638378,0.443961232,0.390211453,2.36325585,6.253254428,-0.15991673,0.334113654,0.358746657,0.079958365,20.87059059,875.8577364,0.553382142,-20.88655966,-0.023,93.59463133,230.6498666
CCC(C)(C)O,294,0.02196102,0.02196102,0.02196102,4826.78432,101262.9612,0,0.220361849,-0.43061794,0.29404794,0.72466588,0.199502449,0.43061794,-0.043752205,-0.198647613,0.20835286,1.840429286,5.726680064,2.09730847,0.407000473,0.198547095,2.158459419,45.53522559,-0.02196102,0.321378052,0.366234615,0.01098051,20.97938389,842.8590852,0.682851114,-20.89274127,-0.354,111.4680313,195.1937047
CCCC(C)O,313,0.05936675,0.05936675,0.05936675,5006.673189,104295.5889,-1.11E-09,0.252462609,-0.53321937,0.30729026,0.84050963,0.233534424,0.53321937,-0.0788719,-0.202199065,0.248230943,1.867107055,5.373040045,2.053780906,0.450430007,0.312410219,2.283258116,16.84444575,-0.05936675,0.347495466,0.382238154,0.029683375,20.83131553,931.8138609,0.57629238,-20.88888071,0.376,69.28614138,290.6495048
CC(C)CCO,316,0.04829348,0.04829348,0.04829348,4943.209847,103557.4181,3.08E-18,0.253422444,-0.53071596,0.32300453,0.85372049,0.233140529,0.53071596,-0.07815131,-0.19910804,0.240287532,1.898068871,5.645828994,2.231880098,0.439395572,0.308383539,2.276377953,20.70672894,-0.04829348,0.336189579,0.39531486,0.02414674,20.94942786,875.5507565,0.608620344,-20.88717972,0.195,74.13249305,290.6246823
CC(C)C(C)O,312,0.12379893,0.12379893,0.12379893,4939.557942,103741.855,-1.11E-09,0.254514447,-0.51869727,0.29874167,0.81743894,0.239994172,0.51869727,-0.00817925,-0.229838533,0.24496873,1.872580476,5.103087609,2.050287632,0.474807263,0.032136678,2.161291106,8.077614241,-0.12379893,0.366950486,0.401773943,0.061899465,21.00225491,967.95476,0.575946101,-20.88865255,-0.364,113.699681,192.7640669
CCC(O)CC,313,0.19373576,0.19373576,0.19373576,5022.256145,104572.9562,-1.11E-09,0.252535638,-0.4997789,0.3345152,0.8342941,0.236882978,0.4997789,-0.116468795,-0.20984769,0.2355788,1.808335995,6.302278653,2.119666965,0.44542649,0.461197457,2.109813481,5.161669689,-0.19373576,0.286933678,0.336333425,0.09686788,20.82190816,796.8952853,0.669326376,-20.89028271,0.378,68.65763984,265.6137757
CCCOCC,253,0.0438598,0.0438598,0.0438598,4910.96705,102742.1302,-5.56E-10,0.233250751,-0.46903802,0.30307801,0.77211603,0.217887484,0.46903802,0.046850665,-0.210092318,0.22470937,1.826885754,6.662699552,2.081539765,0.434801688,-0.200859656,2.152661601,22.79992157,-0.0438598,0.274196028,0.312416874,0.0219299,20.92095693,737.0836718,0.646169387,-20.8835575,-0.275,43.11405488,363.0489976
CN(C)CCN,297.05,0.03601286,0.03601286,0.03601286,4518.098879,93888.19822,5.56E-10,0.225349909,-0.38920165,0.29897282,0.68817447,0.207325124,0.38920165,0.038292085,-0.219989658,0.204706358,1.985920078,5.717561434,2.143784109,0.424696015,-0.169922787,1.877252707,27.76785848,-0.03601286,0.347336902,0.37494728,0.01800643,20.78046557,790.2143128,0.768169457,-20.50116464,-0.398,68.29376895,285.8933222
CCNCCN,283.15,0.02675404,0.02675404,0.02675404,4526.657068,93584.71145,5.56E-10,0.20309586,-0.3588836,0.22436155,0.58324515,0.182131144,0.3588836,-0.022348725,-0.190997633,0.20220027,2.138144168,5.807302061,2.244512842,0.393197903,0.110040281,1.97046805,37.37753251,-0.02675404,0.368182014,0.38649838,0.01337702,20.67413326,779.4767726,0.625165235,-20.49947859,-0.102,31.40314701,419.2388928
CC(N)CCN,309.65,0.04180785,0.04180785,0.04180785,4614.490257,95511.43473,-1.11E-09,0.232543425,-0.39928081,0.26363299,0.6629138,0.218285617,0.39928081,0.05864302,-0.204639635,0.216638585,2.018684568,6.847663364,2.1797709,0.42127822,-0.252180947,1.829166832,23.91895302,-0.04180785,0.294799037,0.318323315,0.020903925,20.69815503,673.8780825,0.660269623,-20.50273262,-0.679,71.01402324,290.6614701
CCN(N)CC,295.95,0.05352218,0.05352218,0.05352218,4444.762983,92567.15467,3.08E-18,0.220498488,-0.39272808,0.25620968,0.64893776,0.197352168,0.39272808,0.049304625,-0.221468315,0.205227163,2.041938082,6.249699155,2.175551823,0.426695478,-0.223605275,1.989986147,18.68384285,-0.05352218,0.32672582,0.348105048,0.02676109,20.82611717,711.1963108,0.652384418,-20.48669167,0.002,71.2553117,254.9284445
NCCCCN,324.85,0.06306882,0.06306882,0.06306882,4707.885397,96789.34025,1.11E-09,0.242114597,-0.42734032,0.27570441,0.70304473,0.230459696,0.42734032,0.05318776,-0.219563662,0.23837139,1.959830405,5.439487545,2.186234991,0.457935052,-0.2196801,1.854295255,15.85569541,-0.06306882,0.360296882,0.401919293,0.03153441,20.55898394,865.5016411,0.645163578,-20.49586648,0.171,53.04278308,370.211097
CNCCCN,313.15,0.05542193,0.05542193,0.05542193,4557.026569,94315.29675,-5.56E-10,0.223463479,-0.38529897,0.30575494,0.69105391,0.207893564,0.38529897,0.05940077,-0.205463403,0.202814238,2.000748802,7.226629953,2.173767822,0.40827764,-0.265818695,1.853347274,18.04339907,-0.05542193,0.276857791,0.300799659,0.027710965,20.69667476,630.5880609,0.793552446,-20.49831433,0.614,30.98405723,424.0972278
C=CCSC,291.45,0.03582699,0.03582699,0.03582699,3442.456724,92544.94062,8.54E-18,0.200826386,-0.28879583,0.27126207,0.5600579,0.186421354,0.28879583,-0.04450371,-0.20262592,0.19022949,1.954006587,5.564955647,2.092774511,0.39285541,0.221602902,1.549156382,27.9119178,-0.03582699,0.351127073,0.376063107,0.017913495,26.88339986,618.5955365,0.939286658,-15.84067494,0.292,57.35894976,238.0913778
C1CCSC1,285.95,0.03139948,0.03139948,0.03139948,3525.49968,93808.0162,8.54E-18,0.199022146,-0.24789187,0.25473728,0.50262915,0.183374422,0.25473728,-0.03245522,-0.19908717,0.24219659,2.135791007,5.716188245,2.256073582,0.44128376,0.16307341,1.389164737,31.84766117,-0.03139948,0.373639026,0.39468147,0.01569974,26.60843135,616.7570991,1.0276145,-15.89157774,-0.665,83.85102411,112.5516196
C1CCSC1,285,0.005129,0.005129,0.005129,3567.344571,94045.17931,-7.69E-10,0.176289229,-0.19304794,0.25308535,0.44613329,0.150696782,0.25308535,-0.03676383,-0.18528372,0.23594502,2.112373332,5.946551139,2.331453129,0.42122874,0.208542685,1.679434332,194.9697796,-0.005129,0.355226632,0.392068121,0.0025645,26.3627966,599.9014366,1.310997413,-15.89157774,-0.775,83.85102411,112.5516196
CC[Si]CC,244.25,0.0573101,0.0573101,0.0573101,5365.937018,153108.638,1.33E-09,0.224504036,-0.25799351,0.54422991,0.80222342,0.179410073,0.54422991,-0.05266872,-0.176786025,0.085299385,1.907831309,6.483738897,2.424228959,0.26208541,0.234600331,3.03344121,17.44893134,-0.0573101,0.294248633,0.373893674,0.02865505,28.53343926,827.5991836,2.10947132,-15.31179499,0.479,54.88474609,279.1154395
C=C=CCCl,273.65,0.07386495,0.07386495,0.07386495,2271.876456,59194.47787,-1.11E-17,0.2217658,-0.22832226,0.46777607,0.69609833,0.188681078,0.46777607,-0.05001361,-0.202634773,0.116299613,1.508688934,5.255416049,2.106859607,0.318934385,0.225524449,2.47918909,13.53822077,-0.07386495,0.287073168,0.400893019,0.036932475,26.05532432,432.2924074,2.048753678,-15.58247431,-0.322,29.43216741,321.5778699
CCOC(N)=O,370.35,0.09625661,0.09625661,0.09625661,2288.606938,51440.09856,-8.54E-18,0.323419111,-0.4878707,0.38585067,0.87372137,0.309837126,0.4878707,0.16979417,-0.24131076,0.2799834,1.92308168,5.354194726,1.855550497,0.52129416,-0.524997331,1.574603748,10.38889693,-0.09625661,0.359172906,0.346560144,0.048128305,22.47659819,427.4418573,0.790887155,-21.06790128,-0.593,55.73741053,237.4485019
CCC(N)CO,355.35,0.0329874,0.0329874,0.0329874,4056.508413,84992.09215,1.18E-09,0.256803567,-0.54470304,0.28548707,0.83019011,0.240808907,0.54470304,0.16176244,-0.22075941,0.21723991,2.152912409,6.267163563,2.119212755,0.43799932,-0.62990729,2.261972145,30.31460497,-0.0329874,0.343522614,0.338145436,0.0164937,20.95203152,647.2638494,0.524115066,-21.14466169,-0.325,68.62738196,261.3009094
CN(C)CCO,313.75,0.07982421,0.07982421,0.07982421,4104.793639,85965.99408,1.18E-09,0.277104504,-0.52188647,0.30342378,0.82531025,0.255167551,0.52188647,0.07995598,-0.2466127,0.25049101,1.825256834,5.17920327,1.882918816,0.49710371,-0.288540885,2.045269741,12.52752768,-0.07982421,0.352420389,0.363553759,0.039912105,20.94282969,792.5531061,0.581398058,-21.14039853,0.341,75.05975338,235.2419491
CC(C)(N)CO,340.35,0.02431978,0.02431978,0.02431978,4262.323913,87884.9904,-3.27E-18,0.254276796,-0.4497135,0.33992926,0.78964276,0.233150539,0.4497135,-0.05209536,-0.20733092,0.25241462,1.95410145,6.338528776,2.094757056,0.45974554,0.204876578,1.928854646,41.11879301,-0.02431978,0.308289434,0.33048001,0.01215989,20.61903135,672.4468822,0.755879599,-21.13892096,0.597,111.322092,197.0756398
CCN(O)CC,318.15,0.08382926,0.08382926,0.08382926,4030.171488,84479.98055,5.88E-10,0.25556543,-0.52233313,0.33361721,0.85595034,0.231954777,0.52233313,-0.06048683,-0.20567294,0.23165965,2.08971179,6.059168127,2.172858823,0.43733259,0.236678453,2.251874855,11.92900904,-0.08382926,0.344884272,0.358606789,0.04191463,20.96188234,665.1361051,0.63870582,-21.11098376,-0.301,84.5585835,223.2607336
COCCCN,295.95,0.03968776,0.03968776,0.03968776,4063.257675,85449.42989,1.18E-09,0.270692676,-0.49754875,0.373825,0.87137375,0.244719658,0.49754875,-0.0403624,-0.20885636,0.23174052,1.886329231,5.596979921,2.091178774,0.44059688,0.149107843,2.033137651,25.19668533,-0.03968776,0.337026264,0.373626278,0.01984388,21.02978367,725.9732449,0.751333412,-21.13553665,0.692,30.35173676,413.2241849
NCCCCO,380.95,0.08434726,0.08434726,0.08434726,4226.229056,87072.08839,-5.88E-10,0.256696614,-0.44254857,0.32502448,0.76757305,0.243271824,0.44254857,-0.08020106,-0.20355012,0.24636302,2.016822206,6.355361301,2.144594027,0.44991314,0.312435206,1.819152594,11.85574967,-0.08434726,0.317341865,0.337446437,0.04217363,20.60278495,664.9864352,0.734437985,-21.13844425,-0.642,53.48244716,338.5042748
CCC(O)CN,334.15,0.07024794,0.07024794,0.07024794,4248.535004,88008.76862,5.88E-10,0.274610893,-0.49640552,0.32828603,0.82469155,0.263475421,0.49640552,0.190282,-0.22916563,0.24790474,1.895223764,4.801328707,1.913454015,0.47707037,-0.692914972,1.884067663,14.23529288,-0.07024794,0.394729018,0.398525936,0.03512397,20.71508615,884.8665158,0.661326308,-21.14301037,-0.37,65.39122522,264.0335598
CCNCCO,351.15,0.08527494,0.08527494,0.08527494,4130.495485,86477.01107,-5.88E-10,0.283089115,-0.54735902,0.30660182,0.85396084,0.270408654,0.54735902,0.21316415,-0.24216929,0.25208349,1.841651798,5.498272302,2.007993614,0.49425278,-0.752993101,2.024191951,11.7267746,-0.08527494,0.334950999,0.365204469,0.04263747,20.93623183,751.2351623,0.560147561,-21.13933397,-0.265,72.35179977,288.569418
CCOCCN,290.85,0.08667563,0.08667563,0.08667563,4145.323232,86335.61803,-5.88E-10,0.283931717,-0.5498346,0.3329984,0.882833,0.263372479,0.5498346,-0.11196975,-0.22321537,0.28076914,1.820819765,5.925389901,2.055305372,0.50398451,0.394354497,2.087669149,11.53726832,-0.08667563,0.307291131,0.346864157,0.043337815,20.82723426,699.5865759,0.605633767,-21.1378244,0.585,59.12354563,290.2445056
CN(C)CCO,313,0.07982421,0.07982421,0.07982421,4104.793639,85965.99408,1.18E-09,0.277104504,-0.52188647,0.30342378,0.82531025,0.255167551,0.52188647,0.07995598,-0.2466127,0.25049101,1.825256834,5.17920327,1.882918816,0.49710371,-0.288540885,2.045269741,12.52752768,-0.07982421,0.352420389,0.363553759,0.039912105,20.94282969,792.5531061,0.581398058,-21.14039853,0.341,75.05975338,235.2419491
C1CSCN1,329.25,0.0198695,0.0198695,0.0198695,2873.195266,77858.47082,-1.67E-09,0.211482586,-0.30902876,0.30369838,0.61272714,0.194429602,0.30902876,0.0364301,-0.20338271,0.171494593,2.304821328,5.709563371,2.096708156,0.374877302,-0.172260527,1.589412092,50.32839276,-0.0198695,0.403677335,0.367227408,0.00993475,27.0982177,503.2250418,0.982751185,-16.15097261,0.499,79.97315592,110.1356875
N#CCCCl,348.75,0.05226285,0.05226285,0.05226285,1854.372372,48866.75875,1.11E-09,0.259111726,-0.33731291,0.52598134,0.86329425,0.218726917,0.52598134,-0.05196534,-0.2015754,0.2043463,1.489306978,5.582041283,2.030486217,0.4059217,0.200551869,2.404739883,19.13405029,-0.05226285,0.26680329,0.36375335,0.026131425,26.35218228,332.2032708,1.559327628,-15.88717342,0.124,58.73076482,227.5897673
CC(Cl)C#N,306.45,0.01978794,0.01978794,0.01978794,1847.52839,50438.31581,1.11E-09,0.209172544,-0.34666447,0.30130969,0.64797416,0.193344101,0.34666447,0.07862359,-0.16130895,0.16645551,1.737716842,4.520370996,1.931167733,0.32776446,-0.375879107,1.792992225,50.53583142,-0.01978794,0.384419076,0.427214433,0.00989397,27.30042801,408.7116725,0.869168075,-15.88796354,-0.726,84.29907798,167.0843105
CC(O)C(=O)O,383.086,0.20685539,0.20685539,0.20685539,1858.196709,43287.75402,-4.63E-18,0.404639337,-0.60613084,0.39693627,1.00306711,0.382069597,0.60613084,0.084407835,-0.281790335,0.38614023,1.729815026,4.343651869,1.677857751,0.667930565,-0.208600171,1.586440914,4.834295108,-0.20685539,0.398239794,0.386278137,0.103427695,23.29557135,427.7959572,0.654868955,-21.67683614,0.313,97.90497309,151.5211671
O=C(CO)CO,370.45,0.0474379,0.0474379,0.0474379,2039.167487,45953.85581,9.25E-18,0.343623918,-0.46787514,0.44558263,0.91345777,0.31791907,0.46787514,-0.111671495,-0.256863483,0.37148645,1.720766784,5.086948681,1.809523261,0.628349933,0.324981729,1.47168001,21.08019115,-0.0474379,0.338270915,0.355718796,0.02371895,22.53559656,400.8626025,0.95235372,-21.64365983,-0.009,53.31446104,250.090021
COC(=O)OC,291.15,0.20421904,0.20421904,0.20421904,1857.873249,43282.29289,-8.33E-10,0.404604314,-0.60638163,0.39690186,1.00328349,0.381955039,0.60638163,0.08444837,-0.281479925,0.386001388,1.731459905,4.356962788,1.678613301,0.667481312,-0.208718414,1.587573321,4.896703069,-0.20421904,0.397400664,0.385271434,0.10210952,23.29668771,426.4147617,0.654541365,-21.69759166,-0.004,49.43708683,215.8426243
COCC(=O)O,394.15,0.07279725,0.07279725,0.07279725,1894.241307,43913.07672,-8.33E-10,0.387575973,-0.56183824,0.4120369,0.97387514,0.367121811,0.56183824,0.069575325,-0.281859877,0.35332735,1.791445194,4.59487723,1.698409591,0.635187227,-0.179514033,1.530386437,13.73678264,-0.07279725,0.389878794,0.369631114,0.036398625,23.182409,412.2506897,0.73337283,-21.66537063,0.589,51.88835897,263.9124062
COC(=O)CO,340.35,0.44980495,0.44980495,0.44980495,1951.300501,44602.44698,4.63E-18,0.326679117,-0.45464357,0.34290896,0.79755253,0.32030291,0.45464357,0.027355715,-0.26755848,0.314981733,1.689817151,4.286512779,1.715311191,0.582540213,-0.083738793,1.419417544,2.22318585,-0.44980495,0.39421722,0.400164721,0.224902475,22.85780533,455.2186361,0.754236907,-21.67243439,0.002,52.035902,233.5657094
COC(=O)NN,359.25,0.01461814,0.01461814,0.01461814,1896.73781,41496.15441,-1.67E-09,0.33612378,-0.45836354,0.39674959,0.85511313,0.324668475,0.45836354,0.037577325,-0.323168345,0.32181216,1.853156488,4.504747235,1.740523569,0.644980505,-0.111796097,1.411789488,68.40815589,-0.01461814,0.411378573,0.386375412,0.00730907,21.87764392,421.0531049,0.865578423,-21.29851605,0.347,50.17710071,223.0884752
CC(C)(C)OO,308.15,0.13656167,0.13656167,0.13656167,3583.167206,76194.64775,6.25E-10,0.283300275,-0.48689471,0.37155937,0.85845408,0.257850962,0.48689471,-0.016885985,-0.224609315,0.259686815,1.897566501,5.912123038,2.010644962,0.48429613,0.059604551,1.888279596,7.322698968,-0.13656167,0.320961944,0.340088484,0.068280835,21.26460848,606.0711496,0.763120573,-21.71736207,0.212,111.8524394,183.0562079
CC(O)CCO,394.25,0.31763953,0.31763953,0.31763953,3765.783492,79012.65002,-1.25E-09,0.308050099,-0.55885679,0.38957148,0.94842827,0.288923733,0.55885679,-0.017340595,-0.229119948,0.284344865,1.788336778,4.862354911,1.914736545,0.513464813,0.056291473,1.934270976,3.148222767,-0.31763953,0.367792317,0.393787903,0.158819765,20.98172935,774.4772976,0.697086422,-21.78306199,0.213,67.57331706,287.7598265
COCC(C)O,344.95,0.1093335,0.1093335,0.1093335,3862.388224,80585.8627,0,0.312812184,-0.5317014,0.38023231,0.91193371,0.29824267,0.5317014,0.036462745,-0.241983438,0.293936755,1.723383825,5.333504342,1.937856631,0.535920193,-0.116564337,1.782781116,9.146327521,-0.1093335,0.323124107,0.363336468,0.05466675,20.86425756,724.1745719,0.715123771,-21.77701826,-0.318,68.84773098,271.3394749
COCCOC,273.15,0.06737524,0.06737524,0.06737524,3487.171885,75036.63357,-6.25E-10,0.31036478,-0.54997548,0.33936007,0.88933555,0.294636256,0.54997548,0.22220397,-0.256785573,0.249845158,1.779270106,4.19540393,1.807625485,0.50663073,-0.715944544,1.866625269,14.84224769,-0.06737524,0.424099833,0.43085851,0.03368762,21.51790507,831.1885918,0.617045818,-21.76753072,0.434,44.84063175,341.7005796
CCOCCO,317.15,0.41659612,0.41659612,0.41659612,3650.421717,77289.57504,3.47E-18,0.305907141,-0.54685168,0.36472698,0.91157866,0.283472766,0.54685168,0.00647251,-0.215541925,0.32349921,1.818357761,4.774887286,1.957760155,0.539041135,-0.021158414,1.929115404,2.400406418,-0.41659612,0.380816897,0.410011805,0.20829806,21.17277976,764.5042696,0.666957775,-21.77538891,0.572,29.84406193,402.9460815
