idx,mid_lat,mid_lng,end_lat,end_lng,mid_time,end_time
46,37.5048875,126.9573779,37.9549659,128.0711158,0+3老 10矫,0+3老 14矫
47,35.8482251,128.5819932,36.6289103,128.3595209,0+3老 10矫,0+3老 14矫
48,37.529012,127.0192252,37.945569,128.3201518,0+3老 10矫,0+3老 14矫
49,37.2977747,127.0113659,37.3710839,127.9128493,0+3老 11矫,0+3老 14矫
50,37.5657394,127.0108476,37.9159818,127.3103582,0+3老 9矫,0+3老 14矫
51,37.4331877,127.1376777,37.3710839,127.9128493,0+3老 10矫,0+3老 14矫
52,37.6102623,126.9143513,37.8113338,126.8725743,0+3老 12矫,0+3老 14矫
53,37.5294022,127.0730711,37.9279724,127.2646899,0+3老 10矫,0+3老 14矫
54,36.320202,127.3652283,34.7662218,126.3923543,0+3老 9矫,0+3老 14矫
55,37.4988176,127.0957019,37.8965965,127.7572479,0+3老 11矫,0+3老 14矫
56,37.529012,127.0192252,37.9470208,128.3132088,0+3老 10矫,0+3老 14矫
57,37.5657394,127.0108476,38.0189028,127.3565993,0+3老 9矫,0+3老 14矫
58,37.6345911,127.0121014,37.8509796,127.0415874,0+3老 12矫,0+3老 14矫
59,35.8462574,127.1320049,35.9653274,129.428831,0+3老 7矫,0+3老 14矫
60,37.5187822,126.9242654,37.8042861,127.9965647,0+3老 9矫,0+3老 14矫
61,37.614463,127.1051519,38.0104765,127.2385057,0+3老 11矫,0+3老 14矫
62,35.1368102,126.8790595,35.2732594,126.629486,0+3老 12矫,0+3老 14矫
63,36.7859676,127.164274,36.5649622,127.2776043,0+3老 12矫,0+3老 14矫
64,36.366638,127.3457442,35.9614577,127.1428135,0+3老 12矫,0+3老 14矫
65,35.1368102,126.8790595,35.1845454,126.589626,0+3老 12矫,0+3老 14矫
66,37.5048875,126.9573779,37.9517325,128.3167213,0+3老 10矫,0+3老 14矫
67,37.543255,126.716748,37.2225319,126.8860547,0+3老 9矫,0+3老 14矫
68,37.4309078,126.7018293,37.2225319,126.8860547,0+3老 9矫,0+3老 14矫
69,35.812211,128.7380702,36.5739026,128.7018796,0+3老 10矫,0+3老 14矫
70,35.8820325,128.5872781,36.5739026,128.7018796,0+3老 10矫,0+3老 14矫
71,37.2865317,127.036915,35.9794965,129.4363624,0+3老 7矫,0+3老 14矫
72,37.5025948,126.7989797,37.847619,127.0589489,0+3老 11矫,0+3老 14矫
73,37.5178266,126.9708457,38.0176038,127.3555785,0+3老 11矫,0+3老 14矫
74,37.6917529,127.8812058,37.9549659,128.0711158,0+3老 11矫,0+3老 14矫
75,37.4885016,127.0988288,37.8253082,127.7140122,0+3老 11矫,0+3老 14矫
76,37.4988176,127.0957019,37.8253082,127.7140122,0+3老 11矫,0+3老 14矫
77,37.5187822,126.9242654,37.9541696,128.0750253,0+3老 9矫,0+3老 14矫
78,37.5561082,127.15085,37.8253082,127.7140122,0+3老 11矫,0+3老 14矫
79,37.2933272,127.2013221,37.3710839,127.9128493,0+3老 11矫,0+3老 14矫
80,37.6345911,127.0121014,37.4800871,127.5073862,0+3老 11矫,0+3老 14矫
81,37.5064513,127.0126922,37.1511974,127.5745602,0+3老 10矫,0+3老 14矫
82,37.5048875,126.9573779,38.1196431,127.6815372,0+3老 10矫,0+3老 14矫
83,37.4104323,127.2552261,37.6607287,127.13275,0+3老 10矫,0+3老 14矫
84,37.5198884,127.1308625,37.8791678,127.7237143,0+3老 10矫,0+3老 14矫
85,37.4346262,126.7337582,37.3873855,128.0083544,0+3老 9矫,0+3老 14矫
86,37.4988176,127.0957019,37.8780823,127.7203755,0+3老 11矫,0+3老 14矫
87,37.5187822,126.9242654,37.9180846,128.0609715,0+3老 9矫,0+3老 14矫
88,35.8526319,128.5604,35.9928273,129.4118653,0+3老 11矫,0+3老 14矫
89,35.220932,128.579706,35.2634441,128.3554682,0+3老 12矫,0+3老 14矫
90,37.4331877,127.1376777,37.6417078,127.3616023,0+3老 10矫,0+3老 14矫
91,37.5187822,126.9242654,37.8042846,127.9966285,0+3老 9矫,0+3老 14矫
92,37.5064513,127.0126922,37.3899712,127.944085,0+3老 10矫,0+3老 14矫
93,37.7619923,127.0279349,38.0189028,127.3565993,0+3老 11矫,0+3老 14矫
94,37.4104323,127.2552261,37.1524292,127.5681895,0+3老 12矫,0+3老 14矫
95,35.8482251,128.5819932,36.9441117,128.9171343,0+3老 9矫,0+3老 14矫
96,37.4885016,127.0988288,35.9794511,129.4363443,0+3老 8矫,0+3老 14矫
97,35.8541708,127.1569383,35.6010323,127.2946899,0+3老 12矫,0+3老 14矫
98,37.5841971,127.051139,37.4290184,127.9671023,0+3老 11矫,0+3老 14矫
99,37.4331877,127.1376777,37.645118,127.3623514,0+3老 10矫,0+3老 14矫
100,37.6345911,127.0121014,37.5278688,127.4156282,0+3老 11矫,0+3老 14矫
101,35.8526319,128.5604,35.9751779,129.4183025,0+3老 11矫,0+3老 14矫
102,37.6345911,127.0121014,37.4786373,127.5081453,0+3老 11矫,0+3老 14矫
103,37.5064513,127.0126922,37.3899712,127.944085,0+3老 9矫,0+3老 14矫
104,37.6052842,127.1767454,38.0202917,127.3691074,0+3老 11矫,0+3老 14矫
105,37.6052842,127.1767454,38.1893567,127.3194951,0+3老 11矫,0+3老 14矫
106,37.7619923,127.0279349,38.0243222,127.1436022,0+3老 11矫,0+3老 14矫
107,37.4309078,126.7018293,37.7422257,126.9712925,0+3老 9矫,0+3老 14矫
108,37.6917529,127.8812058,37.8306144,128.2667206,0+3老 11矫,0+3老 14矫
109,37.5178266,126.9708457,37.7882518,127.1319663,0+3老 11矫,0+3老 14矫
110,37.372799,127.935788,37.9977899,128.3486703,0+3老 9矫,0+3老 14矫
111,35.8462574,127.1320049,35.6010323,127.2946899,0+3老 12矫,0+3老 14矫
112,37.4309078,126.7018293,37.7203072,126.9041107,0+3老 9矫,0+3老 14矫
113,37.2865317,127.036915,35.9794511,129.4363443,0+3老 7矫,0+3老 14矫
114,37.5048875,126.9573779,38.1196605,127.6815239,0+3老 10矫,0+3老 14矫
115,36.3541173,127.4217991,35.9823189,129.4356762,0+3老 9矫,0+3老 14矫
116,37.3899712,127.944085,37.3899712,127.944085,0+3老 11矫,0+3老 14矫
117,37.4309078,126.7018293,37.742224,126.9712909,0+3老 9矫,0+3老 14矫
